# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 200K of event 'cycles'
# Event count (approx.): 74972646679
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
     0.00%  python3.10  [kernel.kallsyms]     [k] freezer_fork
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d32d
     0.00%  python3.10  python3.10            [.] 0x000000000011d4d4
     0.00%  python3.10  python3.10            [.] 0x00000000001433a9
     0.00%  python3.10  python3.10            [.] 0x00000000001630f9
     0.00%  python3.10  python3.10            [.] 0x00000000001641ef
     0.00%  python3.10  python3.10            [.] 0x0000000000164e3a
     0.00%  python3.10  python3.10            [.] 0x0000000000166544
     0.00%  python3.10  python3.10            [.] 0x0000000000235421
     0.00%  python3.10  python3.10            [.] 0x000000000028bd90
     0.00%  python3.10  python3.10            [.] 0x000000000018c0be
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_qs
     0.00%  python3.10  python3.10            [.] _PyThreadState_Prealloc
     0.00%  python3.10  python3.10            [.] 0x000000000018d54e
     0.00%  python3.10  python3.10            [.] 0x0000000000188dd7
     0.00%  python3.10  python3.10            [.] PyMember_SetOne
     0.00%  python3.10  python3.10            [.] 0x000000000017c3fc
     0.00%  python3.10  python3.10            [.] 0x0000000000162f20
     0.00%  python3.10  [kernel.kallsyms]     [k] detach_tasks
     0.00%  :1363052    python3.10            [.] 0x00000000001566c5
     0.00%  :1363052    python3.10            [.] 0x000000000027749d
     0.00%  :1363052    python3.10            [.] 0x0000000000296faa
     0.00%  :1363052    python3.10            [.] 0x0000000000140b00
     0.00%  :1363052    python3.10            [.] PyUnicode_Decode
     0.00%  python3.10  python3.10            [.] 0x000000000011d4fc
     0.00%  :1363052    python3.10            [.] PyObject_GetBuffer
     0.00%  python3.10  python3.10            [.] PyLong_FromUnsignedLong
     0.00%  python3.10  python3.10            [.] 0x0000000000122820
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_data_queue
     0.00%  python3.10  python3.10            [.] 0x0000000000150ba4
     0.00%  :1363052    python3.10            [.] 0x000000000016a2f5
     0.00%  python3.10  python3.10            [.] 0x0000000000167da0
     0.00%  :1363145    python3.10            [.] 0x0000000000121635
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a09a2
     0.00%  python3.10  python3.10            [.] 0x000000000006f150
     0.00%  python3.10  python3.10            [.] 0x0000000000128da0
     0.00%  :1363052    [kernel.kallsyms]     [k] save_fpregs_to_fpstate
     0.00%  python3.10  [kernel.kallsyms]     [k] unlock_page_memcg
     0.00%  python3.10  python3.10            [.] 0x0000000000129c24
     0.00%  python3.10  python3.10            [.] 0x0000000000129c60
     0.00%  python3.10  python3.10            [.] 0x0000000000179c02
     0.00%  python3.10  [kernel.kallsyms]     [k] __kmalloc
     0.00%  python3.10  [kernel.kallsyms]     [k] handle_pte_fault
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_fork
     0.00%  python3.10  python3.10            [.] 0x0000000000294f96
     0.00%  :1363052    [kernel.kallsyms]     [k] sched_slice
     0.00%  python3.10  python3.10            [.] 0x00000000001740bb
     0.00%  :1363145    python3.10            [.] 0x0000000000121590
     0.00%  :1363052    python3.10            [.] 0x000000000011e957
     0.00%  :1363145    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  libc.so.6             [.] send_vc
     0.00%  python3.10  python3.10            [.] 0x000000000012bfdc
     0.00%  :1363052    libc.so.6             [.] 0x0000000000199ee5
     0.00%  :1363052    python3.10            [.] 0x000000000023ebc0
     0.00%  python3.10  python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_css_set_put_fork
     0.00%  python3.10  python3.10            [.] 0x000000000012e081
     0.00%  python3.10  python3.10            [.] 0x000000000012e0e0
     0.00%  python3.10  python3.10            [.] 0x000000000017a8d8
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_init
     0.00%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]     [k] wp_page_copy
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d960
     0.00%  python3.10  python3.10            [.] 0x0000000000121db4
     0.00%  python3.10  python3.10            [.] 0x0000000000173d50
     0.00%  python3.10  python3.10            [.] 0x0000000000233c3f
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_pages_vma
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_first
     0.00%  :1363052    [kernel.kallsyms]     [k] ip_local_deliver_finish
     0.00%  :1363052    [kernel.kallsyms]     [k] dequeue_task
     0.00%  python3.10  [kernel.kallsyms]     [k] vmap_pages_pud_range
     0.00%  python3.10  python3.10            [.] PyThread_get_thread_ident
     0.00%  python3.10  python3.10            [.] 0x000000000015d26e
     0.00%  python3.10  [kernel.kallsyms]     [k] ftrace_profile_free_filter
     0.00%  :1363134    python3.10            [.] 0x0000000000121635
     0.00%  python3.10  python3.10            [.] 0x0000000000131350
     0.00%  python3.10  python3.10            [.] 0x000000000029496c
     0.00%  python3.10  python3.10            [.] 0x00000000001522f3
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_node_page_state
     0.00%  python3.10  [kernel.kallsyms]     [k] allocate_slab
     0.00%  python3.10  [kernel.kallsyms]     [k] vm_stat_account
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d304
     0.00%  python3.10  python3.10            [.] 0x000000000012e6e4
     0.00%  python3.10  python3.10            [.] 0x0000000000166594
     0.00%  python3.10  python3.10            [.] 0x0000000000172970
     0.00%  :1363052    python3.10            [.] 0x00000000001512d0
     0.00%  python3.10  [kernel.kallsyms]     [k] idle_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] put_cpu_partial
     0.00%  python3.10  [kernel.kallsyms]     [k] pmd_huge
     0.00%  python3.10  python3.10            [.] 0x00000000001c897a
     0.00%  python3.10  python3.10            [.] 0x000000000018d63d
     0.00%  :1363134    python3.10            [.] 0x0000000000121679
     0.00%  :1363052    python3.10            [.] 0x000000000015d918
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_filter_match
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.00%  python3.10  python3.10            [.] 0x000000000012d74d
     0.00%  python3.10  python3.10            [.] 0x000000000015ffe6
     0.00%  :1363052    python3.10            [.] 0x00000000002942c4
     0.00%  python3.10  [kernel.kallsyms]     [k] rebalance_domains
     0.00%  :1363052    python3.10            [.] 0x00000000001225b0
     0.00%  python3.10  python3.10            [.] 0x00000000001388f5
     0.00%  python3.10  python3.10            [.] 0x0000000000165fc3
     0.00%  python3.10  python3.10            [.] 0x000000000017a890
     0.00%  python3.10  python3.10            [.] 0x0000000000235404
     0.00%  python3.10  python3.10            [.] 0x00000000001760eb
     0.00%  :1363052    python3.10            [.] 0x000000000017f876
     0.00%  python3.10  [kernel.kallsyms]     [k] put_ctx
     0.00%  python3.10  python3.10            [.] 0x00000000001433cc
     0.00%  python3.10  python3.10            [.] 0x000000000015af75
     0.00%  python3.10  python3.10            [.] 0x000000000012d119
     0.00%  python3.10  [kernel.kallsyms]     [k] tcp_delack_timer_handler
     0.00%  python3.10  [kernel.kallsyms]     [k] yama_ptracer_del
     0.00%  python3.10  [kernel.kallsyms]     [k] update_rq_clock
     0.00%  python3.10  python3.10            [.] 0x0000000000122827
     0.00%  :1363052    python3.10            [.] 0x0000000000143591
     0.00%  python3.10  python3.10            [.] 0x000000000018bfea
     0.00%  python3.10  [kernel.kallsyms]     [k] ktime_get
     0.00%  :1363052    python3.10            [.] PyUnicode_Fill
     0.00%  :1363052    [kernel.kallsyms]     [k] mark_wake_futex
     0.00%  :1363052    [kernel.kallsyms]     [k] account_user_time
     0.00%  python3.10  python3.10            [.] 0x0000000000151e66
     0.00%  python3.10  python3.10            [.] 0x000000000016bf48
     0.00%  python3.10  [kernel.kallsyms]     [k] put_files_struct
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_group_attach
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_note_context_switch
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d34c
     0.00%  python3.10  python3.10            [.] 0x00000000001664af
     0.00%  python3.10  python3.10            [.] 0x000000000016a409
     0.00%  python3.10  python3.10            [.] 0x00000000001736e0
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock
     0.00%  python3.10  python3.10            [.] 0x000000000028e085
     0.00%  python3.10  python3.10            [.] 0x0000000000166507
     0.00%  :1363052    python3.10            [.] 0x000000000017c3a6
     0.00%  :1363052    python3.10            [.] 0x0000000000178cf3
     0.00%  python3.10  python3.10            [.] 0x0000000000178690
     0.00%  :1363052    python3.10            [.] 0x0000000000164242
     0.00%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_safe_stack
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_lb_stats
     0.00%  python3.10  [kernel.kallsyms]     [k] mark_wake_futex
     0.00%  :1363052    python3.10            [.] _PyUnicodeWriter_Init
     0.00%  :1363052    python3.10            [.] 0x000000000017c0b5
     0.00%  :1363052    python3.10            [.] 0x0000000000150830
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_core_si
     0.00%  python3.10  [kernel.kallsyms]     [k] lockless_pages_from_mm
     0.00%  python3.10  python3.10            [.] 0x000000000012e07f
     0.00%  :1363052    python3.10            [.] 0x0000000000127ea0
     0.00%  :1363052    python3.10            [.] 0x00000000001228d1
     0.00%  python3.10  [kernel.kallsyms]     [k] do_exit
     0.00%  python3.10  [kernel.kallsyms]     [k] task_active_pid_ns
     0.00%  :1363052    [kernel.kallsyms]     [k] sched_clock
     0.00%  :1363052    python3.10            [.] 0x000000000017a8a3
     0.00%  python3.10  python3.10            [.] 0x0000000000172b2f
     0.00%  python3.10  python3.10            [.] 0x0000000000175df2
     0.00%  :1363052    python3.10            [.] 0x000000000015e082
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a09c0
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_load_cache_lookup
     0.00%  :1363052    [kernel.kallsyms]     [k] check_preempt_curr
     0.00%  python3.10  python3.10            [.] 0x000000000016a5f1
     0.00%  python3.10  python3.10            [.] 0x00000000001280ea
     0.00%  python3.10  [kernel.kallsyms]     [k] find_idlest_group_cpu
     0.00%  python3.10  python3.10            [.] 0x000000000012d0b4
     0.00%  python3.10  [kernel.kallsyms]     [k] do_madvise.part.0
     0.00%  python3.10  [vdso]                [.] 0x0000000000000805
     0.00%  :1363052    python3.10            [.] 0x0000000000206580
     0.00%  :1363052    python3.10            [.] 0x0000000000129ffc
     0.00%  :1363052    python3.10            [.] 0x00000000001f6e80
     0.00%  :1363052    python3.10            [.] 0x0000000000156650
     0.00%  :1363052    [kernel.kallsyms]     [k] task_clock_event_add
     0.00%  :1363052    [kernel.kallsyms]     [k] sk_stream_alloc_skb
     0.00%  :1363052    python3.10            [.] 0x0000000000131975
     0.00%  :1363052    [kernel.kallsyms]     [k] __fget_light
     0.00%  python3.10  python3.10            [.] 0x0000000000070930
     0.00%  python3.10  python3.10            [.] 0x000000000012161d
     0.00%  :1363052    python3.10            [.] 0x000000000014342c
     0.00%  python3.10  [kernel.kallsyms]     [k] __sk_mem_reduce_allocated
     0.00%  python3.10  python3.10            [.] 0x000000000012d82f
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task
     0.00%  :1363052    python3.10            [.] 0x000000000017f965
     0.00%  :1363052    python3.10            [.] PyUnicode_New
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_event_data_recv
     0.00%  python3.10  python3.10            [.] 0x000000000015f259
     0.00%  :1363052    python3.10            [.] 0x00000000001b6232
     0.00%  :1363052    python3.10            [.] 0x0000000000286dd0
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_init_cwnd
     0.00%  :1363052    [kernel.kallsyms]     [k] ip_skb_dst_mtu
     0.00%  python3.10  python3.10            [.] 0x000000000012d768
     0.00%  :1363052    python3.10            [.] 0x000000000018c035
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a097a
     0.00%  python3.10  [kernel.kallsyms]     [k] tick_sched_timer
     0.00%  python3.10  python3.10            [.] 0x000000000013891d
     0.00%  :1363052    [kernel.kallsyms]     [k] __raise_softirq_irqoff
     0.00%  python3.10  python3.10            [.] 0x000000000015af89
     0.00%  :1363052    python3.10            [.] 0x0000000000293db3
     0.00%  :1363052    python3.10            [.] 0x0000000000293d9f
     0.00%  python3.10  [kernel.kallsyms]     [k] __sysvec_thermal
     0.00%  python3.10  python3.10            [.] 0x000000000012d130
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_creds
     0.00%  python3.10  [kernel.kallsyms]     [k] calc_timer_values
     0.00%  python3.10  python3.10            [.] 0x0000000000169e96
     0.00%  python3.10  python3.10            [.] 0x00000000001776e4
     0.00%  python3.10  python3.10            [.] 0x0000000000263ca3
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_state
     0.00%  :1363052    python3.10            [.] 0x000000000029b579
     0.00%  :1363052    [kernel.kallsyms]     [k] get_futex_key
     0.00%  python3.10  [kernel.kallsyms]     [k] __cgroup_account_cputime_field
     0.00%  :1363052    python3.10            [.] 0x0000000000150ba4
     0.00%  python3.10  python3.10            [.] 0x0000000000138532
     0.00%  :1363052    [kernel.kallsyms]     [k] tick_sched_handle
     0.00%  :1363052    libc.so.6             [.] 0x0000000000199cee
     0.00%  python3.10  python3.10            [.] 0x000000000012bd48
     0.00%  :1363052    [kernel.kallsyms]     [k] tick_program_event
     0.00%  :1363052    python3.10            [.] 0x0000000000122832
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_queue_rcv
     0.00%  python3.10  python3.10            [.] PyMem_RawFree
     0.00%  python3.10  python3.10            [.] 0x00000000001742c3
     0.00%  :1363052    python3.10            [.] PyUnicode_AsEncodedString
     0.00%  python3.10  [kernel.kallsyms]     [k] acct_collect
     0.00%  :1363052    python3.10            [.] 0x0000000000122601
     0.00%  :1363052    [kernel.kallsyms]     [k] jiffies_to_msecs
     0.00%  :1363052    python3.10            [.] 0x000000000006f150
     0.00%  python3.10  [kernel.kallsyms]     [k] tcp_mstamp_refresh
     0.00%  python3.10  python3.10            [.] 0x000000000017cbe8
     0.00%  :1363052    python3.10            [.] 0x000000000016b940
     0.00%  :1363052    python3.10            [.] 0x0000000000189fea
     0.00%  :1363052    python3.10            [.] 0x0000000000296fd1
     0.00%  :1363052    python3.10            [.] 0x000000000011d4d8
     0.00%  python3.10  [vdso]                [.] 0x00000000000007f7
     0.00%  :1363052    python3.10            [.] 0x0000000000293d40
     0.00%  :1363052    python3.10            [.] 0x0000000000167e2e
     0.00%  python3.10  [kernel.kallsyms]     [k] load_balance
     0.00%  :1363052    python3.10            [.] PyObject_GetAttr
     0.00%  python3.10  python3.10            [.] 0x0000000000167e2a
     0.00%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.00%  python3.10  [kernel.kallsyms]     [k] free_swap_cache
     0.00%  python3.10  [kernel.kallsyms]     [k] mark_page_accessed
     0.00%  python3.10  [kernel.kallsyms]     [k] __anon_vma_interval_tree_remove
     0.00%  :1363052    [kernel.kallsyms]     [k] acct_account_cputime
     0.00%  python3.10  [kernel.kallsyms]     [k] gup_pte_range
     0.00%  :1363052    python3.10            [.] 0x000000000018d7e5
     0.00%  python3.10  python3.10            [.] 0x0000000000138763
     0.00%  :1363052    libc.so.6             [.] 0x000000000019d342
     0.00%  :1363052    [kernel.kallsyms]     [k] intel_thermal_interrupt
     0.00%  python3.10  python3.10            [.] 0x000000000015fff7
     0.00%  :1363052    python3.10            [.] 0x0000000000150bae
     0.00%  python3.10  python3.10            [.] 0x0000000000138539
     0.00%  python3.10  python3.10            [.] 0x00000000001740f4
     0.00%  :1363052    python3.10            [.] 0x000000000017c386
     0.00%  python3.10  python3.10            [.] 0x000000000015ef70
     0.00%  :1363052    python3.10            [.] 0x000000000014f694
     0.00%  python3.10  [kernel.kallsyms]     [k] fpregs_assert_state_consistent
     0.00%  :1363052    [kernel.kallsyms]     [k] __cond_resched
     0.00%  :1363052    python3.10            [.] 0x0000000000141385
     0.00%  :1363052    [kernel.kallsyms]     [k] put_cpu_partial
     0.00%  :1363052    [kernel.kallsyms]     [k] sk_forced_mem_schedule
     0.00%  :1363052    python3.10            [.] 0x00000000002068af
     0.00%  python3.10  python3.10            [.] 0x0000000000137b95
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sd_pick_busiest
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_zone_page_state
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_rearm_rto
     0.00%  python3.10  python3.10            [.] 0x0000000000293e83
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_memcg_state
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_event_task_tick
     0.00%  :1363052    python3.10            [.] 0x000000000015d6c2
     0.00%  python3.10  [kernel.kallsyms]     [k] drain_stock
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_perf_context
     0.00%  python3.10  [kernel.kallsyms]     [k] dup_task_struct
     0.00%  python3.10  [kernel.kallsyms]     [k] find_idlest_group
     0.00%  python3.10  python3.10            [.] _Py_HashPointer
     0.00%  python3.10  python3.10            [.] 0x0000000000122826
     0.00%  python3.10  python3.10            [.] 0x0000000000137c08
     0.00%  python3.10  python3.10            [.] 0x0000000000156656
     0.00%  python3.10  python3.10            [.] 0x000000000015d640
     0.00%  python3.10  python3.10            [.] 0x000000000016653d
     0.00%  python3.10  python3.10            [.] 0x0000000000167b04
     0.00%  python3.10  [kernel.kallsyms]     [k] bpf_task_storage_free
     0.00%  :1363052    python3.10            [.] 0x0000000000159b4c
     0.00%  :1363052    python3.10            [.] 0x00000000002f81cf
     0.00%  python3.10  python3.10            [.] 0x000000000012162c
     0.00%  :1363052    python3.10            [.] 0x000000000015ef86
     0.00%  :1363052    [kernel.kallsyms]     [k] rcu_segcblist_accelerate
     0.00%  :1363052    [kernel.kallsyms]     [k] mod_objcg_state
     0.00%  :1363052    python3.10            [.] 0x000000000011b485
     0.00%  :1363052    python3.10            [.] 0x000000000015b16c
     0.00%  :1363052    python3.10            [.] 0x000000000018bf76
     0.00%  :1363052    [kernel.kallsyms]     [k] inet_sendmsg
     0.00%  :1363052    [kernel.kallsyms]     [k] run_posix_cpu_timers
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d300
     0.00%  :1363052    python3.10            [.] 0x000000000015ef74
     0.00%  :1363052    [kernel.kallsyms]     [k] sk_page_frag_refill
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_chrono_stop
     0.00%  python3.10  [kernel.kallsyms]     [k] free_unref_page
     0.00%  :1363052    [kernel.kallsyms]     [k] do_futex
     0.00%  :1363052    python3.10            [.] 0x000000000015da58
     0.00%  :1363052    python3.10            [.] 0x00000000001f6b40
     0.00%  :1363052    [kernel.kallsyms]     [k] __local_bh_enable_ip
     0.00%  :1363052    python3.10            [.] 0x00000000001d4961
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_mm
     0.00%  :1363052    python3.10            [.] 0x000000000015d910
     0.00%  python3.10  python3.10            [.] 0x000000000012d6c0
     0.00%  :1363052    python3.10            [.] 0x0000000000141d69
     0.00%  :1363052    [kernel.kallsyms]     [k] wake_up_process
     0.00%  :1363052    [kernel.kallsyms]     [k] sk_filter_trim_cap
     0.00%  :1363052    python3.10            [.] 0x000000000014f6d4
     0.00%  :1363052    [kernel.kallsyms]     [k] hrtimer_start_range_ns
     0.00%  :1363052    python3.10            [.] 0x000000000017a8dc
     0.00%  :1363052    python3.10            [.] 0x0000000000142101
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_current_mss
     0.00%  :1363052    python3.10            [.] 0x0000000000135453
     0.00%  :1363052    [kernel.kallsyms]     [k] apparmor_socket_sendmsg
     0.00%  :1363052    [kernel.kallsyms]     [k] newidle_balance
     0.00%  :1363052    [vdso]                [.] 0x0000000000000870
     0.00%  :1363052    libc.so.6             [.] fputws_unlocked
     0.00%  :1363052    python3.10            [.] 0x000000000027be44
     0.00%  :1363052    python3.10            [.] 0x000000000017957f
     0.00%  :1363052    libc.so.6             [.] pthread_rwlock_trywrlock@GLIBC_2.2.5
     0.00%  python3.10  python3.10            [.] 0x000000000028b905
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.00%  :1363052    python3.10            [.] PyObject_Free
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_thermal_enabled
     0.00%  :1363052    python3.10            [.] _PyTime_localtime
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_rcv_established
     0.00%  :1363052    python3.10            [.] 0x0000000000159960
     0.00%  :1363052    python3.10            [.] PyBuffer_IsContiguous
     0.00%  python3.10  [kernel.kallsyms]     [k] insert_work
     0.00%  :1363052    [kernel.kallsyms]     [k] wake_up_q
     0.00%  :1363052    python3.10            [.] 0x00000000001630b4
     0.00%  python3.10  python3.10            [.] 0x000000000028e0a9
     0.00%  :1363052    python3.10            [.] 0x0000000000131806
     0.00%  :1363052    python3.10            [.] 0x00000000001f62c4
     0.00%  :1363052    libc.so.6             [.] __GI___pthread_current_priority
     0.00%  python3.10  libc.so.6             [.] getlogin_fd0
     0.00%  python3.10  python3.10            [.] PyMem_Free
     0.00%  python3.10  python3.10            [.] 0x000000000028b800
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_start_range_ns
     0.00%  python3.10  python3.10            [.] 0x000000000029ca5e
     0.00%  :1363052    [kernel.kallsyms]     [k] security_socket_sendmsg
     0.00%  :1363052    python3.10            [.] 0x0000000000293e54
     0.00%  :1363052    [kernel.kallsyms]     [k] fput_many
     0.00%  :1363052    python3.10            [.] 0x000000000015b23a
     0.00%  :1363052    python3.10            [.] 0x0000000000206926
     0.00%  python3.10  python3.10            [.] 0x000000000015fa80
     0.00%  python3.10  [kernel.kallsyms]     [k] wake_affine
     0.00%  python3.10  [kernel.kallsyms]     [k] blkcg_maybe_throttle_current
     0.00%  :1363052    [kernel.kallsyms]     [k] inet_recvmsg
     0.00%  :1363052    python3.10            [.] 0x000000000011ec93
     0.00%  python3.10  [kernel.kallsyms]     [k] release_pages
     0.00%  :1363052    python3.10            [.] 0x0000000000151df2
     0.00%  :1363052    python3.10            [.] 0x0000000000127eeb
     0.00%  :1363052    python3.10            [.] 0x000000000018c476
     0.00%  :1363052    python3.10            [.] _PyLong_New
     0.00%  :1363052    python3.10            [.] PyBuffer_Release
     0.00%  :1363052    python3.10            [.] 0x000000000016a30c
     0.00%  :1363052    [kernel.kallsyms]     [k] pick_next_task
     0.00%  :1363052    python3.10            [.] 0x000000000018d740
     0.00%  :1363052    python3.10            [.] 0x0000000000127f5d
     0.00%  :1363052    [kernel.kallsyms]     [k] __memcg_kmem_uncharge_page
     0.00%  :1363052    python3.10            [.] 0x0000000000239574
     0.00%  :1363052    libc.so.6             [.] pthread_rwlock_unlock@@GLIBC_2.34
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_pmu_nop_void
     0.00%  :1363052    [kernel.kallsyms]     [k] ktime_add_safe
     0.00%  :1363052    [kernel.kallsyms]     [k] rcu_core_si
     0.00%  :1363052    python3.10            [.] 0x000000000015b56d
     0.00%  :1363052    python3.10            [.] 0x0000000000143449
     0.00%  python3.10  python3.10            [.] 0x0000000000159643
     0.00%  :1363052    [kernel.kallsyms]     [k] ___slab_alloc
     0.00%  :1363052    python3.10            [.] 0x000000000015d667
     0.00%  :1363052    python3.10            [.] 0x000000000006fb94
     0.00%  python3.10  [kernel.kallsyms]     [k] __free_one_page
     0.00%  python3.10  [kernel.kallsyms]     [k] free_pcppages_bulk
     0.00%  :1363052    python3.10            [.] 0x000000000023ec4e
     0.00%  python3.10  [vdso]                [.] 0x0000000000000870
     0.00%  python3.10  python3.10            [.] 0x0000000000137ae8
     0.00%  :1363052    [kernel.kallsyms]     [k] sysvec_reschedule_ipi
     0.00%  :1363052    python3.10            [.] 0x000000000016a31a
     0.00%  :1363052    [kernel.kallsyms]     [k] _find_next_bit
     0.00%  :1363052    python3.10            [.] 0x00000000001f6b66
     0.00%  :1363052    [kernel.kallsyms]     [k] rcu_segcblist_ready_cbs
     0.00%  python3.10  [kernel.kallsyms]     [k] __percpu_down_read
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_change_group
     0.00%  :1363052    python3.10            [.] _PyBytes_Resize
     0.00%  :1363052    python3.10            [.] 0x0000000000163105
     0.00%  python3.10  [kernel.kallsyms]     [k] __put_task_struct
     0.00%  python3.10  python3.10            [.] 0x000000000012b3e6
     0.00%  python3.10  [kernel.kallsyms]     [k] migrate_task_rq_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] irq_enter_rcu
     0.00%  :1363052    python3.10            [.] 0x000000000015e07e
     0.00%  :1363052    [kernel.kallsyms]     [k] exit_creds
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_queue_wakelist
     0.00%  python3.10  [kernel.kallsyms]     [k] __acct_update_integrals
     0.00%  :1363052    python3.10            [.] 0x0000000000178d64
     0.00%  :1363052    python3.10            [.] 0x0000000000179d83
     0.00%  python3.10  [kernel.kallsyms]     [k] wake_up_q
     0.00%  :1363052    python3.10            [.] 0x0000000000294250
     0.00%  :1363052    python3.10            [.] 0x0000000000286efc
     0.00%  :1363052    python3.10            [.] 0x000000000006f214
     0.00%  :1363052    python3.10            [.] 0x000000000016ac5d
     0.00%  :1363052    python3.10            [.] 0x0000000000206548
     0.00%  :1363052    python3.10            [.] PyDict_GetItemWithError
     0.00%  :1363052    python3.10            [.] 0x000000000018d151
     0.00%  :1363052    [kernel.kallsyms]     [k] __sys_recvfrom
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a0af7
     0.00%  :1363052    python3.10            [.] 0x0000000000137b95
     0.00%  :1363052    python3.10            [.] 0x000000000016305b
     0.00%  :1363052    python3.10            [.] 0x000000000006f800
     0.00%  :1363052    [kernel.kallsyms]     [k] __sys_sendto
     0.00%  :1363052    python3.10            [.] 0x000000000017bfb0
     0.00%  :1363052    [kernel.kallsyms]     [k] asm_sysvec_reschedule_ipi
     0.00%  :1363052    libc.so.6             [.] pthread_sigmask@GLIBC_2.2.5
     0.00%  python3.10  [kernel.kallsyms]     [k] gup_pmd_range.constprop.0
     0.00%  python3.10  libc.so.6             [.] 0x0000000000149cac
     0.00%  :1363052    python3.10            [.] 0x0000000000151db8
     0.00%  :1363052    python3.10            [.] 0x0000000000189fc0
     0.00%  :1363052    python3.10            [.] 0x000000000027751d
     0.00%  :1363052    python3.10            [.] 0x0000000000156654
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1120
     0.00%  python3.10  python3.10            [.] 0x0000000000129ef0
     0.00%  python3.10  python3.10            [.] 0x0000000000137af0
     0.00%  python3.10  python3.10            [.] 0x00000000001641df
     0.00%  python3.10  [kernel.kallsyms]     [k] unlink_anon_vmas
     0.00%  :1363052    [kernel.kallsyms]     [k] enqueue_timer
     0.00%  :1363052    [kernel.kallsyms]     [k] cpuacct_account_field
     0.00%  :1363052    python3.10            [.] 0x0000000000280a83
     0.00%  :1363052    python3.10            [.] 0x00000000002ced3c
     0.00%  :1363052    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1363052    python3.10            [.] 0x0000000000167e17
     0.00%  python3.10  [kernel.kallsyms]     [k] down_read
     0.00%  :1363052    [kernel.kallsyms]     [k] update_wall_time
     0.00%  :1363052    python3.10            [.] 0x0000000000163058
     0.00%  :1363052    python3.10            [.] 0x0000000000162f8d
     0.00%  python3.10  python3.10            [.] 0x0000000000175d63
     0.00%  python3.10  [kernel.kallsyms]     [k] acct_account_cputime
