# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cycles'
# Event count (approx.): 5103869318
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
     0.00%  python3.10  python3.10         [.] 0x0000000000151e1b
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0995
     0.00%  python3.10  [kernel.kallsyms]  [k] wake_up_process
     0.00%  python3.10  python3.10         [.] 0x0000000000151f44
     0.00%  python3.10  python3.10         [.] 0x000000000012290a
     0.00%  python3.10  [kernel.kallsyms]  [k] ttwu_do_activate
     0.00%  python3.10  [kernel.kallsyms]  [k] nohz_balance_exit_idle
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  :1495781    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495752    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495300    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495258    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495161    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495206    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495406    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495543    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495300    [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1495781    [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1495340    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495504    [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.00%  :1495463    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495628    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495577    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495725    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495675    [kernel.kallsyms]  [k] native_write_msr


# Samples: 11K of event 'instructions'
# Event count (approx.): 6647100113
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
    63.53%  python3.10  python3.10            [.] _PyEval_EvalFrameDefault
     6.66%  python3.10  python3.10            [.] 0x000000000012161a
     1.59%  python3.10  python3.10            [.] 0x0000000000121590
     1.39%  python3.10  python3.10            [.] 0x0000000000121613
     1.25%  python3.10  python3.10            [.] 0x000000000012160b
     1.25%  python3.10  python3.10            [.] 0x0000000000121623
     1.02%  python3.10  python3.10            [.] 0x0000000000121605
     0.91%  python3.10  python3.10            [.] 0x0000000000121676
     0.74%  :1495577    python3.10            [.] _PyEval_EvalFrameDefault
     0.74%  python3.10  python3.10            [.] 0x00000000001215f7
     0.73%  :1495781    python3.10            [.] _PyEval_EvalFrameDefault
     0.69%  :1495658    python3.10            [.] _PyEval_EvalFrameDefault
     0.68%  :1495206    python3.10            [.] _PyEval_EvalFrameDefault
     0.68%  python3.10  python3.10            [.] 0x0000000000121635
     0.67%  :1495543    python3.10            [.] _PyEval_EvalFrameDefault
     0.66%  python3.10  python3.10            [.] 0x00000000001215f2
     0.63%  python3.10  python3.10            [.] 0x00000000001215c4
     0.63%  :1495340    python3.10            [.] _PyEval_EvalFrameDefault
     0.60%  python3.10  python3.10            [.] 0x000000000012160f
     0.60%  python3.10  python3.10            [.] 0x0000000000121737
     0.59%  :1495752    python3.10            [.] _PyEval_EvalFrameDefault
     0.58%  python3.10  python3.10            [.] 0x0000000000121596
     0.58%  python3.10  python3.10            [.] 0x0000000000121679
     0.56%  python3.10  python3.10            [.] 0x0000000000121730
     0.50%  :1495504    python3.10            [.] _PyEval_EvalFrameDefault
     0.50%  python3.10  python3.10            [.] 0x0000000000121616
     0.50%  python3.10  python3.10            [.] 0x0000000000121638
     0.45%  :1495406    python3.10            [.] _PyEval_EvalFrameDefault
     0.44%  :1495628    python3.10            [.] _PyEval_EvalFrameDefault
     0.43%  python3.10  python3.10            [.] 0x0000000000121628
     0.42%  :1495258    python3.10            [.] _PyEval_EvalFrameDefault
     0.40%  python3.10  python3.10            [.] 0x000000000012159b
     0.37%  :1495463    python3.10            [.] _PyEval_EvalFrameDefault
     0.35%  python3.10  python3.10            [.] 0x00000000001215a3
     0.33%  python3.10  python3.10            [.] 0x00000000001215cb
     0.26%  :1495725    python3.10            [.] _PyEval_EvalFrameDefault
     0.24%  python3.10  python3.10            [.] 0x000000000012159d
     0.24%  python3.10  python3.10            [.] 0x000000000012167d
     0.24%  python3.10  python3.10            [.] 0x00000000001215ab
     0.21%  python3.10  python3.10            [.] 0x00000000001215dc
     0.20%  python3.10  python3.10            [.] 0x00000000001215bc
     0.19%  python3.10  python3.10            [.] 0x00000000001215e5
     0.18%  :1495300    python3.10            [.] _PyEval_EvalFrameDefault
     0.17%  python3.10  python3.10            [.] 0x000000000012167b
     0.17%  :1495675    python3.10            [.] _PyEval_EvalFrameDefault
     0.16%  python3.10  python3.10            [.] 0x00000000001215e9
     0.16%  python3.10  python3.10            [.] 0x00000000001215e2
     0.15%  python3.10  python3.10            [.] 0x00000000001215a2
     0.15%  python3.10  python3.10            [.] 0x00000000001215a7
     0.12%  :1495206    python3.10            [.] 0x000000000012161a
     0.10%  python3.10  python3.10            [.] 0x000000000012167f
     0.10%  :1495628    python3.10            [.] 0x000000000012161a
     0.10%  :1495543    python3.10            [.] 0x000000000012161a
     0.10%  python3.10  python3.10            [.] 0x00000000001215d8
     0.09%  :1495781    python3.10            [.] 0x000000000012161a
     0.09%  python3.10  python3.10            [.] 0x0000000000121594
     0.08%  :1495463    python3.10            [.] 0x000000000012161a
     0.08%  :1495406    python3.10            [.] 0x000000000012161a
     0.06%  python3.10  python3.10            [.] 0x0000000000121600
     0.06%  :1495258    python3.10            [.] 0x000000000012161a
     0.06%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.05%  python3.10  python3.10            [.] 0x00000000001215b2
     0.05%  python3.10  python3.10            [.] 0x00000000001215c0
     0.05%  :1495504    python3.10            [.] 0x0000000000121613
     0.05%  :1495781    python3.10            [.] 0x0000000000121613
     0.04%  :1495504    python3.10            [.] 0x00000000001215f7
     0.04%  :1495504    python3.10            [.] 0x0000000000121605
     0.04%  python3.10  python3.10            [.] 0x000000000012166e
     0.04%  :1495463    python3.10            [.] 0x00000000001215e9
     0.03%  :1495781    python3.10            [.] 0x000000000012160b
     0.03%  :1495504    python3.10            [.] 0x000000000012161a
     0.03%  :1495406    python3.10            [.] 0x00000000001215dc
     0.03%  python3.10  python3.10            [.] 0x0000000000121677
     0.03%  :1495628    python3.10            [.] 0x0000000000121737
     0.03%  :1495206    python3.10            [.] 0x0000000000121590
     0.03%  :1495206    python3.10            [.] 0x00000000001215c4
     0.03%  :1495577    python3.10            [.] 0x0000000000121676
     0.03%  :1495577    python3.10            [.] 0x0000000000121679
     0.03%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.03%  :1495675    python3.10            [.] 0x000000000012161a
     0.03%  :1495543    python3.10            [.] 0x0000000000121605
     0.03%  :1495577    python3.10            [.] 0x0000000000121613
     0.03%  :1495628    python3.10            [.] 0x0000000000121613
     0.03%  :1495781    python3.10            [.] 0x0000000000121590
     0.03%  :1495577    python3.10            [.] 0x0000000000121635
     0.03%  :1495543    python3.10            [.] 0x000000000012160b
     0.03%  :1495406    python3.10            [.] 0x000000000012160b
     0.03%  :1495628    python3.10            [.] 0x0000000000121635
     0.03%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.03%  :1495658    python3.10            [.] 0x0000000000121635
     0.03%  :1495406    python3.10            [.] 0x00000000001215e9
     0.03%  :1495406    python3.10            [.] 0x000000000012160f
     0.03%  :1495752    python3.10            [.] 0x000000000012161a
     0.03%  :1495658    python3.10            [.] 0x000000000012161a
     0.03%  :1495577    python3.10            [.] 0x000000000012161a
     0.02%  python3.10  python3.10            [.] 0x0000000000121672
     0.02%  :1495658    python3.10            [.] 0x0000000000121590
     0.02%  :1495463    python3.10            [.] 0x0000000000121635
     0.02%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.02%  python3.10  python3.10            [.] 0x00000000001215a0
     0.02%  :1495675    python3.10            [.] 0x000000000012160f
     0.02%  python3.10  python3.10            [.] 0x00000000001215a6
     0.02%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.02%  :1495658    python3.10            [.] 0x0000000000121623
     0.02%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.02%  :1495300    python3.10            [.] 0x0000000000121737
     0.02%  :1495543    python3.10            [.] 0x0000000000121590
     0.02%  :1495463    python3.10            [.] 0x0000000000121596
     0.02%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.02%  :1495340    python3.10            [.] 0x0000000000121737
     0.02%  python3.10  python3.10            [.] 0x000000000012162c
     0.02%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.02%  :1495340    python3.10            [.] 0x000000000012167f
     0.02%  :1495543    python3.10            [.] 0x0000000000121635
     0.02%  :1495504    python3.10            [.] 0x00000000001215a3
     0.02%  :1495463    python3.10            [.] 0x00000000001215a3
     0.02%  :1495258    python3.10            [.] 0x0000000000121737
     0.02%  :1495206    [kernel.kallsyms]     [k] event_sched_in
     0.02%  :1495577    python3.10            [.] 0x00000000001215f7
     0.02%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.02%  :1495406    python3.10            [.] 0x0000000000121613
     0.02%  :1495258    python3.10            [.] 0x000000000012160f
     0.02%  :1495504    python3.10            [.] 0x0000000000121679
     0.02%  :1495340    python3.10            [.] 0x00000000001215c4
     0.02%  :1495577    python3.10            [.] 0x000000000012167d
     0.02%  :1495258    python3.10            [.] 0x0000000000121676
     0.02%  :1495577    python3.10            [.] 0x0000000000121590
     0.02%  :1495752    python3.10            [.] 0x00000000001215e5
     0.02%  :1495406    python3.10            [.] 0x00000000001215ab
     0.02%  :1495577    python3.10            [.] 0x0000000000121638
     0.02%  :1495340    python3.10            [.] 0x0000000000121730
     0.02%  :1495752    python3.10            [.] 0x000000000012159b
     0.02%  :1495258    python3.10            [.] 0x0000000000121613
     0.02%  :1495340    python3.10            [.] 0x0000000000121590
     0.02%  :1495543    python3.10            [.] 0x0000000000121638
     0.02%  :1495300    python3.10            [.] 0x00000000001215f2
     0.02%  :1495504    python3.10            [.] 0x0000000000121594
     0.02%  :1495340    python3.10            [.] 0x0000000000121635
     0.02%  :1495300    python3.10            [.] 0x000000000012161a
     0.02%  :1495463    python3.10            [.] 0x000000000012167b
     0.02%  :1495504    python3.10            [.] 0x0000000000121623
     0.02%  :1495340    python3.10            [.] 0x0000000000121676
     0.02%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.02%  :1495577    python3.10            [.] 0x000000000012160f
     0.02%  :1495781    python3.10            [.] 0x0000000000121730
     0.02%  :1495543    python3.10            [.] 0x0000000000121676
     0.02%  :1495781    python3.10            [.] 0x00000000001215f7
     0.02%  :1495781    python3.10            [.] 0x000000000012167d
     0.02%  :1495543    python3.10            [.] 0x000000000012159b
     0.02%  python3.10  python3.10            [.] 0x0000000000121630
     0.02%  :1495543    python3.10            [.] 0x00000000001215ab
     0.02%  :1495463    python3.10            [.] 0x00000000001215f7
     0.02%  :1495658    python3.10            [.] 0x00000000001215dc
     0.02%  :1495504    python3.10            [.] 0x00000000001215f2
     0.02%  :1495781    python3.10            [.] 0x0000000000121628
     0.02%  :1495781    python3.10            [.] 0x0000000000121635
     0.01%  :1495258    python3.10            [.] 0x000000000012160b
     0.01%  :1495577    python3.10            [.] 0x00000000001215c0
     0.01%  :1495300    python3.10            [.] 0x000000000012167d
     0.01%  :1495406    python3.10            [.] 0x0000000000121676
     0.01%  :1495543    python3.10            [.] 0x000000000012160f
     0.01%  :1495463    python3.10            [.] 0x0000000000121737
     0.01%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.01%  :1495543    python3.10            [.] 0x0000000000121623
     0.01%  :1495543    python3.10            [.] 0x0000000000121737
     0.01%  :1495628    python3.10            [.] 0x00000000001215c4
     0.01%  :1495752    python3.10            [.] 0x000000000012167d
     0.01%  :1495781    python3.10            [.] 0x000000000012167b
     0.01%  :1495675    python3.10            [.] 0x0000000000121638
     0.01%  :1495463    python3.10            [.] 0x00000000001215c0
     0.01%  :1495658    python3.10            [.] 0x0000000000121605
     0.01%  :1495781    python3.10            [.] 0x00000000001215a3
     0.01%  :1495206    python3.10            [.] 0x0000000000121730
     0.01%  :1495340    python3.10            [.] 0x0000000000121638
     0.01%  :1495658    python3.10            [.] 0x0000000000121730
     0.01%  :1495543    python3.10            [.] 0x000000000012167b
     0.01%  python3.10  [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.01%  :1495340    python3.10            [.] 0x00000000001215d8
     0.01%  :1495577    python3.10            [.] 0x00000000001215c4
     0.01%  :1495406    python3.10            [.] 0x0000000000121679
     0.01%  :1495658    python3.10            [.] 0x0000000000121679
     0.01%  :1495628    python3.10            [.] 0x0000000000121676
     0.01%  :1495725    python3.10            [.] 0x0000000000121676
     0.01%  :1495206    python3.10            [.] 0x00000000001215f7
     0.01%  python3.10  python3.10            [.] 0x00000000001215c8
     0.01%  :1495206    python3.10            [.] 0x00000000001215ab
     0.01%  python3.10  [kernel.kallsyms]     [k] lapic_next_deadline
     0.01%  :1495725    python3.10            [.] 0x0000000000121623
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.01%  :1495406    python3.10            [.] 0x0000000000121730
     0.01%  :1495725    python3.10            [.] 0x00000000001215d8
     0.01%  :1495781    python3.10            [.] 0x00000000001215cb
     0.01%  python3.10  python3.10            [.] 0x0000000000121734
     0.01%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.01%  :1495628    python3.10            [.] 0x0000000000121596
     0.01%  :1495406    python3.10            [.] 0x0000000000121590
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] syscall_enter_from_user_mode
     0.01%  :1495206    python3.10            [.] 0x000000000012160b
     0.01%  :1495725    python3.10            [.] 0x000000000012161a
     0.01%  :1495658    python3.10            [.] 0x0000000000121596
     0.01%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.01%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] __srcu_read_lock
     0.01%  :1495206    python3.10            [.] 0x0000000000121676
     0.01%  :1495300    python3.10            [.] 0x0000000000121676
     0.01%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] hrtimer_interrupt
     0.01%  python3.10  [kernel.kallsyms]     [k] mem_cgroup_handle_over_high
     0.01%  python3.10  [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.01%  python3.10  [kernel.kallsyms]     [k] get_futex_key
     0.01%  :1495463    python3.10            [.] 0x00000000001215dc
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.01%  python3.10  [kernel.kallsyms]     [k] kfree
     0.01%  :1495725    python3.10            [.] 0x0000000000121730
     0.01%  :1495577    python3.10            [.] 0x00000000001215f2
     0.01%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.01%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.01%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.01%  :1495463    [kernel.kallsyms]     [k] psi_group_change
     0.01%  python3.10  python3.10            [.] 0x000000000012161d
     0.01%  :1495543    python3.10            [.] 0x0000000000121628
     0.01%  :1495340    python3.10            [.] 0x00000000001215a7
     0.01%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.01%  :1495628    python3.10            [.] 0x0000000000121590
     0.01%  :1495658    python3.10            [.] 0x0000000000121638
     0.01%  python3.10  python3.10            [.] 0x0000000000151d80
     0.01%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.01%  :1495206    python3.10            [.] 0x0000000000121605
     0.01%  python3.10  [kernel.kallsyms]     [k] vm_normal_page
     0.01%  :1495300    python3.10            [.] 0x0000000000121730
     0.01%  :1495577    python3.10            [.] 0x00000000001215cb
     0.01%  python3.10  python3.10            [.] 0x000000000015ffa5
     0.01%  :1495675    python3.10            [.] 0x0000000000121590
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.01%  python3.10  libc.so.6             [.] __stpncpy_sse2_unaligned
     0.01%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.01%  python3.10  [kernel.kallsyms]     [k] __hrtimer_init
     0.01%  python3.10  [kernel.kallsyms]     [k] __perf_sw_event
     0.01%  python3.10  [kernel.kallsyms]     [k] clear_page_erms
     0.01%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.01%  python3.10  python3.10            [.] PyObject_RichCompare
     0.01%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.01%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.01%  python3.10  python3.10            [.] 0x000000000011d4f8
     0.01%  python3.10  [kernel.kallsyms]     [k] enqueue_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] __memcg_kmem_uncharge_page
     0.01%  python3.10  [kernel.kallsyms]     [k] __calc_delta
     0.01%  python3.10  [kernel.kallsyms]     [k] pmd_val
     0.01%  :1495340    python3.10            [.] 0x00000000001215f2
     0.01%  python3.10  [kernel.kallsyms]     [k] __tlb_remove_page_size
     0.01%  python3.10  [kernel.kallsyms]     [k] mod_objcg_state
     0.01%  python3.10  python3.10            [.] 0x00000000002949ad
     0.01%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.01%  python3.10  python3.10            [.] 0x000000000020679f
     0.01%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.01%  python3.10  python3.10            [.] 0x000000000015fff3
     0.01%  python3.10  python3.10            [.] 0x0000000000206bc1
     0.01%  python3.10  python3.10            [.] 0x0000000000121960
     0.01%  python3.10  [kernel.kallsyms]     [k] __entry_text_start
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_context_sched_out
     0.01%  :1495725    python3.10            [.] 0x00000000001215c4
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_task_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] __lock_text_start
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_finish
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_lock_task_context
     0.01%  python3.10  python3.10            [.] 0x0000000000164373
     0.01%  python3.10  python3.10            [.] PyFunction_NewWithQualName
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.01%  python3.10  [kernel.kallsyms]     [k] __radix_tree_replace
     0.01%  python3.10  [kernel.kallsyms]     [k] get_page_from_freelist
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.01%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.01%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.00%  python3.10  python3.10            [.] 0x0000000000152275
     0.00%  python3.10  python3.10            [.] 0x0000000000121599
     0.00%  python3.10  [kernel.kallsyms]     [k] __free_one_page
     0.00%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.00%  python3.10  [kernel.kallsyms]     [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] ktime_get_with_offset
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_event_init
     0.00%  python3.10  python3.10            [.] 0x0000000000167da0
     0.00%  python3.10  [kernel.kallsyms]     [k] free_unref_page_commit.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] release_pages
     0.00%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] uncharge_page
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307f32
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_memcg_lruvec_state
     0.00%  python3.10  python3.10            [.] 0x000000000016ac13
     0.00%  python3.10  python3.10            [.] PyBool_FromLong
     0.00%  :1495340    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  python3.10            [.] 0x000000000015666b
     0.00%  python3.10  [kernel.kallsyms]     [k] mark_page_accessed
     0.00%  :1495675    python3.10            [.] 0x0000000000121623
     0.00%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.00%  :1495504    python3.10            [.] 0x00000000001215e2
     0.00%  python3.10  [kernel.kallsyms]     [k] chacha_permute
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_page
     0.00%  :1495628    python3.10            [.] 0x0000000000121616
     0.00%  python3.10  python3.10            [.] 0x000000000015236f
     0.00%  python3.10  python3.10            [.] 0x00000000001228f6
     0.00%  python3.10  [kernel.kallsyms]     [k] obj_cgroup_charge_pages
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.00%  python3.10  python3.10            [.] 0x0000000000129e62
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] page_remove_file_rmap
     0.00%  :1495752    python3.10            [.] 0x0000000000121605
     0.00%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event__id_header_size
     0.00%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.00%  python3.10  [kernel.kallsyms]     [k] flush_tlb_func
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_trylock
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.00%  :1495463    python3.10            [.] 0x0000000000121628
     0.00%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.00%  python3.10  [kernel.kallsyms]     [k] clockevents_program_event
     0.00%  python3.10  python3.10            [.] 0x0000000000179ee0
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.00%  python3.10  [kernel.kallsyms]     [k] schedule
     0.00%  python3.10  python3.10            [.] _PyFunction_Vectorcall
     0.00%  python3.10  libcrypto.so.3        [.] HMAC_Init_ex
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  python3.10  libcrypto.so.3        [.] MD5_Final
     0.00%  python3.10  python3.10            [.] 0x0000000000159b72
     0.00%  :1495675    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  python3.10            [.] _PyObject_LookupSpecial
     0.00%  python3.10  python3.10            [.] 0x0000000000127ad0
     0.00%  python3.10  [kernel.kallsyms]     [k] ktime_get
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] read_tsc
     0.00%  python3.10  [kernel.kallsyms]     [k] _find_next_bit
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  python3.10  python3.10            [.] 0x000000000030e3f5
     0.00%  python3.10  python3.10            [.] 0x0000000000151eed
     0.00%  python3.10  python3.10            [.] 0x0000000000127f5d
     0.00%  python3.10  [kernel.kallsyms]     [k] run_posix_cpu_timers
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  :1495206    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1495258    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1495300    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1495752    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1495781    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1495781    python3.10            [.] 0x0000000000121676
     0.00%  python3.10  [kernel.kallsyms]     [k] select_idle_sibling
     0.00%  :1495300    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%  :1495781    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_safe_stack
     0.00%  :1495340    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task_fair
     0.00%  :1495340    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1495340    [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.00%  :1495340    python3.10            [.] 0x00000000001215cb
     0.00%  :1495340    python3.10            [.] 0x0000000000121613
     0.00%  :1495406    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1495463    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1495504    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1495543    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1495577    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1495628    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1495658    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1495675    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1495725    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1495781    [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.00%  python3.10  [kernel.kallsyms]     [k] irq_exit_rcu
     0.00%  python3.10  [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_task_change


# Samples: 8K of event 'branch'
# Event count (approx.): 944876953
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
    64.24%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     5.84%  python3.10  python3.10         [.] 0x000000000012161a
     1.85%  python3.10  python3.10         [.] 0x0000000000121590
     1.42%  python3.10  python3.10         [.] 0x0000000000121676
     0.98%  python3.10  python3.10         [.] 0x0000000000121605
     0.93%  python3.10  python3.10         [.] 0x000000000012160b
     0.89%  :1495781    python3.10         [.] _PyEval_EvalFrameDefault
     0.87%  python3.10  python3.10         [.] 0x0000000000121623
     0.87%  python3.10  python3.10         [.] 0x0000000000121679
     0.86%  python3.10  python3.10         [.] 0x00000000001215c4
     0.82%  python3.10  python3.10         [.] 0x0000000000121613
     0.74%  :1495543    python3.10         [.] _PyEval_EvalFrameDefault
     0.71%  :1495577    python3.10         [.] _PyEval_EvalFrameDefault
     0.71%  :1495658    python3.10         [.] _PyEval_EvalFrameDefault
     0.69%  :1495206    python3.10         [.] _PyEval_EvalFrameDefault
     0.64%  python3.10  python3.10         [.] 0x00000000001215a3
     0.63%  python3.10  python3.10         [.] 0x0000000000121596
