# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 1176919489
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     0.03%  python3.10  python3.10         [.] 0x0000000000206d2f
     0.03%  python3.10  libc.so.6          [.] 0x00000000001a1108
     0.03%  python3.10  python3.10         [.] 0x000000000018d26e
     0.03%  python3.10  libcrypto.so.3     [.] CRYPTO_free
     0.03%  python3.10  [kernel.kallsyms]  [k] security_file_ioctl
     0.03%  python3.10  python3.10         [.] 0x000000000023ec3f
     0.03%  python3.10  python3.10         [.] 0x000000000029b656
     0.03%  python3.10  [vdso]             [.] __vdso_clock_gettime
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_swevent_event
     0.03%  python3.10  python3.10         [.] 0x0000000000179564
     0.03%  python3.10  libcrypto.so.3     [.] 0x00000000003071e5
     0.03%  python3.10  python3.10         [.] 0x00000000001f618b
     0.03%  python3.10  python3.10         [.] 0x000000000017953d
     0.03%  python3.10  python3.10         [.] 0x000000000018d0cf
     0.03%  python3.10  python3.10         [.] 0x000000000017c3e0
     0.03%  python3.10  python3.10         [.] PyBuffer_Release
     0.03%  python3.10  python3.10         [.] 0x000000000018d077
     0.03%  python3.10  python3.10         [.] 0x000000000017a02a
     0.03%  python3.10  libcrypto.so.3     [.] 0x00000000003082e2
     0.03%  python3.10  [kernel.kallsyms]  [k] netdev_core_pick_tx
     0.03%  python3.10  python3.10         [.] 0x000000000015e07e
     0.03%  python3.10  libcrypto.so.3     [.] 0x000000000030819b
     0.03%  python3.10  python3.10         [.] 0x000000000017c3e7
     0.03%  python3.10  python3.10         [.] 0x000000000011eae3
     0.03%  python3.10  python3.10         [.] 0x000000000018d25c
     0.03%  python3.10  python3.10         [.] 0x000000000018c0e0
     0.03%  python3.10  python3.10         [.] 0x000000000016aba8
     0.03%  python3.10  python3.10         [.] 0x000000000015e07a
     0.03%  python3.10  [kernel.kallsyms]  [k] x2apic_send_IPI
     0.03%  python3.10  python3.10         [.] 0x0000000000159b78
     0.03%  python3.10  python3.10         [.] 0x0000000000188eea
     0.03%  python3.10  python3.10         [.] 0x0000000000128094
     0.03%  python3.10  python3.10         [.] 0x000000000015b557
     0.03%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.03%  python3.10  python3.10         [.] 0x000000000015ffce
     0.03%  python3.10  python3.10         [.] 0x000000000017959e
     0.03%  python3.10  python3.10         [.] 0x000000000017c38a
     0.03%  python3.10  python3.10         [.] 0x0000000000179d6f
     0.03%  python3.10  python3.10         [.] 0x0000000000137be8
     0.03%  python3.10  [kernel.kallsyms]  [k] _copy_from_user
     0.03%  python3.10  python3.10         [.] 0x0000000000206b5d
     0.03%  python3.10  [kernel.kallsyms]  [k] sk_filter_trim_cap
     0.03%  python3.10  python3.10         [.] 0x000000000018bf74
     0.03%  python3.10  python3.10         [.] PySlice_Unpack
     0.03%  python3.10  [kernel.kallsyms]  [k] tcp_v4_rcv
     0.03%  python3.10  python3.10         [.] 0x0000000000206540
     0.03%  python3.10  [kernel.kallsyms]  [k] rcu_segcblist_enqueue
     0.03%  python3.10  [kernel.kallsyms]  [k] __skb_clone
     0.03%  python3.10  python3.10         [.] 0x000000000018d66a
     0.03%  python3.10  python3.10         [.] 0x0000000000198e70
     0.03%  python3.10  python3.10         [.] 0x00000000002775d6
     0.03%  python3.10  python3.10         [.] 0x0000000000294ee8
     0.03%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.03%  python3.10  python3.10         [.] 0x00000000001808c4
     0.03%  python3.10  [kernel.kallsyms]  [k] __alloc_skb
     0.03%  python3.10  libcrypto.so.3     [.] 0x000000000030735f
     0.03%  python3.10  [kernel.kallsyms]  [k] do_softirq
     0.03%  python3.10  python3.10         [.] 0x00000000001d93c0
     0.03%  python3.10  libcrypto.so.3     [.] 0x00000000003081bd
     0.03%  python3.10  libcrypto.so.3     [.] 0x00000000003070b2
     0.03%  python3.10  [kernel.kallsyms]  [k] __cgroup_bpf_run_filter_skb
     0.03%  python3.10  python3.10         [.] 0x000000000018d53e
     0.03%  python3.10  python3.10         [.] 0x000000000018dc90
     0.03%  python3.10  python3.10         [.] 0x0000000000188e8c
     0.03%  python3.10  libc.so.6          [.] 0x00000000001a09cb
     0.03%  python3.10  [kernel.kallsyms]  [k] sk_stream_alloc_skb
     0.03%  python3.10  python3.10         [.] 0x00000000002b77be
     0.03%  python3.10  python3.10         [.] _PyTime_GetMonotonicClock
     0.03%  python3.10  python3.10         [.] 0x000000000018c065
     0.03%  python3.10  libc.so.6          [.] 0x00000000001a09d0
     0.03%  python3.10  python3.10         [.] 0x0000000000188d7f
     0.03%  python3.10  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath.part.0
     0.03%  python3.10  python3.10         [.] _Py_hashtable_get
     0.03%  python3.10  python3.10         [.] 0x000000000015f01d
     0.03%  python3.10  python3.10         [.] 0x000000000018d212
     0.03%  python3.10  [kernel.kallsyms]  [k] fput_many
     0.03%  python3.10  python3.10         [.] 0x000000000006f214
     0.03%  python3.10  python3.10         [.] 0x000000000011b311
     0.03%  python3.10  python3.10         [.] 0x000000000011ea00
     0.03%  python3.10  python3.10         [.] 0x00000000002b8424
     0.03%  python3.10  libc.so.6          [.] 0x00000000001a10e0
     0.03%  python3.10  python3.10         [.] 0x0000000000167e50
     0.03%  python3.10  python3.10         [.] 0x000000000029b6cb
     0.03%  python3.10  [kernel.kallsyms]  [k] ktime_get
     0.03%  python3.10  python3.10         [.] 0x00000000001508a2
     0.03%  python3.10  python3.10         [.] 0x000000000011e943
     0.03%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.02%  python3.10  python3.10         [.] 0x000000000018d596
     0.02%  python3.10  libm.so.6          [.] __gammaf_r_finite@GLIBC_2.15
     0.02%  python3.10  python3.10         [.] 0x000000000018d121
     0.02%  python3.10  python3.10         [.] 0x000000000018bfce
     0.02%  python3.10  [kernel.kallsyms]  [k] mem_cgroup_handle_over_high
     0.02%  python3.10  python3.10         [.] 0x000000000012e754
     0.02%  python3.10  python3.10         [.] _PyLong_FormatWriter
     0.02%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.02%  python3.10  [kernel.kallsyms]  [k] select_estimate_accuracy
     0.02%  python3.10  libc.so.6          [.] __netlink_request
     0.02%  python3.10  python3.10         [.] 0x000000000016607a
     0.02%  python3.10  python3.10         [.] 0x00000000002b8420
     0.02%  python3.10  [kernel.kallsyms]  [k] fpu_clone
     0.02%  python3.10  libcrypto.so.3     [.] EVP_DigestInit_ex
     0.02%  python3.10  python3.10         [.] 0x000000000011e95b
     0.02%  python3.10  python3.10         [.] 0x0000000000152389
     0.02%  python3.10  python3.10         [.] 0x000000000015fa86
     0.02%  python3.10  python3.10         [.] 0x000000000023ec62
     0.02%  python3.10  [kernel.kallsyms]  [k] kmem_cache_free
     0.02%  python3.10  python3.10         [.] 0x000000000011d752
     0.02%  python3.10  python3.10         [.] 0x000000000018d700
     0.02%  python3.10  python3.10         [.] 0x00000000001795d2
     0.02%  python3.10  python3.10         [.] 0x000000000018d9b8
     0.02%  python3.10  python3.10         [.] 0x0000000000151e66
     0.02%  python3.10  python3.10         [.] 0x000000000011b315
     0.02%  python3.10  python3.10         [.] PyTuple_New
     0.02%  python3.10  [kernel.kallsyms]  [k] rseq_ip_fixup
     0.02%  python3.10  [kernel.kallsyms]  [k] enqueue_task_fair
     0.02%  python3.10  python3.10         [.] 0x0000000000133970
     0.02%  python3.10  python3.10         [.] 0x000000000015b541
     0.02%  python3.10  [kernel.kallsyms]  [k] __pollwait
     0.02%  python3.10  [kernel.kallsyms]  [k] sock_alloc_inode
     0.02%  python3.10  python3.10         [.] 0x0000000000152369
     0.02%  python3.10  python3.10         [.] 0x0000000000128097
     0.02%  python3.10  python3.10         [.] 0x00000000002b38c5
     0.02%  python3.10  python3.10         [.] 0x0000000000243810
     0.02%  python3.10  python3.10         [.] 0x000000000017c651
     0.02%  python3.10  python3.10         [.] 0x000000000016a353
     0.02%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.02%  python3.10  [vdso]             [.] 0x00000000000006e8
     0.02%  python3.10  python3.10         [.] 0x000000000027ed4a
     0.02%  python3.10  python3.10         [.] 0x000000000027ed20
     0.02%  python3.10  python3.10         [.] 0x00000000002eaa04
     0.01%  python3.10  [kernel.kallsyms]  [k] tcp_clean_rtx_queue.constprop.0
     0.01%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.01%  python3.10  [kernel.kallsyms]  [k] __lock_text_start
     0.01%  python3.10  [kernel.kallsyms]  [k] do_vfs_ioctl
     0.01%  python3.10  [kernel.kallsyms]  [k] poll_freewait
     0.01%  python3.10  [vdso]             [.] 0x00000000000007b1
     0.01%  python3.10  [vdso]             [.] 0x00000000000007f7
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a1147
     0.01%  python3.10  python3.10         [.] 0x00000000000b63fb
     0.01%  python3.10  python3.10         [.] 0x000000000011b3e3
     0.01%  python3.10  python3.10         [.] 0x000000000011ea06
     0.01%  python3.10  python3.10         [.] 0x00000000001433c5
     0.01%  python3.10  python3.10         [.] 0x0000000000165e60
     0.01%  python3.10  python3.10         [.] 0x0000000000165e66
     0.01%  python3.10  python3.10         [.] 0x0000000000165e98
     0.01%  python3.10  python3.10         [.] 0x0000000000242f94
     0.01%  python3.10  python3.10         [.] 0x00000000002eaa00
     0.01%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.01%  python3.10  [kernel.kallsyms]  [k] select_idle_sibling
     0.01%  python3.10  [kernel.kallsyms]  [k] hrtimer_start_range_ns
     0.01%  python3.10  python3.10         [.] 0x000000000011b2e0
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a0aca
     0.01%  python3.10  [kernel.kallsyms]  [k] __put_user_nocheck_8
     0.01%  python3.10  python3.10         [.] 0x00000000000b643e
     0.01%  python3.10  python3.10         [.] 0x000000000012e750
     0.01%  python3.10  python3.10         [.] 0x000000000012e77f
     0.01%  python3.10  python3.10         [.] 0x0000000000152266
     0.01%  python3.10  python3.10         [.] 0x000000000015ff70
     0.01%  python3.10  python3.10         [.] 0x0000000000242d4c
     0.01%  python3.10  python3.10         [.] 0x000000000029b79c
     0.01%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.01%  python3.10  [kernel.kallsyms]  [k] hrtimer_active
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a1110
     0.01%  python3.10  python3.10         [.] 0x000000000011e8ff
     0.01%  python3.10  python3.10         [.] 0x0000000000160000
     0.01%  python3.10  python3.10         [.] 0x0000000000242d02
     0.01%  python3.10  python3.10         [.] 0x000000000027e8a0
     0.01%  python3.10  python3.10         [.] _PyArg_ParseTuple_SizeT
     0.01%  python3.10  python3.10         [.] 0x000000000018d269
     0.01%  python3.10  libc.so.6          [.] 0x0000000000199f0e
     0.01%  python3.10  [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.01%  python3.10  python3.10         [.] 0x00000000001732ca
     0.01%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.01%  python3.10  [kernel.kallsyms]  [k] __netif_receive_skb_core.constprop.0
     0.01%  python3.10  [kernel.kallsyms]  [k] skb_network_protocol
     0.01%  python3.10  python3.10         [.] 0x000000000020674f
     0.01%  python3.10  python3.10         [.] 0x000000000015b568
     0.01%  python3.10  [kernel.kallsyms]  [k] task_clock_event_add
     0.01%  python3.10  python3.10         [.] 0x000000000012802b
     0.01%  python3.10  [kernel.kallsyms]  [k] enqueue_entity
     0.01%  python3.10  python3.10         [.] 0x0000000000137a77
     0.01%  python3.10  [kernel.kallsyms]  [k] __check_object_size.part.0
     0.01%  python3.10  [kernel.kallsyms]  [k] __rseq_handle_notify_resume
     0.01%  python3.10  [kernel.kallsyms]  [k] arch_scale_freq_tick
     0.01%  python3.10  python3.10         [.] 0x000000000012167d
     0.01%  python3.10  python3.10         [.] 0x00000000002b66dd
     0.01%  python3.10  python3.10         [.] 0x00000000002ec2e5
     0.01%  python3.10  python3.10         [.] 0x000000000018c096
     0.01%  python3.10  python3.10         [.] 0x00000000002cecd2
     0.01%  python3.10  python3.10         [.] 0x000000000017c402
     0.01%  python3.10  [kernel.kallsyms]  [k] __entry_text_start
     0.01%  python3.10  python3.10         [.] 0x000000000011e957
     0.01%  python3.10  [kernel.kallsyms]  [k] rcu_report_qs_rnp
     0.01%  python3.10  python3.10         [.] 0x000000000017953c
     0.01%  python3.10  python3.10         [.] 0x00000000001f6184
     0.01%  python3.10  python3.10         [.] 0x00000000001fb770
     0.01%  python3.10  libcrypto.so.3     [.] OPENSSL_init_crypto
     0.01%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.01%  python3.10  python3.10         [.] 0x0000000000151df2
     0.01%  python3.10  python3.10         [.] 0x00000000001d3d0a
     0.01%  python3.10  python3.10         [.] 0x000000000018d098
     0.01%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.01%  python3.10  [kernel.kallsyms]  [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]  [k] __irqentry_text_end
     0.00%  python3.10  python3.10         [.] 0x00000000002d0743
     0.00%  python3.10  python3.10         [.] 0x0000000000127f70
     0.00%  python3.10  python3.10         [.] 0x00000000002069cd
     0.00%  python3.10  python3.10         [.] 0x0000000000137ae4
     0.00%  python3.10  [kernel.kallsyms]  [k] error_return
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.00%  python3.10  python3.10         [.] 0x0000000000189010
     0.00%  python3.10  python3.10         [.] 0x0000000000179536
     0.00%  python3.10  python3.10         [.] 0x000000000016ac26
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000308035
     0.00%  python3.10  [kernel.kallsyms]  [k] irq_exit_rcu
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307f18
     0.00%  python3.10  python3.10         [.] 0x00000000001d4951
     0.00%  python3.10  [kernel.kallsyms]  [k] ip_rcv
     0.00%  python3.10  python3.10         [.] 0x0000000000286905
     0.00%  python3.10  [kernel.kallsyms]  [k] kthread_is_per_cpu
     0.00%  python3.10  python3.10         [.] 0x000000000014f6cc
     0.00%  python3.10  python3.10         [.] _PyLong_FormatAdvancedWriter
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr_safe
     0.00%  python3.10  [kernel.kallsyms]  [k] __note_gp_changes
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sd_lb_stats.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_data_queue
     0.00%  python3.10  python3.10         [.] 0x0000000000133a83
     0.00%  python3.10  python3.10         [.] 0x0000000000206701
     0.00%  python3.10  python3.10         [.] 0x0000000000151ef8
     0.00%  python3.10  [kernel.kallsyms]  [k] run_posix_cpu_timers
     0.00%  python3.10  python3.10         [.] 0x000000000018d06d
     0.00%  python3.10  python3.10         [.] 0x000000000018d585
     0.00%  python3.10  python3.10         [.] 0x000000000016ac80
     0.00%  python3.10  [kernel.kallsyms]  [k] call_timer_fn
     0.00%  python3.10  python3.10         [.] 0x00000000001229d0
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] unmap_single_vma
     0.00%  python3.10  python3.10         [.] 0x0000000000294738
     0.00%  python3.10  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.00%  python3.10  python3.10         [.] 0x000000000020beee
     0.00%  python3.10  [kernel.kallsyms]  [k] restore_regs_and_return_to_kernel
     0.00%  python3.10  [kernel.kallsyms]  [k] put_prev_entity
     0.00%  python3.10  python3.10         [.] 0x000000000018d711
     0.00%  python3.10  [kernel.kallsyms]  [k] profile_tick
     0.00%  python3.10  python3.10         [.] 0x0000000000151e0c
     0.00%  python3.10  python3.10         [.] 0x00000000001434c6
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_accelerate_cbs
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_cblist_dequeue
     0.00%  python3.10  [kernel.kallsyms]  [k] can_migrate_task
     0.00%  python3.10  libcrypto.so.3     [.] EVP_MD_CTX_free
     0.00%  python3.10  [kernel.kallsyms]  [k] refill_stock
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_blocked_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_hrtimer
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_delayed_put
     0.00%  python3.10  [kernel.kallsyms]  [k] available_idle_cpu
     0.00%  python3.10  python3.10         [.] 0x000000000018c091
     0.00%  python3.10  [kernel.kallsyms]  [k] free_task
     0.00%  python3.10  python3.10         [.] 0x000000000018d15e
     0.00%  python3.10  python3.10         [.] 0x000000000018d1cb
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_creds
     0.00%  python3.10  [kernel.kallsyms]  [k] delayed_put_task_struct
     0.00%  python3.10  [kernel.kallsyms]  [k] load_balance
     0.00%  python3.10  python3.10         [.] 0x000000000012289b
     0.00%  python3.10  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] find_busiest_group
     0.00%  python3.10  [kernel.kallsyms]  [k] rebalance_domains
     0.00%  python3.10  [kernel.kallsyms]  [k] task_h_load
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a09a1
     0.00%  python3.10  python3.10         [.] 0x0000000000188f0c
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] tick_program_event
     0.00%  python3.10  [kernel.kallsyms]  [k] trigger_load_balance
     0.00%  python3.10  python3.10         [.] 0x000000000013fd16
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000308299
     0.00%  python3.10  python3.10         [.] 0x0000000000294ebb
     0.00%  python3.10  python3.10         [.] 0x000000000018d151
     0.00%  python3.10  python3.10         [.] 0x000000000018d757
     0.00%  python3.10  python3.10         [.] 0x0000000000198e79
     0.00%  python3.10  [kernel.kallsyms]  [k] bpf_skops_write_hdr_opt.isra.0
     0.00%  python3.10  python3.10         [.] 0x0000000000206b1a
     0.00%  python3.10  python3.10         [.] 0x0000000000277421
     0.00%  python3.10  [kernel.kallsyms]  [k] __napi_poll
     0.00%  python3.10  [kernel.kallsyms]  [k] migrate_disable
     0.00%  python3.10  python3.10         [.] 0x0000000000137ab1
     0.00%  python3.10  python3.10         [.] 0x0000000000179f21
     0.00%  python3.10  python3.10         [.] 0x000000000025b574
     0.00%  python3.10  python3.10         [.] 0x0000000000293e33
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003075fb
     0.00%  python3.10  python3.10         [.] 0x0000000000188d97
     0.00%  python3.10  python3.10         [.] 0x00000000002d9ea0
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307765
     0.00%  python3.10  python3.10         [.] 0x00000000000cfa57
     0.00%  python3.10  python3.10         [.] 0x0000000000198ea2
     0.00%  python3.10  python3.10         [.] 0x0000000000151eaf
     0.00%  python3.10  python3.10         [.] 0x000000000015b53e
     0.00%  python3.10  python3.10         [.] 0x0000000000206742
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0947
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307e09
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003081fe
     0.00%  python3.10  python3.10         [.] 0x0000000000151da0
     0.00%  python3.10  python3.10         [.] 0x00000000001795cb
     0.00%  python3.10  python3.10         [.] 0x000000000020bf48
     0.00%  python3.10  python3.10         [.] 0x000000000024380b
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307917
     0.00%  python3.10  python3.10         [.] 0x0000000000137ac9
     0.00%  python3.10  python3.10         [.] 0x0000000000152321
     0.00%  python3.10  python3.10         [.] 0x0000000000198eb1
     0.00%  python3.10  [kernel.kallsyms]  [k] validate_xmit_skb
     0.00%  python3.10  libc.so.6          [.] 0x0000000000199ee0
     0.00%  python3.10  libcrypto.so.3     [.] 0x000000000030779b
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003077b5
     0.00%  python3.10  libcrypto.so.3     [.] 0x000000000030829c
     0.00%  python3.10  python3.10         [.] 0x000000000015c5d0
     0.00%  python3.10  python3.10         [.] 0x0000000000179e8b
     0.00%  python3.10  python3.10         [.] 0x0000000000280a83
     0.00%  python3.10  python3.10         [.] 0x000000000029e8d0
     0.00%  python3.10  python3.10         [.] 0x0000000000137bdf
     0.00%  python3.10  python3.10         [.] 0x000000000015eff0
     0.00%  python3.10  python3.10         [.] 0x000000000015f019
     0.00%  python3.10  python3.10         [.] 0x000000000016ac52
     0.00%  python3.10  python3.10         [.] 0x000000000017c3d0
     0.00%  python3.10  python3.10         [.] 0x000000000018d5b6
     0.00%  python3.10  python3.10         [.] 0x000000000020bf4e
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003081a7
     0.00%  python3.10  python3.10         [.] 0x000000000018d0e4
     0.00%  python3.10  python3.10         [.] 0x000000000027760a
     0.00%  python3.10  python3.10         [.] 0x0000000000294957
     0.00%  python3.10  python3.10         [.] 0x0000000000294f1a
     0.00%  python3.10  libc.so.6          [.] 0x0000000000198afe
     0.00%  python3.10  libc.so.6          [.] 0x0000000000199ce8
     0.00%  python3.10  libc.so.6          [.] 0x0000000000199f03
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000308366
     0.00%  python3.10  python3.10         [.] 0x0000000000152293
     0.00%  python3.10  python3.10         [.] 0x0000000000156811
     0.00%  python3.10  python3.10         [.] 0x000000000015efab
     0.00%  python3.10  python3.10         [.] 0x0000000000188e9f
     0.00%  python3.10  python3.10         [.] 0x0000000000188f04
     0.00%  python3.10  python3.10         [.] 0x000000000018c045
     0.00%  python3.10  python3.10         [.] 0x000000000018d081
     0.00%  python3.10  python3.10         [.] 0x00000000002775ac
     0.00%  python3.10  libcrypto.so.3     [.] EVP_MD_CTX_test_flags
     0.00%  python3.10  python3.10         [.] 0x0000000000137ad2
     0.00%  python3.10  python3.10         [.] 0x0000000000137bfa
     0.00%  python3.10  python3.10         [.] 0x0000000000151eca
     0.00%  python3.10  python3.10         [.] 0x0000000000188d32
     0.00%  python3.10  python3.10         [.] 0x000000000018d62c
     0.00%  python3.10  python3.10         [.] 0x000000000018d960
     0.00%  python3.10  python3.10         [.] 0x0000000000198e86
     0.00%  python3.10  python3.10         [.] 0x0000000000241490
     0.00%  python3.10  [kernel.kallsyms]  [k] truncate_inode_pages_range
     0.00%  python3.10  python3.10         [.] 0x0000000000151d80
     0.00%  python3.10  python3.10         [.] 0x00000000001598cd
     0.00%  python3.10  python3.10         [.] 0x000000000015b56c
     0.00%  python3.10  python3.10         [.] 0x00000000001732ce
     0.00%  python3.10  python3.10         [.] 0x00000000001795da
     0.00%  python3.10  python3.10         [.] 0x000000000017961b
     0.00%  python3.10  python3.10         [.] 0x0000000000188e7a
     0.00%  python3.10  python3.10         [.] 0x000000000018c0b7
     0.00%  python3.10  python3.10         [.] 0x000000000018d0c3
     0.00%  python3.10  python3.10         [.] 0x000000000020beab
     0.00%  python3.10  python3.10         [.] 0x000000000020bf50
     0.00%  python3.10  python3.10         [.] 0x0000000000277551
     0.00%  python3.10  python3.10         [.] 0x0000000000295394
     0.00%  python3.10  python3.10         [.] 0x0000000000296faa
     0.00%  python3.10  python3.10         [.] 0x00000000002b6a0a


# Samples: 6K of event 'instructions'
# Event count (approx.): 1307962427
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
    29.90%  python3.10  python3.10                                [.] _PyEval_EvalFrameDefault
     3.05%  python3.10  python3.10                                [.] _PyObject_MakeTpCall
     1.99%  python3.10  python3.10                                [.] _PyUnicode_JoinArray
     1.62%  python3.10  python3.10                                [.] PyLong_FromString
     1.59%  python3.10  python3.10                                [.] PyList_Append
     1.30%  python3.10  python3.10                                [.] 0x00000000001d4961
     1.05%  python3.10  python3.10                                [.] 0x000000000015b546
     0.83%  python3.10  python3.10                                [.] 0x000000000017c3fc
     0.82%  python3.10  [kernel.kallsyms]                         [k] psi_group_change
     0.68%  python3.10  python3.10                                [.] 0x0000000000188e95
     0.62%  python3.10  python3.10                                [.] 0x00000000001732de
     0.59%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.54%  python3.10  python3.10                                [.] 0x000000000020bf65
     0.53%  python3.10  python3.10                                [.] 0x0000000000127f5d
     0.49%  python3.10  python3.10                                [.] 0x000000000018c0a9
     0.48%  python3.10  python3.10                                [.] 0x00000000001795fe
     0.47%  python3.10  python3.10                                [.] 0x000000000017958b
     0.46%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.44%  python3.10  python3.10                                [.] 0x000000000018d589
     0.44%  python3.10  python3.10                                [.] _PyUnicode_InsertThousandsGrouping
     0.44%  python3.10  python3.10                                [.] 0x00000000001732ee
     0.42%  python3.10  python3.10                                [.] 0x0000000000188ef6
     0.41%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.41%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.38%  python3.10  libc.so.6                                 [.] ____wcstof_l_internal
     0.37%  python3.10  python3.10                                [.] 0x00000000001d48e8
     0.37%  python3.10  python3.10                                [.] 0x0000000000174090
     0.36%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.36%  python3.10  python3.10                                [.] 0x000000000015effa
     0.34%  python3.10  python3.10                                [.] 0x00000000001b640a
     0.34%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.30%  python3.10  python3.10                                [.] 0x00000000001d495d
     0.30%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.30%  python3.10  python3.10                                [.] 0x000000000018d077
     0.29%  python3.10  python3.10                                [.] 0x000000000018d151
     0.29%  python3.10  python3.10                                [.] 0x000000000018c0be
     0.28%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.27%  python3.10  python3.10                                [.] 0x0000000000137b1b
     0.27%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.26%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.26%  python3.10  python3.10                                [.] 0x000000000017c3ef
     0.25%  python3.10  libc.so.6                                 [.] re_compile_internal
     0.25%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.25%  python3.10  python3.10                                [.] 0x000000000020bea0
     0.25%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.24%  python3.10  python3.10                                [.] 0x00000000001732ce
     0.23%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.23%  python3.10  python3.10                                [.] _PyObject_GetMethod
     0.23%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.22%  python3.10  python3.10                                [.] 0x000000000015ef93
     0.22%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.22%  python3.10  python3.10                                [.] 0x000000000018d66a
     0.22%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.22%  python3.10  python3.10                                [.] 0x0000000000188dc9
     0.22%  python3.10  python3.10                                [.] 0x0000000000188dd3
     0.21%  python3.10  python3.10                                [.] 0x000000000018c028
     0.21%  python3.10  python3.10                                [.] 0x0000000000137a9c
     0.21%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.21%  python3.10  python3.10                                [.] 0x000000000012290a
     0.21%  python3.10  libc.so.6                                 [.] ____wcstold_l_internal
     0.21%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.20%  python3.10  python3.10                                [.] 0x0000000000137aa0
     0.20%  python3.10  python3.10                                [.] _PyUnicodeWriter_PrepareInternal
