# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 10K of event 'cycles'
# Event count (approx.): 5113925643
#
# Overhead  Command     Shared Object         Symbol                                     
# ........  ..........  ....................  ...........................................
#
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in
     0.00%  :2678891    python3.10            [.] _PyObject_GetMethod
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307256
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307498
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_update_next_event
     0.00%  :2679012    [kernel.kallsyms]     [k] kmem_cache_free
     0.00%  :2679012    [kernel.kallsyms]     [k] rcu_cblist_dequeue
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] trigger_load_balance
     0.00%  :2679075    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2679234    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2678875    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.00%  :2679234    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.00%  :2678946    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_pages
     0.00%  python3.10  [kernel.kallsyms]     [k] get_page_from_freelist
     0.00%  :2679160    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2679204    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2679012    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2679123    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.00%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.00%  :2678891    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2678905    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.00%  python3.10  python3.10            [.] 0x0000000000121967


# Samples: 11K of event 'instructions'
# Event count (approx.): 7250352130
#
# Overhead  Command     Shared Object         Symbol                                 
# ........  ..........  ....................  .......................................
#
    65.52%  python3.10  python3.10            [.] _PyEval_EvalFrameDefault
     7.69%  python3.10  python3.10            [.] 0x000000000012161a
     1.58%  python3.10  python3.10            [.] 0x000000000012160b
     1.47%  python3.10  python3.10            [.] 0x0000000000121613
     1.45%  python3.10  python3.10            [.] 0x0000000000121623
     1.44%  python3.10  python3.10            [.] 0x0000000000121605
     0.97%  python3.10  python3.10            [.] 0x0000000000121676
     0.85%  python3.10  python3.10            [.] 0x00000000001215f2
     0.84%  python3.10  python3.10            [.] 0x0000000000121635
     0.72%  python3.10  python3.10            [.] 0x0000000000121590
     0.71%  python3.10  python3.10            [.] 0x0000000000121596
     0.69%  python3.10  python3.10            [.] 0x0000000000121628
     0.68%  :2679204    python3.10            [.] _PyEval_EvalFrameDefault
     0.67%  python3.10  python3.10            [.] 0x0000000000121679
     0.67%  python3.10  python3.10            [.] 0x0000000000121730
     0.66%  python3.10  python3.10            [.] 0x00000000001215f7
     0.64%  :2679012    python3.10            [.] _PyEval_EvalFrameDefault
     0.63%  python3.10  python3.10            [.] 0x000000000012159b
     0.62%  :2679234    python3.10            [.] _PyEval_EvalFrameDefault
     0.59%  python3.10  python3.10            [.] 0x000000000012160f
     0.58%  :2679160    python3.10            [.] _PyEval_EvalFrameDefault
     0.57%  python3.10  python3.10            [.] 0x0000000000121616
     0.50%  :2679123    python3.10            [.] _PyEval_EvalFrameDefault
     0.49%  python3.10  python3.10            [.] 0x0000000000121737
     0.46%  :2678905    python3.10            [.] _PyEval_EvalFrameDefault
     0.42%  python3.10  python3.10            [.] 0x00000000001215a3
     0.40%  :2678891    python3.10            [.] _PyEval_EvalFrameDefault
     0.40%  :2678946    python3.10            [.] _PyEval_EvalFrameDefault
     0.37%  python3.10  python3.10            [.] 0x00000000001215cb
     0.36%  python3.10  python3.10            [.] 0x0000000000121638
     0.35%  python3.10  python3.10            [.] 0x000000000012167d
     0.35%  python3.10  python3.10            [.] 0x000000000012159d
     0.25%  python3.10  python3.10            [.] 0x00000000001215e9
     0.24%  python3.10  python3.10            [.] 0x00000000001215a7
     0.24%  python3.10  python3.10            [.] 0x00000000001215c4
     0.22%  python3.10  python3.10            [.] 0x00000000001215dc
     0.21%  python3.10  python3.10            [.] 0x00000000001215e5
     0.20%  python3.10  python3.10            [.] 0x00000000001215ab
     0.19%  python3.10  python3.10            [.] 0x00000000001215bc
     0.19%  python3.10  python3.10            [.] 0x00000000001215a2
     0.17%  python3.10  python3.10            [.] 0x00000000001215e2
     0.12%  :2679075    python3.10            [.] _PyEval_EvalFrameDefault
     0.11%  :2679160    python3.10            [.] 0x000000000012161a
     0.10%  python3.10  python3.10            [.] 0x000000000012167b
     0.10%  python3.10  python3.10            [.] 0x00000000001215d8
     0.08%  python3.10  python3.10            [.] 0x0000000000121600
     0.08%  :2678946    python3.10            [.] 0x000000000012161a
     0.08%  python3.10  python3.10            [.] 0x0000000000121594
     0.07%  :2678891    python3.10            [.] 0x000000000012161a
     0.07%  python3.10  python3.10            [.] 0x00000000001215b2
     0.07%  :2679012    python3.10            [.] 0x000000000012161a
     0.06%  :2678905    python3.10            [.] 0x000000000012161a
     0.06%  python3.10  python3.10            [.] 0x0000000000121677
     0.05%  python3.10  python3.10            [.] 0x000000000012167f
     0.05%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.05%  :2679234    python3.10            [.] 0x000000000012161a
     0.05%  python3.10  python3.10            [.] 0x00000000001215a0
     0.04%  python3.10  python3.10            [.] 0x00000000001215a6
     0.04%  :2679123    python3.10            [.] 0x0000000000121605
     0.04%  :2679160    python3.10            [.] 0x0000000000121730
     0.04%  python3.10  python3.10            [.] 0x0000000000121599
     0.04%  :2679234    python3.10            [.] 0x0000000000121623
     0.04%  :2678891    python3.10            [.] 0x0000000000121623
     0.03%  :2679160    python3.10            [.] 0x00000000001215f2
     0.03%  python3.10  python3.10            [.] 0x000000000012166e
     0.03%  :2678946    python3.10            [.] 0x0000000000121613
     0.03%  :2679123    python3.10            [.] 0x0000000000121616
     0.03%  :2678946    python3.10            [.] 0x0000000000121596
     0.03%  :2679123    python3.10            [.] 0x000000000012160b
     0.03%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.03%  :2678905    python3.10            [.] 0x0000000000121605
     0.03%  :2678946    python3.10            [.] 0x0000000000121676
     0.03%  :2679204    python3.10            [.] 0x0000000000121613
     0.03%  :2679160    python3.10            [.] 0x0000000000121613
     0.03%  :2679160    python3.10            [.] 0x00000000001215d8
     0.03%  :2678946    python3.10            [.] 0x0000000000121623
     0.02%  python3.10  python3.10            [.] 0x0000000000121630
     0.02%  :2679160    python3.10            [.] 0x0000000000121737
     0.02%  python3.10  python3.10            [.] 0x00000000001215c0
     0.02%  python3.10  python3.10            [.] 0x00000000001215ed
     0.02%  :2678891    python3.10            [.] 0x0000000000121730
     0.02%  :2678946    python3.10            [.] 0x0000000000121605
     0.02%  :2678946    python3.10            [.] 0x0000000000121737
     0.02%  :2678946    python3.10            [.] 0x00000000001215a3
     0.02%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.02%  python3.10  [kernel.kallsyms]     [k] kfree
     0.02%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.01%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.01%  :2679123    python3.10            [.] 0x00000000001215e5
     0.01%  :2679204    python3.10            [.] 0x00000000001215e2
     0.01%  :2679123    python3.10            [.] 0x0000000000121730
     0.01%  :2679123    [kernel.kallsyms]     [k] zap_pte_range
     0.01%  :2679123    python3.10            [.] 0x0000000000121737
     0.01%  :2678905    python3.10            [.] 0x00000000001215e5
     0.01%  :2678905    python3.10            [.] 0x0000000000121590
     0.01%  :2679123    python3.10            [.] 0x0000000000121676
     0.01%  :2679234    python3.10            [.] 0x00000000001215f7
     0.01%  :2678891    python3.10            [.] 0x0000000000121616
     0.01%  :2678891    python3.10            [.] 0x00000000001215e5
     0.01%  :2678905    python3.10            [.] 0x0000000000121635
     0.01%  :2679234    python3.10            [.] 0x0000000000121676
     0.01%  :2679123    python3.10            [.] 0x0000000000121623
     0.01%  :2679234    python3.10            [.] 0x000000000012160b
     0.01%  :2679234    python3.10            [.] 0x0000000000121605
     0.01%  :2679160    python3.10            [.] 0x00000000001215a7
     0.01%  :2678905    python3.10            [.] 0x000000000012159b
     0.01%  :2679123    python3.10            [.] 0x000000000012161a
     0.01%  :2678905    python3.10            [.] 0x00000000001215b2
     0.01%  :2679012    python3.10            [.] 0x000000000012159d
     0.01%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_change
     0.01%  python3.10  [kernel.kallsyms]     [k] select_task_rq_fair
     0.01%  :2679123    python3.10            [.] 0x00000000001215f2
     0.01%  :2678905    python3.10            [.] 0x0000000000121737
     0.01%  :2678905    python3.10            [.] 0x0000000000121613
     0.01%  :2679160    python3.10            [.] 0x00000000001215e9
     0.01%  :2679012    python3.10            [.] 0x0000000000121730
     0.01%  :2678905    python3.10            [.] 0x00000000001215e9
     0.01%  :2679204    python3.10            [.] 0x0000000000121730
     0.01%  :2678905    python3.10            [.] 0x0000000000121623
     0.01%  :2679075    python3.10            [.] 0x000000000012161a
     0.01%  :2679012    python3.10            [.] 0x0000000000121676
     0.01%  :2678891    python3.10            [.] 0x0000000000121605
     0.01%  :2679204    python3.10            [.] 0x000000000012161a
     0.01%  :2679123    python3.10            [.] 0x000000000012159b
     0.01%  :2678905    python3.10            [.] 0x0000000000121676
     0.01%  :2679234    python3.10            [.] 0x000000000012159d
     0.01%  :2679160    python3.10            [.] 0x0000000000121590
     0.01%  :2678891    python3.10            [.] 0x000000000012160b
     0.01%  :2679075    python3.10            [.] 0x0000000000121613
     0.01%  :2678946    python3.10            [.] 0x0000000000121616
     0.01%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.01%  :2679204    python3.10            [.] 0x00000000001215a7
     0.01%  :2679160    [kernel.kallsyms]     [k] __calc_delta
     0.01%  :2678891    python3.10            [.] 0x00000000001215f7
     0.01%  :2679204    python3.10            [.] 0x0000000000121605
     0.01%  :2679204    python3.10            [.] 0x0000000000121679
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.01%  :2679234    python3.10            [.] 0x00000000001215a3
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.01%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.01%  :2679123    python3.10            [.] 0x0000000000121596
     0.01%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]     [k] zap_pmd_range.isra.0
     0.01%  python3.10  [kernel.kallsyms]     [k] irq_enter_rcu
     0.01%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] switch_fpu_return
     0.01%  python3.10  python3.10            [.] 0x00000000001215c8
     0.01%  :2679012    python3.10            [.] 0x0000000000121605
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.01%  python3.10  python3.10            [.] 0x0000000000121734
     0.01%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.01%  python3.10  python3.10            [.] 0x00000000001215df
     0.01%  python3.10  [kernel.kallsyms]     [k] __remove_hrtimer
     0.01%  :2679075    python3.10            [.] 0x0000000000121596
     0.01%  python3.10  [kernel.kallsyms]     [k] plist_add
     0.01%  :2678946    python3.10            [.] 0x00000000001215bc
     0.01%  python3.10  python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.01%  python3.10  [kernel.kallsyms]     [k] raw_spin_rq_lock_nested
     0.01%  :2679075    python3.10            [.] 0x0000000000121594
     0.01%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.01%  :2679204    python3.10            [.] 0x000000000012160b
     0.01%  python3.10  python3.10            [.] 0x000000000018bf76
     0.01%  :2678946    python3.10            [.] 0x00000000001215f7
     0.01%  :2679234    python3.10            [.] 0x0000000000121737
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.01%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.01%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.01%  python3.10  python3.10            [.] 0x0000000000122901
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.01%  :2678891    python3.10            [.] _PyDict_DelItem_KnownHash
     0.01%  python3.10  [kernel.kallsyms]     [k] iterate_groups
     0.01%  :2678946    python3.10            [.] 0x00000000001215f2
     0.01%  python3.10  [kernel.kallsyms]     [k] enqueue_task
     0.01%  :2679234    python3.10            [.] 0x0000000000121635
     0.01%  python3.10  python3.10            [.] 0x000000000015b506
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.01%  :2679204    python3.10            [.] 0x0000000000121737
     0.01%  :2678946    python3.10            [.] 0x00000000001215c4
     0.01%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.01%  python3.10  python3.10            [.] 0x00000000001740a7
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a0940
     0.01%  python3.10  python3.10            [.] 0x000000000018c04e
     0.01%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.01%  python3.10  python3.10            [.] 0x0000000000175dfe
     0.01%  python3.10  [kernel.kallsyms]     [k] __lock_text_start
     0.01%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.01%  :2678946    python3.10            [.] 0x00000000001215e9
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_setup_perfctr
     0.01%  python3.10  libcrypto.so.3        [.] 0x00000000003074da
     0.01%  python3.10  libcrypto.so.3        [.] 0x000000000030786f
     0.01%  python3.10  python3.10            [.] 0x000000000015b236
     0.01%  python3.10  [kernel.kallsyms]     [k] __mod_memcg_lruvec_state
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.01%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_pmu_event_init
     0.01%  python3.10  [kernel.kallsyms]     [k] __srcu_read_lock
     0.01%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_task_fair
     0.01%  python3.10  python3.10            [.] 0x000000000012161d
     0.01%  python3.10  python3.10            [.] _PyUnicodeWriter_Init
     0.01%  python3.10  python3.10            [.] 0x0000000000293d40
     0.01%  python3.10  python3.10            [.] PyFunction_NewWithQualName
     0.01%  python3.10  python3.10            [.] 0x000000000018d59d
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.01%  python3.10  python3.10            [.] 0x0000000000198e60
     0.01%  python3.10  python3.10            [.] 0x0000000000137b69
     0.01%  python3.10  python3.10            [.] 0x0000000000277470
     0.01%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.01%  python3.10  python3.10            [.] _PyObject_FastCallDictTstate
     0.01%  python3.10  [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.01%  python3.10  python3.10            [.] 0x000000000012291a
     0.01%  python3.10  python3.10            [.] PyErr_GivenExceptionMatches
     0.01%  python3.10  python3.10            [.] 0x0000000000206c4d
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event__id_header_size
     0.01%  python3.10  python3.10            [.] PyList_Append
     0.01%  python3.10  python3.10            [.] 0x0000000000206576
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003075bd
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.00%  python3.10  python3.10            [.] 0x000000000018d1fa
     0.00%  python3.10  python3.10            [.] 0x0000000000137a9c
     0.00%  python3.10  python3.10            [.] 0x0000000000188e95
     0.00%  python3.10  python3.10            [.] 0x00000000001406e0
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308177
     0.00%  python3.10  libc.so.6             [.] __strstr_sse2_unaligned
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0986
     0.00%  python3.10  python3.10            [.] 0x0000000000151daf
     0.00%  python3.10  python3.10            [.] _PyObject_LookupSpecial
     0.00%  python3.10  python3.10            [.] 0x0000000000152321
     0.00%  python3.10  python3.10            [.] 0x0000000000174098
     0.00%  python3.10  python3.10            [.] 0x000000000018c087
     0.00%  python3.10  python3.10            [.] 0x000000000018d077
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_hw_config
     0.00%  python3.10  python3.10            [.] 0x000000000018d17a
     0.00%  python3.10  python3.10            [.] 0x00000000001795a2
     0.00%  python3.10  libcrypto.so.3        [.] EVP_MD_CTX_clear_flags
     0.00%  python3.10  python3.10            [.] 0x000000000018d70d
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003078a2
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0970
     0.00%  python3.10  python3.10            [.] 0x0000000000122820
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003080e9
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307b5a
     0.00%  python3.10  [kernel.kallsyms]     [k] handle_mm_fault
     0.00%  python3.10  python3.10            [.] 0x0000000000159960
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_all_qs
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header_size
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.00%  python3.10  [kernel.kallsyms]     [k] refill_obj_stock
     0.00%  python3.10  [kernel.kallsyms]     [k] unlock_page_memcg
     0.00%  python3.10  python3.10            [.] 0x0000000000137aad
     0.00%  python3.10  python3.10            [.] 0x00000000001732fc
     0.00%  python3.10  python3.10            [.] 0x000000000018d5fe
     0.00%  python3.10  python3.10            [.] 0x0000000000137a60
     0.00%  python3.10  python3.10            [.] PySequence_List
     0.00%  python3.10  python3.10            [.] 0x000000000018bfd8
     0.00%  python3.10  python3.10            [.] 0x000000000012290a
     0.00%  python3.10  python3.10            [.] 0x000000000018d07c
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_lock
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_unlock
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  python3.10  python3.10            [.] 0x000000000017a8dc
     0.00%  python3.10  python3.10            [.] 0x000000000017c3e3
     0.00%  python3.10  python3.10            [.] 0x0000000000188e5e
     0.00%  python3.10  python3.10            [.] 0x0000000000188eee
     0.00%  python3.10  python3.10            [.] 0x000000000024382f
     0.00%  python3.10  python3.10            [.] 0x00000000002774a1
     0.00%  :2678891    python3.10            [.] 0x000000000012159d
     0.00%  python3.10  python3.10            [.] 0x000000000018d753
     0.00%  python3.10  python3.10            [.] 0x000000000015b56c
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_process
     0.00%  python3.10  [kernel.kallsyms]     [k] cyc2ns_read_begin
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_mmap_event
     0.00%  python3.10  libc.so.6             [.] __strncat_sse2_unaligned
     0.00%  python3.10  python3.10            [.] 0x000000000011fef0
     0.00%  python3.10  python3.10            [.] 0x0000000000152264
     0.00%  python3.10  python3.10            [.] 0x00000000001522e0
     0.00%  python3.10  python3.10            [.] 0x000000000028e0a9
     0.00%  python3.10  python3.10            [.] 0x000000000018c039
     0.00%  python3.10  python3.10            [.] 0x0000000000293db3
     0.00%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.00%  python3.10  python3.10            [.] 0x00000000001795b3
     0.00%  python3.10  python3.10            [.] 0x000000000018c045
     0.00%  python3.10  python3.10            [.] 0x000000000020bec2
     0.00%  python3.10  python3.10            [.] 0x000000000017c3aa
     0.00%  python3.10  [kernel.kallsyms]     [k] __calc_delta
     0.00%  python3.10  [kernel.kallsyms]     [k] down_read_trylock
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_flags_change
     0.00%  python3.10  [kernel.kallsyms]     [k] setup_object.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] unmapped_area_topdown
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_map_versions
     0.00%  python3.10  python3.10            [.] _PyObject_GC_New
     0.00%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.00%  python3.10  python3.10            [.] 0x0000000000121f11
     0.00%  python3.10  python3.10            [.] 0x0000000000137a96
     0.00%  python3.10  python3.10            [.] 0x000000000015ef8c
     0.00%  python3.10  python3.10            [.] 0x000000000015b53b
     0.00%  python3.10  python3.10            [.] 0x00000000001435b1
     0.00%  python3.10  python3.10            [.] 0x0000000000156650
     0.00%  python3.10  python3.10            [.] 0x000000000015b546
     0.00%  python3.10  [kernel.kallsyms]     [k] rmqueue_bulk
     0.00%  python3.10  [kernel.kallsyms]     [k] __put_user_nocheck_8
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.00%  python3.10  python3.10            [.] 0x0000000000129e5d
     0.00%  python3.10  python3.10            [.] PyNumber_Xor
     0.00%  python3.10  python3.10            [.] 0x000000000015b541
     0.00%  python3.10  python3.10            [.] 0x0000000000188d07
     0.00%  python3.10  python3.10            [.] 0x0000000000294a06
     0.00%  python3.10  python3.10            [.] 0x0000000000129c60
     0.00%  python3.10  python3.10            [.] 0x000000000017a860
     0.00%  python3.10  [kernel.kallsyms]     [k] rseq_get_rseq_cs.isra.0
     0.00%  python3.10  python3.10            [.] 0x00000000001434c6
     0.00%  python3.10  [kernel.kallsyms]     [k] obj_cgroup_charge_pages
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.00%  python3.10  python3.10            [.] 0x000000000020bef5
     0.00%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_init
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_hw_config
     0.00%  python3.10  python3.10            [.] 0x000000000015e0d2
     0.00%  python3.10  python3.10            [.] 0x000000000017961b
     0.00%  python3.10  python3.10            [.] 0x000000000017a868
     0.00%  python3.10  [kernel.kallsyms]     [k] __memcg_kmem_charge_page
     0.00%  python3.10  python3.10            [.] PyObject_SetAttr
     0.00%  python3.10  python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.00%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] put_page
     0.00%  python3.10  python3.10            [.] PyDict_GetItemWithError
     0.00%  python3.10  python3.10            [.] 0x000000000012e074
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.00%  python3.10  python3.10            [.] 0x000000000012d16f
     0.00%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.00%  python3.10  python3.10            [.] 0x000000000015ef78
     0.00%  python3.10  python3.10            [.] 0x00000000001894c3
     0.00%  python3.10  python3.10            [.] 0x00000000002942ff
     0.00%  python3.10  python3.10            [.] 0x00000000002cfec8
     0.00%  python3.10  [kernel.kallsyms]     [k] unix_stream_connect
     0.00%  python3.10  libc.so.6             [.] ____wcstof_l_internal
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1100
     0.00%  python3.10  python3.10            [.] 0x000000000017a8a3
     0.00%  python3.10  python3.10            [.] 0x0000000000188fd0
     0.00%  python3.10  python3.10            [.] 0x0000000000189021
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task_fair
     0.00%  python3.10  python3.10            [.] 0x0000000000129d25
     0.00%  python3.10  python3.10            [.] 0x000000000017c403
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.00%  python3.10  python3.10            [.] 0x0000000000188dd3
     0.00%  python3.10  python3.10            [.] 0x0000000000188eea
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d6
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_lock_task_context
     0.00%  python3.10  python3.10            [.] 0x00000000001375f3
     0.00%  python3.10  python3.10            [.] 0x0000000000188ee2
     0.00%  python3.10  python3.10            [.] 0x0000000000206c7a
     0.00%  python3.10  python3.10            [.] 0x0000000000277486
     0.00%  python3.10  python3.10            [.] 0x000000000017c3bb
     0.00%  python3.10  python3.10            [.] 0x000000000012292b
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event__output_id_sample
     0.00%  python3.10  libc.so.6             [.] __strncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.00%  python3.10  [kernel.kallsyms]     [k] update_min_vruntime
     0.00%  :2679012    python3.10            [.] 0x000000000012160b
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.00%  :2678891    python3.10            [.] 0x0000000000121638
     0.00%  python3.10  [kernel.kallsyms]     [k] page_counter_try_charge
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.00%  python3.10  python3.10            [.] PyTuple_New
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]     [k] __softirqentry_text_start
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]     [k] ktime_get
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  :2679075    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2678875    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2678875    python3.10            [.] _PyEval_EvalFrameDefault
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_pages
     0.00%  python3.10  [kernel.kallsyms]     [k] get_page_from_freelist
     0.00%  :2679123    python3.10            [.] 0x0000000000121628
     0.00%  :2679123    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2679123    [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_task_output
     0.00%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.00%  :2678875    python3.10            [.] 0x000000000012160b
     0.00%  :2678905    python3.10            [.] 0x0000000000121596
     0.00%  :2678946    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2679123    [kernel.kallsyms]     [k] native_write_msr
