# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 93K of event 'cycles'
# Event count (approx.): 47388689290
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e95
     0.00%  python3.10  python3.10                                [.] 0x000000000018d24b
     0.00%  python3.10  python3.10                                [.] 0x00000000001c5160
     0.00%  python3.10  python3.10                                [.] 0x0000000000206918
     0.00%  python3.10  python3.10                                [.] 0x0000000000206b25
     0.00%  python3.10  python3.10                                [.] 0x000000000020bea0
     0.00%  python3.10  python3.10                                [.] 0x00000000002b39f3
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_bts_config
     0.00%  python3.10  python3.10                                [.] 0x0000000000129f33
     0.00%  python3.10  python3.10                                [.] 0x0000000000150830
     0.00%  python3.10  python3.10                                [.] 0x0000000000151ee2
     0.00%  python3.10  python3.10                                [.] 0x000000000018d589
     0.00%  python3.10  [kernel.kallsyms]                         [k] cgroup_move_task
     0.00%  python3.10  [kernel.kallsyms]                         [k] handle_mm_fault
     0.00%  python3.10  python3.10                                [.] 0x0000000000152275
     0.00%  python3.10  python3.10                                [.] 0x000000000018d07c
     0.00%  python3.10  python3.10                                [.] 0x0000000000277684
     0.00%  python3.10  python3.10                                [.] 0x00000000002b3864
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_filter_match
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003073fb
     0.00%  python3.10  python3.10                                [.] 0x00000000001b1c4d
     0.00%  python3.10  [kernel.kallsyms]                         [k] change_pte_range
     0.00%  python3.10  [kernel.kallsyms]                         [k] flush_smp_call_function_queue
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000017e30e
     0.00%  python3.10  python3.10                                [.] PyErr_Restore
     0.00%  python3.10  python3.10                                [.] 0x000000000012284a
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b8d
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e49
     0.00%  python3.10  python3.10                                [.] 0x0000000000179622
     0.00%  python3.10  python3.10                                [.] 0x000000000018d51f
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c70
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b69
     0.00%  python3.10  [kernel.kallsyms]                         [k] __do_sys_clone3
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_flush_tlb_one_user
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event__id_header_size
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199efd
     0.00%  python3.10  libcrypto.so.3                            [.] SHA256_Final
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000000b2ab0
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003071d1
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308113
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003081b4
     0.00%  python3.10  python3.10                                [.] PyEval_SaveThread
     0.00%  python3.10  python3.10                                [.] PyModule_GetState
     0.00%  python3.10  python3.10                                [.] PyObject_Malloc
     0.00%  python3.10  python3.10                                [.] _Py_HashBytes
     0.00%  python3.10  python3.10                                [.] 0x0000000000070990
     0.00%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.00%  python3.10  python3.10                                [.] 0x0000000000122906
     0.00%  python3.10  python3.10                                [.] 0x000000000012290f
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a96
     0.00%  python3.10  python3.10                                [.] 0x0000000000137aa0
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ae4
     0.00%  python3.10  python3.10                                [.] 0x00000000001433a4
     0.00%  python3.10  python3.10                                [.] 0x0000000000159974
     0.00%  python3.10  python3.10                                [.] 0x000000000015b54f
     0.00%  python3.10  python3.10                                [.] 0x000000000015e0d2
     0.00%  python3.10  python3.10                                [.] 0x000000000015efaa
     0.00%  python3.10  python3.10                                [.] 0x000000000015efe1
     0.00%  python3.10  python3.10                                [.] 0x000000000015f077
     0.00%  python3.10  python3.10                                [.] 0x000000000016659c
     0.00%  python3.10  python3.10                                [.] 0x0000000000169f36
     0.00%  python3.10  python3.10                                [.] 0x0000000000172b02
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0e8
     0.00%  python3.10  python3.10                                [.] 0x00000000001b1c00
     0.00%  python3.10  python3.10                                [.] 0x000000000028a514
     0.00%  python3.10  python3.10                                [.] 0x0000000000293dc6
     0.00%  python3.10  python3.10                                [.] 0x0000000000297267
     0.00%  python3.10  python3.10                                [.] 0x000000000018d151
     0.00%  python3.10  [kernel.kallsyms]                         [k] percpu_counter_add_batch
     0.00%  python3.10  python3.10                                [.] 0x00000000001598c4
     0.00%  python3.10  python3.10                                [.] 0x0000000000143440
     0.00%  python3.10  python3.10                                [.] 0x000000000015d273
     0.00%  python3.10  python3.10                                [.] 0x0000000000175cf0
     0.00%  :2603815    python3.10                                [.] 0x00000000001215cb
     0.00%  python3.10  [kernel.kallsyms]                         [k] __kmalloc
     0.00%  python3.10  [kernel.kallsyms]                         [k] fpu_clone
     0.00%  python3.10  libc.so.6                                 [.] re_search_internal
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a112a
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308118
     0.00%  python3.10  python3.10                                [.] 0x000000000006ed20
     0.00%  python3.10  python3.10                                [.] 0x000000000011d4fc
     0.00%  python3.10  python3.10                                [.] 0x00000000001598c8
     0.00%  python3.10  python3.10                                [.] 0x000000000015c609
     0.00%  python3.10  python3.10                                [.] 0x000000000015d8f3
     0.00%  python3.10  python3.10                                [.] 0x0000000000163f9a
     0.00%  python3.10  python3.10                                [.] 0x00000000001762fe
     0.00%  python3.10  python3.10                                [.] 0x0000000000198e77
     0.00%  python3.10  python3.10                                [.] 0x00000000001b064b
     0.00%  python3.10  python3.10                                [.] 0x0000000000243827
     0.00%  python3.10  python3.10                                [.] 0x0000000000277421
     0.00%  python3.10  python3.10                                [.] 0x00000000002972e5
     0.00%  python3.10  python3.10                                [.] 0x00000000002d9edb
     0.00%  python3.10  [kernel.kallsyms]                         [k] run_rebalance_domains
     0.00%  :2604047    python3.10                                [.] 0x0000000000121623
     0.00%  python3.10  python3.10                                [.] 0x00000000001418a0
     0.00%  python3.10  python3.10                                [.] 0x000000000015b55d
     0.00%  python3.10  python3.10                                [.] 0x000000000018d066
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.00%  python3.10  [kernel.kallsyms]                         [k] __put_user_nocheck_4
     0.00%  python3.10  [kernel.kallsyms]                         [k] delete_node
     0.00%  python3.10  [kernel.kallsyms]                         [k] do_wp_page
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0a7b
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000258a72
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfef
     0.00%  python3.10  python3.10                                [.] 0x000000000018c00b
     0.00%  python3.10  python3.10                                [.] 0x000000000018d155
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5ef
     0.00%  python3.10  python3.10                                [.] 0x000000000018d64f
     0.00%  python3.10  python3.10                                [.] 0x00000000002338c0
     0.00%  python3.10  python3.10                                [.] 0x0000000000294eb9
     0.00%  python3.10  python3.10                                [.] 0x00000000001595f0
     0.00%  python3.10  python3.10                                [.] 0x0000000000206661
     0.00%  python3.10  python3.10                                [.] 0x0000000000169c6b
     0.00%  python3.10  [kernel.kallsyms]                         [k] audit_alloc
     0.00%  python3.10  ld-linux-x86-64.so.2                      [.] _dl_cache_libcmp
     0.00%  python3.10  python3.10                                [.] 0x000000000015d138
     0.00%  python3.10  python3.10                                [.] 0x000000000016403c
     0.00%  python3.10  python3.10                                [.] 0x0000000000164211
     0.00%  python3.10  python3.10                                [.] 0x000000000016a388
     0.00%  python3.10  python3.10                                [.] 0x00000000001522b2
     0.00%  python3.10  libc.so.6                                 [.] __strrchr_sse2
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307818
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030838b
     0.00%  python3.10  python3.10                                [.] PyTraceBack_Here
     0.00%  python3.10  python3.10                                [.] 0x0000000000122923
     0.00%  python3.10  python3.10                                [.] 0x0000000000133a6c
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b58
     0.00%  python3.10  python3.10                                [.] 0x0000000000143449
     0.00%  python3.10  python3.10                                [.] 0x0000000000150ba4
     0.00%  python3.10  python3.10                                [.] 0x000000000015232f
     0.00%  python3.10  python3.10                                [.] 0x000000000015b230
     0.00%  python3.10  python3.10                                [.] 0x000000000015e07a
     0.00%  python3.10  python3.10                                [.] 0x0000000000178dab
     0.00%  python3.10  python3.10                                [.] 0x000000000017953e
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3bb
     0.00%  python3.10  python3.10                                [.] 0x000000000017c76b
     0.00%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfea
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0e4
     0.00%  python3.10  python3.10                                [.] 0x000000000018d215
     0.00%  python3.10  python3.10                                [.] 0x00000000001b0613
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d6
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4965
     0.00%  python3.10  python3.10                                [.] 0x000000000023eb10
     0.00%  python3.10  python3.10                                [.] 0x000000000027739e
     0.00%  python3.10  python3.10                                [.] 0x0000000000277590
     0.00%  python3.10  python3.10                                [.] 0x00000000002949fb
     0.00%  python3.10  python3.10                                [.] 0x000000000029539a
     0.00%  python3.10  python3.10                                [.] 0x000000000030e440
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b17
     0.00%  python3.10  python3.10                                [.] 0x00000000001641c6
     0.00%  python3.10  python3.10                                [.] 0x000000000017412b
     0.00%  python3.10  python3.10                                [.] PyObject_IsTrue
     0.00%  :2604127    python3.10                                [.] 0x000000000012161a
     0.00%  :2603691    python3.10                                [.] 0x0000000000121737
     0.00%  :2603815    python3.10                                [.] 0x0000000000121613
     0.00%  :2603856    python3.10                                [.] 0x000000000012160f
     0.00%  :2603856    [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.00%  :2603856    python3.10                                [.] 0x0000000000121679
     0.00%  :2604016    python3.10                                [.] 0x0000000000121623
     0.00%  :2604127    python3.10                                [.] 0x00000000001215a3
     0.00%  :2603856    python3.10                                [.] 0x0000000000121635
     0.00%  python3.10  python3.10                                [.] 0x0000000000122901
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a6b
     0.00%  python3.10  python3.10                                [.] 0x000000000020bee5
     0.00%  python3.10  python3.10                                [.] PyUnicode_AsEncodedString
     0.00%  :2603743    python3.10                                [.] 0x000000000012160b
     0.00%  :2603904    python3.10                                [.] 0x000000000012160b
     0.00%  :2604127    python3.10                                [.] 0x00000000001215e5
     0.00%  python3.10  ld-linux-x86-64.so.2                      [.] _dl_check_map_versions
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003082c5
     0.00%  python3.10  python3.10                                [.] _PyLong_AsInt
     0.00%  python3.10  python3.10                                [.] 0x000000000011fef0
     0.00%  python3.10  python3.10                                [.] 0x0000000000152376
     0.00%  python3.10  python3.10                                [.] 0x000000000018c085
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0f0
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_call_function_single
     0.00%  python3.10  python3.10                                [.] 0x0000000000172a40
     0.00%  python3.10  python3.10                                [.] 0x0000000000188df0
     0.00%  python3.10  python3.10                                [.] 0x0000000000206913
     0.00%  :2604127    [kernel.kallsyms]                         [k] futex_wait
     0.00%  :2603856    python3.10                                [.] 0x000000000012161a
     0.00%  :2604127    python3.10                                [.] 0x00000000001215dc
     0.00%  :2604127    python3.10                                [.] 0x00000000001215c4
     0.00%  :2603856    libc.so.6                                 [.] __strncat_sse2_unaligned
     0.00%  :2603743    python3.10                                [.] 0x000000000012167d
     0.00%  :2603856    python3.10                                [.] 0x00000000001215c4
     0.00%  :2604016    python3.10                                [.] 0x00000000001215c4
     0.00%  :2603743    python3.10                                [.] 0x0000000000121737
     0.00%  :2603815    python3.10                                [.] 0x0000000000121605
     0.00%  :2604016    python3.10                                [.] 0x00000000001215a2
     0.00%  :2604127    python3.10                                [.] 0x00000000001215f2
     0.00%  :2603967    python3.10                                [.] 0x0000000000121730
     0.00%  :2603743    python3.10                                [.] 0x0000000000121676
     0.00%  :2604127    python3.10                                [.] 0x0000000000121737
     0.00%  :2603967    python3.10                                [.] 0x0000000000121590
     0.00%  :2603691    python3.10                                [.] 0x00000000001215c4
     0.00%  :2603967    python3.10                                [.] 0x00000000001215ab
     0.00%  :2603815    python3.10                                [.] 0x00000000001215a3
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5d0
     0.00%  :2603691    python3.10                                [.] 0x0000000000121605
     0.00%  :2604086    python3.10                                [.] 0x0000000000121623
     0.00%  :2603967    python3.10                                [.] 0x0000000000121635
     0.00%  :2603967    python3.10                                [.] 0x0000000000121623
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5d8
     0.00%  python3.10  python3.10                                [.] 0x0000000000131338
     0.00%  :2604016    python3.10                                [.] 0x000000000012167d
     0.00%  :2603743    python3.10                                [.] 0x0000000000121635
     0.00%  python3.10  python3.10                                [.] 0x0000000000122601
     0.00%  :2603967    [kernel.kallsyms]                         [k] rcu_accelerate_cbs
     0.00%  :2604016    python3.10                                [.] 0x000000000012161a
     0.00%  :2604086    python3.10                                [.] 0x0000000000121679
     0.00%  python3.10  python3.10                                [.] 0x0000000000206742
     0.00%  :2603904    python3.10                                [.] 0x00000000001215a7
     0.00%  :2603691    python3.10                                [.] 0x00000000001215f7
     0.00%  :2603856    python3.10                                [.] 0x0000000000121734
     0.00%  :2604016    python3.10                                [.] 0x0000000000121737
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_chrono_stop
     0.00%  :2604047    python3.10                                [.] 0x00000000001215ab
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_task_tick
     0.00%  :2603691    [kernel.kallsyms]                         [k] ktime_get_update_offsets_now
     0.00%  :2604086    python3.10                                [.] 0x0000000000121605
     0.00%  :2604047    python3.10                                [.] 0x00000000001215a3
     0.00%  :2603743    python3.10                                [.] 0x0000000000121623
     0.00%  python3.10  python3.10                                [.] 0x0000000000263d09
     0.00%  :2603904    python3.10                                [.] 0x00000000001215f2
     0.00%  python3.10  [kernel.kallsyms]                         [k] __perf_event_header__init_id
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_semundo
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.00%  python3.10  [kernel.kallsyms]                         [k] kernel_clone
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_sg_wakeup_stats
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0992
     0.00%  python3.10  libcrypto.so.3                            [.] SHA256_Update
     0.00%  python3.10  python3.10                                [.] PyObject_CheckBuffer
     0.00%  python3.10  python3.10                                [.] PyObject_GetBuffer
     0.00%  python3.10  python3.10                                [.] PyObject_LengthHint
     0.00%  python3.10  python3.10                                [.] PyUnicode_RichCompare
     0.00%  python3.10  python3.10                                [.] 0x000000000011b39c
     0.00%  python3.10  python3.10                                [.] 0x000000000012d7b5
     0.00%  python3.10  python3.10                                [.] 0x00000000001339ef
     0.00%  python3.10  python3.10                                [.] 0x00000000001598c0
     0.00%  python3.10  python3.10                                [.] 0x000000000015b17c
     0.00%  python3.10  python3.10                                [.] 0x000000000015b20c
     0.00%  python3.10  python3.10                                [.] 0x000000000016ab6e
     0.00%  python3.10  python3.10                                [.] 0x00000000001732c0
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e8c
     0.00%  python3.10  python3.10                                [.] 0x000000000018c041
     0.00%  python3.10  python3.10                                [.] 0x000000000018d060
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0d5
     0.00%  python3.10  python3.10                                [.] 0x000000000018d1f5
     0.00%  python3.10  python3.10                                [.] 0x000000000018d258
     0.00%  python3.10  python3.10                                [.] 0x000000000018d65d
     0.00%  python3.10  python3.10                                [.] 0x00000000001b05c0
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48e8
     0.00%  python3.10  python3.10                                [.] 0x00000000001d494a
     0.00%  python3.10  python3.10                                [.] 0x0000000000206a26
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c0e
     0.00%  python3.10  python3.10                                [.] 0x000000000020beea
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf50
     0.00%  python3.10  python3.10                                [.] 0x0000000000243810
     0.00%  python3.10  python3.10                                [.] 0x00000000002775f1
     0.00%  python3.10  python3.10                                [.] 0x0000000000277680
     0.00%  python3.10  python3.10                                [.] 0x0000000000293f4c
     0.00%  python3.10  python3.10                                [.] 0x0000000000294261
     0.00%  python3.10  python3.10                                [.] 0x00000000002b6a12
     0.00%  :2604016    python3.10                                [.] 0x0000000000121613
     0.00%  :2604086    python3.10                                [.] 0x000000000012161a
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_sighand
     0.00%  python3.10  [kernel.kallsyms]                         [k] hsw_hw_config
     0.00%  python3.10  [kernel.kallsyms]                         [k] mem_cgroup_charge_statistics.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_group_attach
     0.00%  python3.10  [kernel.kallsyms]                         [k] security_task_alloc
     0.00%  python3.10  [kernel.kallsyms]                         [k] sysvec_thermal
     0.00%  python3.10  [kernel.kallsyms]                         [k] vmap_pages_pud_range
     0.00%  python3.10  [vdso]                                    [.] 0x00000000000007b1
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d30f
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a1104
     0.00%  python3.10  python3.10                                [.] _PyType_Lookup
     0.00%  python3.10  python3.10                                [.] 0x0000000000128da0
     0.00%  python3.10  python3.10                                [.] 0x0000000000129c51
     0.00%  python3.10  python3.10                                [.] 0x000000000012d14a
     0.00%  python3.10  python3.10                                [.] 0x0000000000156654
     0.00%  python3.10  python3.10                                [.] 0x00000000001595f6
     0.00%  python3.10  python3.10                                [.] 0x0000000000162f26
     0.00%  python3.10  python3.10                                [.] 0x0000000000165ed2
     0.00%  python3.10  python3.10                                [.] 0x000000000016a2a4
     0.00%  python3.10  python3.10                                [.] 0x0000000000172a54
     0.00%  python3.10  python3.10                                [.] 0x000000000018d74c
     0.00%  python3.10  python3.10                                [.] 0x000000000028a54c
     0.00%  python3.10  python3.10                                [.] 0x00000000002971e3
     0.00%  :2603904    python3.10                                [.] 0x00000000001215c4
     0.00%  python3.10  python3.10                                [.] 0x0000000000122870
     0.00%  python3.10  python3.10                                [.] 0x000000000015efb8
     0.00%  python3.10  python3.10                                [.] 0x000000000018d149
     0.00%  python3.10  python3.10                                [.] 0x000000000028e084
     0.00%  python3.10  python3.10                                [.] 0x00000000002cedc4
     0.00%  :2603743    [kernel.kallsyms]                         [k] __x64_sys_futex
     0.00%  :2604127    python3.10                                [.] 0x00000000001215e9
     0.00%  python3.10  [kernel.kallsyms]                         [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mutex_init
     0.00%  python3.10  [kernel.kallsyms]                         [k] arch_local_irq_enable
     0.00%  python3.10  python3.10                                [.] 0x000000000011b514
     0.00%  python3.10  python3.10                                [.] 0x000000000011d510
     0.00%  python3.10  python3.10                                [.] 0x000000000012290a
     0.00%  python3.10  python3.10                                [.] 0x000000000012a210
     0.00%  python3.10  python3.10                                [.] 0x0000000000152369
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3d5
     0.00%  python3.10  python3.10                                [.] 0x000000000024382f
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_sd_lb_stats.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_exclude_event
     0.00%  :2604086    python3.10                                [.] 0x00000000001215ab
     0.00%  python3.10  [kernel.kallsyms]                         [k] cgroup_css_set_fork
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_try_init_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] ttwu_queue_wakelist
     0.00%  python3.10  [kernel.kallsyms]                         [k] vm_area_dup
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0975
     0.00%  python3.10  python3.10                                [.] PyMember_SetOne
     0.00%  python3.10  python3.10                                [.] 0x000000000015236b
     0.00%  python3.10  python3.10                                [.] 0x000000000015f00e
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d26
     0.00%  python3.10  python3.10                                [.] 0x000000000018c069
     0.00%  python3.10  python3.10                                [.] 0x000000000018d200
     0.00%  python3.10  python3.10                                [.] PyThreadState_Clear
     0.00%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_reset
     0.00%  python3.10  python3.10                                [.] PyObject_RichCompare
     0.00%  python3.10  python3.10                                [.] 0x0000000000175df6
     0.00%  python3.10  [kernel.kallsyms]                         [k] __put_user_nocheck_8
     0.00%  python3.10  python3.10                                [.] 0x000000000013862c
     0.00%  python3.10  [kernel.kallsyms]                         [k] enter_lazy_tlb
     0.00%  python3.10  [kernel.kallsyms]                         [k] __bitmap_and
     0.00%  :2604047    python3.10                                [.] 0x00000000001215c4
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_thermal_enabled
     0.00%  python3.10  python3.10                                [.] 0x000000000012161d
     0.00%  python3.10  [kernel.kallsyms]                         [k] arch_local_save_flags
     0.00%  python3.10  python3.10                                [.] 0x000000000012d74d
     0.00%  python3.10  python3.10                                [.] 0x000000000017cbbd
     0.00%  python3.10  python3.10                                [.] 0x0000000000276520
     0.00%  python3.10  python3.10                                [.] 0x0000000000277470
     0.00%  python3.10  python3.10                                [.] 0x000000000012d119
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d304
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d324
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_pages_and_swap_cache
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030752f
     0.00%  :2603856    python3.10                                [.] 0x0000000000121730
     0.00%  python3.10  libcrypto.so.3                            [.] EVP_MD_free
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a8f
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5b6
     0.00%  python3.10  python3.10                                [.] 0x000000000018d753
     0.00%  python3.10  python3.10                                [.] 0x000000000020698c
     0.00%  :2604016    python3.10                                [.] 0x00000000001215cb
     0.00%  :2603967    python3.10                                [.] 0x0000000000121737
     0.00%  python3.10  python3.10                                [.] 0x0000000000295019
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3b2
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199ce8
     0.00%  python3.10  python3.10                                [.] 0x000000000015af79
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4951
     0.00%  python3.10  python3.10                                [.] 0x0000000000293e4f
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e5f
     0.00%  python3.10  [kernel.kallsyms]                         [k] handle_pte_fault
     0.00%  python3.10  python3.10                                [.] 0x000000000016ab64
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_exit_task
     0.00%  python3.10  [kernel.kallsyms]                         [k] __remove_hrtimer
     0.00%  python3.10  [kernel.kallsyms]                         [k] tick_sched_timer
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_fast_timekeeper
     0.00%  python3.10  python3.10                                [.] 0x0000000000151eed
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_unref_page_list
     0.00%  python3.10  [kernel.kallsyms]                         [k] cyc2ns_read_end
     0.00%  python3.10  python3.10                                [.] 0x000000000012e078
     0.00%  python3.10  [kernel.kallsyms]                         [k] security_task_free
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_smp_send_reschedule
     0.00%  python3.10  python3.10                                [.] _Py_Dealloc
     0.00%  :2603967    python3.10                                [.] 0x000000000012160f
     0.00%  python3.10  [kernel.kallsyms]                         [k] irq_enter_rcu
     0.00%  python3.10  [kernel.kallsyms]                         [k] __tlb_remove_page_size
     0.00%  python3.10  [kernel.kallsyms]                         [k] queue_work_on
     0.00%  python3.10  [kernel.kallsyms]                         [k] unlock_page_memcg
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ae8
     0.00%  python3.10  [kernel.kallsyms]                         [k] sched_clock
     0.00%  python3.10  [kernel.kallsyms]                         [k] tlb_gather_mmu
     0.00%  python3.10  [kernel.kallsyms]                         [k] page_counter_cancel
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e76
     0.00%  python3.10  [kernel.kallsyms]                         [k] i_callback
     0.00%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_rt_sigprocmask
     0.00%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_out
     0.00%  python3.10  python3.10                                [.] 0x00000000001736fb
     0.00%  python3.10  [kernel.kallsyms]                         [k] cgroup_rstat_updated
     0.00%  :2603904    python3.10                                [.] 0x0000000000121596
     0.00%  python3.10  python3.10                                [.] 0x0000000000175d28
     0.00%  python3.10  python3.10                                [.] 0x000000000012b2d9
     0.00%  python3.10  python3.10                                [.] 0x000000000016bf56
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_free
     0.00%  python3.10  [kernel.kallsyms]                         [k] therm_throt_process
     0.00%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit
     0.00%  python3.10  python3.10                                [.] 0x000000000016ab50
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_segcblist_advance
     0.00%  python3.10  python3.10                                [.] 0x00000000001770b3
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_tick_fair
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_segcblist_accelerate
     0.00%  python3.10  python3.10                                [.] 0x0000000000167da4
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_dl_rq_load_avg
     0.00%  python3.10  python3.10                                [.] 0x0000000000167e17
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_ctx
     0.00%  python3.10  python3.10                                [.] 0x00000000001522f9
     0.00%  python3.10  libc.so.6                                 [.] _nss_dns_gethostbyaddr2_r
     0.00%  python3.10  python3.10                                [.] 0x00000000002c4470
     0.00%  python3.10  [kernel.kallsyms]                         [k] sysvec_call_function_single
     0.00%  python3.10  [kernel.kallsyms]                         [k] acct_update_integrals
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpumask_next
     0.00%  python3.10  python3.10                                [.] 0x000000000011b4c6
     0.00%  python3.10  [vdso]                                    [.] 0x00000000000007f7
     0.00%  python3.10  [kernel.kallsyms]                         [k] __sysvec_thermal
     0.00%  python3.10  python3.10                                [.] 0x0000000000293e7a
     0.00%  python3.10  python3.10                                [.] 0x000000000018bf78
     0.00%  python3.10  python3.10                                [.] 0x000000000017c06e
     0.00%  python3.10  python3.10                                [.] 0x00000000001893e0
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0947
     0.00%  python3.10  [kernel.kallsyms]                         [k] charge_memcg
     0.00%  python3.10  libc.so.6                                 [.] send_vc
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199ee0
     0.00%  python3.10  python3.10                                [.] PyUnicode_New
     0.00%  python3.10  python3.10                                [.] 0x0000000000133910
     0.00%  python3.10  python3.10                                [.] 0x0000000000133970
     0.00%  python3.10  python3.10                                [.] 0x0000000000143d45
     0.00%  python3.10  python3.10                                [.] 0x0000000000151df2
     0.00%  python3.10  python3.10                                [.] 0x000000000016ab6b
     0.00%  python3.10  python3.10                                [.] 0x0000000000179530
