# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 7K of event 'cycles'
# Event count (approx.): 2534361306
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
     0.01%  python3.10  python3.10            [.] 0x0000000000122870
     0.01%  python3.10  [kernel.kallsyms]     [k] update_min_vruntime
     0.01%  python3.10  python3.10            [.] 0x00000000001228ac
     0.01%  python3.10  python3.10            [.] 0x0000000000143486
     0.01%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.01%  python3.10  python3.10            [.] 0x000000000015effa
     0.01%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.01%  python3.10  python3.10            [.] 0x000000000017f981
     0.01%  python3.10  python3.10            [.] 0x0000000000206689
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.01%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] __task_pid_nr_ns
     0.01%  python3.10  libc.so.6             [.] ____wcstof_l_internal
     0.01%  python3.10  [kernel.kallsyms]     [k] __put_user_nocheck_8
     0.01%  python3.10  [kernel.kallsyms]     [k] get_task_pid
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_output_begin
     0.01%  python3.10  python3.10            [.] PyObject_IsTrue
     0.01%  python3.10  python3.10            [.] _PyErr_NormalizeException
     0.01%  python3.10  python3.10            [.] 0x0000000000121d93
     0.01%  python3.10  python3.10            [.] 0x0000000000121dc5
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_pmu_bts_config
     0.01%  python3.10  python3.10            [.] 0x000000000017721a
     0.01%  python3.10  [kernel.kallsyms]     [k] __get_user_8
     0.01%  python3.10  [kernel.kallsyms]     [k] hrtimer_sleeper_start_expires
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.01%  python3.10  [kernel.kallsyms]     [k] prepare_task_switch
     0.01%  python3.10  libc.so.6             [.] __strncat_sse2_unaligned
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a1100
     0.01%  python3.10  python3.10            [.] _PyDict_GetItemIdWithError
     0.01%  python3.10  python3.10            [.] 0x00000000001228d1
     0.01%  python3.10  python3.10            [.] 0x00000000001566c5
     0.01%  python3.10  [kernel.kallsyms]     [k] security_perf_event_alloc
     0.01%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.01%  python3.10  python3.10            [.] 0x000000000015b15c
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_flags_change
     0.00%  python3.10  python3.10            [.] 0x000000000011e954
     0.00%  python3.10  [kernel.kallsyms]     [k] task_h_load
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.00%  python3.10  python3.10            [.] 0x000000000016302f
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_pages_vma
     0.00%  python3.10  [kernel.kallsyms]     [k] set_normalized_timespec64
     0.00%  python3.10  python3.10            [.] 0x000000000012d743
     0.00%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.00%  python3.10  [kernel.kallsyms]     [k] account_event
     0.00%  python3.10  [kernel.kallsyms]     [k] __bitmap_intersects
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_lock
     0.00%  python3.10  python3.10            [.] 0x000000000016ab91
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_put_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in
     0.00%  python3.10  python3.10            [.] 0x000000000011d520
     0.00%  python3.10  python3.10            [.] 0x000000000012b218
     0.00%  python3.10  python3.10            [.] PyObject_GetItem
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.00%  python3.10  python3.10            [.] 0x000000000015afbd
     0.00%  python3.10  [kernel.kallsyms]     [k] chacha_permute
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     0.00%  python3.10  [kernel.kallsyms]     [k] ptep_clear_flush
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.00%  python3.10  python3.10            [.] 0x0000000000129d65
     0.00%  python3.10  python3.10            [.] 0x000000000012e088
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_slice
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_enter_from_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_finish
     0.00%  python3.10  python3.10            [.] 0x000000000011d4fc
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_accelerate
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_setup_perfctr
     0.00%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_task_output
     0.00%  python3.10  [kernel.kallsyms]     [k] should_fail_alloc_page
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.00%  python3.10  libc.so.6             [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  python3.10            [.] PyObject_GetAttr
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307594
     0.00%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.00%  python3.10  python3.10            [.] 0x0000000000172b94
     0.00%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.00%  python3.10  python3.10            [.] 0x0000000000277530
     0.00%  python3.10  [kernel.kallsyms]     [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_try_init_event
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.00%  python3.10  libc.so.6             [.] __strcat_ssse3
     0.00%  python3.10  python3.10            [.] PyTraceBack_Here
     0.00%  python3.10  python3.10            [.] 0x0000000000151e45
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.00%  python3.10  python3.10            [.] 0x00000000001740af
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] refill_obj_stock
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_try_to_cancel.part.0
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003076e7
     0.00%  python3.10  python3.10            [.] 0x0000000000137a99
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  python3.10            [.] 0x000000000016659c
     0.00%  python3.10  python3.10            [.] 0x00000000002069cf
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  python3.10            [.] 0x000000000017c3fc
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_forward
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030761c
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003074ed
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_do_batch
     0.00%  python3.10  [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.00%  python3.10  python3.10            [.] 0x0000000000137b95
     0.00%  python3.10  python3.10            [.] 0x0000000000133a67
     0.00%  python3.10  python3.10            [.] PyObject_SetAttr
     0.00%  python3.10  python3.10            [.] 0x0000000000293d67
     0.00%  python3.10  python3.10            [.] 0x000000000015c5b0
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  python3.10  python3.10            [.] 0x0000000000172620
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] clear_buddies
     0.00%  :1953593    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_start_range_ns
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_buddy


# Samples: 5K of event 'branch'
# Event count (approx.): 370837510
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
    77.75%  python3.10  python3.10            [.] _PyEval_EvalFrameDefault
     2.92%  python3.10  python3.10            [.] 0x000000000012161a
     1.31%  python3.10  python3.10            [.] 0x0000000000121590
     1.17%  python3.10  python3.10            [.] 0x00000000001215f7
     0.98%  python3.10  python3.10            [.] 0x00000000001215f2
     0.77%  python3.10  python3.10            [.] 0x0000000000121605
     0.69%  python3.10  python3.10            [.] 0x0000000000121737
     0.67%  python3.10  python3.10            [.] 0x00000000001215c4
     0.63%  python3.10  python3.10            [.] 0x0000000000121679
     0.62%  python3.10  python3.10            [.] 0x0000000000121676
     0.60%  python3.10  python3.10            [.] 0x0000000000121613
     0.59%  python3.10  python3.10            [.] 0x0000000000121730
     0.53%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.49%  python3.10  python3.10            [.] 0x0000000000121596
     0.48%  python3.10  python3.10            [.] 0x00000000001215a3
     0.46%  python3.10  python3.10            [.] 0x000000000012160b
     0.45%  python3.10  python3.10            [.] 0x00000000001215cb
     0.45%  python3.10  python3.10            [.] 0x000000000012159b
     0.39%  :1953593    python3.10            [.] _PyEval_EvalFrameDefault
     0.35%  python3.10  python3.10            [.] 0x00000000001215dc
     0.33%  python3.10  python3.10            [.] 0x00000000001215e5
     0.30%  python3.10  python3.10            [.] 0x0000000000121616
     0.30%  python3.10  python3.10            [.] 0x00000000001215ab
     0.29%  python3.10  python3.10            [.] 0x00000000001215a7
     0.27%  python3.10  python3.10            [.] 0x000000000012160f
     0.27%  python3.10  python3.10            [.] 0x000000000012167b
     0.26%  python3.10  python3.10            [.] 0x00000000001215a2
     0.25%  python3.10  python3.10            [.] 0x000000000012167d
     0.21%  python3.10  python3.10            [.] 0x00000000001215bc
     0.20%  python3.10  python3.10            [.] 0x000000000012159d
     0.18%  python3.10  python3.10            [.] 0x00000000001215e2
     0.18%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.18%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.17%  python3.10  python3.10            [.] 0x00000000001215e9
     0.16%  python3.10  python3.10            [.] 0x0000000000121594
     0.13%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.13%  python3.10  python3.10            [.] 0x00000000001215c0
     0.09%  python3.10  python3.10            [.] 0x000000000012167f
     0.09%  python3.10  [kernel.kallsyms]     [k] psi_task_change
     0.08%  python3.10  python3.10            [.] 0x0000000000121600
     0.08%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.08%  python3.10  python3.10            [.] 0x00000000001215d8
     0.08%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.07%  python3.10  python3.10            [.] 0x00000000001215a0
     0.06%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.06%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.06%  python3.10  python3.10            [.] 0x00000000001215c8
     0.06%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.06%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.06%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.06%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.06%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.05%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.05%  python3.10  [kernel.kallsyms]     [k] set_next_buddy
     0.05%  python3.10  [kernel.kallsyms]     [k] kfree
     0.05%  python3.10  python3.10            [.] 0x000000000011b400
     0.05%  python3.10  python3.10            [.] 0x00000000001215ed
     0.05%  python3.10  python3.10            [.] 0x00000000001215a6
     0.04%  python3.10  [kernel.kallsyms]     [k] put_prev_entity
     0.04%  python3.10  python3.10            [.] 0x0000000000121599
     0.04%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.04%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.04%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_state
     0.04%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.04%  python3.10  [kernel.kallsyms]     [k] perf_lock_task_context
     0.04%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.04%  python3.10  [kernel.kallsyms]     [k] __srcu_read_lock
     0.04%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.03%  python3.10  [kernel.kallsyms]     [k] pick_next_entity
     0.03%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.03%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.03%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.03%  python3.10  [kernel.kallsyms]     [k] release_pages
     0.03%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.03%  :1953593    python3.10            [.] 0x0000000000121613
     0.03%  python3.10  python3.10            [.] PyType_GenericAlloc
     0.03%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.03%  :1953593    python3.10            [.] 0x00000000001215cb
     0.03%  :1953593    python3.10            [.] 0x0000000000121596
     0.03%  python3.10  [kernel.kallsyms]     [k] enqueue_entity
     0.03%  :1953593    python3.10            [.] 0x0000000000121590
     0.03%  python3.10  [kernel.kallsyms]     [k] x86_pmu_event_init
     0.03%  :1953593    [kernel.kallsyms]     [k] psi_group_change
     0.03%  python3.10  python3.10            [.] PyObject_Free
     0.03%  python3.10  [kernel.kallsyms]     [k] __lock_text_start
     0.03%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.02%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.02%  python3.10  python3.10            [.] 0x0000000000129ec6
     0.02%  python3.10  [kernel.kallsyms]     [k] switch_fpu_return
     0.02%  python3.10  [kernel.kallsyms]     [k] intel_pmu_bts_config
     0.02%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.02%  python3.10  libc.so.6             [.] __strcat_ssse3
     0.02%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.02%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.02%  python3.10  [kernel.kallsyms]     [k] idle_cpu
     0.02%  python3.10  [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     0.02%  python3.10  python3.10            [.] 0x00000000001215df
     0.02%  python3.10  python3.10            [.] 0x000000000017426e
     0.02%  python3.10  libc.so.6             [.] ____wcstod_l_internal
     0.02%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.02%  python3.10  [kernel.kallsyms]     [k] prepare_task_switch
     0.02%  python3.10  python3.10            [.] 0x0000000000174670
     0.02%  python3.10  python3.10            [.] 0x0000000000121677
     0.02%  python3.10  python3.10            [.] 0x00000000001743e3
     0.02%  python3.10  python3.10            [.] 0x000000000017cba5
     0.02%  python3.10  libc.so.6             [.] __strstr_sse2_unaligned
     0.02%  python3.10  python3.10            [.] 0x0000000000174fb0
     0.02%  python3.10  libc.so.6             [.] ____wcstof_l_internal
     0.02%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.02%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.01%  python3.10  python3.10            [.] _PyObject_LookupSpecial
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.01%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.01%  python3.10  python3.10            [.] 0x000000000015233d
     0.01%  python3.10  [kernel.kallsyms]     [k] __entry_text_start
     0.01%  python3.10  [kernel.kallsyms]     [k] __radix_tree_preload
     0.01%  python3.10  [kernel.kallsyms]     [k] current_save_fsgs
     0.01%  python3.10  [kernel.kallsyms]     [k] idr_alloc_u32
     0.01%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event__id_header_size
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_pmu_disable
     0.01%  python3.10  libc.so.6             [.] __strncat_sse2_unaligned
     0.01%  python3.10  python3.10            [.] 0x00000000000701b0
     0.01%  python3.10  python3.10            [.] 0x0000000000128dd5
     0.01%  python3.10  python3.10            [.] 0x000000000012d850
     0.01%  python3.10  [kernel.kallsyms]     [k] __cgroup_account_cputime
     0.01%  python3.10  python3.10            [.] 0x0000000000162f31
     0.01%  python3.10  python3.10            [.] 0x00000000001435a2
     0.01%  python3.10  python3.10            [.] PyTraceBack_Here
     0.01%  python3.10  [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.01%  python3.10  [kernel.kallsyms]     [k] core_sys_select
     0.01%  python3.10  [kernel.kallsyms]     [k] kthread_blkcg
     0.01%  python3.10  [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.01%  python3.10  [kernel.kallsyms]     [k] sigprocmask
     0.01%  python3.10  [kernel.kallsyms]     [k] tick_program_event
     0.01%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.01%  python3.10  libc.so.6             [.] __memmove_sse2_unaligned_erms
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a09a2
     0.01%  python3.10  python3.10            [.] _PyArg_ParseTupleAndKeywords_SizeT
     0.01%  python3.10  python3.10            [.] _PyErr_NormalizeException
     0.01%  python3.10  python3.10            [.] _PyErr_SetObject
     0.01%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.01%  python3.10  python3.10            [.] 0x00000000001581f0
     0.01%  python3.10  python3.10            [.] 0x000000000015ff70
     0.01%  python3.10  python3.10            [.] 0x000000000016308f
     0.01%  python3.10  python3.10            [.] 0x0000000000164242
     0.01%  python3.10  python3.10            [.] 0x0000000000167e17
     0.01%  python3.10  [kernel.kallsyms]     [k] proc_fork_connector
     0.01%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_setup_perfctr
     0.01%  python3.10  python3.10            [.] PyFunction_NewWithQualName
     0.01%  python3.10  [kernel.kallsyms]     [k] __srcu_read_unlock
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.01%  python3.10  python3.10            [.] PyObject_GetItem
     0.01%  python3.10  [kernel.kallsyms]     [k] alloc_vmap_area
     0.01%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.01%  python3.10  python3.10            [.] 0x00000000001434c6
     0.01%  python3.10  python3.10            [.] 0x0000000000152302
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a1100
     0.01%  python3.10  libc.so.6             [.] 0x000000000019d328
     0.01%  python3.10  [kernel.kallsyms]     [k] lock_page_memcg
     0.01%  python3.10  [kernel.kallsyms]     [k] ___slab_alloc
     0.01%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.01%  python3.10  [kernel.kallsyms]     [k] place_entity
     0.01%  python3.10  python3.10            [.] 0x000000000012d6e3
     0.01%  python3.10  [kernel.kallsyms]     [k] __put_user_nocheck_8
     0.01%  python3.10  python3.10            [.] 0x000000000017a8b4
     0.01%  python3.10  [kernel.kallsyms]     [k] mark_page_accessed
     0.01%  python3.10  python3.10            [.] PyObject_SetAttr
     0.01%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_put_event_constraints
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.01%  python3.10  python3.10            [.] _PyFunction_Vectorcall
     0.01%  python3.10  python3.10            [.] 0x000000000012d0b4
     0.01%  python3.10  python3.10            [.] 0x0000000000137b2b
     0.01%  python3.10  python3.10            [.] 0x0000000000164335
     0.01%  python3.10  python3.10            [.] 0x000000000011e935
     0.01%  python3.10  python3.10            [.] 0x000000000028e0a9
     0.01%  python3.10  [kernel.kallsyms]     [k] __rdgsbase_inactive
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.01%  python3.10  [kernel.kallsyms]     [k] clear_buddies
     0.01%  python3.10  [kernel.kallsyms]     [k] copy_user_generic_unrolled
     0.01%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.01%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.01%  python3.10  [kernel.kallsyms]     [k] memcg_slab_post_alloc_hook
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.01%  python3.10  python3.10            [.] PyObject_Hash
     0.01%  python3.10  python3.10            [.] 0x0000000000151ea5
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_task_output
     0.01%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.01%  python3.10  python3.10            [.] 0x0000000000156650
     0.01%  python3.10  [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     0.01%  python3.10  python3.10            [.] _PyDict_GetItemIdWithError
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_finish
     0.01%  python3.10  python3.10            [.] 0x000000000012d139
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_group_attach
     0.01%  python3.10  [kernel.kallsyms]     [k] mutex_lock
     0.01%  python3.10  [vdso]                [.] __vdso_clock_gettime
     0.01%  python3.10  libc.so.6             [.] send_vc
     0.01%  python3.10  [kernel.kallsyms]     [k] init_entity_runnable_average
     0.01%  python3.10  python3.10            [.] 0x000000000017a880
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_pmu_event_map
     0.01%  python3.10  python3.10            [.] 0x0000000000143407
     0.01%  python3.10  [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.00%  python3.10  [kernel.kallsyms]     [k] cyc2ns_read_begin
     0.00%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_accelerate
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] task_work_run
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]     [k] put_files_struct
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  :1953593    python3.10            [.] 0x0000000000121676
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task_fair
     0.00%  python3.10  python3.10            [.] 0x0000000000172620
     0.00%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.00%  python3.10  python3.10            [.] 0x000000000012166e
     0.00%  python3.10  [kernel.kallsyms]     [k] ktime_get
     0.00%  python3.10  python3.10            [.] 0x0000000000121734
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_process
     0.00%  python3.10  python3.10            [.] 0x0000000000121672
     0.00%  :1953593    [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]     [k] clockevents_program_event
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_start_range_ns
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%  python3.10  python3.10            [.] 0x000000000006f0c0


#
# (Cannot load tips.txt file, please install perf!)
#
