# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 2239973542
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
     0.01%  python3.10  python3.10            [.] 0x0000000000235404
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_pmu_hw_config.part.0
     0.01%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.01%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  python3.10  python3.10            [.] 0x000000000012e07f
     0.00%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.00%  python3.10  python3.10            [.] PyObject_SetAttr
     0.00%  python3.10  [kernel.kallsyms]     [k] ___slab_alloc
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_node_page_state
     0.00%  python3.10  [kernel.kallsyms]     [k] task_wants_autogroup
     0.00%  python3.10  [kernel.kallsyms]     [k] zap_page_range
     0.00%  python3.10  [kernel.kallsyms]     [k] zap_pmd_range.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_event_map
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_event
     0.00%  python3.10  [kernel.kallsyms]     [k] do_madvise.part.0
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_do_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.00%  python3.10  [kernel.kallsyms]     [k] update_min_vruntime
     0.00%  python3.10  python3.10            [.] 0x0000000000198e69
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.00%  python3.10  python3.10            [.] 0x00000000001795d6
     0.00%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.00%  python3.10  [kernel.kallsyms]     [k] __next_timer_interrupt
     0.00%  python3.10  python3.10            [.] 0x000000000015efdc
     0.00%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_lb_stats
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  python3.10            [.] 0x0000000000143407
     0.00%  python3.10  python3.10            [.] 0x00000000002cef50
     0.00%  python3.10  python3.10            [.] PyUnicode_New
     0.00%  python3.10  [kernel.kallsyms]     [k] update_process_times
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_qs
     0.00%  python3.10  python3.10            [.] 0x000000000015b500
     0.00%  python3.10  [kernel.kallsyms]     [k] lapic_next_deadline
     0.00%  python3.10  [kernel.kallsyms]     [k] update_group_capacity
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  python3.10            [.] 0x000000000015ef70
     0.00%  python3.10  [kernel.kallsyms]     [k] lock_page_lruvec_irqsave
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.00%  python3.10  python3.10            [.] 0x00000000001522f3
     0.00%  python3.10  [kernel.kallsyms]     [k] native_apic_msr_eoi_write
     0.00%  python3.10  python3.10            [.] 0x000000000012b370
     0.00%  python3.10  [kernel.kallsyms]     [k] get_mem_cgroup_from_mm
     0.00%  python3.10  [kernel.kallsyms]     [k] error_entry
     0.00%  python3.10  [kernel.kallsyms]     [k] sync_regs
     0.00%  python3.10  python3.10            [.] 0x00000000001215a6
     0.00%  python3.10  python3.10            [.] 0x00000000001215df


# Samples: 4K of event 'branch'
# Event count (approx.): 315616169
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
    78.09%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     2.56%  python3.10  python3.10         [.] 0x000000000012161a
     1.41%  python3.10  python3.10         [.] 0x0000000000121590
     1.16%  python3.10  python3.10         [.] 0x00000000001215f2
     0.93%  python3.10  python3.10         [.] 0x0000000000121605
     0.91%  python3.10  python3.10         [.] 0x0000000000121676
     0.90%  python3.10  python3.10         [.] 0x00000000001215f7
     0.86%  python3.10  python3.10         [.] 0x0000000000121679
     0.74%  python3.10  python3.10         [.] 0x0000000000121613
     0.56%  python3.10  python3.10         [.] 0x00000000001215c4
     0.54%  python3.10  python3.10         [.] 0x00000000001215a3
     0.52%  python3.10  python3.10         [.] 0x0000000000121730
     0.50%  python3.10  python3.10         [.] 0x000000000012160b
     0.47%  python3.10  python3.10         [.] 0x000000000012159b
     0.37%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.33%  python3.10  python3.10         [.] 0x000000000012167d
     0.31%  python3.10  python3.10         [.] 0x000000000012167b
     0.31%  python3.10  python3.10         [.] 0x00000000001215a7
     0.30%  python3.10  python3.10         [.] 0x00000000001215cb
     0.30%  python3.10  python3.10         [.] 0x0000000000121596
     0.29%  python3.10  python3.10         [.] 0x0000000000121677
     0.28%  python3.10  python3.10         [.] 0x000000000012167f
     0.27%  python3.10  python3.10         [.] 0x000000000012160f
     0.27%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.26%  python3.10  python3.10         [.] 0x0000000000121616
     0.25%  python3.10  python3.10         [.] 0x00000000001215a2
     0.25%  python3.10  python3.10         [.] 0x00000000001215bc
     0.23%  python3.10  python3.10         [.] 0x0000000000121737
     0.23%  python3.10  python3.10         [.] 0x00000000001215dc
     0.22%  python3.10  python3.10         [.] 0x00000000001215e9
     0.20%  python3.10  python3.10         [.] 0x00000000001215a0
     0.17%  python3.10  python3.10         [.] 0x00000000001215e2
     0.16%  python3.10  python3.10         [.] 0x00000000001215ab
     0.15%  python3.10  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.14%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.14%  python3.10  python3.10         [.] 0x00000000001215e5
     0.11%  python3.10  [kernel.kallsyms]  [k] page_remove_rmap
     0.11%  python3.10  python3.10         [.] 0x0000000000121600
     0.10%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.10%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.10%  python3.10  python3.10         [.] 0x00000000001215a6
     0.10%  python3.10  python3.10         [.] 0x0000000000121594
     0.09%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.09%  python3.10  python3.10         [.] 0x00000000001215c8
     0.08%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.07%  python3.10  [kernel.kallsyms]  [k] hash_futex
     0.07%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.07%  python3.10  [kernel.kallsyms]  [k] free_swap_cache
     0.07%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.07%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.07%  python3.10  python3.10         [.] 0x0000000000121599
     0.07%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.07%  python3.10  python3.10         [.] 0x00000000001215d8
     0.06%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.06%  python3.10  [kernel.kallsyms]  [k] enqueue_entity
     0.06%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.06%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.06%  python3.10  [kernel.kallsyms]  [k] release_pages
     0.05%  python3.10  libc.so.6          [.] __stpncpy_sse2_unaligned
     0.05%  python3.10  [kernel.kallsyms]  [k] kfree
     0.05%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.05%  python3.10  [vdso]             [.] 0x00000000000007b0
     0.05%  python3.10  [kernel.kallsyms]  [k] dequeue_task
     0.05%  python3.10  [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.04%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.04%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.04%  python3.10  [kernel.kallsyms]  [k] dequeue_task_fair
     0.04%  python3.10  python3.10         [.] 0x000000000012166e
     0.04%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_txn
     0.03%  python3.10  [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.03%  python3.10  [kernel.kallsyms]  [k] hsw_get_event_constraints
     0.03%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.03%  python3.10  libc.so.6          [.] __strncat_ssse3
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.03%  python3.10  [kernel.kallsyms]  [k] x86_pmu_event_init
     0.03%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.03%  python3.10  [kernel.kallsyms]  [k] __put_user_nocheck_8
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.03%  python3.10  [kernel.kallsyms]  [k] timerqueue_add
     0.03%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.03%  python3.10  [kernel.kallsyms]  [k] vm_normal_page
     0.03%  python3.10  [kernel.kallsyms]  [k] unmap_page_range
     0.02%  python3.10  [kernel.kallsyms]  [k] mod_objcg_state
     0.02%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.02%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.02%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.02%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.02%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.02%  python3.10  [kernel.kallsyms]  [k] pud_val
     0.02%  python3.10  [kernel.kallsyms]  [k] free_unref_page_list
     0.02%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.02%  python3.10  [kernel.kallsyms]  [k] __free_one_page
     0.02%  python3.10  [kernel.kallsyms]  [k] remove_vma
     0.02%  python3.10  [kernel.kallsyms]  [k] dequeue_entity
     0.02%  python3.10  [kernel.kallsyms]  [k] __srcu_read_unlock
     0.02%  python3.10  [kernel.kallsyms]  [k] update_sg_wakeup_stats
     0.02%  python3.10  python3.10         [.] PyObject_GetAttr
     0.02%  python3.10  python3.10         [.] PyObject_RichCompare
     0.02%  python3.10  python3.10         [.] 0x0000000000137a66
     0.02%  python3.10  python3.10         [.] 0x00000000001434c6
     0.02%  python3.10  [kernel.kallsyms]  [k] x86_get_event_constraints
     0.02%  python3.10  libc.so.6          [.] ____wcstod_l_internal
     0.02%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.02%  python3.10  python3.10         [.] 0x000000000017422f
     0.02%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.02%  python3.10  python3.10         [.] PyObject_GC_Del
     0.02%  python3.10  python3.10         [.] PyObject_IsTrue
     0.02%  python3.10  python3.10         [.] 0x00000000001522f3
     0.02%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.02%  python3.10  python3.10         [.] _PyUnicodeWriter_PrepareInternal
     0.02%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.02%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.02%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.02%  python3.10  [kernel.kallsyms]  [k] hrtimer_start_range_ns
     0.02%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.02%  python3.10  [kernel.kallsyms]  [k] mutex_unlock
     0.02%  python3.10  [kernel.kallsyms]  [k] try_charge_memcg
     0.02%  python3.10  [kernel.kallsyms]  [k] unlock_page_memcg
     0.02%  python3.10  [kernel.kallsyms]  [k] x86_reserve_hardware
     0.02%  python3.10  python3.10         [.] 0x00000000001228d1
     0.02%  python3.10  python3.10         [.] 0x0000000000137b2f
     0.02%  python3.10  [kernel.kallsyms]  [k] cgroup_css_set_put_fork
     0.02%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.02%  python3.10  [kernel.kallsyms]  [k] pick_next_entity
     0.02%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.02%  python3.10  python3.10         [.] PyUnicode_Format
     0.02%  python3.10  python3.10         [.] 0x000000000011e988
     0.02%  python3.10  [kernel.kallsyms]  [k] ktime_get_ts64
     0.02%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.02%  python3.10  libc.so.6          [.] 0x000000000019d328
     0.02%  python3.10  python3.10         [.] PyType_GenericAlloc
     0.02%  python3.10  python3.10         [.] 0x0000000000143469
     0.02%  python3.10  python3.10         [.] 0x00000000001566df
     0.02%  python3.10  python3.10         [.] 0x000000000012159d
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_event__id_header_size
     0.02%  python3.10  python3.10         [.] _PyDict_GetItemIdWithError
     0.01%  python3.10  [kernel.kallsyms]  [k] ___perf_sw_event
     0.01%  python3.10  python3.10         [.] 0x000000000011e943
     0.01%  python3.10  [kernel.kallsyms]  [k] enqueue_task
     0.01%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.01%  python3.10  python3.10         [.] 0x000000000015ef70
     0.01%  python3.10  [kernel.kallsyms]  [k] __unqueue_futex
     0.01%  python3.10  [kernel.kallsyms]  [k] find_idlest_group_cpu
     0.01%  python3.10  [kernel.kallsyms]  [k] get_futex_key
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_pmu_bts_config
     0.01%  python3.10  python3.10         [.] 0x0000000000121d8f
     0.01%  python3.10  python3.10         [.] 0x000000000015d298
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_finish
     0.01%  python3.10  [kernel.kallsyms]  [k] obj_cgroup_charge_pages
     0.01%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.01%  python3.10  python3.10         [.] 0x0000000000164401
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.01%  python3.10  [kernel.kallsyms]  [k] timerqueue_del
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_pmu_event_map
     0.01%  python3.10  [kernel.kallsyms]  [k] fpregs_assert_state_consistent
     0.01%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.01%  python3.10  [kernel.kallsyms]  [k] __cgroup_throttle_swaprate
     0.01%  python3.10  [kernel.kallsyms]  [k] account_kernel_stack.isra.0
     0.01%  python3.10  [kernel.kallsyms]  [k] put_prev_entity
     0.01%  python3.10  [kernel.kallsyms]  [k] __mutex_init
     0.01%  python3.10  [kernel.kallsyms]  [k] cyc2ns_read_begin
     0.01%  python3.10  [kernel.kallsyms]  [k] list_add_event
     0.01%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.01%  python3.10  [kernel.kallsyms]  [k] vmacache_find
     0.01%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.01%  python3.10  python3.10         [.] 0x000000000006ed20
     0.01%  python3.10  python3.10         [.] 0x0000000000129c2d
     0.01%  python3.10  python3.10         [.] 0x000000000015b16f
     0.01%  python3.10  python3.10         [.] 0x0000000000163058
     0.01%  python3.10  python3.10         [.] 0x0000000000286603
     0.01%  python3.10  [kernel.kallsyms]  [k] alloc_vmap_area
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_group_attach
     0.01%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]  [k] using_native_sched_clock
     0.01%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.01%  python3.10  [kernel.kallsyms]  [k] copy_process
     0.01%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_put_event_constraints
     0.01%  python3.10  python3.10         [.] _PyFunction_Vectorcall
     0.01%  python3.10  python3.10         [.] 0x000000000012d0b4
     0.01%  python3.10  [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_output_copy
     0.01%  python3.10  python3.10         [.] 0x00000000002338c0
     0.01%  python3.10  [kernel.kallsyms]  [k] get_nohz_timer_target
     0.01%  python3.10  python3.10         [.] 0x000000000012d70c
     0.01%  python3.10  python3.10         [.] 0x0000000000137b54
     0.01%  python3.10  python3.10         [.] PyErr_GivenExceptionMatches
     0.01%  python3.10  [kernel.kallsyms]  [k] __get_user_8
     0.01%  python3.10  python3.10         [.] 0x0000000000137a60
     0.01%  python3.10  [kernel.kallsyms]  [k] pmd_val
     0.01%  python3.10  python3.10         [.] 0x00000000000701b0
     0.00%  python3.10  [kernel.kallsyms]  [k] dup_user_cpus_ptr
     0.00%  python3.10  [kernel.kallsyms]  [k] __rseq_handle_notify_resume
     0.00%  python3.10  python3.10         [.] 0x000000000011d4fc
     0.00%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] __pagevec_lru_add
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] update_process_times
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_qs
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] find_vma_prev
     0.00%  python3.10  python3.10         [.] 0x00000000001215c0
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] __radix_tree_lookup
     0.00%  python3.10  [kernel.kallsyms]  [k] ttwu_do_activate
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_erase
     0.00%  python3.10  [kernel.kallsyms]  [k] get_mem_cgroup_from_mm


#
# (Cannot load tips.txt file, please install perf!)
#
