# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 27K of event 'cycles'
# Event count (approx.): 13263806617
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     0.00%  :1964149    python3.10         [.] 0x000000000006efb4
     0.00%  :1964149    python3.10         [.] 0x000000000015b201
     0.00%  :1964149    python3.10         [.] 0x000000000016315a
     0.00%  :1964149    [kernel.kallsyms]  [k] pick_next_entity
     0.00%  :1964149    python3.10         [.] 0x000000000015e11f
     0.00%  :1964149    python3.10         [.] 0x00000000000cfa53
     0.00%  :1964149    [kernel.kallsyms]  [k] cpuacct_charge
     0.00%  :1964149    [kernel.kallsyms]  [k] ipv4_dst_check
     0.00%  :1964149    [kernel.kallsyms]  [k] native_write_msr_safe
     0.00%  :1964149    python3.10         [.] 0x0000000000127f5d
     0.00%  :1964149    [kernel.kallsyms]  [k] asm_sysvec_call_function_single
     0.00%  python3.10  [kernel.kallsyms]  [k] __x2apic_send_IPI_dest
     0.00%  :1964149    python3.10         [.] 0x0000000000179530
     0.00%  :1964149    libc.so.6          [.] str_to_mpn
     0.00%  :1964149    python3.10         [.] 0x000000000017c3ef
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_disable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.00%  :1964149    python3.10         [.] 0x00000000002d9ea0
     0.00%  :1964149    [kernel.kallsyms]  [k] tcp_write_xmit
     0.00%  :1964149    python3.10         [.] 0x0000000000294310
     0.00%  :1964149    python3.10         [.] 0x000000000015c5f4
     0.00%  :1964149    [kernel.kallsyms]  [k] perf_pmu_nop_txn
     0.00%  :1964149    python3.10         [.] 0x000000000018d498
     0.00%  :1964149    python3.10         [.] 0x00000000001229ee
     0.00%  python3.10  [kernel.kallsyms]  [k] check_preempt_wakeup
     0.00%  python3.10  python3.10         [.] 0x0000000000175dc7
     0.00%  python3.10  python3.10         [.] 0x00000000001215a0
     0.00%  :1964149    [kernel.kallsyms]  [k] get_nohz_timer_target
     0.00%  :1964149    python3.10         [.] 0x00000000001514f5
     0.00%  python3.10  [kernel.kallsyms]  [k] find_vma
     0.00%  :1964149    python3.10         [.] 0x000000000017cf19
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :1964149    python3.10         [.] 0x00000000002395d4
     0.00%  python3.10  [kernel.kallsyms]  [k] timerqueue_add
     0.00%  python3.10  python3.10         [.] 0x000000000015ffbd
     0.00%  python3.10  [kernel.kallsyms]  [k] idle_cpu
     0.00%  :1964149    python3.10         [.] PyObject_Malloc
     0.00%  python3.10  python3.10         [.] 0x0000000000172b47
     0.00%  :1964149    python3.10         [.] _PyObject_GetAttrId
     0.00%  :1964149    [kernel.kallsyms]  [k] available_idle_cpu
     0.00%  :1964149    [kernel.kallsyms]  [k] tcp_queue_rcv
     0.00%  :1964149    [kernel.kallsyms]  [k] event_sched_in
     0.00%  :1964149    [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.00%  :1964149    [kernel.kallsyms]  [k] rseq_get_rseq_cs.isra.0
     0.00%  :1964149    python3.10         [.] 0x000000000015afcb
     0.00%  python3.10  python3.10         [.] _PyDict_GetItemIdWithError
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_segcblist_accelerate
     0.00%  :1964149    python3.10         [.] 0x000000000015b56c
     0.00%  :1964149    [kernel.kallsyms]  [k] native_read_msr
     0.00%  :1964149    python3.10         [.] PyBuffer_Release
     0.00%  :1964149    python3.10         [.] _Py_Dealloc
     0.00%  :1964149    python3.10         [.] 0x0000000000152275
     0.00%  :1964149    python3.10         [.] PyObject_GetAttr
     0.00%  :1964149    [kernel.kallsyms]  [k] futex_wait_queue_me
     0.00%  python3.10  python3.10         [.] 0x000000000028ab13
     0.00%  :1964149    libc.so.6          [.] 0x0000000000199efd
     0.00%  :1964149    [kernel.kallsyms]  [k] lock_sock_nested
     0.00%  :1964149    python3.10         [.] 0x000000000018d252
     0.00%  :1964149    python3.10         [.] 0x0000000000294f9c
     0.00%  :1964149    [kernel.kallsyms]  [k] ip_rcv
     0.00%  python3.10  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath.part.0
     0.00%  :1964149    [kernel.kallsyms]  [k] reweight_entity
     0.00%  :1964149    python3.10         [.] 0x000000000015b54f
     0.00%  :1964149    [kernel.kallsyms]  [k] __hrtimer_init
     0.00%  :1964149    [kernel.kallsyms]  [k] rcu_qs
     0.00%  python3.10  python3.10         [.] 0x0000000000128e0e
     0.00%  :1964149    python3.10         [.] 0x0000000000178d50
     0.00%  :1964149    python3.10         [.] 0x00000000001f6e77
     0.00%  :1964149    [kernel.kallsyms]  [k] rcu_do_batch
     0.00%  python3.10  python3.10         [.] 0x000000000017c3fc
     0.00%  :1964149    [kernel.kallsyms]  [k] __rseq_handle_notify_resume
     0.00%  python3.10  python3.10         [.] 0x000000000011b3c3
     0.00%  :1964149    libc.so.6          [.] parse_expression
     0.00%  python3.10  [kernel.kallsyms]  [k] schedule
     0.00%  :1964149    python3.10         [.] 0x0000000000143407
     0.00%  :1964149    [kernel.kallsyms]  [k] tcp_rearm_rto
     0.00%  python3.10  [kernel.kallsyms]  [k] mutex_lock
     0.00%  :1964149    [kernel.kallsyms]  [k] __cond_resched
     0.00%  :1964149    libc.so.6          [.] __mempcpy
     0.00%  python3.10  [kernel.kallsyms]  [k] blk_flush_plug_list
     0.00%  :1964149    python3.10         [.] 0x0000000000070790
     0.00%  python3.10  [kernel.kallsyms]  [k] __ip_queue_xmit
     0.00%  :1964149    python3.10         [.] 0x00000000001d3c26
     0.00%  :1964149    python3.10         [.] 0x000000000015ef70
     0.00%  python3.10  [kernel.kallsyms]  [k] __run_timers.part.0
     0.00%  python3.10  python3.10         [.] PyList_Append
     0.00%  :1964149    [kernel.kallsyms]  [k] __unqueue_futex
     0.00%  :1964149    python3.10         [.] 0x00000000001b63ff
     0.00%  :1964149    python3.10         [.] 0x000000000013fd1f
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_enter_from_user_mode
     0.00%  :1964149    [kernel.kallsyms]  [k] native_apic_msr_eoi_write
     0.00%  :1964149    python3.10         [.] _PyLong_Format
     0.00%  python3.10  python3.10         [.] _PyLong_New
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.00%  :1964149    python3.10         [.] 0x00000000001d4961
     0.00%  python3.10  libc.so.6          [.] __strncat_ssse3
     0.00%  :1964149    [kernel.kallsyms]  [k] ip_send_check
     0.00%  :1964149    python3.10         [.] 0x0000000000294a0e
     0.00%  :1964149    python3.10         [.] 0x0000000000150bcb
     0.00%  :1964149    libc.so.6          [.] 0x0000000000199ee7
     0.00%  :1964149    python3.10         [.] 0x000000000023962a
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%  :1964149    python3.10         [.] 0x00000000001434ca
     0.00%  :1964149    python3.10         [.] 0x0000000000179bf7
     0.00%  :1964149    python3.10         [.] 0x000000000016ab75
     0.00%  :1964149    [kernel.kallsyms]  [k] tcp_clean_rtx_queue.constprop.0
     0.00%  :1964149    [kernel.kallsyms]  [k] sysvec_thermal
     0.00%  :1964149    [kernel.kallsyms]  [k] set_next_buddy
     0.00%  python3.10  python3.10         [.] PyMem_Free
     0.00%  python3.10  [kernel.kallsyms]  [k] set_next_buddy
     0.00%  :1964149    [kernel.kallsyms]  [k] try_to_wake_up
     0.00%  :1964149    python3.10         [.] 0x0000000000293e54
     0.00%  :1964149    [kernel.kallsyms]  [k] __slab_free
     0.00%  python3.10  [kernel.kallsyms]  [k] timerqueue_del
     0.00%  :1964149    python3.10         [.] 0x000000000011e943
     0.00%  :1964149    [kernel.kallsyms]  [k] schedule
     0.00%  :1964149    [kernel.kallsyms]  [k] irq_exit_rcu
     0.00%  :1964149    [kernel.kallsyms]  [k] error_return
     0.00%  :1964149    [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.00%  :1964149    [kernel.kallsyms]  [k] __x64_sys_futex
     0.00%  :1964149    python3.10         [.] 0x0000000000121672
     0.00%  python3.10  [kernel.kallsyms]  [k] __pagevec_lru_add
     0.00%  :1964149    [kernel.kallsyms]  [k] aa_profile_af_perm
     0.00%  :1964149    libc.so.6          [.] re_search_internal
     0.00%  :1964149    [kernel.kallsyms]  [k] ttwu_queue_wakelist
     0.00%  :1964149    [kernel.kallsyms]  [k] __bitmap_and
     0.00%  :1964149    python3.10         [.] 0x00000000001522f9
     0.00%  :1964149    python3.10         [.] 0x0000000000163024
     0.00%  python3.10  [kernel.kallsyms]  [k] ___perf_sw_event
     0.00%  python3.10  libc.so.6          [.] __strncpy_sse2_unaligned
     0.00%  :1964149    python3.10         [.] 0x000000000017cf66
     0.00%  :1964149    [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath.part.0
     0.00%  :1964149    python3.10         [.] 0x0000000000179c35
     0.00%  :1964149    [kernel.kallsyms]  [k] update_cfs_group
     0.00%  python3.10  [kernel.kallsyms]  [k] find_busiest_group
     0.00%  :1964149    python3.10         [.] 0x0000000000179e8f
     0.00%  python3.10  python3.10         [.] 0x00000000001598f9
     0.00%  :1964149    [kernel.kallsyms]  [k] hrtimer_update_next_event
     0.00%  python3.10  python3.10         [.] 0x0000000000173712
     0.00%  :1964149    libc.so.6          [.] _nss_files_getrpcbyname_r
     0.00%  :1964149    libc.so.6          [.] __GI___strcasecmp_l_sse2
     0.00%  python3.10  python3.10         [.] 0x0000000000152321
     0.00%  python3.10  [kernel.kallsyms]  [k] zap_pmd_range.isra.0
     0.00%  :1964149    python3.10         [.] _PyObject_CallMethodId
     0.00%  :1964149    [kernel.kallsyms]  [k] __softirqentry_text_start
     0.00%  :1964149    [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%  :1964149    python3.10         [.] 0x00000000001512a4
     0.00%  python3.10  [kernel.kallsyms]  [k] __remove_hrtimer
     0.00%  python3.10  python3.10         [.] 0x00000000001740a7
     0.00%  :1964149    python3.10         [.] 0x000000000015af56
     0.00%  :1964149    [kernel.kallsyms]  [k] hrtimer_cancel
     0.00%  :1964149    python3.10         [.] 0x000000000027760a
     0.00%  python3.10  python3.10         [.] PyList_New
     0.00%  python3.10  python3.10         [.] 0x000000000012161d
     0.00%  python3.10  python3.10         [.] 0x000000000006f154
     0.00%  python3.10  [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.00%  :1964149    libc.so.6          [.] 0x000000000019d981
     0.00%  :1964149    [kernel.kallsyms]  [k] select_idle_cpu
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_blocked_fair
     0.00%  python3.10  libcrypto.so.3     [.] EVP_MD_up_ref
     0.00%  python3.10  python3.10         [.] 0x000000000018d237
     0.00%  python3.10  python3.10         [.] 0x000000000029c9c5
     0.00%  python3.10  [kernel.kallsyms]  [k] skb_release_data
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_sched_in
     0.00%  python3.10  python3.10         [.] 0x000000000020bea0
     0.00%  :1964149    [kernel.kallsyms]  [k] __skb_datagram_iter
     0.00%  :1964149    [kernel.kallsyms]  [k] perf_log_itrace_start
     0.00%  :1964149    [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.00%  :1964149    libc.so.6          [.] __strncat_ssse3
     0.00%  python3.10  python3.10         [.] 0x000000000015efdc
     0.00%  python3.10  python3.10         [.] 0x000000000015b21b
     0.00%  :1964149    python3.10         [.] _PyUnicodeWriter_Finish
     0.00%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307748
     0.00%  python3.10  [kernel.kallsyms]  [k] ip_rcv
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_ack
     0.00%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] tick_program_event
     0.00%  python3.10  [kernel.kallsyms]  [k] ftrace_profile_free_filter
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_do_batch
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_cblist_dequeue
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_segcblist_insert_done_cbs
     0.00%  python3.10  [kernel.kallsyms]  [k] run_posix_cpu_timers
     0.00%  python3.10  [kernel.kallsyms]  [k] clear_buddies
     0.00%  python3.10  [kernel.kallsyms]  [k] mod_objcg_state
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_forward
     0.00%  python3.10  [kernel.kallsyms]  [k] rebalance_domains
     0.00%  python3.10  [kernel.kallsyms]  [k] __cgroup_bpf_run_filter_skb
     0.00%  python3.10  [kernel.kallsyms]  [k] run_timer_softirq
     0.00%  python3.10  [kernel.kallsyms]  [k] put_pid.part.0
     0.00%  python3.10  [kernel.kallsyms]  [k] raw_spin_rq_unlock
     0.00%  python3.10  python3.10         [.] 0x0000000000174090
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307195
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307583
     0.00%  python3.10  python3.10         [.] 0x0000000000188d4e
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_task_tick
     0.00%  python3.10  [kernel.kallsyms]  [k] invoke_rcu_core
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all


# Samples: 26K of event 'instructions'
# Event count (approx.): 17456562639
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
    49.32%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
    17.50%  :1964149    python3.10         [.] _PyEval_EvalFrameDefault
     3.72%  :1964149    python3.10         [.] PyObject_RichCompare
     2.32%  :1964149    python3.10         [.] 0x000000000012161a
     1.91%  python3.10  python3.10         [.] 0x000000000012161a
     1.88%  python3.10  python3.10         [.] 0x0000000000121590
     1.77%  :1964149    python3.10         [.] 0x0000000000121590
     1.24%  :1964149    python3.10         [.] 0x0000000000179c52
     1.00%  python3.10  python3.10         [.] 0x00000000001215c4
     0.85%  python3.10  python3.10         [.] 0x0000000000121676
     0.70%  :1964149    python3.10         [.] 0x00000000001215c4
     0.67%  python3.10  python3.10         [.] 0x0000000000121613
     0.66%  :1964149    python3.10         [.] 0x0000000000121613
     0.55%  python3.10  python3.10         [.] 0x0000000000121737
     0.55%  python3.10  python3.10         [.] 0x0000000000121605
     0.52%  :1964149    python3.10         [.] 0x0000000000121676
     0.49%  :1964149    python3.10         [.] 0x0000000000121605
     0.49%  python3.10  python3.10         [.] 0x0000000000121730
     0.39%  :1964149    python3.10         [.] 0x000000000012160b
     0.37%  python3.10  python3.10         [.] 0x0000000000121679
     0.36%  python3.10  python3.10         [.] 0x000000000012160b
     0.33%  :1964149    python3.10         [.] 0x0000000000121737
     0.33%  :1964149    python3.10         [.] 0x0000000000121679
     0.33%  python3.10  python3.10         [.] 0x000000000012167d
     0.31%  python3.10  python3.10         [.] 0x0000000000121596
     0.30%  python3.10  python3.10         [.] 0x00000000001215f2
     0.29%  :1964149    python3.10         [.] 0x0000000000121623
     0.28%  :1964149    python3.10         [.] 0x000000000015b546
     0.27%  :1964149    python3.10         [.] 0x0000000000179c4e
     0.27%  python3.10  python3.10         [.] 0x00000000001215cb
     0.27%  :1964149    python3.10         [.] 0x00000000001215f7
     0.26%  :1964149    python3.10         [.] 0x00000000001215f2
     0.26%  python3.10  python3.10         [.] 0x00000000001215f7
     0.26%  python3.10  python3.10         [.] 0x000000000012159b
     0.25%  :1964149    python3.10         [.] 0x0000000000121635
     0.24%  :1964149    python3.10         [.] 0x0000000000121596
     0.23%  :1964149    python3.10         [.] 0x000000000012159b
     0.22%  python3.10  python3.10         [.] 0x00000000001215a3
     0.21%  :1964149    python3.10         [.] 0x000000000012167d
     0.21%  python3.10  python3.10         [.] 0x00000000001215dc
     0.20%  python3.10  python3.10         [.] 0x00000000001215ab
     0.19%  :1964149    python3.10         [.] 0x0000000000121730
     0.19%  :1964149    python3.10         [.] 0x0000000000121667
     0.18%  :1964149    python3.10         [.] 0x000000000015b506
     0.18%  :1964149    python3.10         [.] 0x00000000001215dc
     0.18%  :1964149    python3.10         [.] 0x0000000000121616
     0.18%  :1964149    python3.10         [.] 0x00000000001215a3
     0.16%  :1964149    python3.10         [.] 0x000000000012160f
     0.16%  python3.10  python3.10         [.] 0x00000000001215e9
     0.16%  :1964149    python3.10         [.] 0x00000000001215ab
     0.15%  :1964149    python3.10         [.] 0x00000000001215cb
     0.15%  :1964149    python3.10         [.] 0x000000000015b500
     0.15%  :1964149    python3.10         [.] 0x0000000000121628
     0.14%  :1964149    python3.10         [.] 0x0000000000179be0
     0.14%  :1964149    python3.10         [.] 0x00000000001215e9
     0.14%  :1964149    python3.10         [.] 0x0000000000173d50
     0.13%  :1964149    python3.10         [.] 0x0000000000121638
     0.12%  :1964149    python3.10         [.] 0x000000000012167b
     0.12%  :1964149    python3.10         [.] 0x0000000000179c42
     0.11%  python3.10  python3.10         [.] 0x0000000000121600
     0.11%  :1964149    python3.10         [.] 0x00000000001215e2
     0.11%  python3.10  python3.10         [.] 0x000000000012167b
     0.10%  python3.10  python3.10         [.] 0x00000000001215e2
     0.10%  python3.10  python3.10         [.] 0x00000000001215a7
     0.10%  :1964149    python3.10         [.] 0x00000000001215bc
     0.10%  :1964149    python3.10         [.] 0x0000000000179c46
     0.09%  python3.10  python3.10         [.] 0x00000000001215d8
     0.09%  python3.10  python3.10         [.] 0x0000000000121616
     0.08%  python3.10  python3.10         [.] 0x000000000012167f
     0.08%  python3.10  python3.10         [.] 0x000000000012159d
     0.08%  :1964149    python3.10         [.] 0x0000000000179be6
     0.08%  :1964149    python3.10         [.] 0x0000000000121734
     0.08%  python3.10  python3.10         [.] 0x00000000001215bc
     0.07%  :1964149    python3.10         [.] 0x000000000015b537
     0.07%  :1964149    python3.10         [.] 0x000000000012159d
     0.07%  :1964149    python3.10         [.] 0x00000000001215e5
     0.07%  python3.10  python3.10         [.] 0x00000000001215e5
     0.07%  :1964149    python3.10         [.] 0x00000000001215a7
     0.06%  :1964149    python3.10         [.] 0x0000000000121594
     0.06%  :1964149    python3.10         [.] 0x0000000000121677
     0.06%  :1964149    python3.10         [.] 0x000000000015b520
     0.06%  :1964149    python3.10         [.] 0x0000000000179c0e
     0.06%  :1964149    python3.10         [.] 0x0000000000121660
     0.06%  :1964149    python3.10         [.] 0x0000000000179c2e
     0.06%  python3.10  python3.10         [.] 0x0000000000121677
     0.06%  :1964149    python3.10         [.] 0x0000000000121600
     0.05%  :1964149    python3.10         [.] 0x0000000000173d58
     0.05%  python3.10  python3.10         [.] 0x000000000012160f
     0.05%  :1964149    python3.10         [.] 0x00000000001215a2
     0.05%  python3.10  python3.10         [.] 0x00000000001215a2
     0.05%  :1964149    python3.10         [.] 0x0000000000179c13
     0.05%  :1964149    python3.10         [.] 0x000000000012167f
     0.05%  :1964149    python3.10         [.] 0x0000000000121653
     0.05%  :1964149    python3.10         [.] 0x000000000012166e
     0.05%  :1964149    python3.10         [.] 0x0000000000179be8
     0.05%  :1964149    python3.10         [.] 0x000000000015b50e
     0.04%  :1964149    python3.10         [.] 0x00000000001215d8
     0.04%  :1964149    python3.10         [.] 0x0000000000179c15
     0.04%  python3.10  python3.10         [.] 0x000000000012166e
     0.04%  :1964149    python3.10         [.] 0x0000000000121675
     0.04%  :1964149    python3.10         [.] 0x0000000000179c02
     0.04%  python3.10  python3.10         [.] 0x0000000000121594
     0.04%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.04%  :1964149    python3.10         [.] 0x000000000015b557
     0.03%  :1964149    [kernel.kallsyms]  [k] psi_group_change
     0.03%  :1964149    python3.10         [.] 0x0000000000179bee
     0.03%  :1964149    python3.10         [.] 0x000000000015b541
     0.03%  :1964149    python3.10         [.] 0x0000000000179c3b
     0.02%  :1964149    python3.10         [.] 0x0000000000121749
     0.02%  python3.10  python3.10         [.] 0x0000000000121599
     0.02%  :1964149    python3.10         [.] 0x00000000001215c8
     0.02%  :1964149    python3.10         [.] 0x00000000001215b2
     0.02%  :1964149    python3.10         [.] 0x00000000001215ed
     0.02%  :1964149    python3.10         [.] 0x000000000015b50a
     0.02%  python3.10  python3.10         [.] 0x0000000000121734
     0.02%  :1964149    python3.10         [.] 0x000000000015b53e
     0.02%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.02%  :1964149    python3.10         [.] 0x000000000015b568
     0.02%  :1964149    python3.10         [.] 0x00000000001215a0
     0.02%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.02%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.02%  python3.10  python3.10         [.] 0x00000000001215df
     0.01%  :1964149    python3.10         [.] 0x0000000000179be4
     0.01%  :1964149    python3.10         [.] 0x000000000015b504
     0.01%  :1964149    python3.10         [.] 0x00000000001215a6
     0.01%  :1964149    python3.10         [.] 0x0000000000173d54
     0.01%  python3.10  [kernel.kallsyms]  [k] ___perf_sw_event
     0.01%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.01%  :1964149    python3.10         [.] 0x000000000015b519
     0.01%  python3.10  python3.10         [.] 0x00000000001215a0
     0.01%  :1964149    libc.so.6          [.] 0x00000000001a0940
     0.01%  :1964149    python3.10         [.] 0x0000000000121740
     0.01%  :1964149    [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.01%  :1964149    python3.10         [.] 0x0000000000070990
     0.01%  :1964149    python3.10         [.] 0x0000000000179c25
     0.01%  :1964149    python3.10         [.] 0x0000000000179bfb
     0.01%  :1964149    python3.10         [.] 0x0000000000179c5a
     0.01%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.01%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.01%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.01%  :1964149    python3.10         [.] 0x0000000000179bea
     0.01%  :1964149    libc.so.6          [.] re_search_internal
     0.01%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.01%  :1964149    python3.10         [.] 0x0000000000121672
     0.01%  python3.10  [kernel.kallsyms]  [k] kfree
     0.01%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.01%  :1964149    python3.10         [.] 0x000000000015b53b
     0.01%  :1964149    python3.10         [.] 0x0000000000179be9
     0.01%  :1964149    [kernel.kallsyms]  [k] merge_sched_in
     0.01%  python3.10  [kernel.kallsyms]  [k] select_task_rq_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.01%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_pmu_event_init
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.01%  :1964149    python3.10         [.] 0x0000000000179bf7
     0.01%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.01%  python3.10  python3.10         [.] 0x00000000001795fe
     0.01%  python3.10  python3.10         [.] 0x00000000001215c0
     0.01%  python3.10  [kernel.kallsyms]  [k] prepare_task_switch
     0.01%  :1964149    [kernel.kallsyms]  [k] __update_load_avg_se
     0.01%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.01%  python3.10  [kernel.kallsyms]  [k] enqueue_entity
     0.01%  :1964149    python3.10         [.] 0x0000000000179c21
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_txn
     0.01%  :1964149    python3.10         [.] 0x00000000001215c0
     0.01%  python3.10  [kernel.kallsyms]  [k] __x64_sys_futex
     0.01%  python3.10  [kernel.kallsyms]  [k] enqueue_task
     0.01%  python3.10  [kernel.kallsyms]  [k] timerqueue_add
     0.01%  python3.10  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.01%  python3.10  python3.10         [.] 0x0000000000121672
     0.01%  python3.10  python3.10         [.] 0x00000000001215b2
     0.01%  python3.10  python3.10         [.] _PyObject_LookupSpecial
     0.01%  :1964149    [kernel.kallsyms]  [k] event_sched_in
     0.01%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_pmu_extra_regs
     0.01%  :1964149    [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.01%  :1964149    python3.10         [.] 0x0000000000122820
     0.01%  python3.10  libc.so.6          [.] re_search_internal
     0.01%  python3.10  libcrypto.so.3     [.] 0x0000000000307a11
     0.01%  python3.10  libcrypto.so.3     [.] 0x000000000030830f
     0.01%  python3.10  python3.10         [.] PyLong_FromString
     0.01%  python3.10  python3.10         [.] PyUnicode_AsEncodedString
     0.01%  python3.10  python3.10         [.] 0x0000000000122832
     0.01%  python3.10  python3.10         [.] 0x0000000000122870
     0.01%  python3.10  python3.10         [.] 0x0000000000122906
     0.01%  python3.10  python3.10         [.] 0x0000000000128097
     0.01%  python3.10  python3.10         [.] 0x000000000013fcfd
     0.01%  python3.10  python3.10         [.] 0x000000000013fd01
     0.01%  python3.10  python3.10         [.] 0x0000000000151e76
     0.01%  python3.10  python3.10         [.] 0x000000000015b541
     0.01%  python3.10  python3.10         [.] 0x000000000015e07e
     0.01%  python3.10  python3.10         [.] 0x00000000001795e5
     0.01%  python3.10  python3.10         [.] 0x000000000017f87a
     0.01%  python3.10  python3.10         [.] 0x000000000018c041
     0.01%  python3.10  python3.10         [.] 0x0000000000206941
     0.01%  python3.10  python3.10         [.] 0x0000000000206988
     0.01%  python3.10  python3.10         [.] 0x0000000000206c3b
     0.01%  python3.10  python3.10         [.] 0x0000000000206c7a
     0.01%  python3.10  python3.10         [.] 0x00000000002773d5
     0.01%  python3.10  python3.10         [.] 0x00000000002b39e2
     0.01%  :1964149    python3.10         [.] 0x0000000000152260
     0.01%  :1964149    [kernel.kallsyms]  [k] sock_def_readable
     0.01%  :1964149    python3.10         [.] 0x000000000015c5ec
     0.01%  :1964149    [kernel.kallsyms]  [k] __bitmap_and
     0.01%  :1964149    python3.10         [.] 0x0000000000179c38
     0.01%  :1964149    [kernel.kallsyms]  [k] update_sd_lb_stats.constprop.0
     0.01%  :1964149    [kernel.kallsyms]  [k] tcp_rcv_established
     0.01%  :1964149    python3.10         [.] 0x00000000001215df
     0.01%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.01%  :1964149    [kernel.kallsyms]  [k] ctx_sched_in
     0.01%  :1964149    python3.10         [.] 0x0000000000121641
     0.01%  :1964149    python3.10         [.] PyUnicode_FromFormatV
     0.01%  :1964149    [kernel.kallsyms]  [k] enqueue_task
     0.01%  :1964149    [kernel.kallsyms]  [k] psi_task_change
     0.01%  :1964149    python3.10         [.] 0x000000000015c5b0
     0.01%  python3.10  python3.10         [.] 0x0000000000239570
     0.01%  :1964149    [kernel.kallsyms]  [k] perf_swevent_add
     0.01%  :1964149    python3.10         [.] 0x000000000015b50b
     0.01%  :1964149    python3.10         [.] 0x00000000002068b3
     0.01%  python3.10  python3.10         [.] 0x0000000000294a0e
     0.01%  :1964149    [kernel.kallsyms]  [k] update_curr
     0.01%  :1964149    python3.10         [.] 0x0000000000179c56
     0.01%  :1964149    python3.10         [.] _PyDict_GetItemIdWithError
     0.01%  :1964149    [kernel.kallsyms]  [k] __calc_delta
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_pmu_disable
     0.01%  python3.10  [kernel.kallsyms]  [k] psi_task_change
