# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cycles'
# Event count (approx.): 5814941209
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     1.24%  python3.10  python3.10            [.] 0x0000000000121676
     1.06%  python3.10  python3.10            [.] 0x0000000000121613
     0.88%  python3.10  python3.10            [.] 0x0000000000121605
     0.80%  :1965354    python3.10            [.] _PyEval_EvalFrameDefault
     0.78%  python3.10  python3.10            [.] 0x0000000000121737
     0.73%  :1965629    python3.10            [.] _PyEval_EvalFrameDefault
     0.65%  :1965396    python3.10            [.] _PyEval_EvalFrameDefault
     0.63%  python3.10  python3.10            [.] 0x0000000000121730
     0.61%  python3.10  python3.10            [.] 0x000000000012167d
     0.61%  :1965685    python3.10            [.] _PyEval_EvalFrameDefault
     0.54%  python3.10  python3.10            [.] 0x00000000001215f2
     0.50%  :1965735    python3.10            [.] _PyEval_EvalFrameDefault
     0.49%  python3.10  python3.10            [.] 0x000000000012160b
     0.47%  :1965654    python3.10            [.] _PyEval_EvalFrameDefault
     0.46%  :1965750    python3.10            [.] _PyEval_EvalFrameDefault
     0.46%  python3.10  python3.10            [.] 0x000000000012159b
     0.46%  python3.10  python3.10            [.] 0x00000000001215a3
     0.38%  python3.10  python3.10            [.] 0x00000000001215ab
     0.37%  python3.10  python3.10            [.] 0x00000000001215dc
     0.35%  :1965472    python3.10            [.] _PyEval_EvalFrameDefault
     0.35%  python3.10  python3.10            [.] 0x00000000001215f7
     0.34%  python3.10  python3.10            [.] 0x0000000000121679
     0.34%  :1965520    python3.10            [.] _PyEval_EvalFrameDefault
     0.30%  python3.10  python3.10            [.] 0x00000000001215cb
     0.28%  :1965433    python3.10            [.] _PyEval_EvalFrameDefault
     0.28%  python3.10  python3.10            [.] 0x0000000000121596
     0.27%  python3.10  python3.10            [.] 0x00000000001215e9
     0.25%  python3.10  python3.10            [.] 0x00000000001215e5
     0.24%  python3.10  python3.10            [.] 0x00000000001215a7
     0.17%  python3.10  python3.10            [.] 0x00000000001215e2
     0.17%  python3.10  python3.10            [.] 0x0000000000121600
     0.14%  python3.10  python3.10            [.] 0x00000000001215a2
     0.13%  python3.10  python3.10            [.] 0x00000000001215bc
     0.12%  python3.10  python3.10            [.] 0x00000000001215d8
     0.11%  python3.10  python3.10            [.] 0x000000000012160f
     0.10%  python3.10  python3.10            [.] 0x0000000000121677
     0.10%  python3.10  python3.10            [.] 0x0000000000121616
     0.09%  python3.10  python3.10            [.] 0x000000000012167b
     0.09%  python3.10  python3.10            [.] 0x000000000012167f
     0.06%  :1965654    python3.10            [.] 0x0000000000121590
     0.06%  python3.10  python3.10            [.] 0x000000000012159d
     0.06%  python3.10  python3.10            [.] 0x000000000012166e
     0.06%  :1965354    python3.10            [.] 0x000000000012161a
     0.05%  :1965654    python3.10            [.] 0x000000000012161a
     0.05%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.04%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.04%  :1965750    python3.10            [.] 0x000000000012161a
     0.04%  :1965433    python3.10            [.] 0x0000000000121676
     0.03%  python3.10  python3.10            [.] 0x00000000001215c8
     0.03%  :1965433    python3.10            [.] 0x0000000000121613
     0.03%  python3.10  python3.10            [.] 0x0000000000121599
     0.03%  :1965354    python3.10            [.] 0x0000000000121613
     0.03%  :1965685    python3.10            [.] 0x0000000000121605
     0.03%  :1965354    python3.10            [.] 0x0000000000121605
     0.03%  :1965354    python3.10            [.] 0x0000000000121676
     0.03%  :1965685    python3.10            [.] 0x0000000000121737
     0.03%  :1965354    python3.10            [.] 0x00000000001215c4
     0.03%  :1965735    python3.10            [.] 0x00000000001215c4
     0.03%  :1965354    python3.10            [.] 0x0000000000121590
     0.02%  :1965629    python3.10            [.] 0x000000000012161a
     0.02%  :1965629    python3.10            [.] 0x0000000000121730
     0.02%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.02%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.02%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.02%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.02%  python3.10  python3.10            [.] 0x0000000000121734
     0.02%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.02%  :1965433    python3.10            [.] 0x0000000000121730
     0.02%  :1965750    python3.10            [.] 0x0000000000121605
     0.02%  python3.10  [kernel.kallsyms]     [k] kfree
     0.02%  :1965629    python3.10            [.] 0x0000000000121590
     0.02%  :1965472    python3.10            [.] 0x0000000000121596
     0.02%  python3.10  python3.10            [.] 0x0000000000121594
     0.02%  python3.10  python3.10            [.] 0x00000000001215a0
     0.01%  :1965354    python3.10            [.] 0x0000000000121737
     0.01%  :1965396    python3.10            [.] 0x0000000000121590
     0.01%  :1965396    python3.10            [.] 0x00000000001215c4
     0.01%  :1965685    python3.10            [.] 0x00000000001215e9
     0.01%  :1965750    python3.10            [.] 0x00000000001215c4
     0.01%  python3.10  python3.10            [.] _PyUnicode_JoinArray
     0.01%  :1965587    python3.10            [.] _PyEval_EvalFrameDefault
     0.01%  :1965750    python3.10            [.] 0x00000000001215e9
     0.01%  :1965750    python3.10            [.] 0x0000000000121613
     0.01%  :1965629    python3.10            [.] 0x000000000012167d
     0.01%  :1965629    python3.10            [.] 0x0000000000121605
     0.01%  :1965520    python3.10            [.] 0x00000000001215f2
     0.01%  :1965396    python3.10            [.] 0x000000000012167d
     0.01%  :1965685    python3.10            [.] 0x0000000000121590
     0.01%  :1965654    python3.10            [.] 0x000000000012167b
     0.01%  :1965354    python3.10            [.] 0x000000000012167d
     0.01%  :1965685    python3.10            [.] 0x000000000012161a
     0.01%  :1965629    python3.10            [.] 0x0000000000121677
     0.01%  :1965685    python3.10            [.] 0x00000000001215c4
     0.01%  :1965735    [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  :1965735    python3.10            [.] 0x00000000001215cb
     0.01%  :1965472    python3.10            [.] 0x000000000012160f
     0.01%  :1965354    python3.10            [.] 0x0000000000121679
     0.01%  :1965520    python3.10            [.] 0x0000000000121616
     0.01%  :1965354    python3.10            [.] 0x00000000001215ab
     0.01%  :1965685    python3.10            [.] 0x00000000001215e2
     0.01%  :1965396    python3.10            [.] 0x000000000012161a
     0.01%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.01%  :1965472    python3.10            [.] 0x0000000000121676
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_change
     0.01%  :1965685    python3.10            [.] 0x0000000000121676
     0.01%  :1965735    python3.10            [.] 0x00000000001215a2
     0.01%  :1965433    python3.10            [.] 0x00000000001215cb
     0.01%  :1965735    python3.10            [.] 0x0000000000121730
     0.01%  :1965654    python3.10            [.] 0x00000000001215f7
     0.01%  :1965735    python3.10            [.] 0x00000000001215a3
     0.01%  :1965654    python3.10            [.] 0x00000000001215f2
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.01%  :1965472    python3.10            [.] 0x0000000000121613
     0.01%  :1965735    python3.10            [.] 0x0000000000121676
     0.01%  :1965735    python3.10            [.] 0x000000000012161a
     0.01%  python3.10  [kernel.kallsyms]     [k] prepare_task_switch
     0.01%  :1965520    python3.10            [.] 0x000000000012161a
     0.01%  python3.10  [kernel.kallsyms]     [k] __entry_text_start
     0.01%  :1965654    python3.10            [.] 0x0000000000121613
     0.01%  :1965520    python3.10            [.] 0x00000000001215a3
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.01%  :1965735    python3.10            [.] 0x0000000000121590
     0.01%  :1965520    python3.10            [.] 0x00000000001215c4
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.01%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.01%  python3.10  python3.10            [.] PyArg_UnpackTuple
     0.01%  python3.10  python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.01%  :1965396    python3.10            [.] 0x0000000000121737
     0.01%  python3.10  [kernel.kallsyms]     [k] rcu_do_batch
     0.01%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.01%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.01%  python3.10  [kernel.kallsyms]     [k] tick_sched_handle
     0.01%  python3.10  [kernel.kallsyms]     [k] vm_normal_page
     0.01%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.01%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.01%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.01%  python3.10  python3.10            [.] 0x00000000001215ed
     0.01%  python3.10  python3.10            [.] 0x00000000001641cc
     0.01%  python3.10  [kernel.kallsyms]     [k] arch_local_save_flags
     0.01%  python3.10  [kernel.kallsyms]     [k] __softirqentry_text_start
     0.01%  python3.10  python3.10            [.] 0x00000000001215df
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.01%  python3.10  python3.10            [.] 0x000000000015ff92
     0.01%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.01%  python3.10  python3.10            [.] 0x0000000000151e2e
     0.01%  :1965433    python3.10            [.] 0x000000000012161a
     0.01%  :1965433    python3.10            [.] 0x0000000000121590
     0.01%  python3.10  python3.10            [.] 0x000000000012161d
     0.01%  :1965472    python3.10            [.] 0x000000000012166e
     0.01%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.01%  python3.10  libc.so.6             [.] __strcat_ssse3
     0.01%  python3.10  python3.10            [.] 0x00000000001795fe
     0.01%  python3.10  libc.so.6             [.] ____wcstof_l_internal
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.01%  python3.10  python3.10            [.] PyFunction_NewWithQualName
     0.01%  python3.10  python3.10            [.] 0x00000000001215c0
     0.01%  python3.10  [kernel.kallsyms]     [k] __mod_node_page_state
     0.01%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_advance
     0.01%  python3.10  [kernel.kallsyms]     [k] page_counter_cancel
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.01%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.01%  python3.10  python3.10            [.] 0x00000000001229d0
     0.01%  python3.10  [kernel.kallsyms]     [k] mutex_unlock
     0.01%  python3.10  [kernel.kallsyms]     [k] ttwu_do_wakeup
     0.01%  python3.10  python3.10            [.] PyTraceBack_Here
     0.01%  python3.10  python3.10            [.] 0x000000000018c096
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.01%  python3.10  python3.10            [.] 0x0000000000152260
     0.01%  python3.10  [kernel.kallsyms]     [k] ttwu_do_activate
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_pmu_event_init
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.01%  python3.10  [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.01%  python3.10  [kernel.kallsyms]     [k] free_pud_range
     0.01%  python3.10  [kernel.kallsyms]     [k] uncharge_page
     0.01%  python3.10  [kernel.kallsyms]     [k] pmd_val
     0.01%  :1965354    python3.10            [.] 0x00000000001215a7
     0.01%  python3.10  [kernel.kallsyms]     [k] unlink_anon_vmas
     0.01%  python3.10  [kernel.kallsyms]     [k] __mod_memcg_lruvec_state
     0.01%  python3.10  [kernel.kallsyms]     [k] __anon_vma_interval_tree_remove
     0.01%  python3.10  [kernel.kallsyms]     [k] unmap_page_range
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.00%  python3.10  [kernel.kallsyms]     [k] lock_page_memcg
     0.00%  python3.10  [kernel.kallsyms]     [k] error_entry
     0.00%  python3.10  python3.10            [.] PyObject_GC_Del
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_zone_page_state
     0.00%  python3.10  [kernel.kallsyms]     [k] release_pages
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_hw_config
     0.00%  python3.10  python3.10            [.] 0x00000000001215a6
     0.00%  python3.10  python3.10            [.] 0x000000000015eff0
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030824d
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a099f
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.00%  python3.10  python3.10            [.] PyObject_GetAttr
     0.00%  python3.10  [kernel.kallsyms]     [k] switch_fpu_return
     0.00%  python3.10  [kernel.kallsyms]     [k] account_event
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event__header_size
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  python3.10  python3.10            [.] 0x00000000001434c6
     0.00%  python3.10  python3.10            [.] 0x000000000015d347
     0.00%  python3.10  python3.10            [.] 0x000000000015e06d
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.00%  python3.10  python3.10            [.] PyUnicode_AsUTF8AndSize
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.00%  python3.10  python3.10            [.] PyMem_Free
     0.00%  python3.10  python3.10            [.] 0x000000000020beea
     0.00%  python3.10  python3.10            [.] 0x000000000018d121
     0.00%  python3.10  python3.10            [.] 0x000000000017f965
     0.00%  python3.10  [kernel.kallsyms]     [k] raw_spin_rq_lock_nested
     0.00%  python3.10  python3.10            [.] 0x000000000018d17a
     0.00%  python3.10  python3.10            [.] 0x0000000000138921
     0.00%  python3.10  python3.10            [.] 0x00000000001566e8
     0.00%  python3.10  python3.10            [.] 0x00000000001d495d
     0.00%  python3.10  python3.10            [.] 0x0000000000174293
     0.00%  python3.10  python3.10            [.] 0x000000000018d604
     0.00%  python3.10  python3.10            [.] 0x000000000018d066
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030742b
     0.00%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]     [k] allocate_fake_cpuc
     0.00%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]     [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_start_range_ns
     0.00%  python3.10  python3.10            [.] 0x00000000001595f0
     0.00%  python3.10  python3.10            [.] 0x0000000000188d15
     0.00%  python3.10  python3.10            [.] 0x0000000000188ff0
     0.00%  python3.10  python3.10            [.] 0x0000000000151d80
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_extra_regs
     0.00%  python3.10  python3.10            [.] 0x0000000000129e41
     0.00%  python3.10  [kernel.kallsyms]     [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.00%  python3.10  python3.10            [.] 0x0000000000121672
     0.00%  python3.10  python3.10            [.] 0x0000000000121740
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task
     0.00%  python3.10  libc.so.6             [.] __strncpy_sse2_unaligned
     0.00%  python3.10  python3.10            [.] 0x000000000029cdf0
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d960
     0.00%  python3.10  python3.10            [.] 0x000000000012e07f
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_hw_config
     0.00%  python3.10  [kernel.kallsyms]     [k] security_task_alloc
     0.00%  python3.10  python3.10            [.] 0x000000000017331c
     0.00%  python3.10  python3.10            [.] 0x0000000000189299
     0.00%  python3.10  python3.10            [.] 0x000000000018bfea
     0.00%  python3.10  python3.10            [.] 0x00000000001c88e9
     0.00%  :1965433    [kernel.kallsyms]     [k] update_min_vruntime
     0.00%  python3.10  python3.10            [.] 0x000000000015e07a
     0.00%  python3.10  [kernel.kallsyms]     [k] schedule
     0.00%  python3.10  python3.10            [.] PyObject_Malloc
     0.00%  python3.10  python3.10            [.] 0x0000000000177234
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_try_init_event
     0.00%  python3.10  python3.10            [.] 0x000000000015231d
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.00%  python3.10  python3.10            [.] 0x0000000000128dcd
     0.00%  python3.10  [kernel.kallsyms]     [k] plist_add
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_setup_perfctr
     0.00%  :1965433    [kernel.kallsyms]     [k] ctx_sched_out
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.00%  python3.10  [kernel.kallsyms]     [k] get_futex_key
     0.00%  :1965396    python3.10            [.] 0x0000000000121676
     0.00%  python3.10  [kernel.kallsyms]     [k] __calc_delta
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait
     0.00%  python3.10  [kernel.kallsyms]     [k] select_idle_sibling
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  :1965354    python3.10            [.] 0x0000000000121730
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.00%  python3.10  [kernel.kallsyms]     [k] clear_page_erms
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.00%  :1965629    python3.10            [.] 0x00000000001215c0
     0.00%  python3.10  [kernel.kallsyms]     [k] ktime_get
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_forward
     0.00%  python3.10  [kernel.kallsyms]     [k] refill_stock
     0.00%  python3.10  [kernel.kallsyms]     [k] read_tsc
     0.00%  python3.10  [kernel.kallsyms]     [k] __next_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_adjust_freq_unthr_context
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] sync_regs
     0.00%  :1965396    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_task_output
     0.00%  :1965472    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_process
     0.00%  python3.10  [kernel.kallsyms]     [k] find_idlest_group
     0.00%  :1965685    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1965433    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1965735    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1965587    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1965654    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1965735    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1965433    python3.10            [.] 0x000000000012160b
     0.00%  :1965520    python3.10            [.] 0x00000000001215dc
     0.00%  :1965520    python3.10            [.] 0x00000000001215f7
     0.00%  :1965685    python3.10            [.] 0x00000000001215a3
     0.00%  :1965685    python3.10            [.] 0x00000000001215f7
     0.00%  :1965685    python3.10            [.] 0x000000000012160f
     0.00%  :1965750    python3.10            [.] 0x000000000012159b
     0.00%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.00%  python3.10  python3.10            [.] 0x0000000000165efd
     0.00%  :1965354    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1965433    [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  :1965520    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1965520    [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  :1965520    python3.10            [.] 0x0000000000121590
     0.00%  :1965629    [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  :1965629    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1965685    [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  :1965735    python3.10            [.] 0x0000000000121613
     0.00%  :1965750    [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  :1965750    python3.10            [.] 0x00000000001215e5
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret


# Samples: 9K of event 'branch'
# Event count (approx.): 1031041365
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
    73.85%  python3.10  python3.10            [.] _PyEval_EvalFrameDefault
     4.43%  python3.10  python3.10            [.] 0x0000000000121590
     2.15%  python3.10  python3.10            [.] 0x000000000012161a
     1.67%  python3.10  python3.10            [.] 0x00000000001215c4
     1.01%  :1965354    python3.10            [.] _PyEval_EvalFrameDefault
     0.92%  python3.10  python3.10            [.] 0x0000000000121605
     0.76%  python3.10  python3.10            [.] 0x000000000012159b
     0.74%  :1965629    python3.10            [.] _PyEval_EvalFrameDefault
     0.69%  :1965396    python3.10            [.] _PyEval_EvalFrameDefault
     0.64%  :1965685    python3.10            [.] _PyEval_EvalFrameDefault
     0.63%  python3.10  python3.10            [.] 0x0000000000121676
     0.62%  python3.10  python3.10            [.] 0x0000000000121730
     0.61%  python3.10  python3.10            [.] 0x00000000001215f7
     0.58%  python3.10  python3.10            [.] 0x00000000001215a3
     0.52%  :1965654    python3.10            [.] _PyEval_EvalFrameDefault
     0.51%  python3.10  python3.10            [.] 0x00000000001215f2
     0.48%  python3.10  python3.10            [.] 0x0000000000121737
     0.46%  python3.10  python3.10            [.] 0x00000000001215ab
     0.45%  :1965750    python3.10            [.] _PyEval_EvalFrameDefault
     0.42%  :1965735    python3.10            [.] _PyEval_EvalFrameDefault
     0.40%  python3.10  python3.10            [.] 0x0000000000121596
     0.40%  python3.10  python3.10            [.] 0x0000000000121613
     0.37%  :1965472    python3.10            [.] _PyEval_EvalFrameDefault
     0.37%  python3.10  python3.10            [.] 0x00000000001215cb
     0.33%  python3.10  python3.10            [.] 0x00000000001215dc
     0.32%  python3.10  python3.10            [.] 0x000000000012160b
     0.31%  python3.10  python3.10            [.] 0x000000000012167d
     0.30%  :1965520    python3.10            [.] _PyEval_EvalFrameDefault
     0.30%  python3.10  python3.10            [.] 0x0000000000121679
     0.25%  :1965433    python3.10            [.] _PyEval_EvalFrameDefault
     0.23%  python3.10  python3.10            [.] 0x00000000001215e9
     0.23%  python3.10  python3.10            [.] 0x00000000001215e5
     0.18%  python3.10  python3.10            [.] 0x00000000001215d8
     0.17%  python3.10  python3.10            [.] 0x00000000001215e2
     0.17%  python3.10  python3.10            [.] 0x000000000012159d
     0.15%  python3.10  python3.10            [.] 0x00000000001215a7
     0.14%  python3.10  python3.10            [.] 0x00000000001215bc
     0.14%  python3.10  python3.10            [.] 0x0000000000121600
     0.12%  python3.10  python3.10            [.] 0x00000000001215a2
     0.11%  :1965354    python3.10            [.] 0x0000000000121590
     0.10%  python3.10  python3.10            [.] 0x000000000012167b
     0.10%  python3.10  python3.10            [.] 0x0000000000121734
     0.09%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.09%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.07%  python3.10  python3.10            [.] 0x000000000012160f
     0.06%  :1965629    python3.10            [.] 0x0000000000121590
     0.06%  python3.10  python3.10            [.] 0x0000000000121616
     0.06%  :1965433    python3.10            [.] 0x0000000000121590
     0.06%  python3.10  python3.10            [.] 0x00000000001215a6
     0.06%  :1965750    python3.10            [.] 0x0000000000121590
     0.05%  :1965354    python3.10            [.] 0x000000000012161a
     0.05%  python3.10  python3.10            [.] 0x0000000000121599
     0.05%  :1965735    python3.10            [.] 0x00000000001215c4
     0.04%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.04%  :1965520    python3.10            [.] 0x00000000001215f7
     0.04%  :1965654    python3.10            [.] 0x00000000001215c4
     0.04%  :1965735    python3.10            [.] 0x000000000012160b
     0.04%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.04%  :1965685    python3.10            [.] 0x00000000001215c4
     0.04%  :1965654    python3.10            [.] 0x0000000000121590
     0.04%  :1965654    python3.10            [.] 0x00000000001215f7
     0.04%  :1965433    python3.10            [.] 0x000000000012161a
     0.04%  :1965629    python3.10            [.] 0x000000000012159b
     0.03%  python3.10  python3.10            [.] 0x000000000012167f
     0.03%  :1965396    python3.10            [.] 0x0000000000121737
     0.03%  python3.10  python3.10            [.] 0x000000000012166e
     0.03%  python3.10  python3.10            [.] 0x0000000000121677
     0.03%  :1965433    python3.10            [.] 0x000000000012159b
     0.03%  python3.10  [kernel.kallsyms]     [k] select_idle_sibling
     0.03%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.03%  python3.10  python3.10            [.] 0x0000000000121594
     0.03%  :1965750    python3.10            [.] 0x00000000001215c4
     0.03%  :1965354    python3.10            [.] 0x000000000012159b
     0.02%  python3.10  [kernel.kallsyms]     [k] update_rq_clock
     0.02%  python3.10  [kernel.kallsyms]     [k] free_swap_cache
     0.02%  :1965654    python3.10            [.] 0x00000000001215ab
     0.02%  :1965735    python3.10            [.] 0x0000000000121600
     0.02%  :1965520    python3.10            [.] 0x0000000000121679
     0.02%  :1965520    python3.10            [.] 0x0000000000121590
     0.02%  :1965472    python3.10            [.] 0x0000000000121596
     0.02%  :1965735    python3.10            [.] 0x00000000001215ab
     0.02%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.02%  :1965629    python3.10            [.] 0x000000000012167f
     0.02%  :1965629    python3.10            [.] 0x00000000001215a3
     0.02%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.02%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.02%  :1965629    python3.10            [.] 0x00000000001215f7
     0.02%  :1965685    python3.10            [.] 0x0000000000121590
     0.02%  :1965472    python3.10            [.] 0x0000000000121730
     0.02%  :1965735    python3.10            [.] 0x0000000000121730
     0.02%  :1965354    python3.10            [.] 0x0000000000121599
     0.02%  :1965685    python3.10            [.] 0x00000000001215a2
     0.02%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.02%  :1965685    python3.10            [.] 0x0000000000121605
     0.02%  :1965685    python3.10            [.] 0x00000000001215cb
     0.02%  :1965472    python3.10            [.] 0x000000000012160b
     0.02%  :1965685    python3.10            [.] 0x000000000012161a
     0.02%  :1965654    python3.10            [.] 0x000000000012161a
     0.02%  :1965735    python3.10            [.] 0x0000000000121605
     0.02%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.02%  :1965735    python3.10            [.] 0x0000000000121679
     0.02%  :1965735    python3.10            [.] 0x000000000012161a
     0.02%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
