# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 7K of event 'cycles'
# Event count (approx.): 3042536148
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
     0.79%  python3.10  python3.10         [.] 0x00000000001215f7
     0.76%  python3.10  python3.10         [.] 0x0000000000121730
     0.68%  python3.10  python3.10         [.] 0x000000000012167d
     0.67%  python3.10  python3.10         [.] 0x0000000000121613
     0.58%  python3.10  python3.10         [.] 0x0000000000121605
     0.46%  python3.10  python3.10         [.] 0x000000000012167b
     0.39%  python3.10  python3.10         [.] 0x0000000000121596
     0.32%  python3.10  python3.10         [.] 0x0000000000121590
     0.32%  python3.10  python3.10         [.] 0x000000000012159b
     0.29%  python3.10  python3.10         [.] 0x00000000001215e9
     0.28%  python3.10  python3.10         [.] 0x000000000012160b
     0.25%  python3.10  python3.10         [.] 0x00000000001215bc
     0.24%  python3.10  python3.10         [.] 0x000000000012167f
     0.21%  python3.10  python3.10         [.] 0x00000000001215cb
     0.20%  python3.10  python3.10         [.] 0x000000000012159d
     0.20%  python3.10  python3.10         [.] 0x000000000012160f
     0.20%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.19%  python3.10  python3.10         [.] 0x00000000001215a7
     0.18%  python3.10  python3.10         [.] 0x00000000001215a3
     0.17%  python3.10  python3.10         [.] 0x00000000001215ab
     0.17%  python3.10  python3.10         [.] 0x00000000001215e2
     0.16%  python3.10  python3.10         [.] 0x0000000000121677
     0.16%  python3.10  python3.10         [.] 0x00000000001215c4
     0.15%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.12%  python3.10  python3.10         [.] 0x00000000001215e5
     0.12%  python3.10  python3.10         [.] 0x00000000001215dc
     0.11%  python3.10  python3.10         [.] 0x00000000001215d8
     0.10%  python3.10  python3.10         [.] 0x0000000000121594
     0.08%  python3.10  python3.10         [.] 0x0000000000121616
     0.08%  python3.10  python3.10         [.] 0x0000000000121600
     0.07%  python3.10  python3.10         [.] 0x000000000012166e
     0.06%  python3.10  python3.10         [.] 0x00000000001215c0
     0.05%  python3.10  python3.10         [.] 0x0000000000121734
     0.05%  python3.10  python3.10         [.] 0x00000000001215ed
     0.05%  python3.10  python3.10         [.] 0x00000000001215a2
     0.05%  python3.10  [kernel.kallsyms]  [k] release_pages
     0.05%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.05%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.05%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.04%  python3.10  [kernel.kallsyms]  [k] page_remove_rmap
     0.04%  python3.10  python3.10         [.] 0x00000000001215a0
     0.04%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.03%  python3.10  [kernel.kallsyms]  [k] enqueue_entity
     0.03%  python3.10  [kernel.kallsyms]  [k] x86_get_event_constraints
     0.03%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.03%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.03%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.03%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.03%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.03%  python3.10  [kernel.kallsyms]  [k] unmap_page_range
     0.03%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.02%  python3.10  python3.10         [.] 0x0000000000121599
     0.02%  python3.10  [kernel.kallsyms]  [k] hrtimer_wakeup
     0.02%  python3.10  [kernel.kallsyms]  [k] xfd_validate_state
     0.02%  python3.10  python3.10         [.] _Py_Dealloc
     0.02%  python3.10  python3.10         [.] 0x00000000001215a6
     0.02%  python3.10  [kernel.kallsyms]  [k] pgd_none
     0.02%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.02%  python3.10  [kernel.kallsyms]  [k] x86_pmu_disable
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.02%  python3.10  [kernel.kallsyms]  [k] tcp_delack_timer
     0.02%  python3.10  [kernel.kallsyms]  [k] kfree
     0.02%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.02%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.02%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.02%  python3.10  python3.10         [.] 0x0000000000151ed3
     0.02%  python3.10  python3.10         [.] 0x00000000001742c3
     0.02%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.02%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.02%  python3.10  python3.10         [.] 0x000000000021887f
     0.02%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.02%  python3.10  python3.10         [.] 0x0000000000151eed
     0.01%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.01%  python3.10  python3.10         [.] 0x0000000000129ee3
     0.01%  python3.10  [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.01%  python3.10  [kernel.kallsyms]  [k] unlink_anon_vmas
     0.01%  python3.10  [kernel.kallsyms]  [k] vm_normal_page
     0.01%  python3.10  [kernel.kallsyms]  [k] __mod_zone_page_state
     0.01%  python3.10  [kernel.kallsyms]  [k] __free_one_page
     0.01%  python3.10  [kernel.kallsyms]  [k] free_pcp_prepare
     0.01%  python3.10  [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.01%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.01%  python3.10  [kernel.kallsyms]  [k] __tlb_remove_page_size
     0.01%  python3.10  [kernel.kallsyms]  [k] dequeue_task_fair
     0.01%  python3.10  libc.so.6          [.] __GI___strncasecmp_l_sse2
     0.01%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.01%  python3.10  python3.10         [.] 0x000000000012e078
     0.01%  python3.10  [kernel.kallsyms]  [k] attach_entity_load_avg
     0.01%  python3.10  [kernel.kallsyms]  [k] find_idlest_group
     0.01%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.01%  python3.10  python3.10         [.] PyObject_Call
     0.01%  python3.10  python3.10         [.] PyObject_SetAttr
     0.01%  python3.10  python3.10         [.] PyType_GenericAlloc
     0.01%  python3.10  python3.10         [.] 0x0000000000129dae
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.01%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.01%  python3.10  [kernel.kallsyms]  [k] pmd_val
     0.01%  python3.10  python3.10         [.] 0x000000000028e0a9
     0.01%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.01%  python3.10  python3.10         [.] 0x00000000001522e8
     0.01%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.01%  python3.10  python3.10         [.] 0x0000000000172658
     0.01%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.01%  python3.10  [kernel.kallsyms]  [k] cyc2ns_read_begin
     0.01%  python3.10  python3.10         [.] 0x000000000018d5a1
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.01%  python3.10  [kernel.kallsyms]  [k] dequeue_task
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.01%  python3.10  [kernel.kallsyms]  [k] memcg_slab_post_alloc_hook
     0.01%  python3.10  [kernel.kallsyms]  [k] fpregs_assert_state_consistent
     0.01%  python3.10  [kernel.kallsyms]  [k] __bitmap_intersects
     0.01%  python3.10  [kernel.kallsyms]  [k] alloc_thread_stack_node
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.01%  python3.10  python3.10         [.] 0x0000000000152260
     0.01%  python3.10  python3.10         [.] 0x00000000001795ed
     0.01%  python3.10  python3.10         [.] 0x0000000000206753
     0.01%  python3.10  [kernel.kallsyms]  [k] enqueue_task
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_try_init_event
     0.01%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.01%  python3.10  python3.10         [.] 0x00000000001433cc
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.01%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.01%  python3.10  [kernel.kallsyms]  [k] get_futex_key
     0.01%  python3.10  [kernel.kallsyms]  [k] __hrtimer_init
     0.01%  python3.10  [kernel.kallsyms]  [k] hash_futex
     0.01%  python3.10  [kernel.kallsyms]  [k] mutex_lock
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event__id_header_size
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_output_begin
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_reserve_hardware
     0.01%  python3.10  libc.so.6          [.] 0x000000000019d32d
     0.01%  python3.10  python3.10         [.] 0x0000000000159ac1
     0.01%  python3.10  [kernel.kallsyms]  [k] dequeue_entity
     0.01%  python3.10  python3.10         [.] 0x00000000001225a4
     0.00%  python3.10  [kernel.kallsyms]  [k] __x64_sys_futex
     0.00%  python3.10  [kernel.kallsyms]  [k] mark_page_accessed
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_header_size
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  python3.10  [kernel.kallsyms]  [k] prepare_task_switch
     0.00%  python3.10  [kernel.kallsyms]  [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]  [k] page_remove_file_rmap
     0.00%  python3.10  [kernel.kallsyms]  [k] __cond_resched
     0.00%  python3.10  [kernel.kallsyms]  [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.00%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.00%  python3.10  [kernel.kallsyms]  [k] cpumask_any_but
     0.00%  python3.10  [kernel.kallsyms]  [k] do_futex
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_hrtimer
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_prepare
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_from_kernel_nofault
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.00%  python3.10  python3.10         [.] PyUnicode_Format
     0.00%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.00%  python3.10  [kernel.kallsyms]  [k] clear_page_erms
     0.00%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.00%  python3.10  libc.so.6          [.] __strstr_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%  python3.10  [kernel.kallsyms]  [k] tick_sched_timer
     0.00%  python3.10  python3.10         [.] 0x0000000000239570
     0.00%  python3.10  libc.so.6          [.] 0x0000000000149ca4
     0.00%  python3.10  [kernel.kallsyms]  [k] cpuacct_charge
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_swevent_event
     0.00%  python3.10  [kernel.kallsyms]  [k] down_read_trylock
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_sem
     0.00%  python3.10  [kernel.kallsyms]  [k] alloc_pages_vma
     0.00%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] __entry_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] trigger_load_balance
     0.00%  python3.10  [kernel.kallsyms]  [k] read_tsc
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  python3.10  python3.10         [.] 0x0000000000137ac9
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307f94
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.00%  python3.10  python3.10         [.] _PyUnicode_JoinArray
     0.00%  python3.10  [kernel.kallsyms]  [k] ptep_clear_flush
     0.00%  python3.10  python3.10         [.] 0x00000000001215b2
     0.00%  python3.10  [kernel.kallsyms]  [k] therm_throt_process
     0.00%  python3.10  [kernel.kallsyms]  [k] rseq_ip_fixup
     0.00%  python3.10  [kernel.kallsyms]  [k] tick_sched_handle
     0.00%  python3.10  python3.10         [.] 0x00000000001215df
     0.00%  python3.10  python3.10         [.] 0x000000000013fd16
     0.00%  python3.10  python3.10         [.] 0x0000000000188d20
     0.00%  python3.10  python3.10         [.] 0x000000000018d098
     0.00%  python3.10  [kernel.kallsyms]  [k] error_entry
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_group_attach
     0.00%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.00%  python3.10  python3.10         [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  python3.10         [.] 0x00000000002942ff
     0.00%  python3.10  [kernel.kallsyms]  [k] __irqentry_text_end
     0.00%  python3.10  python3.10         [.] 0x000000000015efdc


# Samples: 3K of event 'branch'
# Event count (approx.): 232611029
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
    81.72%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     2.30%  python3.10  python3.10         [.] 0x000000000012161a
     1.04%  python3.10  python3.10         [.] 0x00000000001215f2
     1.00%  python3.10  python3.10         [.] 0x0000000000121679
     0.94%  python3.10  python3.10         [.] 0x0000000000121676
     0.77%  python3.10  python3.10         [.] 0x00000000001215f7
     0.71%  python3.10  python3.10         [.] 0x0000000000121730
     0.66%  python3.10  python3.10         [.] 0x0000000000121590
     0.56%  python3.10  python3.10         [.] 0x0000000000121596
     0.53%  python3.10  python3.10         [.] 0x0000000000121605
     0.51%  python3.10  python3.10         [.] 0x00000000001215cb
     0.49%  python3.10  python3.10         [.] 0x000000000012159b
     0.48%  python3.10  python3.10         [.] 0x000000000012160b
     0.43%  python3.10  python3.10         [.] 0x0000000000121737
     0.43%  python3.10  python3.10         [.] 0x00000000001215a3
     0.41%  python3.10  python3.10         [.] 0x000000000012160f
     0.37%  python3.10  python3.10         [.] 0x0000000000121613
     0.35%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.33%  python3.10  python3.10         [.] 0x00000000001215e2
     0.30%  python3.10  python3.10         [.] 0x0000000000121677
     0.29%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.28%  python3.10  python3.10         [.] 0x0000000000121616
     0.28%  python3.10  python3.10         [.] 0x00000000001215a7
     0.26%  python3.10  python3.10         [.] 0x000000000012167b
     0.23%  python3.10  python3.10         [.] 0x00000000001215ab
     0.22%  python3.10  python3.10         [.] 0x00000000001215dc
     0.22%  python3.10  python3.10         [.] 0x000000000012167d
     0.16%  python3.10  python3.10         [.] 0x00000000001215c4
     0.16%  python3.10  python3.10         [.] 0x00000000001215e5
     0.15%  python3.10  python3.10         [.] 0x00000000001215a0
     0.15%  python3.10  python3.10         [.] 0x00000000001215a2
     0.13%  python3.10  python3.10         [.] 0x000000000012166e
     0.13%  python3.10  python3.10         [.] 0x0000000000121599
     0.13%  python3.10  [kernel.kallsyms]  [k] page_remove_rmap
     0.12%  python3.10  python3.10         [.] 0x00000000001215b2
     0.11%  python3.10  python3.10         [.] 0x000000000012159d
     0.10%  python3.10  python3.10         [.] 0x00000000001215d8
     0.09%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.07%  python3.10  python3.10         [.] 0x000000000012167f
     0.07%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.07%  python3.10  [kernel.kallsyms]  [k] ktime_get_update_offsets_now
     0.07%  python3.10  python3.10         [.] 0x0000000000121594
     0.07%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.07%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.07%  python3.10  [kernel.kallsyms]  [k] do_syscall_64
     0.06%  python3.10  [kernel.kallsyms]  [k] release_pages
     0.06%  python3.10  python3.10         [.] _PyFunction_Vectorcall
     0.06%  python3.10  [kernel.kallsyms]  [k] error_entry
     0.06%  python3.10  python3.10         [.] 0x00000000001215a6
     0.06%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.05%  python3.10  python3.10         [.] 0x00000000001215c0
     0.05%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.05%  python3.10  python3.10         [.] 0x00000000001215ed
     0.05%  python3.10  python3.10         [.] 0x00000000001215e9
     0.04%  python3.10  python3.10         [.] 0x0000000000174670
     0.04%  python3.10  python3.10         [.] 0x0000000000137b0e
     0.04%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.04%  python3.10  python3.10         [.] 0x000000000015abc1
     0.04%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.04%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.04%  python3.10  python3.10         [.] 0x0000000000152260
     0.04%  python3.10  python3.10         [.] 0x00000000001566df
     0.03%  python3.10  [kernel.kallsyms]  [k] exc_page_fault
     0.03%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.03%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.03%  python3.10  [kernel.kallsyms]  [k] kmem_cache_free
     0.03%  python3.10  [kernel.kallsyms]  [k] __free_one_page
     0.03%  python3.10  [kernel.kallsyms]  [k] free_swap_cache
     0.03%  python3.10  [kernel.kallsyms]  [k] unmap_page_range
     0.03%  python3.10  [kernel.kallsyms]  [k] uncharge_page
     0.03%  python3.10  [kernel.kallsyms]  [k] rcu_all_qs
     0.03%  python3.10  [kernel.kallsyms]  [k] vm_normal_page
     0.03%  python3.10  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.03%  python3.10  [kernel.kallsyms]  [k] __cond_resched
     0.03%  python3.10  python3.10         [.] 0x00000000001215df
     0.03%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.03%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.03%  python3.10  [kernel.kallsyms]  [k] kfree
     0.03%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.02%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.02%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.02%  python3.10  [kernel.kallsyms]  [k] unlock_page_memcg
     0.02%  python3.10  python3.10         [.] _PyBytes_Resize
     0.02%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.02%  python3.10  libc.so.6          [.] __strncpy_sse2_unaligned
     0.02%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.02%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.02%  python3.10  [kernel.kallsyms]  [k] set_next_buddy
     0.02%  python3.10  python3.10         [.] 0x000000000012e08c
     0.01%  python3.10  [kernel.kallsyms]  [k] dequeue_task
     0.01%  python3.10  [kernel.kallsyms]  [k] hsw_hw_config
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.01%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.01%  python3.10  [kernel.kallsyms]  [k] allocate_fake_cpuc
     0.01%  python3.10  [kernel.kallsyms]  [k] clear_buddies
     0.01%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.01%  python3.10  python3.10         [.] PyObject_SetAttr
     0.01%  python3.10  [kernel.kallsyms]  [k] get_nohz_timer_target
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_init_event
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_try_init_event
     0.01%  python3.10  [kernel.kallsyms]  [k] security_perf_event_alloc
     0.01%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_pmu_event_init
     0.01%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.01%  python3.10  python3.10         [.] _PyUnicode_JoinArray
     0.01%  python3.10  python3.10         [.] 0x000000000015233d
     0.01%  python3.10  python3.10         [.] 0x0000000000165f75
     0.01%  python3.10  [kernel.kallsyms]  [k] _find_next_bit
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.01%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.01%  python3.10  [kernel.kallsyms]  [k] mutex_unlock
     0.01%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_get_event_constraints
     0.01%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.01%  python3.10  [kernel.kallsyms]  [k] __perf_event_header__init_id
     0.01%  python3.10  python3.10         [.] 0x00000000001411df
     0.01%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.01%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_out
     0.01%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  python3.10  python3.10         [.] _PyThreadState_Swap
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.00%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_txn
     0.00%  python3.10  python3.10         [.] 0x0000000000173579
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  python3.10  python3.10         [.] 0x0000000000121600
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.00%  python3.10  python3.10         [.] 0x000000000012a047
     0.00%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  python3.10         [.] PyDict_SetItem
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  python3.10         [.] 0x00000000001225a4
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  python3.10         [.] 0x000000000028e0a9
     0.00%  python3.10  [kernel.kallsyms]  [k] __get_user_8
     0.00%  python3.10  [kernel.kallsyms]  [k] apparmor_file_permission
     0.00%  python3.10  python3.10         [.] 0x00000000001215bc
     0.00%  python3.10  [kernel.kallsyms]  [k] cpuacct_charge
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_post_alloc_hook
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.00%  python3.10  python3.10         [.] 0x0000000000121734
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.00%  python3.10  [kernel.kallsyms]  [k] x2apic_send_IPI
     0.00%  python3.10  python3.10         [.] _PyObject_New


#
# (Cannot load tips.txt file, please install perf!)
#
