# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 38K of event 'cycles'
# Event count (approx.): 21539653069
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     0.00%  :1506060    python3.10         [.] 0x00000000002942ff
     0.00%  :1506060    python3.10         [.] 0x00000000001508a2
     0.00%  :1506060    [kernel.kallsyms]  [k] pick_next_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] alloc_vmap_area
     0.00%  python3.10  python3.10         [.] 0x000000000015b158
     0.00%  python3.10  python3.10         [.] 0x0000000000166544
     0.00%  python3.10  python3.10         [.] 0x000000000017c3aa
     0.00%  python3.10  python3.10         [.] 0x00000000001d495d
     0.00%  python3.10  python3.10         [.] 0x000000000020bea0
     0.00%  python3.10  [kernel.kallsyms]  [k] pmd_pfn
     0.00%  :1506060    python3.10         [.] 0x00000000002c4474
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_flags_change
     0.00%  :1506060    libc.so.6          [.] __new_sem_wait_slow64
     0.00%  :1506060    [kernel.kallsyms]  [k] psi_task_switch
     0.00%  :1506060    [kernel.kallsyms]  [k] error_return
     0.00%  :1506060    libc.so.6          [.] 0x00000000001a0970
     0.00%  :1506060    [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.00%  :1506060    [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%  :1506060    python3.10         [.] 0x000000000017a8e0
     0.00%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock
     0.00%  :1506060    [kernel.kallsyms]  [k] account_user_time
     0.00%  :1506060    [kernel.kallsyms]  [k] lapic_next_deadline
     0.00%  :1506060    [kernel.kallsyms]  [k] check_preempt_curr
     0.00%  :1506060    [kernel.kallsyms]  [k] perf_event_task_tick
     0.00%  :1506060    [kernel.kallsyms]  [k] arch_scale_freq_tick
     0.00%  :1506060    [kernel.kallsyms]  [k] timerqueue_del
     0.00%  :1506060    [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  :1506060    [kernel.kallsyms]  [k] dst_release
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.00%  :1506060    python3.10         [.] 0x00000000002cece9
     0.00%  :1506060    [kernel.kallsyms]  [k] update_rq_clock
     0.00%  :1506060    [kernel.kallsyms]  [k] rcu_cblist_dequeue
     0.00%  :1506060    [kernel.kallsyms]  [k] hrtimer_forward
     0.00%  python3.10  [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.00%  :1506060    [kernel.kallsyms]  [k] ip_finish_output2
     0.00%  :1506060    python3.10         [.] 0x00000000001599d6
     0.00%  :1506060    [kernel.kallsyms]  [k] __run_timers.part.0
     0.00%  :1506060    libc.so.6          [.] 0x00000000001a0944
     0.00%  :1506060    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1506060    python3.10         [.] 0x00000000001ce652
     0.00%  :1506060    [kernel.kallsyms]  [k] irq_exit_rcu
     0.00%  :1506060    [kernel.kallsyms]  [k] tcp_sendmsg
     0.00%  :1506060    libc.so.6          [.] 0x000000000019d964
     0.00%  :1506060    [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.00%  :1506060    [kernel.kallsyms]  [k] select_idle_cpu
     0.00%  :1506060    libc.so.6          [.] ____wcstold_l_internal
     0.00%  :1506060    [kernel.kallsyms]  [k] tcp_current_mss
     0.00%  python3.10  [kernel.kallsyms]  [k] update_rq_clock
     0.00%  :1506060    [kernel.kallsyms]  [k] kmem_cache_free
     0.00%  :1506060    [kernel.kallsyms]  [k] rseq_ip_fixup
     0.00%  python3.10  [kernel.kallsyms]  [k] update_cfs_group
     0.00%  :1506060    [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.00%  :1506060    [kernel.kallsyms]  [k] tcp_v4_inbound_md5_hash
     0.00%  :1506060    python3.10         [.] 0x0000000000169c4e
     0.00%  :1506060    [kernel.kallsyms]  [k] hrtimer_interrupt
     0.00%  python3.10  [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.00%  :1506060    [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%  :1506060    python3.10         [.] 0x000000000015b564
     0.00%  python3.10  [kernel.kallsyms]  [k] unmap_page_range
     0.00%  :1506060    python3.10         [.] 0x000000000015090d
     0.00%  :1506071    python3.10         [.] 0x0000000000121590
     0.00%  :1506060    [kernel.kallsyms]  [k] futex_wait_setup
     0.00%  :1506060    libc.so.6          [.] _nss_files_getrpcbyname_r
     0.00%  python3.10  [kernel.kallsyms]  [k] clear_buddies
     0.00%  :1506060    [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%  python3.10  [kernel.kallsyms]  [k] rcuwait_wake_up
     0.00%  :1506060    [kernel.kallsyms]  [k] ttwu_do_activate
     0.00%  :1506060    python3.10         [.] 0x0000000000179f52
     0.00%  :1506060    python3.10         [.] 0x00000000001f6073
     0.00%  :1506060    python3.10         [.] 0x0000000000121630
     0.00%  python3.10  [kernel.kallsyms]  [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.00%  :1506060    [kernel.kallsyms]  [k] ktime_get_update_offsets_now
     0.00%  :1506060    [kernel.kallsyms]  [k] reweight_entity
     0.00%  :1506060    python3.10         [.] PyEval_SaveThread
     0.00%  :1506060    [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.00%  :1506060    [kernel.kallsyms]  [k] cpuacct_account_field
     0.00%  :1506060    [kernel.kallsyms]  [k] native_sched_clock
     0.00%  :1506060    [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.00%  python3.10  python3.10         [.] PyObject_GetAttr
     0.00%  python3.10  python3.10         [.] 0x0000000000189021
     0.00%  :1506060    [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.00%  :1506060    python3.10         [.] PyObject_GetAttr
     0.00%  :1506060    [kernel.kallsyms]  [k] rcu_segcblist_ready_cbs
     0.00%  python3.10  python3.10         [.] 0x0000000000121734
     0.00%  :1506060    python3.10         [.] 0x0000000000239574
     0.00%  :1506060    [kernel.kallsyms]  [k] enqueue_entity
     0.00%  python3.10  python3.10         [.] 0x000000000018d0e0
     0.00%  python3.10  [kernel.kallsyms]  [k] vmap_small_pages_range_noflush
     0.00%  :1506060    [kernel.kallsyms]  [k] set_next_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.00%  python3.10  python3.10         [.] 0x000000000015b500
     0.00%  python3.10  python3.10         [.] 0x0000000000188e95
     0.00%  python3.10  python3.10         [.] 0x00000000001c377d
     0.00%  :1506060    [libahci]          [k] ahci_single_level_irq_intr
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.00%  :1506060    [kernel.kallsyms]  [k] __note_gp_changes
     0.00%  python3.10  python3.10         [.] 0x000000000012285d
     0.00%  python3.10  python3.10         [.] 0x0000000000206a26
     0.00%  python3.10  [kernel.kallsyms]  [k] __srcu_read_unlock
     0.00%  python3.10  python3.10         [.] PyObject_GC_Del
     0.00%  python3.10  python3.10         [.] 0x000000000011b315
     0.00%  python3.10  [kernel.kallsyms]  [k] task_clock_event_add
     0.00%  python3.10  python3.10         [.] 0x0000000000151e0c
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_delack_timer_handler
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.00%  python3.10  [kernel.kallsyms]  [k] put_pid.part.0
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  python3.10         [.] 0x00000000002b6a0a
     0.00%  python3.10  python3.10         [.] 0x00000000002948e7
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_delack_timer
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  python3.10         [.] PyFloat_AsDouble
     0.00%  :1506071    [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_txn
     0.00%  python3.10  python3.10         [.] 0x00000000001674ee


# Samples: 40K of event 'instructions'
# Event count (approx.): 27898740868
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
    39.82%  :1506060    python3.10         [.] _PyEval_EvalFrameDefault
    15.74%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     8.66%  :1506060    python3.10         [.] PyObject_RichCompare
     6.01%  :1506060    python3.10         [.] 0x000000000012161a
     3.39%  :1506060    python3.10         [.] 0x0000000000121590
     2.58%  :1506060    python3.10         [.] 0x0000000000179c52
     1.25%  :1506060    python3.10         [.] 0x00000000001215c4
     1.04%  :1506060    python3.10         [.] 0x0000000000121613
     0.89%  :1506060    python3.10         [.] 0x0000000000121676
     0.71%  :1506060    python3.10         [.] 0x000000000012160b
     0.69%  :1506060    python3.10         [.] 0x0000000000121605
     0.66%  :1506060    python3.10         [.] 0x000000000015b546
     0.64%  python3.10  python3.10         [.] 0x000000000012161a
     0.61%  :1506060    python3.10         [.] 0x0000000000121730
     0.57%  :1506060    python3.10         [.] 0x0000000000121737
     0.55%  :1506060    python3.10         [.] 0x0000000000121623
     0.53%  :1506060    python3.10         [.] 0x0000000000179c4e
     0.51%  :1506060    python3.10         [.] 0x000000000012159b
     0.47%  :1506060    python3.10         [.] 0x00000000001215a3
     0.46%  :1506060    python3.10         [.] 0x00000000001215ab
     0.46%  :1506060    python3.10         [.] 0x0000000000121596
     0.46%  :1506060    python3.10         [.] 0x000000000012167d
     0.46%  :1506060    python3.10         [.] 0x0000000000121679
     0.41%  :1506060    python3.10         [.] 0x0000000000121734
     0.36%  python3.10  python3.10         [.] 0x0000000000121590
     0.35%  :1506060    python3.10         [.] 0x00000000001215f2
     0.30%  :1506060    python3.10         [.] 0x0000000000121600
     0.29%  python3.10  python3.10         [.] 0x0000000000121676
     0.29%  :1506060    python3.10         [.] 0x00000000001215dc
     0.29%  :1506060    python3.10         [.] 0x0000000000121635
     0.29%  :1506060    python3.10         [.] 0x000000000012160f
     0.28%  :1506060    python3.10         [.] 0x0000000000121616
     0.27%  :1506060    python3.10         [.] 0x0000000000121667
     0.26%  :1506060    python3.10         [.] 0x00000000001215e9
     0.25%  :1506060    python3.10         [.] 0x0000000000121638
     0.23%  :1506060    python3.10         [.] 0x0000000000179be6
     0.23%  :1506060    python3.10         [.] 0x0000000000179c0e
     0.22%  :1506060    python3.10         [.] 0x0000000000173d50
     0.22%  :1506060    python3.10         [.] 0x0000000000121628
     0.22%  :1506060    python3.10         [.] 0x0000000000179c02
     0.21%  :1506060    python3.10         [.] 0x0000000000179be0
     0.21%  :1506060    python3.10         [.] 0x000000000012167b
     0.21%  :1506060    python3.10         [.] 0x00000000001215f7
     0.21%  :1506060    python3.10         [.] 0x000000000015b500
     0.20%  python3.10  python3.10         [.] 0x0000000000121737
     0.19%  :1506060    python3.10         [.] 0x00000000001215cb
     0.19%  python3.10  python3.10         [.] 0x00000000001215c4
     0.19%  python3.10  python3.10         [.] 0x0000000000121679
     0.19%  :1506060    python3.10         [.] 0x000000000015b506
     0.18%  python3.10  python3.10         [.] 0x0000000000121613
     0.18%  :1506060    python3.10         [.] 0x0000000000179c42
     0.17%  :1506060    python3.10         [.] 0x0000000000121660
     0.17%  :1506060    python3.10         [.] 0x0000000000121677
     0.15%  python3.10  python3.10         [.] 0x0000000000121605
     0.14%  python3.10  python3.10         [.] 0x00000000001215f2
     0.13%  :1506060    python3.10         [.] 0x000000000012159d
     0.13%  :1506060    python3.10         [.] 0x00000000001215bc
     0.13%  python3.10  python3.10         [.] 0x00000000001215f7
     0.13%  :1506060    python3.10         [.] 0x0000000000173d58
     0.12%  :1506060    python3.10         [.] 0x00000000001215a7
     0.12%  :1506060    python3.10         [.] 0x000000000012167f
     0.12%  :1506060    python3.10         [.] 0x0000000000179be8
     0.12%  python3.10  python3.10         [.] 0x000000000012159b
     0.12%  :1506060    python3.10         [.] 0x0000000000121653
     0.11%  python3.10  python3.10         [.] 0x0000000000121730
     0.11%  :1506060    python3.10         [.] 0x00000000001215e2
     0.11%  :1506060    python3.10         [.] 0x0000000000179c13
     0.10%  :1506060    python3.10         [.] 0x0000000000179bee
     0.10%  python3.10  python3.10         [.] 0x000000000012167d
     0.09%  python3.10  python3.10         [.] 0x000000000012167b
     0.09%  :1506060    python3.10         [.] 0x00000000001215a2
     0.09%  :1506060    python3.10         [.] 0x00000000001215d8
     0.09%  python3.10  python3.10         [.] 0x000000000012160b
     0.08%  :1506060    python3.10         [.] 0x000000000015b557
     0.08%  python3.10  python3.10         [.] 0x0000000000121596
     0.08%  :1506060    python3.10         [.] 0x0000000000179c3b
     0.08%  python3.10  python3.10         [.] 0x00000000001215dc
     0.08%  :1506060    python3.10         [.] 0x0000000000121594
     0.08%  :1506060    python3.10         [.] 0x000000000015b568
     0.07%  :1506060    python3.10         [.] 0x0000000000179c5a
     0.07%  python3.10  python3.10         [.] 0x00000000001215cb
     0.07%  :1506060    python3.10         [.] 0x0000000000179c2e
     0.07%  :1506060    python3.10         [.] 0x0000000000179c46
     0.06%  python3.10  python3.10         [.] 0x00000000001215a3
     0.06%  :1506060    python3.10         [.] 0x000000000015b56e
     0.06%  :1506060    python3.10         [.] 0x000000000012166e
     0.06%  :1506060    python3.10         [.] 0x000000000015b537
     0.06%  :1506060    python3.10         [.] 0x0000000000179c15
     0.06%  :1506060    python3.10         [.] 0x0000000000121675
     0.06%  python3.10  python3.10         [.] 0x00000000001215a7
     0.06%  python3.10  python3.10         [.] 0x00000000001215e5
     0.05%  python3.10  python3.10         [.] 0x000000000012160f
     0.05%  :1506060    python3.10         [.] 0x0000000000121740
     0.05%  :1506060    python3.10         [.] 0x0000000000179c25
     0.05%  :1506060    python3.10         [.] 0x00000000001215e5
     0.05%  python3.10  python3.10         [.] 0x00000000001215e9
     0.04%  python3.10  python3.10         [.] 0x00000000001215ab
     0.04%  python3.10  python3.10         [.] 0x0000000000121600
     0.04%  python3.10  python3.10         [.] 0x000000000012159d
     0.04%  :1506060    python3.10         [.] 0x0000000000179c0b
     0.04%  :1506060    python3.10         [.] 0x0000000000121749
     0.04%  :1506060    python3.10         [.] 0x000000000015b541
     0.04%  python3.10  python3.10         [.] 0x00000000001215bc
     0.03%  python3.10  python3.10         [.] 0x00000000001215a2
     0.03%  :1506060    python3.10         [.] 0x0000000000179be4
     0.03%  :1506060    python3.10         [.] 0x0000000000121754
     0.03%  :1506060    python3.10         [.] 0x000000000015b520
     0.03%  :1506060    python3.10         [.] 0x000000000015b53b
     0.03%  :1506060    [kernel.kallsyms]  [k] psi_group_change
     0.03%  :1506060    python3.10         [.] 0x00000000001215a0
     0.03%  :1506060    python3.10         [.] 0x00000000001215b2
     0.03%  :1506060    python3.10         [.] 0x00000000001215a6
     0.03%  :1506060    python3.10         [.] 0x000000000015b504
     0.02%  :1506060    python3.10         [.] 0x000000000015b50e
     0.02%  :1506060    python3.10         [.] 0x0000000000121757
     0.02%  :1506060    python3.10         [.] 0x00000000001215ed
     0.02%  python3.10  python3.10         [.] 0x0000000000121677
     0.02%  :1506060    python3.10         [.] 0x0000000000179c21
     0.02%  :1506060    python3.10         [.] 0x0000000000173d54
     0.02%  :1506060    python3.10         [.] 0x00000000001215c8
     0.02%  python3.10  python3.10         [.] 0x00000000001215e2
     0.02%  python3.10  python3.10         [.] 0x0000000000121616
     0.02%  :1506071    python3.10         [.] _PyEval_EvalFrameDefault
     0.02%  python3.10  python3.10         [.] 0x0000000000121594
     0.02%  :1506060    python3.10         [.] 0x0000000000179be9
     0.02%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.02%  python3.10  python3.10         [.] 0x000000000012167f
     0.02%  :1506060    python3.10         [.] 0x00000000001215c0
     0.02%  :1506060    python3.10         [.] 0x000000000012175a
     0.01%  :1506060    python3.10         [.] 0x0000000000121751
     0.01%  :1506060    python3.10         [.] 0x0000000000179bea
     0.01%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.01%  python3.10  python3.10         [.] 0x00000000001215d8
     0.01%  :1506060    [kernel.kallsyms]  [k] __update_load_avg_se
     0.01%  python3.10  python3.10         [.] 0x00000000001215a0
     0.01%  python3.10  python3.10         [.] 0x0000000000121734
     0.01%  :1506060    python3.10         [.] 0x000000000015b50b
     0.01%  python3.10  python3.10         [.] 0x000000000012166e
     0.01%  :1506060    [kernel.kallsyms]  [k] update_load_avg
     0.01%  :1506060    python3.10         [.] 0x00000000001215df
     0.01%  python3.10  python3.10         [.] 0x00000000001215c0
     0.01%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.01%  :1506060    python3.10         [.] 0x0000000000121672
     0.01%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.01%  python3.10  python3.10         [.] _PyUnicode_JoinArray
     0.01%  :1506060    python3.10         [.] 0x000000000012174d
     0.01%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.01%  python3.10  python3.10         [.] 0x0000000000121599
     0.01%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.01%  python3.10  python3.10         [.] _PyObject_LookupSpecial
     0.01%  :1506060    libc.so.6          [.] parse_expression
     0.01%  :1506060    python3.10         [.] 0x0000000000179bf7
     0.01%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.01%  :1506060    python3.10         [.] 0x000000000015b50a
     0.01%  :1506060    libc.so.6          [.] re_search_internal
     0.01%  :1506060    python3.10         [.] 0x000000000015b554
     0.01%  :1506060    [kernel.kallsyms]  [k] perf_event_groups_first
     0.01%  :1506060    python3.10         [.] 0x000000000012161d
     0.01%  :1506060    python3.10         [.] 0x000000000015b562
     0.01%  :1506060    [kernel.kallsyms]  [k] read_tsc
     0.01%  python3.10  [kernel.kallsyms]  [k] select_idle_sibling
     0.01%  :1506060    python3.10         [.] 0x000000000012164e
     0.01%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.00%  :1506060    python3.10         [.] 0x000000000015b512
     0.00%  python3.10  python3.10         [.] 0x00000000001215b2
     0.00%  :1506060    python3.10         [.] 0x0000000000179bfb
     0.00%  :1506060    python3.10         [.] PyLong_FromString
     0.00%  python3.10  [kernel.kallsyms]  [k] _find_next_bit
     0.00%  :1506060    python3.10         [.] 0x0000000000179bfe
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.00%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.00%  :1506060    python3.10         [.] 0x000000000012162c
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.00%  python3.10  python3.10         [.] 0x00000000001215a6
     0.00%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.00%  :1506060    [kernel.kallsyms]  [k] __get_user_8
     0.00%  python3.10  [kernel.kallsyms]  [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.00%  :1506060    [kernel.kallsyms]  [k] enqueue_entity
     0.00%  python3.10  python3.10         [.] 0x00000000001215df
     0.00%  :1506060    [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%  :1506060    [kernel.kallsyms]  [k] sched_clock
     0.00%  python3.10  python3.10         [.] 0x000000000017c3fc
     0.00%  :1506060    python3.10         [.] 0x0000000000121630
     0.00%  python3.10  python3.10         [.] 0x0000000000174090
     0.00%  :1506060    [kernel.kallsyms]  [k] event_sched_in
     0.00%  :1506060    libc.so.6          [.] 0x0000000000198afe
     0.00%  :1506071    [kernel.kallsyms]  [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock
     0.00%  python3.10  python3.10         [.] PyList_Append
     0.00%  python3.10  [kernel.kallsyms]  [k] get_nohz_timer_target
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.00%  :1506060    [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.00%  :1506060    python3.10         [.] _PyLong_New
     0.00%  :1506060    [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :1506060    [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_event_init
     0.00%  :1506060    python3.10         [.] 0x0000000000293e10
     0.00%  :1506060    [kernel.kallsyms]  [k] futex_wake
     0.00%  :1506060    python3.10         [.] 0x000000000015e08b
     0.00%  python3.10  [kernel.kallsyms]  [k] __pagevec_lru_add_fn
     0.00%  :1506060    python3.10         [.] 0x00000000002774ff
     0.00%  :1506060    python3.10         [.] 0x0000000000294fbc
     0.00%  :1506060    [kernel.kallsyms]  [k] select_idle_sibling
     0.00%  :1506060    python3.10         [.] 0x0000000000179c56
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_update_next_event
     0.00%  :1506060    [kernel.kallsyms]  [k] scheduler_tick
     0.00%  :1506060    [kernel.kallsyms]  [k] psi_task_change
     0.00%  :1506060    [kernel.kallsyms]  [k] rb_insert_color
     0.00%  :1506060    python3.10         [.] 0x000000000015c5d8
     0.00%  :1506060    [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%  :1506060    [kernel.kallsyms]  [k] tcp_v4_rcv
     0.00%  :1506060    [kernel.kallsyms]  [k] hash_futex
     0.00%  :1506060    python3.10         [.] PyMem_Free
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wake
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_erase
     0.00%  :1506060    python3.10         [.] 0x000000000029491d
     0.00%  :1506060    [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  python3.10  python3.10         [.] _PyUnicode_InsertThousandsGrouping
     0.00%  :1506060    python3.10         [.] 0x00000000001508a2
     0.00%  python3.10  [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.00%  :1506060    [kernel.kallsyms]  [k] ip_rcv_core
     0.00%  :1506060    python3.10         [.] 0x0000000000293f54
     0.00%  :1506060    libc.so.6          [.] 0x0000000000198ae2
     0.00%  :1506060    [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  :1506060    libc.so.6          [.] 0x00000000001a0994
     0.00%  :1506060    python3.10         [.] 0x00000000002942ff
     0.00%  :1506060    [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]  [k] native_apic_msr_eoi_write
     0.00%  :1506060    [kernel.kallsyms]  [k] native_sched_clock
     0.00%  :1506060    [kernel.kallsyms]  [k] hrtimer_interrupt
     0.00%  :1506060    [kernel.kallsyms]  [k] ktime_get
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_prepare
     0.00%  :1506060    [kernel.kallsyms]  [k] merge_sched_in
     0.00%  :1506060    [kernel.kallsyms]  [k] tcp_skb_entail
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.00%  :1506060    [kernel.kallsyms]  [k] update_process_times
     0.00%  :1506060    python3.10         [.] 0x000000000020659e
     0.00%  python3.10  python3.10         [.] 0x000000000015b546
     0.00%  :1506060    python3.10         [.] PyUnicode_FromFormatV
     0.00%  python3.10  python3.10         [.] 0x00000000001d4961
     0.00%  :1506060    python3.10         [.] PyLong_FromUnicodeObject
     0.00%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.00%  python3.10  python3.10         [.] 0x00000000001732de
     0.00%  :1506060    [kernel.kallsyms]  [k] get_futex_key
     0.00%  :1506060    [kernel.kallsyms]  [k] update_curr
     0.00%  python3.10  python3.10         [.] 0x00000000001215c8
     0.00%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%  python3.10  python3.10         [.] 0x000000000015f000
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_try_init_event
     0.00%  :1506060    [kernel.kallsyms]  [k] pick_next_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.00%  python3.10  python3.10         [.] 0x000000000018d589
     0.00%  python3.10  python3.10         [.] 0x000000000018d155
     0.00%  python3.10  libc.so.6          [.] __strncat_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sg_wakeup_stats
     0.00%  :1506060    [kernel.kallsyms]  [k] __bitmap_and
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.00%  :1506060    python3.10         [.] 0x00000000000cfc0c
     0.00%  python3.10  python3.10         [.] 0x000000000012e07f
     0.00%  :1506060    [kernel.kallsyms]  [k] rebalance_domains
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.00%  :1506060    python3.10         [.] 0x0000000000179c18
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.00%  python3.10  [kernel.kallsyms]  [k] check_preempt_wakeup
     0.00%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.00%  python3.10  python3.10         [.] 0x000000000016a3cb
     0.00%  python3.10  [kernel.kallsyms]  [k] page_remove_rmap
     0.00%  python3.10  python3.10         [.] 0x0000000000206c70
     0.00%  python3.10  [kernel.kallsyms]  [k] kfree
     0.00%  python3.10  [kernel.kallsyms]  [k] __task_pid_nr_ns
     0.00%  :1506060    [kernel.kallsyms]  [k] zap_pte_range
     0.00%  :1506060    [kernel.kallsyms]  [k] calc_global_load_tick
     0.00%  python3.10  python3.10         [.] 0x00000000001732ee
     0.00%  python3.10  python3.10         [.] 0x00000000002949f3
     0.00%  python3.10  python3.10         [.] 0x000000000012809b
     0.00%  python3.10  python3.10         [.] 0x00000000001795ed
     0.00%  python3.10  python3.10         [.] 0x0000000000143474
     0.00%  python3.10  python3.10         [.] PyFunction_NewWithQualName
     0.00%  :1506060    python3.10         [.] 0x0000000000179c38
     0.00%  python3.10  python3.10         [.] 0x0000000000121672
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a09d0
     0.00%  python3.10  python3.10         [.] 0x0000000000188ff0
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.00%  :1506060    [kernel.kallsyms]  [k] select_task_rq_fair
     0.00%  :1506060    [kernel.kallsyms]  [k] hrtimer_update_next_event
     0.00%  python3.10  python3.10         [.] 0x000000000027748b
     0.00%  python3.10  python3.10         [.] 0x0000000000206b1a
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_get_event_constraints
     0.00%  python3.10  python3.10         [.] 0x00000000002b69c4
     0.00%  :1506060    python3.10         [.] 0x000000000015b509
     0.00%  :1506060    [kernel.kallsyms]  [k] set_next_entity
     0.00%  :1506060    [kernel.kallsyms]  [k] pick_next_task
     0.00%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.00%  :1506060    [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%  :1506060    python3.10         [.] 0x000000000015b564
     0.00%  :1506060    python3.10         [.] 0x000000000015b54b
     0.00%  python3.10  python3.10         [.] 0x000000000018d060
     0.00%  :1506060    python3.10         [.] 0x000000000015b55d
     0.00%  :1506060    python3.10         [.] 0x000000000015b52a
     0.00%  python3.10  python3.10         [.] 0x000000000015b568
     0.00%  :1506060    python3.10         [.] 0x0000000000121599
     0.00%  :1506060    python3.10         [.] 0x000000000015b53e
     0.00%  :1506060    python3.10         [.] 0x000000000015b534
