# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 8K of event 'cycles'
# Event count (approx.): 3496800267
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_lock
     0.00%  python3.10  libc.so.6             [.] __strncat_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_enter_from_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] __pagevec_lru_add
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_sem
     0.00%  python3.10  python3.10            [.] 0x00000000001522f3
     0.00%  python3.10  python3.10            [.] _PyDict_DelItem_KnownHash
     0.00%  python3.10  [kernel.kallsyms]     [k] lapic_next_deadline
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_unlock
     0.00%  python3.10  python3.10            [.] 0x0000000000129d65
     0.00%  python3.10  [kernel.kallsyms]     [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] __get_user_8
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in


# Samples: 8K of event 'instructions'
# Event count (approx.): 4782241287
#
# Overhead  Command     Shared Object      Symbol                                      
# ........  ..........  .................  ............................................
#
    79.52%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     3.13%  python3.10  python3.10         [.] 0x000000000012161a
     1.47%  python3.10  python3.10         [.] 0x0000000000121676
     1.31%  python3.10  python3.10         [.] 0x00000000001215c4
     1.04%  python3.10  python3.10         [.] 0x0000000000121605
     0.92%  python3.10  python3.10         [.] 0x0000000000121737
     0.87%  python3.10  python3.10         [.] 0x0000000000121613
     0.77%  python3.10  python3.10         [.] 0x0000000000121679
     0.74%  python3.10  python3.10         [.] 0x000000000012167d
     0.71%  python3.10  python3.10         [.] 0x0000000000121590
     0.68%  python3.10  python3.10         [.] 0x00000000001215f7
     0.66%  python3.10  python3.10         [.] 0x0000000000121730
     0.45%  python3.10  python3.10         [.] 0x00000000001215f2
     0.43%  python3.10  python3.10         [.] 0x000000000012159b
     0.39%  python3.10  python3.10         [.] 0x00000000001215e9
     0.39%  python3.10  python3.10         [.] 0x00000000001215dc
     0.38%  python3.10  python3.10         [.] 0x000000000012160b
     0.27%  python3.10  python3.10         [.] 0x0000000000121677
     0.27%  python3.10  python3.10         [.] 0x00000000001215a3
     0.27%  python3.10  python3.10         [.] 0x000000000012167b
     0.23%  python3.10  python3.10         [.] 0x00000000001215cb
     0.23%  python3.10  python3.10         [.] 0x00000000001215ab
     0.21%  python3.10  python3.10         [.] 0x000000000012167f
     0.19%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.19%  python3.10  python3.10         [.] 0x0000000000121596
     0.18%  python3.10  python3.10         [.] 0x00000000001215e5
     0.15%  python3.10  python3.10         [.] 0x000000000012160f
     0.14%  python3.10  python3.10         [.] 0x00000000001215bc
     0.13%  python3.10  python3.10         [.] 0x0000000000121600
     0.12%  python3.10  python3.10         [.] 0x00000000001215c0
     0.12%  python3.10  python3.10         [.] 0x0000000000121616
     0.11%  python3.10  python3.10         [.] 0x00000000001215d8
     0.11%  python3.10  python3.10         [.] 0x00000000001215a7
     0.09%  python3.10  python3.10         [.] 0x00000000001215e2
     0.08%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.06%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.06%  python3.10  python3.10         [.] 0x00000000001215a2
     0.05%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.05%  python3.10  python3.10         [.] 0x00000000001215b2
     0.05%  python3.10  python3.10         [.] 0x000000000012159d
     0.05%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.05%  python3.10  python3.10         [.] 0x00000000001d4961
     0.05%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.04%  python3.10  python3.10         [.] 0x000000000012166e
     0.04%  python3.10  python3.10         [.] 0x0000000000121734
     0.03%  python3.10  python3.10         [.] _PyUnicode_JoinArray
     0.03%  python3.10  python3.10         [.] PyLong_FromString
     0.03%  python3.10  [kernel.kallsyms]  [k] read_tsc
     0.03%  python3.10  python3.10         [.] 0x0000000000121594
     0.03%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.03%  python3.10  python3.10         [.] _PyUnicode_InsertThousandsGrouping
     0.03%  python3.10  python3.10         [.] 0x0000000000121599
     0.03%  python3.10  python3.10         [.] 0x0000000000188d97
     0.03%  python3.10  libc.so.6          [.] __GI___strncasecmp_l_sse2
     0.03%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.03%  python3.10  python3.10         [.] 0x000000000015effa
     0.02%  python3.10  [kernel.kallsyms]  [k] __cond_resched
     0.02%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.02%  python3.10  [kernel.kallsyms]  [k] xfd_validate_state
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.02%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.02%  python3.10  python3.10         [.] 0x00000000002395b3
     0.02%  python3.10  python3.10         [.] _PyUnicodeWriter_PrepareInternal
     0.02%  python3.10  python3.10         [.] 0x000000000017c3fc
     0.02%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.02%  python3.10  [kernel.kallsyms]  [k] pick_next_entity
     0.02%  python3.10  [kernel.kallsyms]  [k] page_remove_rmap
     0.02%  python3.10  python3.10         [.] 0x000000000015ef93
     0.02%  python3.10  python3.10         [.] 0x000000000018d59d
     0.02%  python3.10  [kernel.kallsyms]  [k] ___perf_sw_event
     0.02%  python3.10  python3.10         [.] 0x00000000001d495d
     0.02%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.02%  python3.10  python3.10         [.] 0x0000000000122930
     0.02%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.02%  python3.10  [kernel.kallsyms]  [k] put_prev_entity
     0.02%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_event_exit_task
     0.02%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.02%  python3.10  python3.10         [.] 0x00000000001228d1
     0.02%  python3.10  [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.02%  python3.10  python3.10         [.] 0x00000000001215c8
     0.02%  python3.10  libc.so.6          [.] __strncat_ssse3
     0.02%  python3.10  libcrypto.so.3     [.] 0x00000000003072d3
     0.02%  python3.10  [kernel.kallsyms]  [k] do_madvise.part.0
     0.01%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.01%  python3.10  [kernel.kallsyms]  [k] kfree
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a0970
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a0986
     0.01%  python3.10  [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.01%  python3.10  [kernel.kallsyms]  [k] ttwu_do_wakeup
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_pmu_event_init
     0.01%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.01%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.01%  python3.10  [kernel.kallsyms]  [k] timerqueue_add
     0.01%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.01%  python3.10  python3.10         [.] 0x00000000001215a6
     0.01%  python3.10  python3.10         [.] 0x0000000000122820
     0.01%  python3.10  python3.10         [.] 0x000000000029c9e9
     0.01%  python3.10  [kernel.kallsyms]  [k] futex_wake
     0.01%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.01%  python3.10  [kernel.kallsyms]  [k] lock_page_memcg
     0.01%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.01%  python3.10  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.01%  python3.10  [kernel.kallsyms]  [k] mutex_lock
     0.01%  python3.10  python3.10         [.] 0x000000000017f87a
     0.01%  python3.10  [kernel.kallsyms]  [k] update_sg_wakeup_stats
     0.01%  python3.10  python3.10         [.] _PyType_Lookup
     0.01%  python3.10  python3.10         [.] 0x000000000018d165
     0.01%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]  [k] do_syscall_64
     0.01%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.01%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.01%  python3.10  [kernel.kallsyms]  [k] vm_normal_page
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_pmu_event_map
     0.01%  python3.10  python3.10         [.] 0x00000000001215a0
     0.01%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.01%  python3.10  [kernel.kallsyms]  [k] __mutex_init
     0.01%  python3.10  python3.10         [.] 0x0000000000188e95
     0.01%  python3.10  python3.10         [.] PyList_Append
     0.01%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.01%  python3.10  [kernel.kallsyms]  [k] account_kernel_stack.isra.0
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.01%  python3.10  python3.10         [.] 0x000000000015b16f
     0.01%  python3.10  python3.10         [.] 0x0000000000127f5d
     0.01%  python3.10  python3.10         [.] 0x000000000015b537
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.01%  python3.10  python3.10         [.] PyObject_Format
     0.01%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_pmu_extra_regs
     0.01%  python3.10  python3.10         [.] 0x000000000020bec2
     0.01%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.01%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.01%  python3.10  python3.10         [.] 0x0000000000188ec7
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_txn
     0.01%  python3.10  [kernel.kallsyms]  [k] get_futex_key
     0.01%  python3.10  [kernel.kallsyms]  [k] __entry_text_start
     0.01%  python3.10  [kernel.kallsyms]  [k] memset
     0.01%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_finish
     0.01%  python3.10  [kernel.kallsyms]  [k] __get_user_8
     0.01%  python3.10  python3.10         [.] 0x000000000015e117
     0.01%  python3.10  python3.10         [.] 0x0000000000277684
     0.01%  python3.10  [kernel.kallsyms]  [k] psi_flags_change
     0.01%  python3.10  libcrypto.so.3     [.] 0x0000000000307af6
     0.01%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.01%  python3.10  [kernel.kallsyms]  [k] dequeue_task_fair
     0.01%  python3.10  libcrypto.so.3     [.] 0x0000000000307b5a
     0.01%  python3.10  python3.10         [.] 0x000000000017c3ef
     0.01%  python3.10  python3.10         [.] 0x000000000030e43f
     0.01%  python3.10  python3.10         [.] 0x000000000031e7a0
     0.01%  python3.10  libc.so.6          [.] parse_expression
     0.01%  python3.10  python3.10         [.] 0x00000000002949ad
     0.01%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.01%  python3.10  python3.10         [.] 0x00000000002773cd
     0.01%  python3.10  python3.10         [.] 0x0000000000127ff3
     0.01%  python3.10  python3.10         [.] 0x000000000015b56e
     0.01%  python3.10  python3.10         [.] 0x000000000015b21b
     0.01%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.01%  python3.10  libcrypto.so.3     [.] 0x000000000030832e
     0.01%  python3.10  python3.10         [.] 0x0000000000137b3c
     0.01%  python3.10  python3.10         [.] 0x000000000015efc7
     0.01%  python3.10  python3.10         [.] 0x0000000000277486
     0.01%  python3.10  python3.10         [.] 0x0000000000206970
     0.01%  python3.10  libcrypto.so.3     [.] 0x0000000000307cc3
     0.01%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.01%  python3.10  libc.so.6          [.] re_search_internal
     0.01%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.01%  python3.10  python3.10         [.] 0x000000000017c3a6
     0.01%  python3.10  python3.10         [.] 0x000000000017c5f0
     0.01%  python3.10  python3.10         [.] 0x000000000012283d
     0.01%  python3.10  python3.10         [.] 0x0000000000151f44
     0.01%  python3.10  python3.10         [.] 0x00000000002773e6
     0.01%  python3.10  python3.10         [.] 0x0000000000137b1b
     0.01%  python3.10  python3.10         [.] 0x0000000000206c7a
     0.01%  python3.10  python3.10         [.] 0x0000000000188fd0
     0.01%  python3.10  python3.10         [.] 0x000000000018d155
     0.01%  python3.10  python3.10         [.] 0x000000000013fd1f
     0.01%  python3.10  python3.10         [.] 0x000000000012282a
     0.01%  python3.10  python3.10         [.] 0x000000000012d7ad
     0.01%  python3.10  python3.10         [.] 0x0000000000164020
     0.01%  python3.10  python3.10         [.] 0x0000000000127f54
     0.01%  python3.10  python3.10         [.] 0x0000000000206988
     0.01%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.01%  python3.10  python3.10         [.] 0x000000000018d185
     0.01%  python3.10  python3.10         [.] 0x000000000012284c
     0.01%  python3.10  python3.10         [.] _PyObject_FastCallDictTstate
     0.01%  python3.10  [kernel.kallsyms]  [k] copy_user_generic_unrolled
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.01%  python3.10  python3.10         [.] 0x00000000001228b7
     0.01%  python3.10  python3.10         [.] 0x000000000015b506
     0.01%  python3.10  libc.so.6          [.] __strncat_sse2_unaligned
     0.01%  python3.10  [kernel.kallsyms]  [k] __free_one_page
     0.01%  python3.10  [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.01%  python3.10  [kernel.kallsyms]  [k] release_pages
     0.01%  python3.10  [kernel.kallsyms]  [k] free_swap_cache
     0.01%  python3.10  python3.10         [.] PyObject_SetAttr
     0.01%  python3.10  [kernel.kallsyms]  [k] enqueue_task_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] memcpy_erms
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_init_context
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_swevent_init
     0.01%  python3.10  python3.10         [.] PyArg_UnpackTuple
     0.01%  python3.10  python3.10         [.] 0x0000000000129cca
     0.01%  python3.10  python3.10         [.] 0x000000000018d96b
     0.01%  python3.10  python3.10         [.] 0x0000000000137a9c
     0.01%  python3.10  python3.10         [.] 0x0000000000179541
     0.01%  python3.10  python3.10         [.] 0x000000000018d22d
     0.01%  python3.10  python3.10         [.] 0x0000000000137a88
     0.01%  python3.10  python3.10         [.] 0x0000000000137a6f
     0.01%  python3.10  python3.10         [.] 0x0000000000137a84
     0.01%  python3.10  [kernel.kallsyms]  [k] kernel_init_free_pages.part.0
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event__id_header_size
     0.01%  python3.10  python3.10         [.] 0x0000000000143c60
     0.01%  python3.10  python3.10         [.] 0x000000000015f00e
     0.01%  python3.10  python3.10         [.] 0x000000000016426c
     0.01%  python3.10  python3.10         [.] 0x0000000000188d4e
     0.01%  python3.10  python3.10         [.] 0x0000000000188dd3
     0.01%  python3.10  python3.10         [.] 0x0000000000188dd7
     0.01%  python3.10  python3.10         [.] 0x0000000000188e5e
     0.01%  python3.10  python3.10         [.] 0x00000000001d4944
     0.01%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.01%  python3.10  python3.10         [.] _Py_Dealloc
     0.01%  python3.10  python3.10         [.] 0x000000000018d206
     0.01%  python3.10  python3.10         [.] 0x0000000000294ff8
     0.01%  python3.10  python3.10         [.] 0x000000000018d596
     0.01%  python3.10  python3.10         [.] 0x0000000000206b5d
     0.01%  python3.10  python3.10         [.] 0x00000000001795d6
     0.01%  python3.10  python3.10         [.] 0x0000000000137a66
     0.01%  python3.10  [kernel.kallsyms]  [k] __tlb_remove_page_size
     0.01%  python3.10  python3.10         [.] 0x00000000001740a1
     0.01%  python3.10  python3.10         [.] 0x0000000000174090
     0.01%  python3.10  [kernel.kallsyms]  [k] futex_wait_setup
     0.01%  python3.10  python3.10         [.] PyObject_GetItem
     0.01%  python3.10  python3.10         [.] 0x00000000001598e3
     0.01%  python3.10  [kernel.kallsyms]  [k] __bitmap_and
     0.01%  python3.10  [kernel.kallsyms]  [k] aa_path_perm
     0.01%  python3.10  [kernel.kallsyms]  [k] dequeue_entity
     0.01%  python3.10  [kernel.kallsyms]  [k] mem_cgroup_charge_statistics.constprop.0
     0.01%  python3.10  python3.10         [.] 0x0000000000121c27
     0.01%  python3.10  python3.10         [.] 0x0000000000121dc1
     0.01%  python3.10  python3.10         [.] 0x000000000015eff0
     0.01%  python3.10  python3.10         [.] 0x000000000017c3d5
     0.01%  python3.10  python3.10         [.] 0x000000000017c3f8
     0.01%  python3.10  python3.10         [.] 0x0000000000243814
     0.00%  python3.10  python3.10         [.] 0x0000000000137a6e
     0.00%  python3.10  python3.10         [.] 0x000000000020bea0
     0.00%  python3.10  [kernel.kallsyms]  [k] do_futex
     0.00%  python3.10  python3.10         [.] 0x0000000000188d02
     0.00%  python3.10  python3.10         [.] 0x0000000000188e9f
     0.00%  python3.10  python3.10         [.] _PyBytes_Resize
     0.00%  python3.10  python3.10         [.] 0x0000000000129e1e
     0.00%  python3.10  python3.10         [.] 0x00000000001d48d5
     0.00%  python3.10  python3.10         [.] 0x00000000001d48e1
     0.00%  python3.10  python3.10         [.] 0x0000000000121751
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.00%  python3.10  python3.10         [.] 0x0000000000121675
     0.00%  python3.10  python3.10         [.] 0x000000000016a400
     0.00%  python3.10  python3.10         [.] 0x000000000018d0eb
     0.00%  python3.10  python3.10         [.] 0x00000000001d48fe
     0.00%  python3.10  [kernel.kallsyms]  [k] raw_spin_rq_unlock
     0.00%  python3.10  python3.10         [.] _PyObject_LookupSpecial
     0.00%  python3.10  python3.10         [.] 0x000000000020bf65
     0.00%  python3.10  python3.10         [.] 0x00000000001893e3
     0.00%  python3.10  python3.10         [.] 0x000000000012d520
     0.00%  python3.10  [kernel.kallsyms]  [k] __irqentry_text_end
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_task
     0.00%  python3.10  python3.10         [.] 0x00000000002cfed2
     0.00%  python3.10  python3.10         [.] 0x000000000017c380
     0.00%  python3.10  [kernel.kallsyms]  [k] _find_next_bit
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_change_group
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_init
     0.00%  python3.10  python3.10         [.] 0x0000000000151dd3
     0.00%  python3.10  python3.10         [.] 0x0000000000172b47
     0.00%  python3.10  libc.so.6          [.] 0x000000000019d9a0
     0.00%  python3.10  python3.10         [.] PyObject_GetAttr
     0.00%  python3.10  [kernel.kallsyms]  [k] __remove_hrtimer
     0.00%  python3.10  [kernel.kallsyms]  [k] schedule
     0.00%  python3.10  python3.10         [.] 0x000000000015b50b
     0.00%  python3.10  python3.10         [.] 0x00000000001732fc
     0.00%  python3.10  python3.10         [.] 0x000000000020693c
     0.00%  python3.10  python3.10         [.] 0x0000000000295074
     0.00%  python3.10  python3.10         [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  python3.10         [.] 0x0000000000121740
     0.00%  python3.10  python3.10         [.] 0x000000000012284e
     0.00%  python3.10  python3.10         [.] 0x0000000000152302
     0.00%  python3.10  python3.10         [.] 0x000000000015b541
     0.00%  python3.10  python3.10         [.] 0x000000000015efa1
     0.00%  python3.10  python3.10         [.] 0x00000000002949b4
     0.00%  python3.10  python3.10         [.] PyFunction_NewWithQualName
     0.00%  python3.10  [kernel.kallsyms]  [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]  [k] hash_futex
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.00%  python3.10  [kernel.kallsyms]  [k] task_active_pid_ns
     0.00%  python3.10  python3.10         [.] 0x0000000000129e9e
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0a4a
     0.00%  python3.10  python3.10         [.] 0x0000000000198e59
     0.00%  python3.10  [kernel.kallsyms]  [k] local_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_reserve_hardware
     0.00%  python3.10  python3.10         [.] _PyErr_SetObject
     0.00%  python3.10  python3.10         [.] 0x000000000020beee
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_void
     0.00%  python3.10  [kernel.kallsyms]  [k] task_h_load
     0.00%  python3.10  [kernel.kallsyms]  [k] update_cfs_group
     0.00%  python3.10  python3.10         [.] 0x0000000000128df5
     0.00%  python3.10  python3.10         [.] 0x0000000000129d3b
     0.00%  python3.10  python3.10         [.] 0x0000000000151e2e
     0.00%  python3.10  python3.10         [.] 0x000000000015b16c
     0.00%  python3.10  python3.10         [.] 0x000000000015c60d
     0.00%  python3.10  python3.10         [.] 0x00000000001732de
     0.00%  python3.10  python3.10         [.] 0x00000000001795fe
     0.00%  python3.10  python3.10         [.] 0x0000000000206556
     0.00%  python3.10  python3.10         [.] 0x0000000000277454
     0.00%  python3.10  python3.10         [.] 0x00000000002942ff
     0.00%  python3.10  python3.10         [.] 0x0000000000294e99
     0.00%  python3.10  python3.10         [.] 0x0000000000295003
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_start_range_ns
     0.00%  python3.10  python3.10         [.] 0x000000000015c5b6
     0.00%  python3.10  python3.10         [.] 0x000000000015e098
     0.00%  python3.10  python3.10         [.] 0x00000000002069d2
     0.00%  python3.10  python3.10         [.] 0x000000000020becb
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pebs_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.00%  python3.10  python3.10         [.] _PyObject_GC_New
     0.00%  python3.10  python3.10         [.] 0x0000000000151e94
     0.00%  python3.10  python3.10         [.] 0x000000000015b546
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.00%  python3.10  python3.10         [.] 0x0000000000198eb1
     0.00%  python3.10  [kernel.kallsyms]  [k] __kmalloc
     0.00%  python3.10  [kernel.kallsyms]  [k] __do_sys_clone3
     0.00%  python3.10  [kernel.kallsyms]  [k] clockevents_program_event
     0.00%  python3.10  python3.10         [.] 0x0000000000129cd9
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.00%  python3.10  python3.10         [.] PyThread_get_thread_ident
     0.00%  python3.10  python3.10         [.] 0x0000000000188d03
     0.00%  python3.10  python3.10         [.] 0x0000000000293d40
     0.00%  python3.10  python3.10         [.] 0x00000000001d48e8
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_first
     0.00%  python3.10  python3.10         [.] 0x000000000015d340
     0.00%  python3.10  python3.10         [.] 0x0000000000206a23
     0.00%  python3.10  python3.10         [.] 0x0000000000277440
     0.00%  python3.10  [kernel.kallsyms]  [k] css_set_move_task
     0.00%  python3.10  python3.10         [.] 0x0000000000163f80
     0.00%  python3.10  [kernel.kallsyms]  [k] allocate_fake_cpuc
     0.00%  python3.10  python3.10         [.] PyTraceBack_Here
     0.00%  python3.10  python3.10         [.] 0x000000000018d06a
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.00%  python3.10  python3.10         [.] 0x00000000001d48d4
     0.00%  python3.10  python3.10         [.] 0x000000000012d130
     0.00%  python3.10  [kernel.kallsyms]  [k] flush_tlb_func
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]  [k] get_timespec64
     0.00%  python3.10  python3.10         [.] 0x000000000012d6c0
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] unmap_page_range
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.00%  python3.10  [kernel.kallsyms]  [k] pmd_pfn
     0.00%  python3.10  [kernel.kallsyms]  [k] blk_finish_plug
     0.00%  python3.10  [kernel.kallsyms]  [k] __pagevec_lru_add
     0.00%  python3.10  python3.10         [.] 0x0000000000172af9
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.00%  python3.10  [kernel.kallsyms]  [k] obj_cgroup_charge_pages
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.00%  python3.10  [kernel.kallsyms]  [k] sigprocmask
     0.00%  python3.10  [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.00%  python3.10  [kernel.kallsyms]  [k] set_normalized_timespec64
     0.00%  python3.10  [kernel.kallsyms]  [k] find_idlest_group
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  python3.10  libc.so.6          [.] __vstrfmon_l_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait_queue_me
     0.00%  python3.10  python3.10         [.] 0x0000000000128da0
     0.00%  python3.10  [kernel.kallsyms]  [k] page_counter_try_charge
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_bts_config
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_group_attach
     0.00%  python3.10  [kernel.kallsyms]  [k] lock_page_lruvec_irqsave


# Samples: 5K of event 'branch'
# Event count (approx.): 464541824
#
# Overhead  Command     Shared Object      Symbol                                      
# ........  ..........  .................  ............................................
#
    79.70%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     2.57%  python3.10  python3.10         [.] 0x000000000012161a
     1.42%  python3.10  python3.10         [.] 0x00000000001215c4
     1.19%  python3.10  python3.10         [.] 0x0000000000121605
     0.91%  python3.10  python3.10         [.] 0x00000000001215f7
     0.90%  python3.10  python3.10         [.] 0x0000000000121613
     0.90%  python3.10  python3.10         [.] 0x00000000001215f2
     0.81%  python3.10  python3.10         [.] 0x0000000000121676
     0.72%  python3.10  python3.10         [.] 0x0000000000121590
     0.71%  python3.10  python3.10         [.] 0x0000000000121679
     0.57%  python3.10  python3.10         [.] 0x0000000000121737
     0.52%  python3.10  python3.10         [.] 0x000000000012160b
     0.43%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.42%  python3.10  python3.10         [.] 0x0000000000121730
     0.39%  python3.10  python3.10         [.] 0x00000000001215a3
     0.36%  python3.10  python3.10         [.] 0x000000000012159b
     0.35%  python3.10  python3.10         [.] 0x00000000001215ab
     0.34%  python3.10  python3.10         [.] 0x000000000012167d
     0.27%  python3.10  python3.10         [.] 0x000000000012167b
     0.24%  python3.10  python3.10         [.] 0x00000000001215dc
     0.24%  python3.10  python3.10         [.] 0x00000000001215e5
     0.23%  python3.10  python3.10         [.] 0x00000000001215e2
