# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 36K of event 'cycles'
# Event count (approx.): 17574871161
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
     0.00%  :2688949    libc.so.6             [.] 0x0000000000198ac0
     0.00%  :2688949    python3.10            [.] 0x0000000000179bfe
     0.00%  :2688949    [kernel.kallsyms]     [k] __sysvec_thermal
     0.00%  python3.10  libc.so.6             [.] __stpncpy_ssse3
     0.00%  :2688949    [kernel.kallsyms]     [k] ip_output
     0.00%  :2688949    [kernel.kallsyms]     [k] task_h_load
     0.00%  :2688949    python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  [kernel.kallsyms]     [k] update_fast_timekeeper
     0.00%  python3.10  [kernel.kallsyms]     [k] __put_user_nocheck_8
     0.00%  python3.10  [kernel.kallsyms]     [k] update_process_times
     0.00%  python3.10  python3.10            [.] 0x0000000000276581
     0.00%  :2688949    [kernel.kallsyms]     [k] x86_pmu_disable
     0.00%  :2688949    [kernel.kallsyms]     [k] enqueue_hrtimer
     0.00%  :2688949    [kernel.kallsyms]     [k] asm_sysvec_call_function_single
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_lock
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.00%  python3.10  [kernel.kallsyms]     [k] ktime_get_ts64
     0.00%  python3.10  [kernel.kallsyms]     [k] native_flush_tlb_one_user
     0.00%  python3.10  [kernel.kallsyms]     [k] schedule_hrtimeout_range_clock
     0.00%  python3.10  python3.10            [.] PyErr_Restore
     0.00%  :2688949    [kernel.kallsyms]     [k] select_task_rq_fair
     0.00%  :2688949    python3.10            [.] PyLong_FromString
     0.00%  :2688949    python3.10            [.] 0x000000000017c38c
     0.00%  :2688949    python3.10            [.] 0x000000000015b54f
     0.00%  :2688949    [kernel.kallsyms]     [k] __build_skb_around
     0.00%  :2688949    [kernel.kallsyms]     [k] pick_next_task_fair
     0.00%  :2688949    [kernel.kallsyms]     [k] acct_account_cputime
     0.00%  :2688949    libc.so.6             [.] parse_expression
     0.00%  :2688949    [kernel.kallsyms]     [k] tcp_event_data_recv
     0.00%  :2688949    libc.so.6             [.] __res_context_send
     0.00%  :2688949    [kernel.kallsyms]     [k] update_load_avg
     0.00%  :2688949    [kernel.kallsyms]     [k] tcp_v4_rcv
     0.00%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.00%  :2688949    [kernel.kallsyms]     [k] free_pcppages_bulk
     0.00%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.00%  :2688949    python3.10            [.] 0x000000000012161d
     0.00%  python3.10  [kernel.kallsyms]     [k] select_idle_sibling
     0.00%  :2688949    [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.00%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.00%  python3.10  python3.10            [.] 0x00000000001440ea
     0.00%  python3.10  python3.10            [.] 0x000000000012162c
     0.00%  python3.10  [kernel.kallsyms]     [k] error_entry
     0.00%  :2688949    python3.10            [.] PyUnicode_FromFormatV
     0.00%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.00%  python3.10  [kernel.kallsyms]     [k] __handle_mm_fault
     0.00%  python3.10  [kernel.kallsyms]     [k] kernel_clone
     0.00%  python3.10  [kernel.kallsyms]     [k] rmqueue_bulk
     0.00%  python3.10  libcrypto.so.3        [.] CRYPTO_malloc
     0.00%  python3.10  [kernel.kallsyms]     [k] memcg_slab_post_alloc_hook
     0.00%  python3.10  [vdso]                [.] 0x00000000000006e8
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.00%  python3.10  python3.10            [.] 0x00000000001508a2
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.00%  python3.10  python3.10            [.] PyEval_SaveThread
     0.00%  python3.10  [kernel.kallsyms]     [k] __cgroup_account_cputime
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  :2688949    [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_all_qs
     0.00%  python3.10  python3.10            [.] 0x000000000015d26e
     0.00%  python3.10  libc.so.6             [.] __strncat_sse2_unaligned
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d5
     0.00%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.00%  python3.10  [kernel.kallsyms]     [k] error_return
     0.00%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event__id_header_size
     0.00%  python3.10  libc.so.6             [.] parse_qtd_backslash
     0.00%  python3.10  python3.10            [.] 0x0000000000164242
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_exc_page_fault
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_semundo
     0.00%  python3.10  python3.10            [.] 0x0000000000188ffe
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_page
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_group_attach
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.00%  python3.10  python3.10            [.] 0x00000000000700d0
     0.00%  python3.10  python3.10            [.] 0x00000000001522f3
     0.00%  python3.10  [kernel.kallsyms]     [k] __bitmap_and
     0.00%  python3.10  [kernel.kallsyms]     [k] get_partial_node.part.0
     0.00%  python3.10  [kernel.kallsyms]     [k] idr_alloc_u32
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1147
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  python3.10  python3.10            [.] 0x00000000001433f4
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1100
     0.00%  python3.10  python3.10            [.] 0x0000000000143407
     0.00%  python3.10  python3.10            [.] 0x000000000016bf48
     0.00%  python3.10  [kernel.kallsyms]     [k] clear_buddies
     0.00%  python3.10  [kernel.kallsyms]     [k] core_sys_select
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.00%  python3.10  python3.10            [.] 0x000000000012d811
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.00%  python3.10  python3.10            [.] 0x00000000001433a4
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]     [k] irqentry_exit
     0.00%  python3.10  [kernel.kallsyms]     [k] x2apic_send_IPI
     0.00%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.00%  python3.10  [kernel.kallsyms]     [k] lru_add_drain
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_core
     0.00%  python3.10  python3.10            [.] 0x0000000000178e17
     0.00%  python3.10  [kernel.kallsyms]     [k] mm_update_next_owner
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_node_page_state
     0.00%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  python3.10            [.] 0x000000000011b4eb
     0.00%  python3.10  python3.10            [.] 0x0000000000188dd7
     0.00%  python3.10  [kernel.kallsyms]     [k] find_vma_prev
     0.00%  python3.10  python3.10            [.] 0x000000000015b019
     0.00%  python3.10  [kernel.kallsyms]     [k] inode_free_by_rcu
     0.00%  python3.10  [kernel.kallsyms]     [k] idle_cpu
     0.00%  python3.10  python3.10            [.] 0x0000000000174090
     0.00%  python3.10  python3.10            [.] 0x000000000030e3e6
     0.00%  python3.10  libc.so.6             [.] __strstr_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]     [k] irq_exit_rcu
     0.00%  python3.10  python3.10            [.] 0x0000000000206c4d
     0.00%  python3.10  python3.10            [.] 0x000000000020bef5
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.00%  python3.10  [kernel.kallsyms]     [k] reweight_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.00%  python3.10  python3.10            [.] 0x000000000011b5a8
     0.00%  python3.10  [kernel.kallsyms]     [k] __unqueue_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] __slab_free
     0.00%  python3.10  [kernel.kallsyms]     [k] put_cpu_partial
     0.00%  python3.10  [kernel.kallsyms]     [k] detach_tasks
     0.00%  python3.10  [kernel.kallsyms]     [k] rebalance_domains
     0.00%  python3.10  libc.so.6             [.] parse_expression
     0.00%  python3.10  python3.10            [.] 0x000000000015b18f
     0.00%  python3.10  python3.10            [.] PyObject_Format
     0.00%  python3.10  python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_accelerate_cbs
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_update_next_event
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  python3.10  python3.10            [.] 0x000000000017c380
     0.00%  python3.10  libc.so.6             [.] 0x0000000000199ee7
     0.00%  python3.10  libc.so.6             [.] __vstrfmon_l_internal
     0.00%  python3.10  [kernel.kallsyms]     [k] run_timer_softirq
     0.00%  python3.10  python3.10            [.] 0x0000000000137b85
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_start_this_gp
     0.00%  python3.10  [kernel.kallsyms]     [k] profile_tick
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_output_begin


# Samples: 34K of event 'instructions'
# Event count (approx.): 22729480622
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
    52.77%  :2688949    python3.10            [.] _PyEval_EvalFrameDefault
     9.20%  python3.10  python3.10            [.] _PyEval_EvalFrameDefault
     7.51%  :2688949    python3.10            [.] PyObject_RichCompare
     3.10%  :2688949    python3.10            [.] 0x0000000000179c52
     2.80%  :2688949    python3.10            [.] 0x000000000012161a
     2.59%  :2688949    python3.10            [.] 0x0000000000121590
     1.64%  python3.10  python3.10            [.] 0x000000000012161a
     1.16%  :2688949    python3.10            [.] 0x0000000000121676
     0.75%  :2688949    python3.10            [.] 0x0000000000121679
     0.63%  :2688949    python3.10            [.] 0x0000000000121613
     0.60%  :2688949    python3.10            [.] 0x0000000000121653
     0.59%  :2688949    python3.10            [.] 0x0000000000121737
     0.58%  :2688949    python3.10            [.] 0x00000000001215c4
     0.57%  :2688949    python3.10            [.] 0x000000000015b546
     0.55%  :2688949    python3.10            [.] 0x0000000000121730
     0.52%  :2688949    python3.10            [.] 0x0000000000121596
     0.48%  :2688949    python3.10            [.] 0x000000000012159b
     0.47%  :2688949    python3.10            [.] 0x000000000012160b
     0.46%  :2688949    python3.10            [.] 0x000000000012167d
     0.45%  :2688949    python3.10            [.] 0x0000000000179c0e
     0.41%  :2688949    python3.10            [.] 0x00000000001215a3
     0.38%  :2688949    python3.10            [.] 0x0000000000179c4e
     0.33%  :2688949    python3.10            [.] 0x00000000001215f2
     0.30%  :2688949    python3.10            [.] 0x000000000012167b
     0.29%  python3.10  python3.10            [.] 0x000000000012160b
     0.28%  :2688949    python3.10            [.] 0x00000000001215ab
     0.28%  python3.10  python3.10            [.] 0x0000000000121623
     0.28%  :2688949    python3.10            [.] 0x0000000000121605
     0.28%  :2688949    python3.10            [.] 0x00000000001215f7
     0.26%  python3.10  python3.10            [.] 0x0000000000121613
     0.25%  :2688949    python3.10            [.] 0x00000000001215dc
     0.25%  :2688949    python3.10            [.] 0x000000000015b500
     0.24%  :2688949    python3.10            [.] 0x0000000000121623
     0.24%  python3.10  python3.10            [.] 0x0000000000121605
     0.23%  :2688949    python3.10            [.] 0x0000000000121616
     0.23%  python3.10  python3.10            [.] 0x0000000000121676
     0.20%  :2688949    python3.10            [.] 0x000000000015b506
     0.20%  :2688949    python3.10            [.] 0x00000000001215e9
     0.19%  :2688949    python3.10            [.] 0x0000000000179be0
     0.18%  :2688949    python3.10            [.] 0x0000000000173d50
     0.18%  :2688949    python3.10            [.] 0x00000000001215bc
     0.18%  :2688949    python3.10            [.] 0x0000000000179c42
     0.17%  :2688949    python3.10            [.] 0x00000000001215cb
     0.17%  :2688949    python3.10            [.] 0x000000000015b568
     0.17%  python3.10  python3.10            [.] 0x0000000000121635
     0.17%  :2688949    python3.10            [.] 0x0000000000179c5a
     0.16%  :2688949    python3.10            [.] 0x0000000000121677
     0.15%  :2688949    python3.10            [.] 0x0000000000121638
     0.14%  :2688949    python3.10            [.] 0x0000000000121635
     0.14%  :2688949    python3.10            [.] 0x0000000000121600
     0.14%  :2688949    python3.10            [.] 0x000000000012167f
     0.14%  :2688949    python3.10            [.] 0x0000000000179be6
     0.14%  :2688949    python3.10            [.] 0x0000000000179c13
     0.13%  :2688949    python3.10            [.] 0x00000000001215a7
     0.13%  python3.10  python3.10            [.] 0x0000000000121590
     0.13%  :2688949    python3.10            [.] 0x0000000000173d58
     0.13%  :2688949    python3.10            [.] 0x0000000000121628
     0.12%  :2688949    python3.10            [.] 0x000000000015b56e
     0.12%  :2688949    python3.10            [.] 0x00000000001215e2
     0.12%  python3.10  python3.10            [.] 0x0000000000121730
     0.11%  :2688949    python3.10            [.] 0x000000000012159d
     0.11%  python3.10  python3.10            [.] 0x0000000000121616
     0.11%  :2688949    python3.10            [.] 0x0000000000121660
     0.11%  python3.10  python3.10            [.] 0x0000000000121679
     0.11%  :2688949    python3.10            [.] 0x0000000000179c3b
     0.11%  :2688949    python3.10            [.] 0x0000000000179c15
     0.11%  python3.10  python3.10            [.] 0x000000000012160f
     0.10%  :2688949    python3.10            [.] 0x0000000000179c02
     0.10%  python3.10  python3.10            [.] 0x0000000000121628
     0.10%  python3.10  python3.10            [.] 0x00000000001215f7
     0.10%  :2688949    python3.10            [.] 0x0000000000179c2e
     0.10%  python3.10  python3.10            [.] 0x0000000000121638
     0.10%  :2688949    python3.10            [.] 0x0000000000121675
     0.09%  python3.10  python3.10            [.] 0x00000000001215c4
     0.09%  :2688949    python3.10            [.] 0x0000000000179bee
     0.09%  python3.10  python3.10            [.] 0x0000000000121737
     0.08%  python3.10  python3.10            [.] 0x00000000001215f2
     0.08%  :2688949    python3.10            [.] 0x00000000001215a0
     0.07%  :2688949    python3.10            [.] 0x00000000001215a2
     0.07%  :2688949    python3.10            [.] 0x000000000012166e
     0.07%  :2688949    python3.10            [.] 0x000000000015b557
     0.07%  :2688949    python3.10            [.] 0x0000000000121594
     0.07%  :2688949    python3.10            [.] 0x0000000000179be8
     0.06%  :2688949    python3.10            [.] 0x0000000000179c25
     0.06%  :2688949    python3.10            [.] 0x000000000015b537
     0.05%  :2688949    python3.10            [.] 0x0000000000121749
     0.05%  :2688949    python3.10            [.] 0x00000000001215e5
     0.05%  :2688949    python3.10            [.] 0x0000000000121667
     0.05%  :2688949    python3.10            [.] 0x0000000000121740
     0.04%  :2688949    python3.10            [.] 0x00000000001215ed
     0.04%  :2688949    python3.10            [.] 0x000000000012160f
     0.04%  python3.10  python3.10            [.] 0x000000000012167d
     0.04%  :2688949    python3.10            [.] 0x0000000000121754
     0.04%  python3.10  python3.10            [.] 0x00000000001215a3
     0.04%  :2688949    python3.10            [.] 0x000000000012175a
     0.04%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.04%  python3.10  python3.10            [.] 0x00000000001215dc
     0.04%  :2688949    python3.10            [.] 0x000000000015b520
     0.03%  python3.10  python3.10            [.] 0x00000000001215e9
     0.03%  :2688949    python3.10            [.] 0x0000000000121757
     0.03%  :2688949    python3.10            [.] 0x000000000015b504
     0.03%  :2688949    python3.10            [.] 0x00000000001215c0
     0.03%  :2688949    python3.10            [.] 0x000000000015b50e
     0.03%  :2688949    python3.10            [.] 0x000000000015b541
     0.03%  python3.10  python3.10            [.] 0x00000000001215cb
     0.03%  :2688949    python3.10            [.] 0x0000000000179c46
     0.03%  :2688949    python3.10            [.] 0x00000000001215a6
     0.03%  python3.10  python3.10            [.] 0x0000000000121600
     0.03%  python3.10  python3.10            [.] 0x000000000012167b
     0.03%  :2688949    python3.10            [.] 0x000000000015b50a
     0.03%  python3.10  python3.10            [.] 0x00000000001215e5
     0.03%  :2688949    python3.10            [.] 0x0000000000121599
     0.02%  python3.10  python3.10            [.] 0x0000000000121596
     0.02%  :2688949    [kernel.kallsyms]     [k] psi_group_change
     0.02%  python3.10  python3.10            [.] 0x00000000001215e2
     0.02%  python3.10  python3.10            [.] 0x0000000000121594
     0.02%  :2688949    python3.10            [.] 0x0000000000121751
     0.02%  python3.10  python3.10            [.] 0x000000000012159d
     0.02%  :2688949    python3.10            [.] 0x0000000000179bea
     0.02%  python3.10  python3.10            [.] 0x0000000000121677
     0.02%  :2688949    python3.10            [.] 0x00000000001215d8
     0.02%  :2688949    python3.10            [.] 0x0000000000179be4
     0.02%  :2688949    python3.10            [.] 0x0000000000121672
     0.02%  :2688949    python3.10            [.] 0x0000000000173d54
     0.02%  :2688949    python3.10            [.] 0x0000000000179c0b
     0.02%  python3.10  python3.10            [.] 0x000000000012159b
     0.02%  :2688949    python3.10            [.] 0x000000000012164e
     0.02%  :2688949    python3.10            [.] 0x0000000000179be9
     0.02%  python3.10  python3.10            [.] 0x000000000012167f
     0.02%  :2688949    python3.10            [.] 0x0000000000121641
     0.02%  python3.10  python3.10            [.] 0x00000000001215a7
     0.02%  python3.10  python3.10            [.] 0x00000000001215c0
     0.01%  python3.10  python3.10            [.] 0x00000000001215d8
     0.01%  :2688949    python3.10            [.] 0x0000000000179c38
     0.01%  :2688949    [kernel.kallsyms]     [k] update_load_avg
     0.01%  python3.10  python3.10            [.] 0x00000000001215a2
     0.01%  :2688949    python3.10            [.] 0x000000000015b53e
     0.01%  :2688949    python3.10            [.] 0x000000000015b54b
     0.01%  :2688949    python3.10            [.] 0x00000000001215b2
     0.01%  :2688949    [kernel.kallsyms]     [k] merge_sched_in
     0.01%  :2688949    python3.10            [.] 0x000000000015b50b
     0.01%  :2688949    python3.10            [.] 0x0000000000179bf7
     0.01%  :2688949    python3.10            [.] 0x000000000012161d
     0.01%  :2688949    python3.10            [.] 0x000000000015b53b
     0.01%  :2688949    python3.10            [.] 0x0000000000121734
     0.01%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.01%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.01%  python3.10  python3.10            [.] 0x00000000001215bc
     0.01%  python3.10  python3.10            [.] 0x00000000001215ab
     0.01%  :2688949    python3.10            [.] 0x0000000000179c21
     0.01%  :2688949    [kernel.kallsyms]     [k] sched_clock_cpu
     0.01%  :2688949    python3.10            [.] 0x000000000012174d
     0.01%  :2688949    python3.10            [.] 0x0000000000179c18
     0.01%  :2688949    [kernel.kallsyms]     [k] ctx_sched_in
     0.01%  python3.10  python3.10            [.] 0x00000000001215b2
     0.01%  :2688949    [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.01%  :2688949    libc.so.6             [.] ____wcstof_l_internal
     0.01%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.01%  :2688949    [kernel.kallsyms]     [k] event_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.01%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.01%  :2688949    [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.01%  :2688949    python3.10            [.] 0x0000000000179c56
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.01%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.00%  :2688949    [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  :2688949    python3.10            [.] 0x0000000000239570
     0.00%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  python3.10  python3.10            [.] 0x0000000000121599
     0.00%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  :2688949    python3.10            [.] _PyUnicode_JoinArray
     0.00%  :2688949    [kernel.kallsyms]     [k] rcu_segcblist_add_len
     0.00%  python3.10  [kernel.kallsyms]     [k] ktime_get
     0.00%  :2688949    [kernel.kallsyms]     [k] perf_log_itrace_start
     0.00%  :2688949    [kernel.kallsyms]     [k] hrtimer_sleeper_start_expires
     0.00%  python3.10  [kernel.kallsyms]     [k] clockevents_program_event
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_task_change
     0.00%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.00%  :2688949    python3.10            [.] 0x00000000001215df
     0.00%  python3.10  [kernel.kallsyms]     [k] sync_mm_rss
     0.00%  :2688949    libc.so.6             [.] 0x00000000001a11ef
     0.00%  :2688949    python3.10            [.] 0x000000000020654e
     0.00%  :2688949    python3.10            [.] PyUnicode_FromFormatV
     0.00%  :2688949    python3.10            [.] 0x000000000015d68d
     0.00%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.00%  :2688949    python3.10            [.] 0x0000000000179bfb
     0.00%  :2688949    python3.10            [.] 0x0000000000137a88
     0.00%  python3.10  python3.10            [.] 0x00000000001215df
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  :2688949    libc.so.6             [.] 0x0000000000199eee
     0.00%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.00%  :2688949    python3.10            [.] 0x0000000000198e81
     0.00%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.00%  python3.10  python3.10            [.] 0x000000000006ff90
     0.00%  :2688949    libc.so.6             [.] __sem_check_add_mapping
     0.00%  :2688949    python3.10            [.] 0x00000000002069da
     0.00%  :2688949    python3.10            [.] 0x00000000001215c8
     0.00%  :2688949    [kernel.kallsyms]     [k] ktime_get
     0.00%  :2688949    [kernel.kallsyms]     [k] tick_program_event
     0.00%  :2688949    [kernel.kallsyms]     [k] sched_clock
     0.00%  :2688949    [kernel.kallsyms]     [k] rb_next
     0.00%  :2688949    [kernel.kallsyms]     [k] hash_futex
     0.00%  :2688949    [kernel.kallsyms]     [k] __irqentry_text_end
     0.00%  :2688949    python3.10            [.] 0x000000000015b56c
     0.00%  :2688949    [kernel.kallsyms]     [k] perf_event_update_time
     0.00%  python3.10  [kernel.kallsyms]     [k] select_idle_cpu
     0.00%  :2688949    libc.so.6             [.] ____wcstold_l_internal
     0.00%  python3.10  python3.10            [.] 0x0000000000121630
     0.00%  :2688949    [kernel.kallsyms]     [k] get_futex_key
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.00%  :2688949    python3.10            [.] 0x000000000015b534
     0.00%  :2688949    python3.10            [.] 0x000000000015b55b
     0.00%  :2688949    python3.10            [.] 0x000000000017a8e0
     0.00%  :2688949    [kernel.kallsyms]     [k] rcu_sched_clock_irq
     0.00%  :2688949    [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.00%  :2688949    [kernel.kallsyms]     [k] kmem_cache_free
     0.00%  :2688949    libc.so.6             [.] 0x0000000000199f0e
     0.00%  :2688949    python3.10            [.] 0x000000000016a34d
     0.00%  :2688949    python3.10            [.] 0x00000000001b640a
     0.00%  python3.10  [kernel.kallsyms]     [k] put_prev_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.00%  :2688949    python3.10            [.] 0x0000000000206890
     0.00%  :2688949    [kernel.kallsyms]     [k] irq_work_tick
     0.00%  python3.10  python3.10            [.] 0x00000000001215a6
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.00%  python3.10  python3.10            [.] 0x0000000000152321
     0.00%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header_size
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.00%  :2688949    python3.10            [.] 0x000000000015af8e
     0.00%  :2688949    python3.10            [.] 0x000000000017a866
     0.00%  :2688949    python3.10            [.] PyLong_FromString
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.00%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.00%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.00%  :2688949    [kernel.kallsyms]     [k] dequeue_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.00%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.00%  python3.10  libc.so.6             [.] __vfwscanf_internal
     0.00%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.00%  :2688949    [kernel.kallsyms]     [k] enqueue_entity
     0.00%  :2688949    python3.10            [.] 0x000000000015b56d
     0.00%  python3.10  python3.10            [.] 0x000000000015d9a0
     0.00%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.00%  :2688949    python3.10            [.] 0x000000000015b55d
     0.00%  python3.10  python3.10            [.] 0x0000000000121672
     0.00%  :2688949    [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.00%  :2688949    python3.10            [.] 0x000000000015b519
     0.00%  :2688949    python3.10            [.] 0x000000000015b570
     0.00%  python3.10  python3.10            [.] 0x0000000000122901
     0.00%  python3.10  python3.10            [.] 0x000000000012166e
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_try_init_event
     0.00%  :2688949    [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     0.00%  :2688949    [kernel.kallsyms]     [k] clockevents_program_event
     0.00%  :2688949    [kernel.kallsyms]     [k] __sysvec_call_function_single
     0.00%  :2688949    python3.10            [.] 0x000000000012162c
     0.00%  :2688949    python3.10            [.] 0x000000000015b509
     0.00%  :2688949    python3.10            [.] 0x0000000000179c35
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_task_fair
     0.00%  python3.10  python3.10            [.] PyDict_GetItemWithError
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.00%  python3.10  [kernel.kallsyms]     [k] __get_user_8
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_unlock
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] select_task_rq_fair
     0.00%  python3.10  python3.10            [.] 0x0000000000174094
     0.00%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.00%  python3.10  python3.10            [.] 0x0000000000138500
     0.00%  python3.10  python3.10            [.] 0x0000000000143407
     0.00%  python3.10  python3.10            [.] _PyObject_LookupSpecial
     0.00%  python3.10  python3.10            [.] 0x0000000000138694
