# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 38K of event 'cycles'
# Event count (approx.): 17728905245
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_write_xmit
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  python3.10  python3.10         [.] 0x000000000018c0e4
     0.00%  python3.10  python3.10         [.] 0x0000000000188dd3
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] ___perf_sw_event
     0.00%  python3.10  python3.10         [.] 0x00000000001f6184
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.00%  python3.10  [kernel.kallsyms]  [k] file_free_rcu
     0.00%  python3.10  python3.10         [.] 0x00000000001732ee
     0.00%  python3.10  python3.10         [.] 0x00000000001433cf
     0.00%  python3.10  python3.10         [.] PyUnicode_Format
     0.00%  python3.10  [kernel.kallsyms]  [k] radix_tree_tag_get
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_init
     0.00%  python3.10  python3.10         [.] _PyObject_FastCallDictTstate
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_post_alloc_hook
     0.00%  python3.10  [kernel.kallsyms]  [k] __get_user_nocheck_4
     0.00%  python3.10  [kernel.kallsyms]  [k] __mutex_init
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_init_sleeper
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_start_range_ns
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_page
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.00%  python3.10  python3.10         [.] _PyObject_LookupSpecial
     0.00%  python3.10  [kernel.kallsyms]  [k] try_charge_memcg
     0.00%  python3.10  [kernel.kallsyms]  [k] fpu_clone
     0.00%  python3.10  python3.10         [.] 0x00000000001c8923
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event__output_id_sample
     0.00%  python3.10  [kernel.kallsyms]  [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]  [k] alloc_pid
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.00%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]  [k] hash_futex
     0.00%  python3.10  python3.10         [.] 0x00000000001434c6
     0.00%  python3.10  libc.so.6          [.] 0x0000000000199ee0
     0.00%  python3.10  [kernel.kallsyms]  [k] alloc_perf_context
     0.00%  python3.10  [kernel.kallsyms]  [k] task_clock_event_add
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_user_generic_unrolled
     0.00%  python3.10  python3.10         [.] 0x000000000015fa8c
     0.00%  python3.10  [kernel.kallsyms]  [k] __put_user_nocheck_8
     0.00%  python3.10  [kernel.kallsyms]  [k] __cgroup_throttle_swaprate
     0.00%  python3.10  python3.10         [.] PyMember_SetOne
     0.00%  python3.10  [kernel.kallsyms]  [k] __count_memcg_events
     0.00%  python3.10  python3.10         [.] PyObject_GetItem
     0.00%  python3.10  python3.10         [.] 0x00000000000cfa57
     0.00%  python3.10  [kernel.kallsyms]  [k] do_user_addr_fault
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] wp_page_copy
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_hw_config
     0.00%  python3.10  python3.10         [.] 0x000000000015b165
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_task_output
     0.00%  python3.10  python3.10         [.] 0x0000000000294f3d
     0.00%  python3.10  python3.10         [.] PyThread_allocate_lock
     0.00%  python3.10  python3.10         [.] 0x000000000017a8dc
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0961
     0.00%  python3.10  [kernel.kallsyms]  [k] __check_object_size.part.0
     0.00%  python3.10  [vdso]             [.] 0x00000000000007b0
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event__header_size
     0.00%  python3.10  python3.10         [.] PyObject_GC_Del
     0.00%  python3.10  python3.10         [.] 0x0000000000151d80
     0.00%  python3.10  libc.so.6          [.] round_and_return
     0.00%  python3.10  python3.10         [.] 0x000000000015b210
     0.00%  python3.10  python3.10         [.] 0x0000000000127f5d
     0.00%  python3.10  python3.10         [.] 0x000000000006f150
     0.00%  python3.10  python3.10         [.] 0x000000000011b3cf
     0.00%  python3.10  python3.10         [.] 0x000000000017f864
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_cblist_dequeue
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003083ee
     0.00%  python3.10  [kernel.kallsyms]  [k] zap_page_range
     0.00%  python3.10  python3.10         [.] 0x0000000000206c7a
     0.00%  python3.10  python3.10         [.] 0x000000000027742f
     0.00%  python3.10  python3.10         [.] 0x00000000001c12fc
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_free
     0.00%  python3.10  python3.10         [.] 0x000000000017c3fc
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_segcblist_pend_cbs
     0.00%  python3.10  [kernel.kallsyms]  [k] mod_objcg_state
     0.00%  python3.10  python3.10         [.] 0x0000000000122820
     0.00%  python3.10  python3.10         [.] 0x0000000000122826
     0.00%  python3.10  python3.10         [.] 0x00000000002b6a1c
     0.00%  python3.10  python3.10         [.] 0x00000000002774cb
     0.00%  python3.10  python3.10         [.] 0x0000000000188fd0
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307ba9
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307394
     0.00%  python3.10  python3.10         [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] kthread_is_per_cpu
     0.00%  python3.10  [kernel.kallsyms]  [k] __bitmap_and
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_task_tick
     0.00%  python3.10  python3.10         [.] 0x000000000012161d
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_local_irq_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] save_fpregs_to_fpstate
     0.00%  python3.10  python3.10         [.] 0x000000000015af97
     0.00%  :2690341    [kernel.kallsyms]  [k] native_write_msr


# Samples: 37K of event 'instructions'
# Event count (approx.): 20917971827
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
    62.18%  python3.10  python3.10            [.] _PyEval_EvalFrameDefault
     5.97%  python3.10  python3.10            [.] PyObject_RichCompare
     4.91%  python3.10  python3.10            [.] 0x000000000012161a
     2.59%  python3.10  python3.10            [.] 0x0000000000121590
     2.57%  python3.10  python3.10            [.] 0x0000000000179c52
     1.34%  python3.10  python3.10            [.] 0x0000000000121676
     1.01%  python3.10  python3.10            [.] 0x0000000000121613
     0.86%  python3.10  python3.10            [.] 0x000000000012160b
     0.82%  python3.10  python3.10            [.] 0x0000000000121679
     0.74%  python3.10  python3.10            [.] 0x0000000000121623
     0.69%  python3.10  python3.10            [.] 0x0000000000121730
     0.66%  python3.10  python3.10            [.] 0x0000000000121605
     0.66%  python3.10  python3.10            [.] 0x0000000000121596
     0.64%  python3.10  python3.10            [.] 0x0000000000121737
     0.62%  python3.10  python3.10            [.] 0x000000000012167d
     0.58%  python3.10  python3.10            [.] 0x00000000001215c4
     0.50%  python3.10  python3.10            [.] 0x000000000012159b
     0.50%  python3.10  python3.10            [.] 0x000000000015b546
     0.49%  python3.10  python3.10            [.] 0x0000000000121653
     0.47%  python3.10  python3.10            [.] 0x0000000000179c0e
     0.43%  python3.10  python3.10            [.] 0x00000000001215f7
     0.41%  python3.10  python3.10            [.] 0x0000000000121616
     0.39%  python3.10  python3.10            [.] 0x00000000001215f2
     0.38%  python3.10  python3.10            [.] 0x00000000001215a3
     0.35%  python3.10  python3.10            [.] 0x0000000000121638
     0.34%  python3.10  python3.10            [.] 0x0000000000121628
     0.34%  python3.10  python3.10            [.] 0x0000000000121635
     0.34%  python3.10  python3.10            [.] 0x000000000012167b
     0.32%  python3.10  python3.10            [.] 0x000000000012160f
     0.31%  python3.10  python3.10            [.] 0x000000000015b500
     0.26%  python3.10  python3.10            [.] 0x0000000000173d50
     0.26%  python3.10  python3.10            [.] 0x0000000000179c4e
     0.24%  python3.10  python3.10            [.] 0x0000000000121677
     0.24%  python3.10  python3.10            [.] 0x00000000001215ab
     0.23%  python3.10  python3.10            [.] 0x000000000015b506
     0.21%  python3.10  python3.10            [.] 0x0000000000121600
     0.21%  python3.10  python3.10            [.] 0x00000000001215dc
     0.21%  python3.10  python3.10            [.] 0x0000000000173d58
     0.19%  python3.10  python3.10            [.] 0x00000000001215a7
     0.19%  python3.10  python3.10            [.] 0x0000000000179c42
     0.18%  python3.10  python3.10            [.] 0x0000000000179be0
     0.18%  python3.10  python3.10            [.] 0x000000000012159d
     0.18%  python3.10  python3.10            [.] 0x00000000001215bc
     0.18%  python3.10  python3.10            [.] 0x000000000012167f
     0.18%  python3.10  python3.10            [.] 0x00000000001215cb
     0.17%  python3.10  python3.10            [.] 0x0000000000179be6
     0.17%  python3.10  python3.10            [.] 0x00000000001215e9
     0.16%  python3.10  python3.10            [.] 0x0000000000179c5a
     0.14%  python3.10  python3.10            [.] 0x0000000000121660
     0.14%  python3.10  python3.10            [.] 0x000000000015b557
     0.13%  python3.10  python3.10            [.] 0x0000000000179c02
     0.12%  python3.10  python3.10            [.] 0x0000000000179c13
     0.12%  python3.10  python3.10            [.] 0x00000000001215e5
     0.12%  python3.10  python3.10            [.] 0x000000000015b568
     0.11%  python3.10  python3.10            [.] 0x0000000000121675
     0.11%  python3.10  python3.10            [.] 0x0000000000179c15
     0.11%  python3.10  python3.10            [.] 0x0000000000179c2e
     0.11%  python3.10  python3.10            [.] 0x000000000015b56e
     0.11%  python3.10  python3.10            [.] 0x0000000000179c3b
     0.11%  python3.10  python3.10            [.] 0x00000000001215e2
     0.10%  python3.10  python3.10            [.] 0x00000000001215a2
     0.10%  python3.10  python3.10            [.] 0x000000000015b537
     0.09%  python3.10  python3.10            [.] 0x0000000000179be8
     0.08%  python3.10  python3.10            [.] 0x0000000000121594
     0.08%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.08%  python3.10  python3.10            [.] 0x0000000000179c25
     0.08%  python3.10  python3.10            [.] 0x000000000012166e
     0.07%  python3.10  python3.10            [.] 0x00000000001215c0
     0.07%  python3.10  python3.10            [.] 0x00000000001215a0
     0.07%  python3.10  python3.10            [.] 0x0000000000179bee
     0.06%  python3.10  python3.10            [.] 0x0000000000179c46
     0.06%  python3.10  python3.10            [.] 0x00000000001215ed
     0.06%  python3.10  python3.10            [.] 0x0000000000121740
     0.06%  python3.10  python3.10            [.] 0x0000000000121667
     0.05%  python3.10  python3.10            [.] 0x0000000000121599
     0.04%  python3.10  python3.10            [.] 0x0000000000121749
     0.04%  python3.10  python3.10            [.] 0x00000000001215a6
     0.04%  python3.10  python3.10            [.] 0x00000000001215d8
     0.03%  python3.10  python3.10            [.] 0x00000000001215b2
     0.03%  python3.10  python3.10            [.] 0x000000000015b520
     0.03%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.03%  python3.10  python3.10            [.] 0x000000000012164e
     0.03%  python3.10  python3.10            [.] 0x000000000015b50e
     0.03%  python3.10  python3.10            [.] 0x0000000000121757
     0.03%  python3.10  python3.10            [.] 0x0000000000179bea
     0.03%  python3.10  python3.10            [.] 0x000000000015b504
     0.03%  python3.10  python3.10            [.] 0x000000000012175a
     0.03%  python3.10  python3.10            [.] 0x0000000000121734
     0.03%  python3.10  python3.10            [.] 0x000000000015b541
     0.02%  python3.10  python3.10            [.] 0x000000000015b53b
     0.02%  python3.10  python3.10            [.] 0x0000000000173d54
     0.02%  python3.10  python3.10            [.] 0x00000000001215c8
     0.02%  python3.10  python3.10            [.] 0x0000000000179be9
     0.02%  python3.10  python3.10            [.] 0x0000000000179c0b
     0.02%  python3.10  python3.10            [.] 0x0000000000179be4
     0.02%  python3.10  python3.10            [.] 0x000000000012161d
     0.02%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.02%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.02%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.02%  python3.10  python3.10            [.] 0x000000000015b54b
     0.02%  python3.10  python3.10            [.] 0x0000000000121672
     0.01%  python3.10  python3.10            [.] 0x0000000000179c21
     0.01%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.01%  python3.10  python3.10            [.] 0x000000000015b519
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.01%  python3.10  python3.10            [.] 0x0000000000121751
     0.01%  python3.10  python3.10            [.] PyLong_FromString
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  python3.10  python3.10            [.] 0x0000000000121641
     0.01%  python3.10  python3.10            [.] 0x0000000000179bfb
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.01%  python3.10  [kernel.kallsyms]     [k] calc_timer_values
     0.01%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.01%  python3.10  python3.10            [.] 0x0000000000121754
     0.01%  python3.10  python3.10            [.] 0x000000000015b50a
     0.01%  python3.10  python3.10            [.] 0x000000000013fd16
     0.01%  python3.10  python3.10            [.] 0x0000000000179bf7
     0.01%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.01%  python3.10  [kernel.kallsyms]     [k] select_idle_sibling
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.01%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.01%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.01%  python3.10  [kernel.kallsyms]     [k] __calc_delta
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.01%  python3.10  python3.10            [.] 0x000000000015b52a
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.01%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.01%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.01%  python3.10  python3.10            [.] 0x000000000015b512
     0.01%  python3.10  python3.10            [.] 0x00000000001215df
     0.01%  python3.10  [kernel.kallsyms]     [k] kfree
     0.01%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.01%  python3.10  [kernel.kallsyms]     [k] enqueue_task_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_task_fair
     0.01%  python3.10  python3.10            [.] 0x000000000020693c
     0.00%  python3.10  [kernel.kallsyms]     [k] switch_fpu_return
     0.00%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.00%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.00%  python3.10  [kernel.kallsyms]     [k] __get_user_nocheck_4
     0.00%  python3.10  python3.10            [.] 0x000000000015b534
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_slice
     0.00%  python3.10  libc.so.6             [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  python3.10            [.] 0x000000000015b50b
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sd_lb_stats.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_flags_change
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_forward
     0.00%  python3.10  python3.10            [.] 0x0000000000179c38
     0.00%  python3.10  python3.10            [.] 0x000000000015b53e
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.00%  python3.10  [kernel.kallsyms]     [k] obj_cgroup_uncharge_pages
     0.00%  python3.10  libc.so.6             [.] parse_qtd_backslash
     0.00%  python3.10  libc.so.6             [.] parse_expression
     0.00%  python3.10  python3.10            [.] 0x00000000002d04a6
     0.00%  python3.10  [kernel.kallsyms]     [k] scheduler_tick
     0.00%  python3.10  libc.so.6             [.] __strcat_ssse3
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_del
     0.00%  python3.10  python3.10            [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  python3.10            [.] 0x000000000015e064
     0.00%  python3.10  python3.10            [.] 0x000000000015b55b
     0.00%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  python3.10            [.] 0x0000000000293f75
     0.00%  python3.10  [kernel.kallsyms]     [k] prepare_task_switch
     0.00%  python3.10  libc.so.6             [.] __new_sem_wait_slow64
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.00%  python3.10  [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.00%  python3.10  python3.10            [.] 0x0000000000293d44
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0940
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.00%  python3.10  [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0995
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]     [k] cyc2ns_read_begin
     0.00%  python3.10  python3.10            [.] 0x0000000000179c56
     0.00%  python3.10  [kernel.kallsyms]     [k] _find_next_bit
     0.00%  python3.10  [kernel.kallsyms]     [k] __slab_free
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] update_min_vruntime
     0.00%  python3.10  python3.10            [.] 0x000000000015b56c
     0.00%  python3.10  [kernel.kallsyms]     [k] resched_curr
     0.00%  python3.10  python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.00%  python3.10  python3.10            [.] 0x00000000001512d0
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d328
     0.00%  python3.10  [kernel.kallsyms]     [k] iterate_groups
     0.00%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.00%  python3.10  python3.10            [.] PyObject_Free
     0.00%  python3.10  libc.so.6             [.] ____wcstof_l_internal
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.00%  python3.10  python3.10            [.] _PyObject_GC_New
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_setup_perfctr
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_event_init
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] get_page_from_freelist
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_task
     0.00%  python3.10  python3.10            [.] 0x000000000017f864
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.00%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.00%  python3.10  python3.10            [.] 0x0000000000293ebe
     0.00%  python3.10  python3.10            [.] 0x0000000000137a60
     0.00%  python3.10  python3.10            [.] 0x000000000015d8d9
     0.00%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003073e4
     0.00%  python3.10  python3.10            [.] 0x000000000015efbc
     0.00%  python3.10  [kernel.kallsyms]     [k] read_tsc
     0.00%  python3.10  [kernel.kallsyms]     [k] lock_page_memcg
     0.00%  python3.10  python3.10            [.] 0x0000000000179c18
     0.00%  python3.10  python3.10            [.] 0x000000000012174d
     0.00%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  python3.10            [.] 0x000000000015b509
     0.00%  python3.10  python3.10            [.] 0x00000000001d4961
     0.00%  python3.10  [kernel.kallsyms]     [k] __softirqentry_text_start
     0.00%  python3.10  python3.10            [.] 0x0000000000277617
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.00%  python3.10  python3.10            [.] 0x0000000000179bfe
     0.00%  python3.10  python3.10            [.] 0x0000000000179c35
     0.00%  python3.10  [kernel.kallsyms]     [k] zap_pmd_range.isra.0
     0.00%  python3.10  python3.10            [.] 0x000000000015b570
     0.00%  python3.10  [kernel.kallsyms]     [k] available_idle_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.00%  python3.10  [kernel.kallsyms]     [k] mem_cgroup_update_lru_size
     0.00%  python3.10  python3.10            [.] 0x000000000015af54
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_lock
     0.00%  python3.10  [kernel.kallsyms]     [k] vma_do_fput
     0.00%  python3.10  [kernel.kallsyms]     [k] __lock_text_start
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0944
     0.00%  python3.10  [kernel.kallsyms]     [k] release_pages
     0.00%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_hw_config
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.00%  python3.10  python3.10            [.] 0x000000000011e950
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_sleeper_start_expires
     0.00%  python3.10  [kernel.kallsyms]     [k] pmd_val
     0.00%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.00%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_try_init_event
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]     [k] __remove_hrtimer
     0.00%  python3.10  [kernel.kallsyms]     [k] do_futex
     0.00%  python3.10  python3.10            [.] PyEval_SaveThread
     0.00%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header__init_id
     0.00%  python3.10  [kernel.kallsyms]     [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pebs_constraints
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] 0x000000000002afe0
     0.00%  python3.10  python3.10            [.] 0x0000000000152260
     0.00%  python3.10  python3.10            [.] 0x0000000000167e34
     0.00%  python3.10  python3.10            [.] 0x00000000001d93c0
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header_size
     0.00%  python3.10  [kernel.kallsyms]     [k] account_event
     0.00%  python3.10  [kernel.kallsyms]     [k] mem_cgroup_handle_over_high
     0.00%  python3.10  [kernel.kallsyms]     [k] free_pcp_prepare
     0.00%  python3.10  [kernel.kallsyms]     [k] free_unref_page_list
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_bts_config
     0.00%  python3.10  [kernel.kallsyms]     [k] task_clock_event_init
     0.00%  python3.10  [kernel.kallsyms]     [k] wp_page_copy
     0.00%  python3.10  python3.10            [.] 0x0000000000129c70
     0.00%  python3.10  python3.10            [.] 0x000000000015d120
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.00%  python3.10  [kernel.kallsyms]     [k] clear_page_erms
     0.00%  python3.10  python3.10            [.] _PyType_Lookup
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task
     0.00%  python3.10  python3.10            [.] PyDict_GetItemWithError
     0.00%  python3.10  python3.10            [.] 0x000000000012d52a
     0.00%  python3.10  [vdso]                [.] 0x00000000000006e8
     0.00%  python3.10  python3.10            [.] 0x0000000000177090
     0.00%  python3.10  [kernel.kallsyms]     [k] init_entity_runnable_average
     0.00%  python3.10  [kernel.kallsyms]     [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] vmacache_find
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] 0x000000000002b253
     0.00%  python3.10  python3.10            [.] PyObject_IsTrue
     0.00%  python3.10  python3.10            [.] 0x000000000012d119
     0.00%  python3.10  python3.10            [.] 0x000000000011b4eb
     0.00%  python3.10  python3.10            [.] 0x000000000016a2a0
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_memcg_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_start_range_ns
     0.00%  python3.10  [kernel.kallsyms]     [k] clear_buddies
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_cancel
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.00%  python3.10  [kernel.kallsyms]     [k] mem_cgroup_charge_statistics.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]     [k] up_read
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_event_map
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_perf_context
     0.00%  python3.10  python3.10            [.] PyType_GenericAlloc
     0.00%  python3.10  [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_vmap_area
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1180
     0.00%  python3.10  python3.10            [.] PyObject_GetAttr
     0.00%  python3.10  python3.10            [.] 0x000000000012e07f
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_unlock
     0.00%  python3.10  libc.so.6             [.] __idna_from_dns_encoding
     0.00%  python3.10  python3.10            [.] PyLong_FromLongLong
     0.00%  python3.10  python3.10            [.] 0x0000000000143591
     0.00%  python3.10  python3.10            [.] 0x0000000000128da0
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc
     0.00%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.00%  python3.10  [kernel.kallsyms]     [k] rmqueue_bulk
     0.00%  python3.10  python3.10            [.] 0x0000000000166474
     0.00%  python3.10  libc.so.6             [.] __strstr_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_txn
