# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 7K of event 'cycles'
# Event count (approx.): 3275917427
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
     0.01%  python3.10  python3.10         [.] _PyType_Lookup
     0.01%  python3.10  python3.10         [.] 0x0000000000172ad6
     0.01%  python3.10  python3.10         [.] 0x000000000017c380
     0.01%  python3.10  python3.10         [.] 0x00000000002942ff
     0.01%  python3.10  [kernel.kallsyms]  [k] insert_vmap_area.constprop.0
     0.01%  python3.10  python3.10         [.] 0x00000000001c5160
     0.01%  python3.10  [kernel.kallsyms]  [k] vmacache_find
     0.00%  python3.10  [kernel.kallsyms]  [k] put_prev_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] cyc2ns_read_begin
     0.00%  python3.10  [kernel.kallsyms]  [k] __x64_sys_futex
     0.00%  python3.10  [kernel.kallsyms]  [k] __softirqentry_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] do_syscall_64
     0.00%  python3.10  [kernel.kallsyms]  [k] ktime_get
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_segcblist_accelerate
     0.00%  python3.10  [kernel.kallsyms]  [k] tick_program_event
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  python3.10         [.] 0x000000000028e080
     0.00%  python3.10  python3.10         [.] 0x00000000001641c6
     0.00%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.00%  python3.10  python3.10         [.] 0x000000000012b193
     0.00%  python3.10  [kernel.kallsyms]  [k] alloc_perf_context
     0.00%  python3.10  python3.10         [.] _PyObject_GetMethod


# Samples: 7K of event 'instructions'
# Event count (approx.): 4225608871
#
# Overhead  Command     Shared Object      Symbol                                      
# ........  ..........  .................  ............................................
#
    81.80%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     4.30%  python3.10  python3.10         [.] 0x000000000012161a
     1.49%  python3.10  python3.10         [.] 0x0000000000121605
     1.03%  python3.10  python3.10         [.] 0x0000000000121613
     0.98%  python3.10  python3.10         [.] 0x0000000000121730
     0.85%  python3.10  python3.10         [.] 0x0000000000121590
     0.85%  python3.10  python3.10         [.] 0x0000000000121676
     0.82%  python3.10  python3.10         [.] 0x0000000000121737
     0.65%  python3.10  python3.10         [.] 0x0000000000121679
     0.64%  python3.10  python3.10         [.] 0x000000000012167d
     0.63%  python3.10  python3.10         [.] 0x000000000012160b
     0.43%  python3.10  python3.10         [.] 0x00000000001215c4
     0.32%  python3.10  python3.10         [.] 0x000000000012159b
     0.26%  python3.10  python3.10         [.] 0x00000000001215dc
     0.20%  python3.10  python3.10         [.] 0x00000000001215a3
     0.19%  python3.10  python3.10         [.] 0x000000000012167f
     0.19%  python3.10  python3.10         [.] 0x000000000012166e
     0.18%  python3.10  python3.10         [.] 0x00000000001215e9
     0.17%  python3.10  python3.10         [.] 0x00000000001215ab
     0.16%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.15%  python3.10  python3.10         [.] 0x0000000000121677
     0.15%  python3.10  python3.10         [.] 0x0000000000121734
     0.13%  python3.10  python3.10         [.] 0x00000000001215e2
     0.13%  python3.10  python3.10         [.] 0x00000000001215a0
     0.12%  python3.10  python3.10         [.] 0x00000000001215cb
     0.11%  python3.10  python3.10         [.] 0x000000000012167b
     0.11%  python3.10  python3.10         [.] 0x0000000000121600
     0.08%  python3.10  python3.10         [.] 0x00000000001215bc
     0.07%  python3.10  python3.10         [.] 0x00000000001215a7
     0.07%  python3.10  python3.10         [.] 0x000000000012160f
     0.07%  python3.10  python3.10         [.] 0x00000000001215f7
     0.06%  python3.10  python3.10         [.] 0x00000000001215e5
     0.06%  python3.10  python3.10         [.] 0x00000000001215f2
     0.05%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.05%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.04%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.04%  python3.10  [kernel.kallsyms]  [k] kfree
     0.04%  python3.10  python3.10         [.] 0x000000000012e078
     0.04%  python3.10  [kernel.kallsyms]  [k] pick_next_entity
     0.04%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.03%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.03%  python3.10  python3.10         [.] 0x0000000000121596
     0.03%  python3.10  python3.10         [.] 0x0000000000121616
     0.03%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.03%  python3.10  python3.10         [.] 0x00000000001215d8
     0.03%  python3.10  [kernel.kallsyms]  [k] __pagevec_lru_add_fn
     0.03%  python3.10  [kernel.kallsyms]  [k] ___perf_sw_event
     0.03%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.03%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.03%  python3.10  [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.02%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.02%  python3.10  [kernel.kallsyms]  [k] hsw_hw_config
     0.02%  python3.10  [kernel.kallsyms]  [k] set_next_buddy
     0.02%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.02%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.02%  python3.10  python3.10         [.] 0x00000000001d4961
     0.02%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.02%  python3.10  [kernel.kallsyms]  [k] put_prev_entity
     0.02%  python3.10  [kernel.kallsyms]  [k] __x64_sys_futex
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.02%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.02%  python3.10  python3.10         [.] 0x000000000018d066
     0.02%  python3.10  python3.10         [.] 0x00000000001598e3
     0.02%  python3.10  python3.10         [.] _PyFunction_Vectorcall
     0.02%  python3.10  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.02%  python3.10  libc.so.6          [.] __GI___strncasecmp_l_sse2
     0.02%  python3.10  python3.10         [.] 0x000000000012d229
     0.02%  python3.10  python3.10         [.] PyList_Append
     0.02%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.02%  python3.10  [kernel.kallsyms]  [k] scheduler_tick
     0.02%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.02%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.02%  python3.10  python3.10         [.] 0x00000000001215a2
     0.02%  python3.10  [kernel.kallsyms]  [k] hash_futex
     0.02%  python3.10  [kernel.kallsyms]  [k] __update_blocked_fair
     0.02%  python3.10  [kernel.kallsyms]  [k] try_to_wake_up
     0.02%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.02%  python3.10  [kernel.kallsyms]  [k] task_clock_event_add
     0.02%  python3.10  [kernel.kallsyms]  [k] ttwu_do_wakeup
     0.02%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.02%  python3.10  python3.10         [.] 0x0000000000127f5d
     0.02%  python3.10  [kernel.kallsyms]  [k] dequeue_task_fair
     0.02%  python3.10  python3.10         [.] 0x00000000001732ee
     0.02%  python3.10  [kernel.kallsyms]  [k] select_idle_sibling
     0.01%  python3.10  [kernel.kallsyms]  [k] mem_cgroup_charge_statistics.constprop.0
     0.01%  python3.10  python3.10         [.] 0x000000000012d1da
     0.01%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.01%  python3.10  python3.10         [.] 0x000000000018d589
     0.01%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.01%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.01%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.01%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.01%  python3.10  python3.10         [.] _PyUnicode_FromId
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a0940
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_prepare
     0.01%  python3.10  [kernel.kallsyms]  [k] flush_tlb_func
     0.01%  python3.10  [kernel.kallsyms]  [k] try_charge_memcg
     0.01%  python3.10  python3.10         [.] 0x000000000012d084
     0.01%  python3.10  python3.10         [.] 0x0000000000164306
     0.01%  python3.10  python3.10         [.] 0x00000000001676f6
     0.01%  python3.10  [kernel.kallsyms]  [k] __perf_event_header__init_id
     0.01%  python3.10  python3.10         [.] _PyUnicode_JoinArray
     0.01%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.01%  python3.10  python3.10         [.] 0x0000000000188d97
     0.01%  python3.10  python3.10         [.] _PyUnicode_InsertThousandsGrouping
     0.01%  python3.10  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.01%  python3.10  python3.10         [.] 0x0000000000128df5
     0.01%  python3.10  python3.10         [.] 0x000000000028e084
     0.01%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.01%  python3.10  [kernel.kallsyms]  [k] clear_buddies
     0.01%  python3.10  libcrypto.so.3     [.] 0x00000000003079d7
     0.01%  python3.10  libc.so.6          [.] __vstrfmon_l_internal
     0.01%  python3.10  python3.10         [.] 0x000000000015e07a
     0.01%  python3.10  python3.10         [.] 0x000000000016a2e0
     0.01%  python3.10  python3.10         [.] 0x000000000012d1e1
     0.01%  python3.10  python3.10         [.] 0x0000000000179d6f
     0.01%  python3.10  python3.10         [.] 0x0000000000294e9f
     0.01%  python3.10  python3.10         [.] 0x00000000001508a2
     0.01%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.01%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.01%  python3.10  [kernel.kallsyms]  [k] radix_tree_tag_get
     0.01%  python3.10  [kernel.kallsyms]  [k] should_failslab
     0.01%  python3.10  python3.10         [.] 0x00000000000701b0
     0.01%  python3.10  python3.10         [.] 0x000000000012e098
     0.01%  python3.10  python3.10         [.] 0x00000000001435a2
     0.01%  python3.10  python3.10         [.] 0x00000000001c88ee
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.01%  python3.10  python3.10         [.] PyLong_FromString
     0.01%  python3.10  python3.10         [.] 0x0000000000294ebb
     0.01%  python3.10  python3.10         [.] PyDict_GetItemWithError
     0.01%  python3.10  libcrypto.so.3     [.] 0x00000000003082e2
     0.01%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.01%  python3.10  libcrypto.so.3     [.] 0x0000000000308113
     0.01%  python3.10  libcrypto.so.3     [.] 0x00000000003075c6
     0.01%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.01%  python3.10  python3.10         [.] 0x0000000000293e58
     0.01%  python3.10  python3.10         [.] 0x00000000002942a9
     0.01%  python3.10  python3.10         [.] 0x00000000001522aa
     0.01%  python3.10  libcrypto.so.3     [.] 0x0000000000307371
     0.01%  python3.10  python3.10         [.] _PyUnicode_ToDecimalDigit
     0.01%  python3.10  python3.10         [.] 0x000000000015b546
     0.01%  python3.10  python3.10         [.] 0x000000000012d1d1
     0.01%  python3.10  libcrypto.so.3     [.] 0x0000000000307d72
     0.01%  python3.10  python3.10         [.] 0x0000000000152289
     0.01%  python3.10  libcrypto.so.3     [.] 0x0000000000307292
     0.01%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.01%  python3.10  python3.10         [.] 0x00000000002068ea
     0.01%  python3.10  python3.10         [.] 0x000000000015c5b4
     0.01%  python3.10  [kernel.kallsyms]  [k] gup_pte_range
     0.01%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.01%  python3.10  python3.10         [.] 0x00000000002949b4
     0.01%  python3.10  python3.10         [.] 0x0000000000206918
     0.01%  python3.10  [kernel.kallsyms]  [k] hsw_get_event_constraints
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.01%  python3.10  python3.10         [.] 0x000000000015ef86
     0.01%  python3.10  python3.10         [.] 0x00000000001795d6
     0.01%  python3.10  python3.10         [.] 0x0000000000174090
     0.01%  python3.10  python3.10         [.] 0x000000000018d155
     0.01%  python3.10  libc.so.6          [.] __strncat_sse2_unaligned
     0.01%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.01%  python3.10  python3.10         [.] 0x0000000000294ee8
     0.01%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.01%  python3.10  python3.10         [.] 0x00000000001740bb
     0.01%  python3.10  python3.10         [.] 0x0000000000137b1b
     0.01%  python3.10  python3.10         [.] 0x00000000001433ff
     0.01%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.01%  python3.10  python3.10         [.] 0x000000000028aaf6
     0.01%  python3.10  python3.10         [.] 0x00000000001795a2
     0.01%  python3.10  python3.10         [.] 0x0000000000137a9c
     0.01%  python3.10  python3.10         [.] 0x000000000012d1d6
     0.01%  python3.10  python3.10         [.] 0x000000000012d1ad
     0.01%  python3.10  [kernel.kallsyms]  [k] rmqueue_bulk
     0.01%  python3.10  python3.10         [.] 0x000000000011e896
     0.01%  python3.10  python3.10         [.] 0x0000000000121628
     0.01%  python3.10  python3.10         [.] 0x0000000000129e27
     0.01%  python3.10  python3.10         [.] 0x0000000000172b07
     0.01%  python3.10  python3.10         [.] 0x0000000000188dbf
     0.01%  python3.10  python3.10         [.] 0x0000000000188e95
     0.01%  python3.10  python3.10         [.] 0x0000000000188e99
     0.01%  python3.10  python3.10         [.] 0x00000000001d495d
     0.01%  python3.10  python3.10         [.] 0x00000000002cfee1
     0.01%  python3.10  python3.10         [.] 0x000000000012bd50
     0.01%  python3.10  python3.10         [.] 0x0000000000206a23
     0.01%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.01%  python3.10  python3.10         [.] 0x000000000017c3fc
     0.01%  python3.10  python3.10         [.] 0x0000000000121754
     0.01%  python3.10  python3.10         [.] 0x0000000000188d02
     0.01%  python3.10  python3.10         [.] 0x0000000000188e7a
     0.01%  python3.10  python3.10         [.] 0x0000000000190d50
     0.01%  python3.10  [kernel.kallsyms]  [k] __cond_resched
     0.01%  python3.10  [kernel.kallsyms]  [k] __get_user_8
     0.01%  python3.10  [kernel.kallsyms]  [k] copy_process
     0.01%  python3.10  [kernel.kallsyms]  [k] handle_pte_fault
     0.01%  python3.10  [kernel.kallsyms]  [k] sched_clock
     0.01%  python3.10  python3.10         [.] 0x0000000000129d25
     0.01%  python3.10  python3.10         [.] 0x0000000000172b4a
     0.01%  python3.10  python3.10         [.] 0x00000000001732ca
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0944
     0.00%  python3.10  python3.10         [.] 0x000000000015b50e
     0.00%  python3.10  python3.10         [.] 0x0000000000188f04
     0.00%  python3.10  python3.10         [.] 0x000000000028e0a9
     0.00%  python3.10  python3.10         [.] 0x0000000000188efb
     0.00%  python3.10  [kernel.kallsyms]  [k] local_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] security_task_alloc
     0.00%  python3.10  python3.10         [.] 0x000000000012a210
     0.00%  python3.10  python3.10         [.] 0x000000000012d130
     0.00%  python3.10  [kernel.kallsyms]  [k] __cgroup_throttle_swaprate
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_sighand
     0.00%  python3.10  [kernel.kallsyms]  [k] free_swap_cache
     0.00%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] task_active_pid_ns
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_sleeper_start_expires
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_group_attach
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_disable
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a097a
     0.00%  python3.10  python3.10         [.] PyObject_GetItem
     0.00%  python3.10  python3.10         [.] PyThread_allocate_lock
     0.00%  python3.10  python3.10         [.] PyTraceBack_Here
     0.00%  python3.10  python3.10         [.] 0x0000000000179553
     0.00%  python3.10  python3.10         [.] 0x000000000029472a
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_output_begin
     0.00%  python3.10  python3.10         [.] 0x0000000000122820
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event__id_header_size
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.00%  python3.10  python3.10         [.] 0x00000000001418c6
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sg_wakeup_stats
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%  python3.10  [kernel.kallsyms]  [k] do_select
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_event_map
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  python3.10  python3.10         [.] PyObject_GetAttr
     0.00%  python3.10  python3.10         [.] 0x000000000015efdc
     0.00%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.00%  python3.10  [kernel.kallsyms]  [k] page_counter_try_charge
     0.00%  python3.10  [kernel.kallsyms]  [k] plist_add
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1100
     0.00%  python3.10  python3.10         [.] PyObject_SetAttr
     0.00%  python3.10  python3.10         [.] 0x000000000015b53b
     0.00%  python3.10  [kernel.kallsyms]  [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_thread
     0.00%  python3.10  [kernel.kallsyms]  [k] put_page
     0.00%  python3.10  [kernel.kallsyms]  [k] security_perf_event_alloc
     0.00%  python3.10  python3.10         [.] PyObject_GetIter
     0.00%  python3.10  python3.10         [.] _PyErr_NormalizeException
     0.00%  python3.10  python3.10         [.] 0x0000000000121751
     0.00%  python3.10  python3.10         [.] 0x00000000001228d1
     0.00%  python3.10  python3.10         [.] 0x00000000001732d2
     0.00%  python3.10  python3.10         [.] 0x000000000020674f
     0.00%  python3.10  python3.10         [.] 0x000000000020693c
     0.00%  python3.10  python3.10         [.] 0x000000000020beb4
     0.00%  python3.10  python3.10         [.] 0x00000000002d9ea0
     0.00%  python3.10  [kernel.kallsyms]  [k] rmqueue
     0.00%  python3.10  python3.10         [.] _PyUnicodeWriter_PrepareInternal
     0.00%  python3.10  python3.10         [.] 0x0000000000188e21
     0.00%  python3.10  python3.10         [.] 0x0000000000206b1f
     0.00%  python3.10  [kernel.kallsyms]  [k] propagate_entity_cfs_rq
     0.00%  python3.10  [kernel.kallsyms]  [k] fpregs_assert_state_consistent
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_event_init
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0951
     0.00%  python3.10  python3.10         [.] 0x00000000001434c6
     0.00%  python3.10  [kernel.kallsyms]  [k] get_futex_key
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_hw_config
     0.00%  python3.10  python3.10         [.] 0x0000000000151e66
     0.00%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.00%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  python3.10         [.] 0x0000000000188dc9
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1124
     0.00%  python3.10  python3.10         [.] PyObject_Format
     0.00%  python3.10  [kernel.kallsyms]  [k] insert_vmap_area_augment.constprop.0
     0.00%  python3.10  python3.10         [.] 0x000000000018d5d8
     0.00%  python3.10  python3.10         [.] 0x000000000012113e
     0.00%  python3.10  python3.10         [.] 0x000000000012d7b1
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.00%  python3.10  python3.10         [.] _PyErr_SetObject
     0.00%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.00%  python3.10  [kernel.kallsyms]  [k] vmacache_find
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003082ae
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_context_sched_out
     0.00%  python3.10  python3.10         [.] 0x0000000000121599
     0.00%  python3.10  [kernel.kallsyms]  [k] cyc2ns_read_begin
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_post_alloc_hook
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.00%  python3.10  python3.10         [.] 0x000000000015ff74
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  python3.10         [.] 0x00000000001641c6
     0.00%  python3.10  python3.10         [.] 0x000000000012b193
     0.00%  python3.10  [kernel.kallsyms]  [k] alloc_perf_context
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtick_update
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_get_event_constraints
     0.00%  python3.10  python3.10         [.] 0x000000000028e080
     0.00%  python3.10  [kernel.kallsyms]  [k] __irqentry_text_end


# Samples: 4K of event 'branch'
# Event count (approx.): 414290169
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
    81.66%  python3.10  python3.10            [.] _PyEval_EvalFrameDefault
     3.58%  python3.10  python3.10            [.] 0x000000000012161a
     2.07%  python3.10  python3.10            [.] 0x0000000000121590
     0.86%  python3.10  python3.10            [.] 0x0000000000121730
     0.81%  python3.10  python3.10            [.] 0x0000000000121676
     0.81%  python3.10  python3.10            [.] 0x0000000000121605
     0.65%  python3.10  python3.10            [.] 0x00000000001215c4
     0.64%  python3.10  python3.10            [.] 0x0000000000121613
     0.50%  python3.10  python3.10            [.] 0x0000000000121737
     0.45%  python3.10  python3.10            [.] 0x000000000012159b
     0.44%  python3.10  python3.10            [.] 0x000000000012160b
     0.37%  python3.10  python3.10            [.] 0x000000000012167d
     0.33%  python3.10  python3.10            [.] 0x00000000001215a3
     0.31%  python3.10  python3.10            [.] 0x0000000000121679
     0.29%  python3.10  python3.10            [.] 0x00000000001215ab
     0.28%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.25%  python3.10  python3.10            [.] 0x00000000001215dc
     0.23%  python3.10  python3.10            [.] 0x0000000000121734
     0.21%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.19%  python3.10  python3.10            [.] 0x00000000001215e9
     0.16%  python3.10  python3.10            [.] 0x0000000000121596
     0.14%  python3.10  python3.10            [.] 0x000000000012167b
     0.12%  python3.10  python3.10            [.] 0x000000000012167f
     0.10%  python3.10  python3.10            [.] 0x000000000012166e
     0.10%  python3.10  python3.10            [.] 0x00000000001215cb
     0.10%  python3.10  python3.10            [.] 0x00000000001215a0
     0.10%  python3.10  python3.10            [.] 0x0000000000121677
     0.10%  python3.10  python3.10            [.] 0x00000000001215a7
     0.09%  python3.10  python3.10            [.] 0x000000000012e078
     0.09%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.08%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.07%  python3.10  python3.10            [.] 0x0000000000121600
     0.07%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.06%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.06%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.06%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.05%  python3.10  python3.10            [.] 0x00000000001215f7
     0.05%  python3.10  python3.10            [.] _PyUnicode_JoinArray
     0.05%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.05%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.05%  python3.10  [kernel.kallsyms]     [k] switch_fpu_return
     0.05%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.05%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.05%  python3.10  python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.04%  python3.10  [kernel.kallsyms]     [k] kfree
     0.04%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.04%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.04%  python3.10  [kernel.kallsyms]     [k] __unqueue_futex
     0.04%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.04%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.04%  python3.10  [kernel.kallsyms]     [k] calc_timer_values
     0.04%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.04%  python3.10  python3.10            [.] 0x00000000001215d8
     0.03%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.03%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.03%  python3.10  python3.10            [.] 0x000000000012e07f
     0.03%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.03%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.03%  python3.10  [kernel.kallsyms]     [k] x86_setup_perfctr
     0.03%  python3.10  libc.so.6             [.] 0x00000000001a0940
     0.03%  python3.10  python3.10            [.] 0x000000000012d229
     0.03%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.03%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.03%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.03%  python3.10  [kernel.kallsyms]     [k] task_work_run
     0.03%  python3.10  [kernel.kallsyms]     [k] __srcu_read_lock
     0.03%  python3.10  [kernel.kallsyms]     [k] check_cpu_stall
     0.03%  python3.10  [kernel.kallsyms]     [k] __pagevec_lru_add_fn
     0.03%  python3.10  [vdso]                [.] 0x00000000000006e8
     0.03%  python3.10  [kernel.kallsyms]     [k] rcu_sched_clock_irq
     0.03%  python3.10  [kernel.kallsyms]     [k] __softirqentry_text_start
     0.03%  python3.10  python3.10            [.] 0x00000000001215bc
     0.02%  python3.10  python3.10            [.] 0x000000000012159d
     0.02%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.02%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.02%  python3.10  libc.so.6             [.] ____wcstof_l_internal
     0.02%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.02%  python3.10  [kernel.kallsyms]     [k] get_timespec64
     0.02%  python3.10  [kernel.kallsyms]     [k] hrtimer_active
     0.02%  python3.10  libc.so.6             [.] __strstr_sse2_unaligned
     0.02%  python3.10  [kernel.kallsyms]     [k] x86_pmu_event_init
     0.02%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.02%  python3.10  [kernel.kallsyms]     [k] hsw_get_event_constraints
     0.02%  python3.10  python3.10            [.] _PyObject_LookupSpecial
     0.02%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.02%  python3.10  python3.10            [.] 0x00000000001566c5
     0.02%  python3.10  python3.10            [.] 0x00000000001215f2
     0.02%  python3.10  [kernel.kallsyms]     [k] intel_pmu_hw_config.part.0
     0.02%  python3.10  python3.10            [.] 0x00000000000e47b6
     0.02%  python3.10  python3.10            [.] 0x000000000015b232
     0.02%  python3.10  libc.so.6             [.] re_search_internal
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.02%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.02%  python3.10  [kernel.kallsyms]     [k] iterate_groups
     0.02%  python3.10  python3.10            [.] 0x000000000018c04e
     0.02%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.02%  python3.10  python3.10            [.] 0x0000000000294fdd
     0.02%  python3.10  python3.10            [.] 0x0000000000206a23
