# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 8K of event 'cycles'
# Event count (approx.): 3212342777
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
     0.01%  python3.10  [kernel.kallsyms]     [k] radix_tree_tag_get
     0.01%  python3.10  python3.10            [.] PyObject_GetAttr
     0.01%  python3.10  [kernel.kallsyms]     [k] alloc_vmap_area
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_pmu_hw_config
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.01%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]     [k] __mod_node_page_state
     0.01%  python3.10  [kernel.kallsyms]     [k] do_select
     0.01%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.01%  python3.10  python3.10            [.] 0x000000000012e07f
     0.01%  python3.10  python3.10            [.] 0x00000000001c517c
     0.01%  python3.10  [kernel.kallsyms]     [k] __hrtimer_init
     0.01%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.01%  python3.10  libc.so.6             [.] __strcat_ssse3
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_pebs_constraints
     0.01%  python3.10  [kernel.kallsyms]     [k] memcpy_erms
     0.01%  python3.10  [kernel.kallsyms]     [k] mutex_lock
     0.01%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.01%  python3.10  [kernel.kallsyms]     [k] __calc_delta
     0.01%  python3.10  [kernel.kallsyms]     [k] get_timespec64
     0.01%  python3.10  [kernel.kallsyms]     [k] __init_waitqueue_head
     0.01%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.00%  python3.10  python3.10            [.] 0x00000000001d495d
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.00%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.00%  python3.10  [kernel.kallsyms]     [k] allocate_fake_cpuc
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_user_highpage.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_slice
     0.00%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]     [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.00%  python3.10  [kernel.kallsyms]     [k] __kmalloc
     0.00%  python3.10  [kernel.kallsyms]     [k] __radix_tree_replace
     0.00%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_sighand
     0.00%  python3.10  [kernel.kallsyms]     [k] handle_pte_fault
     0.00%  python3.10  [kernel.kallsyms]     [k] put_ctx
     0.00%  python3.10  [vdso]                [.] 0x00000000000007f7
     0.00%  python3.10  python3.10            [.] PyObject_GC_Del
     0.00%  python3.10  python3.10            [.] 0x0000000000137b95
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.00%  python3.10  [kernel.kallsyms]     [k] __remove_hrtimer
     0.00%  python3.10  [kernel.kallsyms]     [k] __alloc_pages
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  [kernel.kallsyms]     [k] recalc_sigpending
     0.00%  python3.10  [kernel.kallsyms]     [k] task_clock_event_add
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a09c0
     0.00%  python3.10  python3.10            [.] 0x0000000000152260
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_free
     0.00%  python3.10  python3.10            [.] PyErr_Format
     0.00%  python3.10  python3.10            [.] 0x0000000000128e0e
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header__init_id
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_init_context
     0.00%  python3.10  [kernel.kallsyms]     [k] rmqueue
     0.00%  python3.10  python3.10            [.] 0x00000000001228d1
     0.00%  python3.10  [kernel.kallsyms]     [k] charge_memcg
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event__id_header_size
     0.00%  python3.10  python3.10            [.] 0x0000000000143edf
     0.00%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.00%  python3.10  [kernel.kallsyms]     [k] update_min_vruntime
     0.00%  python3.10  [kernel.kallsyms]     [k] obj_cgroup_charge_pages
     0.00%  python3.10  [vdso]                [.] 0x00000000000006e8
     0.00%  python3.10  python3.10            [.] PyType_GenericAlloc
     0.00%  python3.10  python3.10            [.] 0x000000000015d120
     0.00%  python3.10  [kernel.kallsyms]     [k] timespec64_add_safe
     0.00%  python3.10  python3.10            [.] 0x0000000000163faf
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_finish
     0.00%  python3.10  [kernel.kallsyms]     [k] fpregs_assert_state_consistent
     0.00%  python3.10  [kernel.kallsyms]     [k] blkcg_maybe_throttle_current
     0.00%  python3.10  python3.10            [.] 0x000000000015af75
     0.00%  python3.10  [kernel.kallsyms]     [k] page_add_new_anon_rmap
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_context_sched_out
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_entity
     0.00%  python3.10  python3.10            [.] PyTraceBack_Here
     0.00%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  python3.10            [.] PyObject_Malloc
     0.00%  python3.10  python3.10            [.] 0x0000000000164e3a
     0.00%  python3.10  [kernel.kallsyms]     [k] idr_get_free
     0.00%  python3.10  python3.10            [.] 0x000000000011e89a
     0.00%  :1977755    python3.10            [.] 0x00000000001215e5
     0.00%  python3.10  python3.10            [.] 0x000000000015d9b1
     0.00%  python3.10  python3.10            [.] 0x000000000028e0a9
     0.00%  python3.10  [kernel.kallsyms]     [k] gup_pgd_range
     0.00%  python3.10  libc.so.6             [.] __strncat_sse2_unaligned
     0.00%  python3.10  python3.10            [.] _PyUnicode_JoinArray
     0.00%  python3.10  [kernel.kallsyms]     [k] __unqueue_futex
     0.00%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] ftrace_profile_free_filter
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]     [k] schedule
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_blocked_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_extract_done_cbs
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sd_lb_stats.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  python3.10            [.] 0x000000000012d088
     0.00%  python3.10  [kernel.kallsyms]     [k] css_set_move_task
     0.00%  python3.10  python3.10            [.] PyUnicode_Format
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  python3.10  python3.10            [.] 0x000000000015e969
     0.00%  python3.10  [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] dup_task_struct
     0.00%  :1977755    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_entity


# Samples: 7K of event 'branch'
# Event count (approx.): 560329861
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
    77.42%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     3.03%  python3.10  python3.10         [.] 0x000000000012161a
     1.49%  python3.10  python3.10         [.] 0x0000000000121590
     1.19%  python3.10  python3.10         [.] 0x0000000000121676
     1.15%  python3.10  python3.10         [.] 0x00000000001215f7
     1.13%  python3.10  python3.10         [.] 0x00000000001215f2
     1.12%  python3.10  python3.10         [.] 0x0000000000121596
     0.74%  python3.10  python3.10         [.] 0x00000000001215a7
     0.66%  python3.10  python3.10         [.] 0x0000000000121679
     0.61%  python3.10  python3.10         [.] 0x0000000000121737
     0.60%  python3.10  python3.10         [.] 0x0000000000121605
     0.53%  :1977755    python3.10         [.] _PyEval_EvalFrameDefault
     0.51%  python3.10  python3.10         [.] 0x000000000012167d
     0.47%  python3.10  python3.10         [.] 0x00000000001215a3
     0.47%  python3.10  python3.10         [.] 0x000000000012159b
     0.46%  python3.10  python3.10         [.] 0x00000000001215cb
     0.44%  python3.10  python3.10         [.] 0x0000000000121730
     0.41%  python3.10  python3.10         [.] 0x000000000012159d
     0.41%  python3.10  python3.10         [.] 0x00000000001215a2
     0.41%  python3.10  python3.10         [.] 0x00000000001215c4
     0.39%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.33%  python3.10  python3.10         [.] 0x00000000001215e5
     0.31%  python3.10  python3.10         [.] 0x0000000000121613
     0.30%  python3.10  python3.10         [.] 0x00000000001215dc
     0.30%  python3.10  python3.10         [.] 0x000000000012160b
     0.25%  python3.10  python3.10         [.] 0x00000000001215ab
     0.25%  python3.10  python3.10         [.] 0x000000000012167b
     0.22%  python3.10  python3.10         [.] 0x000000000012160f
     0.18%  python3.10  python3.10         [.] 0x0000000000121616
     0.18%  python3.10  python3.10         [.] 0x00000000001215bc
     0.17%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.16%  python3.10  python3.10         [.] 0x00000000001215e9
     0.14%  python3.10  python3.10         [.] 0x00000000001215e2
     0.12%  python3.10  python3.10         [.] 0x00000000001215d8
     0.12%  python3.10  python3.10         [.] 0x000000000012167f
     0.12%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.10%  python3.10  python3.10         [.] 0x0000000000121677
     0.09%  python3.10  python3.10         [.] 0x0000000000121600
     0.08%  python3.10  python3.10         [.] 0x0000000000121594
     0.08%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.07%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.06%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.06%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.06%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.06%  python3.10  python3.10         [.] 0x00000000001215a0
     0.05%  python3.10  python3.10         [.] 0x0000000000121599
     0.05%  python3.10  python3.10         [.] 0x00000000001215c0
     0.05%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.05%  python3.10  [kernel.kallsyms]  [k] task_clock_event_add
     0.05%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.04%  python3.10  [kernel.kallsyms]  [k] kfree
     0.04%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.04%  python3.10  python3.10         [.] 0x00000000001215ed
     0.04%  :1977755    python3.10         [.] 0x000000000012159d
     0.04%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.04%  python3.10  [kernel.kallsyms]  [k] set_next_buddy
     0.04%  python3.10  [kernel.kallsyms]  [k] __rseq_handle_notify_resume
     0.04%  :1977755    python3.10         [.] 0x0000000000121605
     0.04%  python3.10  python3.10         [.] 0x00000000001215a6
     0.04%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.04%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.04%  :1977755    python3.10         [.] 0x00000000001215a3
     0.03%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.03%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.03%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.03%  python3.10  [kernel.kallsyms]  [k] x86_pmu_event_init
     0.03%  python3.10  [kernel.kallsyms]  [k] x86_get_event_constraints
     0.03%  python3.10  python3.10         [.] 0x0000000000121734
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_txn
     0.03%  python3.10  python3.10         [.] 0x00000000001215b2
     0.03%  python3.10  [kernel.kallsyms]  [k] select_idle_sibling
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.03%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.03%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.03%  python3.10  [kernel.kallsyms]  [k] update_cfs_group
     0.02%  python3.10  [kernel.kallsyms]  [k] task_tick_fair
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.02%  python3.10  [kernel.kallsyms]  [k] allocate_fake_cpuc
     0.02%  python3.10  [kernel.kallsyms]  [k] mutex_lock
     0.02%  python3.10  python3.10         [.] PyType_GenericAlloc
     0.02%  python3.10  [kernel.kallsyms]  [k] __entry_text_start
     0.02%  python3.10  [kernel.kallsyms]  [k] intel_pmu_event_map
     0.02%  python3.10  libc.so.6          [.] __GI___strncasecmp_l_sse2
     0.02%  python3.10  [kernel.kallsyms]  [k] page_remove_rmap
     0.02%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.02%  python3.10  [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.02%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.02%  python3.10  [kernel.kallsyms]  [k] check_preempt_curr
     0.02%  python3.10  [kernel.kallsyms]  [k] __get_user_nocheck_4
     0.02%  python3.10  [kernel.kallsyms]  [k] __radix_tree_lookup
     0.02%  python3.10  [kernel.kallsyms]  [k] memcpy_erms
     0.02%  python3.10  libc.so.6          [.] __strncat_ssse3
     0.02%  python3.10  [kernel.kallsyms]  [k] __memcg_kmem_charge_page
     0.02%  python3.10  [kernel.kallsyms]  [k] hsw_hw_config
     0.02%  python3.10  libc.so.6          [.] __memmove_sse2_unaligned_erms
     0.02%  python3.10  python3.10         [.] 0x0000000000129e97
     0.02%  python3.10  python3.10         [.] 0x00000000001508c4
     0.02%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_finish
     0.02%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.02%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.02%  python3.10  [kernel.kallsyms]  [k] hsw_get_event_constraints
     0.02%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.02%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.02%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.01%  python3.10  [kernel.kallsyms]  [k] __tlb_remove_page_size
     0.01%  python3.10  python3.10         [.] 0x00000000001215c8
     0.01%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.01%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.01%  python3.10  [kernel.kallsyms]  [k] timerqueue_add
     0.01%  python3.10  python3.10         [.] PyTraceBack_Here
     0.01%  python3.10  [kernel.kallsyms]  [k] __mutex_init
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event__id_header_size
     0.01%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.01%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.01%  python3.10  python3.10         [.] PyEval_SaveThread
     0.01%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_try_init_event
     0.01%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.01%  python3.10  python3.10         [.] 0x0000000000152395
     0.01%  python3.10  [kernel.kallsyms]  [k] gup_pgd_range
     0.01%  python3.10  [kernel.kallsyms]  [k] unmap_page_range
     0.01%  python3.10  [kernel.kallsyms]  [k] try_to_wake_up
     0.01%  python3.10  [kernel.kallsyms]  [k] free_swap_cache
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_task_output
     0.01%  python3.10  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.01%  python3.10  [kernel.kallsyms]  [k] __task_pid_nr_ns
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.01%  python3.10  [kernel.kallsyms]  [k] release_pages
     0.01%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]  [k] wp_page_copy
     0.01%  python3.10  [kernel.kallsyms]  [k] fpregs_assert_state_consistent
     0.01%  python3.10  [kernel.kallsyms]  [k] vm_normal_page
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.01%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.01%  python3.10  [kernel.kallsyms]  [k] __remove_hrtimer
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_put_event_constraints
     0.01%  python3.10  python3.10         [.] _PyFunction_Vectorcall
     0.01%  python3.10  python3.10         [.] 0x000000000012d121
     0.01%  python3.10  [kernel.kallsyms]  [k] update_sg_wakeup_stats
     0.01%  python3.10  [kernel.kallsyms]  [k] skb_set_owner_w
     0.01%  python3.10  [kernel.kallsyms]  [k] xfd_validate_state
     0.01%  python3.10  python3.10         [.] 0x000000000014f6d4
     0.01%  python3.10  [kernel.kallsyms]  [k] __cond_resched
     0.01%  python3.10  [kernel.kallsyms]  [k] alloc_pid
     0.01%  python3.10  [kernel.kallsyms]  [k] copy_process
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a0940
     0.01%  python3.10  python3.10         [.] 0x00000000001595f4
     0.01%  python3.10  python3.10         [.] 0x000000000015d120
     0.01%  python3.10  python3.10         [.] 0x000000000015effa
     0.01%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.01%  python3.10  [kernel.kallsyms]  [k] dequeue_task
     0.01%  python3.10  [kernel.kallsyms]  [k] rcu_all_qs
     0.01%  python3.10  [kernel.kallsyms]  [k] security_perf_event_alloc
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_pmu_filter_match
     0.01%  python3.10  python3.10         [.] PyDict_GetItemWithError
     0.01%  python3.10  python3.10         [.] 0x0000000000151d80
     0.01%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.01%  python3.10  [kernel.kallsyms]  [k] __srcu_read_unlock
     0.01%  python3.10  [kernel.kallsyms]  [k] account_event
     0.01%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.01%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.01%  python3.10  [kernel.kallsyms]  [k] futex_wake
     0.01%  python3.10  [kernel.kallsyms]  [k] __lock_text_start
     0.01%  python3.10  [kernel.kallsyms]  [k] obj_cgroup_charge_pages
     0.01%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.01%  python3.10  python3.10         [.] 0x0000000000121bf3
     0.01%  python3.10  python3.10         [.] 0x0000000000121d93
     0.01%  python3.10  python3.10         [.] 0x00000000001434c6
     0.01%  python3.10  python3.10         [.] 0x000000000015963a
     0.01%  python3.10  python3.10         [.] 0x0000000000163024
     0.01%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.01%  python3.10  [kernel.kallsyms]  [k] __get_user_8
     0.01%  python3.10  [kernel.kallsyms]  [k] pick_next_entity
     0.01%  python3.10  [kernel.kallsyms]  [k] prepare_task_switch
     0.01%  python3.10  [kernel.kallsyms]  [k] read_tsc
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_get_event_constraints
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a09a2
     0.01%  python3.10  python3.10         [.] 0x0000000000129ca7
     0.01%  python3.10  [kernel.kallsyms]  [k] psi_flags_change
     0.01%  python3.10  [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_erase
     0.01%  python3.10  [kernel.kallsyms]  [k] rmqueue
     0.01%  python3.10  [kernel.kallsyms]  [k] alloc_thread_stack_node
     0.01%  python3.10  [kernel.kallsyms]  [k] check_preempt_wakeup
     0.01%  python3.10  [kernel.kallsyms]  [k] init_dl_inactive_task_timer
     0.01%  python3.10  python3.10         [.] _PyUnicodeWriter_PrepareInternal
     0.01%  python3.10  python3.10         [.] 0x0000000000137bb7
     0.01%  python3.10  python3.10         [.] 0x0000000000152321
     0.01%  python3.10  python3.10         [.] 0x0000000000151e66
     0.01%  python3.10  python3.10         [.] 0x000000000012129b
     0.01%  python3.10  [kernel.kallsyms]  [k] __put_user_nocheck_8
     0.01%  python3.10  [kernel.kallsyms]  [k] do_select
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a09d1
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.00%  python3.10  [kernel.kallsyms]  [k] pmd_val
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_start_range_ns
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_first
     0.00%  python3.10  libc.so.6          [.] __strstr_sse2_unaligned
     0.00%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  python3.10         [.] 0x0000000000177090
     0.00%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.00%  python3.10  python3.10         [.] 0x00000000001770ba
     0.00%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_user_highpage.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] gup_pte_range
     0.00%  python3.10  [kernel.kallsyms]  [k] do_futex
     0.00%  python3.10  [kernel.kallsyms]  [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_init
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_group_attach
     0.00%  python3.10  [kernel.kallsyms]  [k] __x64_sys_futex
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0944
     0.00%  python3.10  [kernel.kallsyms]  [k] alloc_vmap_area
     0.00%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.00%  python3.10  libc.so.6          [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.00%  :1977755    [kernel.kallsyms]  [k] perf_event_groups_first
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  python3.10  [kernel.kallsyms]  [k] schedule
     0.00%  python3.10  [kernel.kallsyms]  [k] rmqueue_bulk
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1977755    [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_void
     0.00%  python3.10  [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.00%  :1977755    [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  python3.10         [.] 0x000000000012d088
     0.00%  python3.10  python3.10         [.] 0x0000000000137b95
     0.00%  python3.10  python3.10         [.] PyUnicode_Format
     0.00%  python3.10  [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.00%  python3.10  python3.10         [.] 0x000000000015e969
     0.00%  python3.10  python3.10         [.] 0x00000000001522f3
     0.00%  :1977755    python3.10         [.] 0x00000000001215f2
     0.00%  python3.10  [kernel.kallsyms]  [k] do_syscall_64
     0.00%  python3.10  [kernel.kallsyms]  [k] dup_task_struct
     0.00%  python3.10  [kernel.kallsyms]  [k] sync_mm_rss
     0.00%  python3.10  python3.10         [.] 0x000000000015ff70
     0.00%  :1977755    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%  python3.10  [kernel.kallsyms]  [k] idle_cpu


#
# (Cannot load tips.txt file, please install perf!)
#
