# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 7K of event 'cycles'
# Event count (approx.): 1576256808
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
     0.02%  python3.10  python3.10         [.] 0x00000000001420bf
     0.02%  python3.10  python3.10         [.] 0x0000000000243809
     0.02%  python3.10  python3.10         [.] 0x0000000000137ac9
     0.02%  python3.10  python3.10         [.] 0x0000000000286fa1
     0.02%  python3.10  [kernel.kallsyms]  [k] tcp_grow_window
     0.02%  python3.10  python3.10         [.] 0x0000000000122608
     0.02%  python3.10  python3.10         [.] 0x000000000015eff0
     0.02%  python3.10  python3.10         [.] 0x00000000001598c0
     0.02%  python3.10  libc.so.6          [.] 0x00000000001a09ac
     0.02%  python3.10  python3.10         [.] 0x0000000000127f54
     0.02%  python3.10  python3.10         [.] 0x00000000001411d5
     0.02%  python3.10  python3.10         [.] 0x00000000001b640a
     0.02%  python3.10  python3.10         [.] 0x0000000000140a95
     0.02%  python3.10  python3.10         [.] 0x000000000017a8fd
     0.02%  python3.10  [kernel.kallsyms]  [k] __sock_wfree
     0.02%  python3.10  [kernel.kallsyms]  [k] sock_recvmsg
     0.02%  python3.10  libcrypto.so.3     [.] 0x00000000003077ce
     0.02%  python3.10  python3.10         [.] 0x000000000018d581
     0.02%  python3.10  python3.10         [.] 0x00000000001512ea
     0.02%  python3.10  [kernel.kallsyms]  [k] rcu_do_batch
     0.02%  python3.10  python3.10         [.] 0x0000000000165f31
     0.02%  python3.10  [kernel.kallsyms]  [k] tcp_cleanup_rbuf
     0.02%  python3.10  python3.10         [.] PySlice_AdjustIndices
     0.02%  python3.10  python3.10         [.] 0x000000000018c0e0
     0.02%  python3.10  python3.10         [.] 0x0000000000293e7a
     0.02%  python3.10  python3.10         [.] 0x000000000012290a
     0.02%  python3.10  libc.so.6          [.] 0x0000000000199ce8
     0.02%  python3.10  python3.10         [.] 0x000000000016ab59
     0.02%  python3.10  python3.10         [.] 0x000000000015b520
     0.02%  python3.10  python3.10         [.] 0x000000000013119a
     0.02%  python3.10  python3.10         [.] 0x000000000020bea4
     0.02%  python3.10  [kernel.kallsyms]  [k] tcp_release_cb
     0.02%  python3.10  [kernel.kallsyms]  [k] hrtimer_init_sleeper
     0.02%  python3.10  python3.10         [.] 0x0000000000179536
     0.01%  python3.10  [kernel.kallsyms]  [k] __ip_finish_output
     0.01%  python3.10  python3.10         [.] 0x0000000000137b95
     0.01%  python3.10  python3.10         [.] 0x00000000002949d7
     0.01%  python3.10  python3.10         [.] 0x0000000000121740
     0.01%  python3.10  [kernel.kallsyms]  [k] __get_user_nocheck_4
     0.01%  python3.10  [kernel.kallsyms]  [k] hrtimer_active
     0.01%  python3.10  python3.10         [.] 0x0000000000121737
     0.01%  python3.10  python3.10         [.] 0x000000000015fa84
     0.01%  python3.10  python3.10         [.] 0x0000000000242ed1
     0.01%  python3.10  python3.10         [.] 0x000000000029b6b0
     0.01%  python3.10  [kernel.kallsyms]  [k] try_to_wake_up
     0.01%  python3.10  [kernel.kallsyms]  [k] __x64_sys_ioctl
     0.01%  python3.10  python3.10         [.] 0x0000000000138690
     0.01%  python3.10  python3.10         [.] 0x00000000002b39e2
     0.01%  python3.10  [kernel.kallsyms]  [k] _copy_to_iter
     0.01%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.01%  python3.10  [kernel.kallsyms]  [k] rcu_core
     0.01%  python3.10  python3.10         [.] 0x000000000011e8cb
     0.01%  python3.10  python3.10         [.] 0x000000000011e954
     0.01%  python3.10  python3.10         [.] 0x00000000001433c5
     0.01%  python3.10  python3.10         [.] 0x00000000001522fd
     0.01%  python3.10  python3.10         [.] 0x000000000015fa86
     0.01%  python3.10  python3.10         [.] 0x000000000015fa8e
     0.01%  python3.10  python3.10         [.] 0x000000000015ff82
     0.01%  python3.10  python3.10         [.] 0x0000000000160007
     0.01%  python3.10  python3.10         [.] 0x0000000000165e60
     0.01%  python3.10  python3.10         [.] 0x000000000016607a
     0.01%  python3.10  python3.10         [.] 0x0000000000242e14
     0.01%  python3.10  python3.10         [.] 0x000000000027e8fe
     0.01%  python3.10  python3.10         [.] 0x000000000029b656
     0.01%  python3.10  python3.10         [.] 0x00000000002b7798
     0.01%  python3.10  python3.10         [.] 0x00000000002b77bd
     0.01%  python3.10  python3.10         [.] 0x00000000002ec285
     0.01%  python3.10  python3.10         [.] PyList_New
     0.01%  python3.10  python3.10         [.] PyObject_GetItem
     0.01%  python3.10  python3.10         [.] 0x00000000001229d0
     0.01%  python3.10  python3.10         [.] 0x00000000001508c4
     0.01%  python3.10  [kernel.kallsyms]  [k] rcu_segcblist_pend_cbs
     0.01%  python3.10  [kernel.kallsyms]  [k] enqueue_hrtimer
     0.01%  python3.10  [kernel.kallsyms]  [k] futex_wake
     0.01%  python3.10  python3.10         [.] 0x00000000002cef62
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_void
     0.01%  python3.10  libcrypto.so.3     [.] OPENSSL_cleanse
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a1108
     0.01%  python3.10  python3.10         [.] PyErr_GivenExceptionMatches
     0.01%  python3.10  python3.10         [.] _Py_Dealloc
     0.01%  python3.10  python3.10         [.] 0x000000000006f214
     0.01%  python3.10  python3.10         [.] 0x000000000011b3ec
     0.01%  python3.10  python3.10         [.] 0x000000000011ea19
     0.01%  python3.10  python3.10         [.] 0x0000000000121596
     0.01%  python3.10  python3.10         [.] 0x0000000000165fd7
     0.01%  python3.10  python3.10         [.] 0x0000000000242de6
     0.01%  python3.10  python3.10         [.] 0x0000000000243724
     0.01%  python3.10  python3.10         [.] 0x0000000000243745
     0.01%  python3.10  python3.10         [.] 0x00000000002b784d
     0.01%  python3.10  python3.10         [.] 0x00000000002b8432
     0.01%  python3.10  python3.10         [.] 0x0000000000198e77
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_idx_default
     0.01%  python3.10  libcrypto.so.3     [.] 0x00000000003072fa
     0.01%  python3.10  [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.01%  python3.10  python3.10         [.] 0x0000000000165f07
     0.01%  python3.10  python3.10         [.] 0x0000000000165f0b
     0.01%  python3.10  python3.10         [.] 0x00000000002b77bf
     0.01%  python3.10  libcrypto.so.3     [.] EVP_MD_CTX_copy_ex
     0.01%  python3.10  python3.10         [.] 0x0000000000206b1f
     0.01%  python3.10  python3.10         [.] 0x000000000015c5b0
     0.01%  python3.10  python3.10         [.] 0x000000000018d4b6
     0.01%  python3.10  python3.10         [.] 0x00000000001228b7
     0.01%  python3.10  [kernel.kallsyms]  [k] __rseq_handle_notify_resume
     0.01%  python3.10  [kernel.kallsyms]  [k] ktime_add_safe
     0.01%  python3.10  python3.10         [.] 0x000000000015fffb
     0.01%  python3.10  python3.10         [.] 0x000000000018d62c
     0.00%  python3.10  python3.10         [.] 0x00000000001fb77d
     0.00%  python3.10  python3.10         [.] 0x0000000000122a70
     0.00%  python3.10  python3.10         [.] 0x000000000015efb8
     0.00%  python3.10  python3.10         [.] 0x000000000017b16b
     0.00%  python3.10  python3.10         [.] 0x00000000001b640c
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003080f9
     0.00%  python3.10  python3.10         [.] 0x00000000001f603b
     0.00%  python3.10  python3.10         [.] 0x0000000000294fee
     0.00%  python3.10  [kernel.kallsyms]  [k] native_read_msr
     0.00%  python3.10  python3.10         [.] 0x0000000000137b05
     0.00%  python3.10  libc.so.6          [.] 0x0000000000199c3c
     0.00%  python3.10  python3.10         [.] 0x0000000000137bc7
     0.00%  python3.10  python3.10         [.] 0x000000000015e0d2
     0.00%  python3.10  python3.10         [.] 0x000000000016a34d
     0.00%  python3.10  python3.10         [.] 0x000000000006fb94
     0.00%  python3.10  [kernel.kallsyms]  [k] __softirqentry_text_start
     0.00%  python3.10  python3.10         [.] 0x0000000000243810
     0.00%  python3.10  python3.10         [.] 0x00000000001b63e8
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_sendmsg
     0.00%  python3.10  python3.10         [.] 0x000000000018c039
     0.00%  python3.10  python3.10         [.] 0x000000000015f025
     0.00%  python3.10  python3.10         [.] 0x0000000000137a9c
     0.00%  python3.10  [kernel.kallsyms]  [k] free_ctx
     0.00%  python3.10  python3.10         [.] 0x0000000000169c2c
     0.00%  python3.10  [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.00%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a09d1
     0.00%  python3.10  python3.10         [.] 0x000000000018c0a4
     0.00%  python3.10  python3.10         [.] 0x0000000000287064
     0.00%  python3.10  python3.10         [.] 0x000000000015d64f
     0.00%  python3.10  python3.10         [.] 0x000000000018d1b7
     0.00%  python3.10  [kernel.kallsyms]  [k] can_migrate_task
     0.00%  python3.10  python3.10         [.] 0x000000000015ffe6
     0.00%  python3.10  python3.10         [.] 0x000000000011d5e1
     0.00%  python3.10  python3.10         [.] 0x000000000011ea8b
     0.00%  python3.10  python3.10         [.] 0x0000000000137bfb
     0.00%  python3.10  python3.10         [.] 0x00000000001b5b47
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_write_timer_handler
     0.00%  python3.10  [kernel.kallsyms]  [k] delayed_put_pid
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003078f5
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_delayed_put
     0.00%  python3.10  python3.10         [.] 0x000000000018c00b
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_rcv_space_adjust
     0.00%  python3.10  [kernel.kallsyms]  [k] put_cpu_partial
     0.00%  python3.10  python3.10         [.] 0x0000000000121660
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_core_free
     0.00%  python3.10  python3.10         [.] 0x000000000018d4a5
     0.00%  python3.10  python3.10         [.] 0x000000000015db42
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0ab7
     0.00%  python3.10  [kernel.kallsyms]  [k] __sk_mem_reduce_allocated
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_segcblist_extract_done_cbs
     0.00%  python3.10  python3.10         [.] 0x000000000018d5e0
     0.00%  python3.10  python3.10         [.] 0x00000000001d48f3
     0.00%  python3.10  python3.10         [.] 0x00000000001228c3
     0.00%  python3.10  python3.10         [.] 0x000000000011b33f
     0.00%  python3.10  [i915]             [k] intel_engine_get_busy_time
     0.00%  python3.10  [kernel.kallsyms]  [k] idle_cpu
     0.00%  python3.10  [kernel.kallsyms]  [k] __run_timers.part.0
     0.00%  python3.10  [kernel.kallsyms]  [k] tick_program_event
     0.00%  python3.10  [kernel.kallsyms]  [k] trigger_load_balance
     0.00%  python3.10  python3.10         [.] 0x00000000001b63ff
     0.00%  python3.10  python3.10         [.] 0x000000000018d730
     0.00%  python3.10  python3.10         [.] 0x000000000017c3e3
     0.00%  python3.10  [kernel.kallsyms]  [k] __xfrm_policy_check2.constprop.0
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307d38
     0.00%  python3.10  python3.10         [.] 0x0000000000188e7a
     0.00%  python3.10  python3.10         [.] 0x000000000018d4cc
     0.00%  python3.10  [kernel.kallsyms]  [k] xmit_one.constprop.0
     0.00%  python3.10  python3.10         [.] 0x0000000000137a6a
     0.00%  python3.10  python3.10         [.] 0x000000000015b16f
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_exit_task
     0.00%  python3.10  python3.10         [.] 0x00000000001732d6
     0.00%  python3.10  [kernel.kallsyms]  [k] zap_pmd_range.isra.0
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003082e2
     0.00%  python3.10  python3.10         [.] 0x000000000018d22d
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003081e4
     0.00%  python3.10  python3.10         [.] 0x0000000000206881
     0.00%  python3.10  [kernel.kallsyms]  [k] __cond_resched
     0.00%  python3.10  [kernel.kallsyms]  [k] aa_sk_perm
     0.00%  python3.10  python3.10         [.] 0x00000000001598e3
     0.00%  python3.10  python3.10         [.] 0x000000000017f868
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_to_backlog
     0.00%  python3.10  python3.10         [.] 0x0000000000121623
     0.00%  python3.10  python3.10         [.] 0x000000000017b156
     0.00%  python3.10  python3.10         [.] 0x000000000018d113
     0.00%  python3.10  python3.10         [.] 0x00000000002b69e1
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_first
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000308366
     0.00%  python3.10  python3.10         [.] 0x000000000011d55e
     0.00%  python3.10  python3.10         [.] 0x000000000015b21b
     0.00%  python3.10  python3.10         [.] 0x0000000000188e88
     0.00%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  python3.10         [.] 0x000000000012291a
     0.00%  python3.10  python3.10         [.] 0x00000000001280a5
     0.00%  python3.10  python3.10         [.] 0x00000000001598f3
     0.00%  python3.10  python3.10         [.] 0x000000000018d0cf
     0.00%  python3.10  python3.10         [.] 0x00000000001c16b9
     0.00%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]  [k] do_softirq
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_check_space
     0.00%  python3.10  libc.so.6          [.] 0x00000000000a287c
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003076cc
     0.00%  python3.10  python3.10         [.] PyObject_Free
     0.00%  python3.10  python3.10         [.] _PyUnicodeWriter_Init
     0.00%  python3.10  python3.10         [.] 0x0000000000152275
     0.00%  python3.10  python3.10         [.] 0x00000000001740a7
     0.00%  python3.10  python3.10         [.] 0x00000000001795bb
     0.00%  python3.10  python3.10         [.] 0x0000000000188d32
     0.00%  python3.10  python3.10         [.] 0x000000000018d06d
     0.00%  python3.10  python3.10         [.] 0x000000000018d60c
     0.00%  python3.10  python3.10         [.] 0x000000000018d964
     0.00%  python3.10  python3.10         [.] 0x00000000001d48d4
     0.00%  python3.10  [kernel.kallsyms]  [k] ttwu_do_activate
     0.00%  python3.10  libc.so.6          [.] 0x000000000019d98d
     0.00%  python3.10  python3.10         [.] PyTuple_New
     0.00%  python3.10  python3.10         [.] 0x0000000000122a0e
     0.00%  python3.10  python3.10         [.] 0x00000000001313ed
     0.00%  python3.10  python3.10         [.] 0x0000000000137afc
     0.00%  python3.10  python3.10         [.] 0x000000000015c5d8
     0.00%  python3.10  python3.10         [.] 0x000000000018d0a8
     0.00%  python3.10  python3.10         [.] 0x000000000018d96b
     0.00%  python3.10  python3.10         [.] 0x00000000002774c6
     0.00%  python3.10  python3.10         [.] 0x0000000000293d50
     0.00%  python3.10  python3.10         [.] 0x000000000029521e
     0.00%  python3.10  python3.10         [.] 0x0000000000296faa
     0.00%  python3.10  python3.10         [.] 0x00000000002cecd0
     0.00%  python3.10  python3.10         [.] 0x00000000002f81e6


# Samples: 7K of event 'instructions'
# Event count (approx.): 1155958181
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
    24.57%  python3.10  python3.10                                [.] _PyEval_EvalFrameDefault
     3.29%  python3.10  python3.10                                [.] _PyObject_MakeTpCall
     2.37%  python3.10  [kernel.kallsyms]                         [k] psi_group_change
     1.52%  python3.10  python3.10                                [.] _PyUnicode_JoinArray
     1.42%  python3.10  python3.10                                [.] PyList_Append
     1.36%  python3.10  python3.10                                [.] PyLong_FromString
     1.13%  python3.10  python3.10                                [.] 0x000000000017c3fc
     0.95%  python3.10  python3.10                                [.] 0x00000000001d4961
     0.91%  python3.10  python3.10                                [.] 0x00000000001d495d
     0.90%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.90%  python3.10  [kernel.kallsyms]                         [k] merge_sched_in
     0.83%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.69%  python3.10  python3.10                                [.] PyTraceBack_Here
     0.64%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.61%  python3.10  [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.60%  python3.10  python3.10                                [.] 0x000000000015f020
     0.57%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.55%  python3.10  python3.10                                [.] _PyObject_GetMethod
     0.53%  python3.10  [kernel.kallsyms]                         [k] arch_perf_update_userpage
     0.51%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.50%  python3.10  [kernel.kallsyms]                         [k] rb_next
     0.49%  python3.10  python3.10                                [.] 0x000000000015effa
     0.47%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.47%  python3.10  libc.so.6                                 [.] ____wcstof_l_internal
     0.47%  python3.10  python3.10                                [.] 0x000000000015b546
     0.46%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.43%  python3.10  python3.10                                [.] 0x000000000015b537
     0.42%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.40%  python3.10  python3.10                                [.] 0x000000000018d589
     0.39%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_userpage
     0.38%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.37%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.34%  python3.10  python3.10                                [.] 0x0000000000188d97
     0.34%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.34%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.33%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.29%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.29%  python3.10  python3.10                                [.] 0x00000000001795d2
     0.29%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.28%  python3.10  python3.10                                [.] 0x0000000000188e95
     0.28%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_txn
     0.28%  python3.10  python3.10                                [.] 0x00000000001740bb
     0.27%  python3.10  python3.10                                [.] 0x0000000000174090
     0.27%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_int
     0.27%  python3.10  python3.10                                [.] 0x00000000001795fe
     0.26%  python3.10  python3.10                                [.] 0x00000000001b640a
     0.26%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.26%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.26%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_first
     0.25%  python3.10  [kernel.kallsyms]                         [k] do_poll.constprop.0
     0.25%  python3.10  python3.10                                [.] 0x0000000000137b17
     0.25%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.24%  python3.10  libc.so.6                                 [.] __stpncpy_sse2_unaligned
     0.24%  python3.10  [kernel.kallsyms]                         [k] __schedule
     0.24%  python3.10  python3.10                                [.] 0x000000000017c3a6
     0.24%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.23%  python3.10  python3.10                                [.] PyFunction_NewWithQualName
     0.23%  python3.10  python3.10                                [.] 0x000000000015b541
     0.23%  python3.10  python3.10                                [.] 0x0000000000137b1b
     0.22%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.22%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.22%  python3.10  [kernel.kallsyms]                         [k] __fget_files
     0.22%  python3.10  libc.so.6                                 [.] parse_expression
     0.22%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
     0.22%  python3.10  [kernel.kallsyms]                         [k] sock_poll
     0.21%  python3.10  python3.10                                [.] 0x000000000018bf76
     0.21%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.21%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.21%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.20%  python3.10  python3.10                                [.] 0x000000000018d121
     0.20%  python3.10  python3.10                                [.] 0x0000000000127f5d
     0.20%  python3.10  libcrypto.so.3                            [.] 0x0000000000307472
     0.20%  python3.10  python3.10                                [.] 0x0000000000294902
     0.20%  python3.10  python3.10                                [.] 0x00000000001d48e8
     0.20%  python3.10  [kernel.kallsyms]                         [k] tcp_poll
     0.20%  python3.10  python3.10                                [.] _PyUnicode_InsertThousandsGrouping
     0.20%  python3.10  python3.10                                [.] PyType_GenericAlloc
     0.19%  python3.10  python3.10                                [.] 0x000000000015b506
     0.19%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.19%  python3.10  python3.10                                [.] 0x000000000020bf65
     0.19%  python3.10  python3.10                                [.] 0x00000000001d4939
     0.19%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.18%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.18%  python3.10  python3.10                                [.] 0x0000000000188ef6
     0.17%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_after_hwframe
     0.17%  python3.10  python3.10                                [.] 0x000000000018d165
     0.17%  python3.10  python3.10                                [.] 0x00000000001732ce
     0.17%  python3.10  python3.10                                [.] 0x000000000012290a
     0.17%  python3.10  python3.10                                [.] 0x000000000015ef78
     0.17%  python3.10  [kernel.kallsyms]                         [k] psi_task_switch
     0.17%  python3.10  [kernel.kallsyms]                         [k] do_sys_poll
     0.16%  python3.10  python3.10                                [.] 0x00000000001732ee
     0.16%  python3.10  python3.10                                [.] 0x00000000001b63ff
     0.16%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.16%  python3.10  [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.16%  python3.10  libc.so.6                                 [.] round_and_return
     0.15%  python3.10  python3.10                                [.] 0x0000000000243819
     0.15%  python3.10  python3.10                                [.] 0x000000000018bfd8
     0.15%  python3.10  [kernel.kallsyms]                         [k] reweight_entity
     0.14%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.14%  python3.10  python3.10                                [.] 0x000000000018bfef
     0.14%  python3.10  python3.10                                [.] 0x0000000000206970
     0.14%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.14%  python3.10  python3.10                                [.] _PyUnicodeWriter_PrepareInternal
     0.14%  python3.10  python3.10                                [.] 0x0000000000122870
     0.14%  python3.10  python3.10                                [.] 0x0000000000122820
     0.13%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.13%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.13%  python3.10  python3.10                                [.] PyUnicode_Decode
     0.13%  python3.10  python3.10                                [.] 0x00000000001d48d5
     0.13%  python3.10  python3.10                                [.] 0x0000000000188d36
     0.13%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.13%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.12%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.12%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.12%  python3.10  [kernel.kallsyms]                         [k] fput_many
     0.12%  python3.10  python3.10                                [.] 0x00000000001d4902
     0.12%  python3.10  python3.10                                [.] 0x0000000000188d4e
     0.12%  python3.10  python3.10                                [.] _PyObject_LookupSpecial
     0.12%  python3.10  libc.so.6                                 [.] re_search_internal
     0.12%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.12%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.12%  python3.10  python3.10                                [.] 0x000000000015efcc
     0.11%  python3.10  [kernel.kallsyms]                         [k] tcp_clean_rtx_queue.constprop.0
     0.11%  python3.10  python3.10                                [.] 0x00000000001d48d4
     0.11%  python3.10  libcrypto.so.3                            [.] 0x00000000003080c4
     0.11%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.11%  python3.10  [kernel.kallsyms]                         [k] read_tsc
     0.11%  python3.10  python3.10                                [.] 0x000000000018c0a9
     0.11%  python3.10  python3.10                                [.] 0x000000000018d151
     0.11%  python3.10  python3.10                                [.] 0x000000000012161a
     0.11%  python3.10  [kernel.kallsyms]                         [k] __put_user_nocheck_8
     0.11%  python3.10  python3.10                                [.] 0x00000000001d48f3
     0.11%  python3.10  python3.10                                [.] 0x000000000015ef93
     0.11%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.11%  python3.10  [kernel.kallsyms]                         [k] hrtimer_start_range_ns
     0.11%  python3.10  python3.10                                [.] 0x0000000000188eee
     0.11%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.11%  python3.10  python3.10                                [.] 0x000000000017c3ef
     0.11%  python3.10  [kernel.kallsyms]                         [k] update_rq_clock
     0.11%  python3.10  [kernel.kallsyms]                         [k] clear_buddies
     0.11%  python3.10  [kernel.kallsyms]                         [k] schedule_hrtimeout_range_clock
     0.11%  python3.10  python3.10                                [.] 0x0000000000243814
     0.11%  python3.10  python3.10                                [.] 0x000000000018bfea
     0.11%  python3.10  [kernel.kallsyms]                         [k] __lock_text_start
     0.11%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.11%  python3.10  python3.10                                [.] 0x000000000018d0e4
     0.11%  python3.10  python3.10                                [.] 0x0000000000189021
     0.11%  python3.10  python3.10                                [.] 0x000000000012291a
     0.10%  python3.10  python3.10                                [.] 0x000000000018d5b6
     0.10%  python3.10  python3.10                                [.] 0x0000000000188cf6
     0.10%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.10%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.10%  python3.10  python3.10                                [.] 0x000000000015b54f
     0.10%  python3.10  python3.10                                [.] 0x000000000011eae7
     0.10%  python3.10  python3.10                                [.] 0x000000000015f000
     0.10%  python3.10  [kernel.kallsyms]                         [k] set_next_entity
     0.10%  python3.10  [kernel.kallsyms]                         [k] sched_clock
     0.10%  python3.10  python3.10                                [.] 0x000000000018d113
     0.10%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.10%  python3.10  python3.10                                [.] 0x0000000000137aa0
     0.10%  python3.10  python3.10                                [.] 0x000000000020bee1
     0.10%  python3.10  python3.10                                [.] 0x000000000015b53b
     0.10%  python3.10  python3.10                                [.] 0x000000000018d596
     0.10%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.10%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.10%  python3.10  python3.10                                [.] 0x000000000015efaa
     0.10%  python3.10  python3.10                                [.] 0x00000000001434c6
     0.10%  python3.10  python3.10                                [.] 0x0000000000206c4d
     0.10%  python3.10  python3.10                                [.] 0x0000000000128097
     0.10%  python3.10  python3.10                                [.] 0x0000000000188e0a
     0.10%  python3.10  python3.10                                [.] 0x000000000020beea
     0.10%  python3.10  python3.10                                [.] 0x0000000000188dd3
     0.10%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.10%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_inbound_md5_hash
     0.10%  python3.10  python3.10                                [.] 0x000000000011eb10
     0.10%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.10%  python3.10  python3.10                                [.] 0x00000000001795c3
     0.10%  python3.10  python3.10                                [.] 0x000000000018c028
     0.10%  python3.10  [kernel.kallsyms]                         [k] select_estimate_accuracy
     0.10%  python3.10  python3.10                                [.] _PyErr_NormalizeException
     0.10%  python3.10  [kernel.kallsyms]                         [k] pick_next_task_fair
     0.09%  python3.10  python3.10                                [.] 0x0000000000122930
     0.09%  python3.10  python3.10                                [.] PySequence_List
     0.09%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.09%  python3.10  python3.10                                [.] 0x00000000001795ed
     0.09%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.09%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.09%  python3.10  python3.10                                [.] _PyNumber_Index
     0.09%  python3.10  python3.10                                [.] 0x0000000000206969
