# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 4K of event 'cycles'
# Event count (approx.): 573161184
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
     0.01%  python3.10  python3.10                                [.] 0x0000000000206708
     0.01%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.01%  python3.10  python3.10                                [.] 0x0000000000169b1d
     0.01%  python3.10  [kernel.kallsyms]                         [k] tick_sched_timer
     0.01%  python3.10  [kernel.kallsyms]                         [k] obj_cgroup_uncharge_pages
     0.01%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_enable_all
     0.01%  python3.10  libcrypto.so.3                            [.] 0x0000000000307594
     0.01%  python3.10  [kernel.kallsyms]                         [k] kmalloc_slab
     0.01%  python3.10  [kernel.kallsyms]                         [k] trigger_load_balance
     0.01%  python3.10  [kernel.kallsyms]                         [k] _find_next_bit
     0.01%  python3.10  python3.10                                [.] 0x000000000015efc7
     0.01%  python3.10  python3.10                                [.] 0x0000000000165f01
     0.01%  python3.10  [kernel.kallsyms]                         [k] rcu_segcblist_extract_done_cbs
     0.01%  python3.10  python3.10                                [.] 0x000000000016a34d
     0.01%  python3.10  python3.10                                [.] 0x0000000000188d20
     0.01%  python3.10  [kernel.kallsyms]                         [k] __irqentry_text_end
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0e8
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_txn
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0a46
     0.00%  python3.10  [kernel.kallsyms]                         [k] idle_cpu
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a097a
     0.00%  python3.10  python3.10                                [.] 0x0000000000150bcb
     0.00%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node
     0.00%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e7a
     0.00%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.00%  python3.10  [kernel.kallsyms]                         [k] apparmor_task_free
     0.00%  python3.10  python3.10                                [.] 0x000000000018d185
     0.00%  python3.10  python3.10                                [.] 0x000000000011eaf4
     0.00%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.00%  python3.10  python3.10                                [.] 0x0000000000133a75
     0.00%  python3.10  python3.10                                [.] 0x0000000000277459
     0.00%  python3.10  python3.10                                [.] 0x00000000001435c2
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_sd_lb_stats.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] note_gp_changes
     0.00%  python3.10  python3.10                                [.] 0x0000000000121590
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_rcv
     0.00%  python3.10  [kernel.kallsyms]                         [k] lock_timer_base
     0.00%  python3.10  [kernel.kallsyms]                         [k] put_cpu_partial
     0.00%  python3.10  python3.10                                [.] 0x000000000011d563
     0.00%  python3.10  [kernel.kallsyms]                         [k] run_posix_cpu_timers
     0.00%  python3.10  python3.10                                [.] 0x0000000000179592
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0cf
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_core
     0.00%  python3.10  [kernel.kallsyms]                         [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]                         [k] mod_objcg_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] __queue_work
     0.00%  python3.10  [kernel.kallsyms]                         [k] __next_timer_interrupt
     0.00%  python3.10  python3.10                                [.] 0x00000000001740af
     0.00%  python3.10  python3.10                                [.] 0x0000000000206540
     0.00%  python3.10  python3.10                                [.] 0x00000000001228c3
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5d0
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d03
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ef6
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000007f38
     0.00%  python3.10  python3.10                                [.] PyUnicode_AsEncodedString
     0.00%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a66
     0.00%  python3.10  python3.10                                [.] 0x00000000001732c6
     0.00%  python3.10  [kernel.kallsyms]                         [k] raw_local_deliver
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a64
     0.00%  python3.10  python3.10                                [.] 0x000000000016ac80
     0.00%  python3.10  python3.10                                [.] 0x000000000018d07c
     0.00%  python3.10  python3.10                                [.] 0x000000000018d288
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c4d
     0.00%  python3.10  [kernel.kallsyms]                         [k] sk_reset_timer
     0.00%  python3.10  python3.10                                [.] 0x0000000000295008
     0.00%  python3.10  python3.10                                [.] 0x000000000011d510
     0.00%  python3.10  python3.10                                [.] 0x000000000017c05a
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3d0
     0.00%  python3.10  python3.10                                [.] 0x000000000012285d
     0.00%  python3.10  python3.10                                [.] 0x0000000000167ddf
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3c0
     0.00%  python3.10  python3.10                                [.] 0x000000000018c04e
     0.00%  python3.10  python3.10                                [.] 0x0000000000294ecf
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0994
     0.00%  python3.10  python3.10                                [.] 0x000000000011b3e3
     0.00%  python3.10  python3.10                                [.] 0x000000000015f077
     0.00%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.00%  python3.10  [kernel.kallsyms]                         [k] sched_clock
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef86
     0.00%  python3.10  python3.10                                [.] 0x000000000015efcc
     0.00%  python3.10  python3.10                                [.] 0x0000000000189083
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4931
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf48
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f10
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307a30
     0.00%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.00%  python3.10  python3.10                                [.] 0x00000000001311e6
     0.00%  python3.10  python3.10                                [.] 0x00000000001339ac
     0.00%  python3.10  python3.10                                [.] 0x000000000017f876
     0.00%  python3.10  python3.10                                [.] 0x000000000018d1c1
     0.00%  python3.10  [kernel.kallsyms]                         [k] __kmalloc_node_track_caller
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_sleeper_start_expires
     0.00%  python3.10  [kernel.kallsyms]                         [k] ip_local_deliver
     0.00%  python3.10  python3.10                                [.] 0x00000000001229d0
     0.00%  python3.10  python3.10                                [.] 0x00000000001435a2
     0.00%  python3.10  python3.10                                [.] 0x00000000001598cd
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d36
     0.00%  python3.10  python3.10                                [.] 0x000000000018d1ab
     0.00%  python3.10  python3.10                                [.] 0x000000000018d57d
     0.00%  python3.10  python3.10                                [.] 0x00000000002775f1
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f03
     0.00%  python3.10  [kernel.kallsyms]                         [k] skb_release_head_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] validate_xmit_skb
     0.00%  python3.10  python3.10                                [.] PyUnicode_Substring
     0.00%  python3.10  python3.10                                [.] _PyUnicode_FromASCII
     0.00%  python3.10  python3.10                                [.] 0x000000000011eae3
     0.00%  python3.10  python3.10                                [.] 0x000000000012284c
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ae8
     0.00%  python3.10  python3.10                                [.] 0x000000000015b53b
     0.00%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.00%  python3.10  python3.10                                [.] 0x0000000000198e8b
     0.00%  python3.10  python3.10                                [.] 0x0000000000206bf5
     0.00%  python3.10  python3.10                                [.] 0x000000000027751d
     0.00%  python3.10  python3.10                                [.] 0x000000000030e43f
     0.00%  python3.10  [kernel.kallsyms]                         [k] ip_rcv
     0.00%  python3.10  [kernel.kallsyms]                         [k] sockfd_lookup_light
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_rearm_rto
     0.00%  python3.10  [kernel.kallsyms]                         [k] xfd_validate_state
     0.00%  python3.10  python3.10                                [.] PyLong_FromLong
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a96
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bfc
     0.00%  python3.10  python3.10                                [.] 0x000000000013fd0e
     0.00%  python3.10  python3.10                                [.] 0x0000000000151f44
     0.00%  python3.10  python3.10                                [.] 0x00000000001523bc
     0.00%  python3.10  python3.10                                [.] 0x0000000000163240
     0.00%  python3.10  python3.10                                [.] 0x0000000000167e2a
     0.00%  python3.10  python3.10                                [.] 0x000000000017959e
     0.00%  python3.10  python3.10                                [.] 0x00000000002068d2
     0.00%  python3.10  python3.10                                [.] 0x000000000020698c
     0.00%  python3.10  python3.10                                [.] 0x00000000002b39cc
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_to_backlog
     0.00%  python3.10  [kernel.kallsyms]                         [k] psi_task_change
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09cb
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030783b
     0.00%  python3.10  python3.10                                [.] 0x00000000000cfb27
     0.00%  python3.10  python3.10                                [.] 0x0000000000120ca4
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bbb
     0.00%  python3.10  python3.10                                [.] 0x00000000001434ff
     0.00%  python3.10  python3.10                                [.] 0x0000000000150bd6
     0.00%  python3.10  python3.10                                [.] 0x00000000001598e3
     0.00%  python3.10  python3.10                                [.] 0x000000000015b1e2
     0.00%  python3.10  python3.10                                [.] 0x000000000015b520
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5ec
     0.00%  python3.10  python3.10                                [.] 0x000000000015f00e
     0.00%  python3.10  python3.10                                [.] 0x000000000015f01d
     0.00%  python3.10  python3.10                                [.] 0x00000000001732fc
     0.00%  python3.10  python3.10                                [.] 0x000000000018c028
     0.00%  python3.10  python3.10                                [.] 0x000000000018c085
     0.00%  python3.10  python3.10                                [.] 0x000000000018d24b
     0.00%  python3.10  python3.10                                [.] 0x000000000018d753
     0.00%  python3.10  python3.10                                [.] 0x000000000018d765
     0.00%  python3.10  python3.10                                [.] 0x0000000000206913
     0.00%  python3.10  python3.10                                [.] 0x000000000020beb4
     0.00%  python3.10  python3.10                                [.] 0x00000000002774e1
     0.00%  python3.10  python3.10                                [.] 0x0000000000294252
     0.00%  python3.10  [kernel.kallsyms]                         [k] ktime_get
     0.00%  python3.10  [kernel.kallsyms]                         [k] reweight_entity
     0.00%  python3.10  [kernel.kallsyms]                         [k] sk_filter_trim_cap
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308171
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003081eb
     0.00%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.00%  python3.10  python3.10                                [.] _PyLong_New
     0.00%  python3.10  python3.10                                [.] _PyTime_AsTimevalTime_t
     0.00%  python3.10  python3.10                                [.] 0x000000000011b311
     0.00%  python3.10  python3.10                                [.] 0x000000000011ebcf
     0.00%  python3.10  python3.10                                [.] 0x000000000012291a
     0.00%  python3.10  python3.10                                [.] 0x0000000000169ab0
     0.00%  python3.10  python3.10                                [.] 0x000000000017953a
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dfe
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfa0
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0e0
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0c3
     0.00%  python3.10  python3.10                                [.] 0x000000000018d964
     0.00%  python3.10  python3.10                                [.] 0x00000000001d491a
     0.00%  python3.10  python3.10                                [.] 0x00000000001f5fa0
     0.00%  python3.10  python3.10                                [.] 0x000000000020675b
     0.00%  python3.10  python3.10                                [.] 0x000000000020691d
     0.00%  python3.10  python3.10                                [.] 0x0000000000206b6e
     0.00%  python3.10  python3.10                                [.] 0x0000000000243809
     0.00%  python3.10  python3.10                                [.] 0x00000000002773d5
     0.00%  python3.10  python3.10                                [.] 0x0000000000277530


# Samples: 5K of event 'instructions'
# Event count (approx.): 801698581
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
    28.73%  python3.10  python3.10                                [.] _PyEval_EvalFrameDefault
     4.75%  python3.10  python3.10                                [.] _PyObject_MakeTpCall
     1.94%  python3.10  python3.10                                [.] PyLong_FromString
     1.82%  python3.10  python3.10                                [.] _PyUnicode_JoinArray
     1.63%  python3.10  python3.10                                [.] 0x00000000001d495d
     1.59%  python3.10  python3.10                                [.] PyList_Append
     1.28%  python3.10  python3.10                                [.] 0x000000000017c3fc
     0.92%  python3.10  python3.10                                [.] 0x00000000001d4961
     0.88%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.83%  python3.10  [kernel.kallsyms]                         [k] psi_group_change
     0.69%  python3.10  python3.10                                [.] 0x00000000001b640a
     0.58%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.57%  python3.10  python3.10                                [.] 0x0000000000127f5d
     0.55%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.55%  python3.10  libc.so.6                                 [.] re_search_internal
     0.53%  python3.10  python3.10                                [.] 0x000000000020bea0
     0.51%  python3.10  python3.10                                [.] 0x000000000015efc7
     0.49%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.44%  python3.10  python3.10                                [.] 0x0000000000174090
     0.44%  python3.10  libc.so.6                                 [.] ____wcstof_l_internal
     0.43%  python3.10  python3.10                                [.] 0x000000000018d151
     0.43%  python3.10  python3.10                                [.] 0x000000000015efdc
     0.43%  python3.10  [kernel.kallsyms]                         [k] merge_sched_in
     0.40%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.39%  python3.10  python3.10                                [.] _PyUnicode_InsertThousandsGrouping
     0.39%  python3.10  python3.10                                [.] 0x00000000001795fe
     0.38%  python3.10  python3.10                                [.] 0x00000000001732ee
     0.38%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.37%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.37%  python3.10  python3.10                                [.] 0x0000000000188e95
     0.37%  python3.10  python3.10                                [.] 0x0000000000137b1b
     0.35%  python3.10  python3.10                                [.] 0x000000000017958b
     0.31%  python3.10  python3.10                                [.] 0x000000000018d599
     0.31%  python3.10  python3.10                                [.] _PyObject_LookupSpecial
     0.31%  python3.10  python3.10                                [.] 0x0000000000188e7a
     0.30%  python3.10  python3.10                                [.] 0x000000000018d589
     0.29%  python3.10  python3.10                                [.] 0x000000000018d155
     0.29%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.28%  python3.10  python3.10                                [.] 0x0000000000188dd7
     0.28%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.28%  python3.10  python3.10                                [.] _PyObject_GetMethod
     0.28%  python3.10  python3.10                                [.] 0x000000000018bfef
     0.28%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.28%  python3.10  python3.10                                [.] 0x000000000017f87a
     0.28%  python3.10  python3.10                                [.] 0x000000000020bf65
     0.27%  python3.10  python3.10                                [.] 0x000000000018c0be
     0.26%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.26%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.26%  python3.10  libc.so.6                                 [.] re_compile_internal
     0.25%  python3.10  python3.10                                [.] 0x000000000018c00b
     0.25%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.24%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.24%  python3.10  python3.10                                [.] 0x000000000020beaa
     0.24%  python3.10  python3.10                                [.] 0x00000000001732de
     0.24%  python3.10  python3.10                                [.] 0x000000000018d185
     0.24%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.24%  python3.10  python3.10                                [.] 0x00000000002b69db
     0.23%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.23%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.23%  python3.10  python3.10                                [.] 0x0000000000137a66
     0.22%  python3.10  python3.10                                [.] 0x000000000018928c
     0.22%  python3.10  python3.10                                [.] 0x0000000000137bc7
     0.22%  python3.10  python3.10                                [.] 0x000000000018c028
     0.22%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.21%  python3.10  python3.10                                [.] 0x00000000001740af
     0.21%  python3.10  python3.10                                [.] 0x000000000018d585
     0.20%  python3.10  libc.so.6                                 [.] parse_expression
     0.20%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.20%  python3.10  libcrypto.so.3                            [.] 0x00000000003077ce
     0.19%  python3.10  python3.10                                [.] 0x000000000015f000
     0.19%  python3.10  libcrypto.so.3                            [.] 0x0000000000308357
     0.19%  python3.10  python3.10                                [.] 0x0000000000188f0c
     0.19%  python3.10  python3.10                                [.] 0x000000000015b21b
     0.18%  python3.10  python3.10                                [.] 0x000000000013fd0e
     0.18%  python3.10  [kernel.kallsyms]                         [k] _copy_to_iter
     0.18%  python3.10  python3.10                                [.] 0x0000000000122901
     0.18%  python3.10  python3.10                                [.] 0x000000000015b506
     0.18%  python3.10  python3.10                                [.] 0x000000000018bfd8
     0.17%  python3.10  python3.10                                [.] 0x0000000000243806
     0.17%  python3.10  python3.10                                [.] 0x000000000015effa
     0.17%  python3.10  python3.10                                [.] 0x00000000001b63ff
     0.17%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.17%  python3.10  python3.10                                [.] 0x00000000001732e7
     0.16%  python3.10  python3.10                                [.] 0x000000000018c0a9
     0.16%  python3.10  python3.10                                [.] 0x000000000018d077
     0.16%  python3.10  python3.10                                [.] 0x000000000015b537
     0.16%  python3.10  python3.10                                [.] 0x0000000000188d4e
     0.15%  python3.10  python3.10                                [.] 0x000000000018c04e
     0.15%  python3.10  python3.10                                [.] 0x000000000018bf89
     0.15%  python3.10  [kernel.kallsyms]                         [k] __ip_queue_xmit
     0.15%  python3.10  libc.so.6                                 [.] ____wcstold_l_internal
     0.15%  python3.10  python3.10                                [.] 0x000000000018d1c6
     0.15%  python3.10  python3.10                                [.] 0x0000000000277486
     0.15%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.15%  python3.10  python3.10                                [.] 0x000000000024380b
     0.15%  python3.10  libcrypto.so.3                            [.] 0x00000000003080c4
     0.15%  python3.10  python3.10                                [.] 0x00000000001893e0
     0.15%  python3.10  python3.10                                [.] 0x000000000018d060
     0.15%  python3.10  python3.10                                [.] 0x000000000017c3a6
     0.15%  python3.10  python3.10                                [.] 0x000000000017961b
     0.14%  python3.10  python3.10                                [.] 0x00000000001d48d6
     0.14%  python3.10  python3.10                                [.] 0x0000000000188d97
     0.14%  python3.10  python3.10                                [.] 0x00000000002949ff
     0.14%  python3.10  libcrypto.so.3                            [.] 0x0000000000307371
     0.14%  python3.10  python3.10                                [.] 0x000000000015b564
     0.14%  python3.10  python3.10                                [.] 0x0000000000122930
     0.14%  python3.10  [kernel.kallsyms]                         [k] tcp_sendmsg_locked
     0.14%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_userpage
     0.14%  python3.10  python3.10                                [.] 0x000000000018d06d
     0.14%  python3.10  libcrypto.so.3                            [.] 0x000000000030726f
     0.14%  python3.10  python3.10                                [.] _PyUnicodeWriter_PrepareInternal
     0.14%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.14%  python3.10  python3.10                                [.] PyObject_Format
     0.13%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.13%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.13%  python3.10  python3.10                                [.] 0x0000000000122832
     0.13%  python3.10  python3.10                                [.] 0x000000000016a30c
     0.13%  python3.10  libc.so.6                                 [.] 0x00000000001a1110
     0.13%  python3.10  python3.10                                [.] 0x0000000000206c22
     0.13%  python3.10  python3.10                                [.] 0x000000000012290a
     0.13%  python3.10  libcrypto.so.3                            [.] 0x000000000030735f
     0.13%  python3.10  python3.10                                [.] 0x000000000012291a
     0.13%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.13%  python3.10  libcrypto.so.3                            [.] 0x000000000030819b
     0.13%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.13%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.13%  python3.10  python3.10                                [.] 0x0000000000179592
     0.13%  python3.10  python3.10                                [.] 0x0000000000137b77
     0.12%  python3.10  python3.10                                [.] 0x0000000000243800
     0.12%  python3.10  python3.10                                [.] 0x0000000000179530
     0.12%  python3.10  [kernel.kallsyms]                         [k] arch_perf_update_userpage
     0.12%  python3.10  python3.10                                [.] 0x000000000018d066
     0.12%  python3.10  python3.10                                [.] 0x000000000015ef86
     0.12%  python3.10  python3.10                                [.] 0x0000000000244430
     0.12%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.12%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.12%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.12%  python3.10  python3.10                                [.] 0x0000000000188eee
     0.12%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.12%  python3.10  python3.10                                [.] 0x000000000017953a
     0.12%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_after_hwframe
     0.11%  python3.10  python3.10                                [.] 0x000000000018d13b
     0.11%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.11%  python3.10  python3.10                                [.] 0x0000000000122932
     0.11%  python3.10  python3.10                                [.] _Py_Dealloc
     0.11%  python3.10  libc.so.6                                 [.] 0x00000000001a0994
     0.11%  python3.10  python3.10                                [.] 0x0000000000189014
     0.11%  python3.10  python3.10                                [.] 0x00000000001d493d
     0.11%  python3.10  python3.10                                [.] 0x000000000011eae7
     0.11%  python3.10  python3.10                                [.] 0x000000000018d70d
     0.11%  python3.10  python3.10                                [.] 0x0000000000206b1f
     0.11%  python3.10  python3.10                                [.] 0x000000000018d0eb
     0.11%  python3.10  python3.10                                [.] 0x00000000001732d2
     0.11%  python3.10  python3.10                                [.] 0x000000000011d4fc
     0.10%  python3.10  python3.10                                [.] 0x000000000020becb
     0.10%  python3.10  python3.10                                [.] 0x0000000000188de0
     0.10%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.10%  python3.10  python3.10                                [.] 0x0000000000206586
     0.10%  python3.10  python3.10                                [.] 0x000000000020beea
     0.10%  python3.10  libc.so.6                                 [.] round_and_return
     0.10%  python3.10  python3.10                                [.] 0x000000000015b541
     0.10%  python3.10  libcrypto.so.3                            [.] SHA256_Final
     0.10%  python3.10  libc.so.6                                 [.] 0x0000000000199efd
     0.09%  python3.10  python3.10                                [.] 0x0000000000294ffe
     0.09%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.09%  python3.10  python3.10                                [.] PyNumber_Xor
     0.09%  python3.10  python3.10                                [.] 0x0000000000179613
     0.09%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.09%  python3.10  python3.10                                [.] 0x0000000000159af6
     0.09%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.09%  python3.10  python3.10                                [.] 0x00000000002069da
     0.09%  python3.10  [kernel.kallsyms]                         [k] should_failslab
     0.09%  python3.10  python3.10                                [.] 0x000000000018d656
     0.09%  python3.10  python3.10                                [.] 0x000000000011b2f6
     0.09%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.09%  python3.10  [kernel.kallsyms]                         [k] skb_clone_tx_timestamp
     0.08%  python3.10  python3.10                                [.] 0x00000000001d4951
     0.08%  python3.10  libcrypto.so.3                            [.] 0x00000000003078e0
     0.08%  python3.10  python3.10                                [.] 0x000000000012284c
     0.08%  python3.10  python3.10                                [.] 0x00000000001740a1
     0.08%  python3.10  python3.10                                [.] 0x0000000000137bf0
     0.08%  python3.10  [kernel.kallsyms]                         [k] wait_woken
     0.08%  python3.10  python3.10                                [.] 0x0000000000293e7a
     0.08%  python3.10  [kernel.kallsyms]                         [k] rb_next
     0.08%  python3.10  python3.10                                [.] 0x00000000001732c0
     0.08%  python3.10  python3.10                                [.] 0x00000000001795ae
     0.08%  python3.10  python3.10                                [.] 0x0000000000206580
     0.08%  python3.10  python3.10                                [.] PyObject_GetItem
     0.08%  python3.10  python3.10                                [.] 0x00000000001229d0
     0.08%  python3.10  [kernel.kallsyms]                         [k] __tcp_transmit_skb
     0.08%  python3.10  python3.10                                [.] 0x00000000001d494a
     0.08%  python3.10  python3.10                                [.] 0x000000000018d4b6
     0.08%  python3.10  python3.10                                [.] 0x000000000012287d
     0.08%  python3.10  python3.10                                [.] PyMem_Realloc
     0.08%  python3.10  libcrypto.so.3                            [.] 0x00000000003072d3
     0.08%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.08%  python3.10  python3.10                                [.] 0x0000000000293d99
     0.08%  python3.10  python3.10                                [.] 0x000000000017c38a
     0.08%  python3.10  python3.10                                [.] 0x0000000000137bdc
     0.08%  python3.10  python3.10                                [.] 0x0000000000188ef6
     0.08%  python3.10  python3.10                                [.] 0x000000000018c08c
     0.08%  python3.10  python3.10                                [.] 0x000000000018d14d
     0.08%  python3.10  python3.10                                [.] 0x0000000000137a73
     0.08%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.08%  python3.10  libcrypto.so.3                            [.] 0x000000000030810c
     0.08%  python3.10  [kernel.kallsyms]                         [k] cubictcp_acked
     0.08%  python3.10  python3.10                                [.] 0x0000000000295019
     0.08%  python3.10  python3.10                                [.] 0x00000000001d48e8
     0.08%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.08%  python3.10  python3.10                                [.] 0x000000000018d07c
     0.08%  python3.10  [kernel.kallsyms]                         [k] skb_do_copy_data_nocache
     0.08%  python3.10  python3.10                                [.] 0x000000000018d75d
     0.08%  python3.10  libcrypto.so.3                            [.] 0x000000000030836f
     0.08%  python3.10  python3.10                                [.] 0x0000000000188dcf
     0.08%  python3.10  python3.10                                [.] 0x000000000018d664
     0.08%  python3.10  python3.10                                [.] 0x000000000017f965
     0.08%  python3.10  python3.10                                [.] 0x00000000001d4929
     0.08%  python3.10  python3.10                                [.] 0x0000000000206c74
     0.08%  python3.10  python3.10                                [.] 0x000000000015f011
     0.08%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.08%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
     0.08%  python3.10  libcrypto.so.3                            [.] 0x00000000003078a2
     0.08%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.08%  python3.10  python3.10                                [.] 0x0000000000206c70
     0.08%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.08%  python3.10  libcrypto.so.3                            [.] 0x00000000003080f9
     0.08%  python3.10  python3.10                                [.] 0x00000000001435c2
     0.08%  python3.10  python3.10                                [.] 0x00000000001732c8
     0.08%  python3.10  python3.10                                [.] 0x000000000018c091
     0.08%  python3.10  python3.10                                [.] 0x0000000000173e10
     0.08%  python3.10  python3.10                                [.] 0x0000000000296fb2
     0.08%  python3.10  python3.10                                [.] 0x00000000001894b1
     0.08%  python3.10  [kernel.kallsyms]                         [k] __dev_queue_xmit
     0.08%  python3.10  python3.10                                [.] 0x000000000018d19e
     0.08%  python3.10  python3.10                                [.] 0x000000000017c05a
     0.08%  python3.10  python3.10                                [.] 0x00000000001598c8
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000308386
     0.08%  python3.10  python3.10                                [.] 0x000000000017c3e0
     0.08%  python3.10  python3.10                                [.] 0x0000000000206813
     0.07%  python3.10  python3.10                                [.] 0x0000000000127f59
