# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 30K of event 'cycles'
# Event count (approx.): 17325356070
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     0.00%  python3.10  python3.10         [.] 0x000000000017c3fc
     0.00%  python3.10  python3.10         [.] 0x0000000000188efb
     0.00%  python3.10  python3.10         [.] 0x00000000001b0613
     0.00%  python3.10  python3.10         [.] 0x00000000001c517c
     0.00%  python3.10  python3.10         [.] 0x00000000001d4924
     0.00%  python3.10  python3.10         [.] 0x0000000000206b1a
     0.00%  python3.10  python3.10         [.] 0x0000000000206c70
     0.00%  python3.10  python3.10         [.] 0x0000000000243814
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_delack_timer
     0.00%  python3.10  [kernel.kallsyms]  [k] ip_output
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_get_event_constraints
     0.00%  python3.10  python3.10         [.] 0x000000000012e078
     0.00%  python3.10  python3.10         [.] 0x0000000000151d80
     0.00%  python3.10  python3.10         [.] 0x000000000011b33f
     0.00%  python3.10  [kernel.kallsyms]  [k] __inet_lookup_established
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] clear_page_erms
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] delayed_put_task_struct
     0.00%  python3.10  [kernel.kallsyms]  [k] __sk_mem_reduce_allocated
     0.00%  python3.10  [kernel.kallsyms]  [k] put_cpu_partial
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_try_init_event
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_trylock
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_write_timer
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_creds
     0.00%  python3.10  [kernel.kallsyms]  [k] irq_exit_rcu
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event__id_header_size
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_extra_regs


# Samples: 31K of event 'instructions'
# Event count (approx.): 21700259423
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
    54.12%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     7.66%  python3.10  python3.10         [.] PyObject_RichCompare
     7.61%  python3.10  python3.10         [.] 0x000000000012161a
     2.60%  python3.10  python3.10         [.] 0x0000000000121590
     2.41%  python3.10  python3.10         [.] 0x0000000000179c52
     1.70%  python3.10  python3.10         [.] 0x0000000000121613
     1.61%  python3.10  python3.10         [.] 0x0000000000121605
     1.33%  python3.10  python3.10         [.] 0x0000000000121676
     1.31%  python3.10  python3.10         [.] 0x00000000001215c4
     1.16%  python3.10  python3.10         [.] 0x000000000012160b
     0.87%  python3.10  python3.10         [.] 0x0000000000121623
     0.86%  python3.10  python3.10         [.] 0x0000000000121737
     0.77%  python3.10  python3.10         [.] 0x0000000000121679
     0.76%  python3.10  python3.10         [.] 0x0000000000121730
     0.68%  python3.10  python3.10         [.] 0x000000000015b546
     0.64%  python3.10  python3.10         [.] 0x000000000012167d
     0.60%  python3.10  python3.10         [.] 0x000000000015b537
     0.52%  python3.10  python3.10         [.] 0x00000000001215f2
     0.51%  python3.10  python3.10         [.] 0x000000000012160f
     0.50%  python3.10  python3.10         [.] 0x0000000000121635
     0.45%  python3.10  python3.10         [.] 0x0000000000121628
     0.44%  python3.10  python3.10         [.] 0x0000000000179c4e
     0.41%  python3.10  python3.10         [.] 0x00000000001215dc
     0.38%  python3.10  python3.10         [.] 0x000000000012159b
     0.37%  python3.10  python3.10         [.] 0x0000000000121638
     0.37%  python3.10  python3.10         [.] 0x0000000000121616
     0.35%  python3.10  python3.10         [.] 0x00000000001215cb
     0.34%  python3.10  python3.10         [.] 0x000000000015b53b
     0.33%  python3.10  python3.10         [.] 0x000000000015b506
     0.32%  python3.10  python3.10         [.] 0x00000000001215a3
     0.32%  python3.10  python3.10         [.] 0x0000000000121734
     0.32%  python3.10  python3.10         [.] 0x00000000001215e9
     0.32%  python3.10  python3.10         [.] 0x000000000015b541
     0.30%  python3.10  python3.10         [.] 0x00000000001215ab
     0.29%  python3.10  python3.10         [.] 0x00000000001215f7
     0.29%  python3.10  python3.10         [.] 0x0000000000121667
     0.28%  python3.10  python3.10         [.] 0x000000000012167b
     0.28%  python3.10  python3.10         [.] 0x000000000015b500
     0.26%  python3.10  python3.10         [.] 0x0000000000121596
     0.24%  python3.10  python3.10         [.] 0x0000000000121600
     0.23%  python3.10  python3.10         [.] 0x0000000000179be0
     0.21%  python3.10  python3.10         [.] 0x000000000012167f
     0.19%  python3.10  python3.10         [.] 0x00000000001215e2
     0.17%  python3.10  python3.10         [.] 0x0000000000121660
     0.16%  python3.10  python3.10         [.] 0x0000000000121677
     0.16%  python3.10  python3.10         [.] 0x000000000012159d
     0.15%  python3.10  python3.10         [.] 0x0000000000179be6
     0.14%  python3.10  python3.10         [.] 0x00000000001215a7
     0.14%  python3.10  python3.10         [.] 0x00000000001215e5
     0.12%  python3.10  python3.10         [.] 0x0000000000121594
     0.12%  python3.10  python3.10         [.] 0x00000000001215bc
     0.12%  python3.10  python3.10         [.] 0x000000000015b520
     0.11%  python3.10  python3.10         [.] 0x000000000015b50e
     0.10%  python3.10  python3.10         [.] 0x00000000001215d8
     0.10%  python3.10  python3.10         [.] 0x000000000012166e
     0.10%  python3.10  python3.10         [.] 0x0000000000173d50
     0.10%  python3.10  python3.10         [.] 0x00000000001215a2
     0.10%  python3.10  python3.10         [.] 0x0000000000121653
     0.10%  python3.10  python3.10         [.] 0x0000000000173d58
     0.09%  python3.10  python3.10         [.] 0x000000000015b54f
     0.08%  python3.10  python3.10         [.] 0x000000000015b568
     0.08%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.08%  python3.10  python3.10         [.] 0x000000000015b55b
     0.08%  python3.10  python3.10         [.] 0x0000000000121675
     0.08%  python3.10  python3.10         [.] 0x0000000000179be8
     0.07%  python3.10  python3.10         [.] 0x0000000000179bee
     0.07%  python3.10  python3.10         [.] 0x0000000000179c5a
     0.06%  python3.10  python3.10         [.] 0x0000000000179c46
     0.06%  python3.10  python3.10         [.] 0x0000000000179c42
     0.05%  python3.10  python3.10         [.] 0x0000000000179c0e
     0.05%  python3.10  python3.10         [.] 0x0000000000179c02
     0.05%  python3.10  python3.10         [.] 0x000000000015b557
     0.04%  python3.10  python3.10         [.] 0x00000000001215b2
     0.04%  python3.10  python3.10         [.] 0x00000000001215a6
     0.04%  python3.10  python3.10         [.] 0x0000000000121740
     0.04%  python3.10  python3.10         [.] 0x00000000001215a0
     0.03%  python3.10  python3.10         [.] 0x0000000000179c3b
     0.03%  python3.10  python3.10         [.] 0x0000000000179c21
     0.03%  python3.10  python3.10         [.] 0x000000000015b50a
     0.03%  python3.10  python3.10         [.] 0x0000000000179be4
     0.03%  python3.10  python3.10         [.] 0x00000000001215df
     0.03%  python3.10  python3.10         [.] 0x000000000015b55d
     0.03%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.03%  python3.10  python3.10         [.] 0x000000000015b554
     0.03%  python3.10  python3.10         [.] 0x000000000015b53e
     0.03%  python3.10  python3.10         [.] 0x00000000001215ed
     0.03%  python3.10  python3.10         [.] 0x000000000015b519
     0.03%  python3.10  python3.10         [.] 0x000000000015b56e
     0.02%  python3.10  python3.10         [.] 0x0000000000179bea
     0.02%  python3.10  python3.10         [.] 0x00000000001215c8
     0.02%  python3.10  python3.10         [.] 0x0000000000179c15
     0.02%  python3.10  python3.10         [.] 0x00000000001215c0
     0.02%  python3.10  python3.10         [.] 0x000000000015b50b
     0.02%  python3.10  python3.10         [.] 0x000000000015b504
     0.02%  python3.10  python3.10         [.] 0x0000000000173d54
     0.02%  python3.10  python3.10         [.] 0x0000000000121754
     0.02%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.02%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.02%  python3.10  python3.10         [.] 0x0000000000179c2e
     0.02%  python3.10  [kernel.kallsyms]  [k] prepare_task_switch
     0.02%  python3.10  python3.10         [.] 0x0000000000179c13
     0.02%  python3.10  python3.10         [.] 0x000000000015b534
     0.02%  python3.10  python3.10         [.] 0x0000000000179bfb
     0.02%  python3.10  python3.10         [.] 0x0000000000121757
     0.02%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.02%  python3.10  python3.10         [.] _PyUnicode_JoinArray
     0.01%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.01%  python3.10  python3.10         [.] 0x0000000000121749
     0.01%  python3.10  python3.10         [.] 0x0000000000179c25
     0.01%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.01%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.01%  python3.10  python3.10         [.] 0x0000000000179c0b
     0.01%  python3.10  python3.10         [.] 0x000000000012162c
     0.01%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.01%  python3.10  python3.10         [.] 0x0000000000121672
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.01%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.01%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_context_sched_out
     0.01%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.01%  python3.10  python3.10         [.] 0x0000000000121630
     0.01%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.01%  python3.10  python3.10         [.] 0x000000000015b54b
     0.01%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.01%  python3.10  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.01%  python3.10  python3.10         [.] 0x00000000002942ff
     0.01%  python3.10  [kernel.kallsyms]  [k] task_tick_fair
     0.01%  python3.10  python3.10         [.] 0x000000000015b52a
     0.01%  python3.10  python3.10         [.] 0x0000000000179be9
     0.01%  python3.10  python3.10         [.] 0x000000000015b56d
     0.01%  python3.10  python3.10         [.] 0x000000000012161d
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.01%  python3.10  [kernel.kallsyms]  [k] check_preempt_wakeup
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.01%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.01%  python3.10  python3.10         [.] 0x00000000001a30b0
     0.01%  python3.10  libc.so.6          [.] parse_expression
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_wakeup
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.00%  python3.10  [kernel.kallsyms]  [k] put_prev_entity
     0.00%  python3.10  libc.so.6          [.] 0x0000000000199efd
     0.00%  python3.10  [kernel.kallsyms]  [k] ___perf_sw_event
     0.00%  python3.10  python3.10         [.] 0x0000000000198e60
     0.00%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] clockevents_program_event
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  python3.10         [.] 0x000000000015b512
     0.00%  python3.10  [kernel.kallsyms]  [k] nohz_balancer_kick
     0.00%  python3.10  python3.10         [.] 0x0000000000179c56
     0.00%  python3.10  [kernel.kallsyms]  [k] kfree
     0.00%  python3.10  python3.10         [.] 0x000000000029499b
     0.00%  python3.10  [kernel.kallsyms]  [k] ttwu_do_wakeup
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_task_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.00%  python3.10  python3.10         [.] 0x0000000000294261
     0.00%  python3.10  [kernel.kallsyms]  [k] pmd_val
     0.00%  python3.10  [kernel.kallsyms]  [k] is_cpu_allowed
     0.00%  python3.10  [kernel.kallsyms]  [k] __unqueue_futex
     0.00%  python3.10  python3.10         [.] 0x0000000000121641
     0.00%  python3.10  python3.10         [.] 0x000000000012174d
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_all_qs
     0.00%  python3.10  [kernel.kallsyms]  [k] read_tsc
     0.00%  python3.10  python3.10         [.] 0x0000000000127f5d
     0.00%  python3.10  python3.10         [.] 0x0000000000121751
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  python3.10         [.] PyObject_Malloc
     0.00%  python3.10  python3.10         [.] 0x000000000015b509
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_event_init
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  python3.10  python3.10         [.] PyList_Append
     0.00%  python3.10  python3.10         [.] 0x0000000000127f54
     0.00%  python3.10  python3.10         [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  python3.10         [.] 0x0000000000151eca
     0.00%  python3.10  [kernel.kallsyms]  [k] error_entry
     0.00%  python3.10  [kernel.kallsyms]  [k] __cond_resched
     0.00%  python3.10  [kernel.kallsyms]  [k] __bitmap_and
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_disable
     0.00%  python3.10  python3.10         [.] 0x000000000015f000
     0.00%  python3.10  python3.10         [.] 0x000000000015efcc
     0.00%  python3.10  python3.10         [.] 0x000000000015d8d9
     0.00%  python3.10  python3.10         [.] 0x0000000000179bfe
     0.00%  python3.10  python3.10         [.] 0x0000000000137b1b
     0.00%  python3.10  [kernel.kallsyms]  [k] irq_enter_rcu
     0.00%  python3.10  python3.10         [.] 0x000000000015effa
     0.00%  python3.10  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_sleeper_start_expires
     0.00%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.00%  python3.10  python3.10         [.] 0x000000000018d589
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sg_lb_stats
     0.00%  python3.10  python3.10         [.] 0x000000000015b570
     0.00%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.00%  python3.10  python3.10         [.] 0x0000000000179c38
     0.00%  python3.10  [kernel.kallsyms]  [k] ___slab_alloc
     0.00%  python3.10  python3.10         [.] 0x0000000000137a60
     0.00%  python3.10  python3.10         [.] 0x000000000018d151
     0.00%  python3.10  [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_finish
     0.00%  python3.10  python3.10         [.] 0x0000000000179536
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event__id_header_size
     0.00%  python3.10  libc.so.6          [.] __memmove_sse2_unaligned_erms
     0.00%  python3.10  python3.10         [.] 0x000000000015b525
     0.00%  python3.10  [kernel.kallsyms]  [k] update_process_times
     0.00%  python3.10  python3.10         [.] 0x0000000000188e99
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.00%  python3.10  python3.10         [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%  python3.10  python3.10         [.] 0x000000000015b562
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_task
     0.00%  python3.10  python3.10         [.] 0x000000000012175a
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  python3.10  python3.10         [.] 0x0000000000188d97
     0.00%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] update_cfs_group
     0.00%  python3.10  python3.10         [.] 0x0000000000179c18
     0.00%  python3.10  python3.10         [.] 0x000000000017c3b2
     0.00%  python3.10  [kernel.kallsyms]  [k] hsw_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] irq_exit_rcu
     0.00%  python3.10  python3.10         [.] 0x0000000000129ec6
     0.00%  python3.10  python3.10         [.] 0x000000000012d121
     0.00%  python3.10  python3.10         [.] 0x000000000015efe1
     0.00%  python3.10  python3.10         [.] 0x000000000015f00e
     0.00%  python3.10  python3.10         [.] 0x0000000000188dc9
     0.00%  python3.10  python3.10         [.] 0x0000000000188dec
     0.00%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003082a8
     0.00%  python3.10  python3.10         [.] 0x000000000017c3fc
     0.00%  python3.10  [kernel.kallsyms]  [k] allocate_fake_cpuc
     0.00%  python3.10  python3.10         [.] 0x000000000015e11d
     0.00%  python3.10  python3.10         [.] 0x00000000002d9ed7
     0.00%  python3.10  python3.10         [.] PyObject_Format
     0.00%  python3.10  [kernel.kallsyms]  [k] pmd_page_vaddr
     0.00%  python3.10  python3.10         [.] 0x00000000002068f7
     0.00%  python3.10  [kernel.kallsyms]  [k] get_mem_cgroup_from_mm
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.00%  python3.10  [kernel.kallsyms]  [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task
     0.00%  python3.10  libc.so.6          [.] __strstr_sse2_unaligned
     0.00%  python3.10  python3.10         [.] 0x000000000017c380
     0.00%  python3.10  python3.10         [.] 0x000000000018d599
     0.00%  python3.10  python3.10         [.] 0x00000000001918b0
     0.00%  python3.10  python3.10         [.] 0x00000000002773d5
     0.00%  python3.10  python3.10         [.] 0x0000000000295071
     0.00%  python3.10  python3.10         [.] 0x00000000001228f6
     0.00%  python3.10  python3.10         [.] 0x0000000000127f59
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a11ef
     0.00%  python3.10  python3.10         [.] 0x0000000000277673
     0.00%  python3.10  python3.10         [.] 0x0000000000206b1f
     0.00%  python3.10  python3.10         [.] 0x0000000000294f1e
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0994
     0.00%  python3.10  python3.10         [.] 0x00000000001228eb
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_entity
     0.00%  python3.10  python3.10         [.] 0x00000000002775f9
     0.00%  python3.10  python3.10         [.] 0x0000000000206590
     0.00%  python3.10  python3.10         [.] 0x00000000002068ea
     0.00%  python3.10  python3.10         [.] 0x000000000018d700
     0.00%  python3.10  python3.10         [.] 0x000000000018d162
     0.00%  python3.10  python3.10         [.] 0x000000000018c069
     0.00%  python3.10  python3.10         [.] 0x000000000018d4a5
     0.00%  python3.10  python3.10         [.] 0x0000000000179541
     0.00%  python3.10  python3.10         [.] 0x0000000000137ada
     0.00%  python3.10  python3.10         [.] 0x0000000000179530
     0.00%  python3.10  python3.10         [.] 0x000000000018dc9f
     0.00%  python3.10  python3.10         [.] 0x000000000015fa80
     0.00%  python3.10  python3.10         [.] 0x000000000018d169
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_get_event_constraints
     0.00%  python3.10  python3.10         [.] 0x000000000018bf76
     0.00%  python3.10  python3.10         [.] 0x0000000000206b25
     0.00%  python3.10  python3.10         [.] 0x0000000000198e77
     0.00%  python3.10  python3.10         [.] 0x00000000002774db
     0.00%  python3.10  python3.10         [.] 0x00000000001522e0
     0.00%  python3.10  [kernel.kallsyms]  [k] vm_normal_page
     0.00%  python3.10  libcrypto.so.3     [.] OPENSSL_cleanse
     0.00%  python3.10  python3.10         [.] 0x000000000018d0bc
     0.00%  python3.10  python3.10         [.] 0x0000000000122901
     0.00%  python3.10  python3.10         [.] 0x00000000002b69c0
     0.00%  python3.10  python3.10         [.] PyArg_UnpackTuple
     0.00%  python3.10  python3.10         [.] _PyObject_FastCallDictTstate
     0.00%  python3.10  python3.10         [.] 0x0000000000151d88
     0.00%  python3.10  python3.10         [.] _PyObject_LookupSpecial
     0.00%  python3.10  libc.so.6          [.] __strncat_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]  [k] task_clock_event_add
     0.00%  python3.10  python3.10         [.] 0x00000000001229d0
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait_queue_me
     0.00%  python3.10  [kernel.kallsyms]  [k] get_futex_key
     0.00%  python3.10  libc.so.6          [.] __idna_name_classify
     0.00%  python3.10  libc.so.6          [.] 0x0000000000028494
     0.00%  python3.10  python3.10         [.] 0x00000000001795ed
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.00%  python3.10  python3.10         [.] 0x000000000018d75d
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] __get_user_nocheck_4
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_init
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_clone_args_from_user
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_bts_config
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.00%  python3.10  [kernel.kallsyms]  [k] mutex_unlock
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_txn
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%  python3.10  [kernel.kallsyms]  [k] try_charge_memcg
     0.00%  python3.10  [kernel.kallsyms]  [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_reserve_hardware
     0.00%  python3.10  python3.10         [.] 0x00000000001770b3
     0.00%  python3.10  python3.10         [.] 0x0000000000294720
     0.00%  python3.10  python3.10         [.] 0x000000000015ef7f
     0.00%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  python3.10         [.] 0x000000000018d06e
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_write_lock_irq
     0.00%  python3.10  python3.10         [.] 0x000000000015fff8
     0.00%  python3.10  python3.10         [.] 0x000000000018d4b6
     0.00%  python3.10  python3.10         [.] 0x000000000018d269
     0.00%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.00%  python3.10  python3.10         [.] 0x00000000001434c6
     0.00%  python3.10  python3.10         [.] 0x0000000000188ef6
     0.00%  python3.10  python3.10         [.] 0x00000000001d4961
     0.00%  python3.10  python3.10         [.] 0x0000000000206c7a
     0.00%  python3.10  python3.10         [.] 0x00000000001740a7
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] check_stack_object
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_event_map
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sg_wakeup_stats
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0940
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0970
     0.00%  python3.10  python3.10         [.] _PyType_Lookup
     0.00%  python3.10  python3.10         [.] 0x0000000000129edd
     0.00%  python3.10  python3.10         [.] 0x000000000015ef70
     0.00%  python3.10  python3.10         [.] 0x00000000001732d2
     0.00%  python3.10  python3.10         [.] 0x00000000001732de
     0.00%  python3.10  python3.10         [.] 0x000000000017c3ef
     0.00%  python3.10  python3.10         [.] 0x000000000018d964
     0.00%  python3.10  python3.10         [.] 0x00000000001d48d0
     0.00%  python3.10  python3.10         [.] 0x00000000001d48dd
     0.00%  python3.10  python3.10         [.] 0x00000000001d491e
     0.00%  python3.10  python3.10         [.] 0x000000000020bee5
     0.00%  python3.10  [kernel.kallsyms]  [k] page_remove_rmap
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.00%  python3.10  [kernel.kallsyms]  [k] mutex_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] should_failslab
     0.00%  python3.10  python3.10         [.] PyType_GenericAlloc
     0.00%  python3.10  python3.10         [.] 0x000000000017a8e0
     0.00%  python3.10  python3.10         [.] 0x0000000000206969
     0.00%  python3.10  python3.10         [.] 0x0000000000243806
     0.00%  python3.10  [kernel.kallsyms]  [k] alloc_pages_vma
     0.00%  python3.10  [kernel.kallsyms]  [k] allocate_slab
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] dup_task_struct
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_put_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_erase
     0.00%  python3.10  python3.10         [.] 0x0000000000162c76
     0.00%  python3.10  python3.10         [.] 0x000000000017c386
     0.00%  python3.10  python3.10         [.] 0x0000000000188d19
     0.00%  python3.10  python3.10         [.] 0x0000000000188dd7
     0.00%  python3.10  python3.10         [.] 0x0000000000189014
     0.00%  python3.10  python3.10         [.] 0x00000000001d48d5
     0.00%  python3.10  python3.10         [.] 0x00000000002cfec0
     0.00%  python3.10  python3.10         [.] 0x000000000018d07c
     0.00%  python3.10  [kernel.kallsyms]  [k] account_event
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_prepare
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_init_context
     0.00%  python3.10  [kernel.kallsyms]  [k] post_init_entity_util_avg
     0.00%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.00%  python3.10  python3.10         [.] _PyObject_GC_New
     0.00%  python3.10  python3.10         [.] 0x000000000011ea03
     0.00%  python3.10  python3.10         [.] 0x0000000000122820
     0.00%  python3.10  python3.10         [.] 0x000000000015ef78
     0.00%  python3.10  python3.10         [.] 0x00000000001732ee
     0.00%  python3.10  python3.10         [.] 0x0000000000188e31
     0.00%  python3.10  python3.10         [.] 0x0000000000188ff0
     0.00%  python3.10  python3.10         [.] 0x000000000018947b
     0.00%  python3.10  python3.10         [.] 0x00000000001d48fe
     0.00%  python3.10  python3.10         [.] 0x0000000000294e92
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.00%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.00%  python3.10  python3.10         [.] 0x0000000000162fe7
     0.00%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.00%  python3.10  [kernel.kallsyms]  [k] free_swap_cache
     0.00%  python3.10  [kernel.kallsyms]  [k] get_page_from_freelist
     0.00%  python3.10  python3.10         [.] 0x0000000000165f5a
     0.00%  python3.10  python3.10         [.] 0x000000000012e078
     0.00%  python3.10  [kernel.kallsyms]  [k] __handle_mm_fault
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.00%  python3.10  python3.10         [.] 0x000000000012d1da
     0.00%  python3.10  [kernel.kallsyms]  [k] do_user_addr_fault
