# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 79K of event 'cycles'
# Event count (approx.): 39665687302
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10                                [.] 0x000000000015efa1
     0.00%  python3.10  python3.10                                [.] 0x00000000001732c6
     0.00%  python3.10  python3.10                                [.] 0x000000000020659e
     0.00%  :2338331    python3.10                                [.] 0x000000000012159b
     0.00%  :2338193    python3.10                                [.] 0x00000000001215a7
     0.00%  :2337763    python3.10                                [.] 0x0000000000121616
     0.00%  :2338193    python3.10                                [.] 0x00000000001215cb
     0.00%  :2337959    python3.10                                [.] 0x00000000001215e9
     0.00%  :2338131    python3.10                                [.] 0x00000000001215cb
     0.00%  :2337763    [kernel.kallsyms]                         [k] asm_load_gs_index
     0.00%  :2337959    python3.10                                [.] 0x0000000000121594
     0.00%  :2338331    python3.10                                [.] 0x00000000001215a3
     0.00%  :2337763    python3.10                                [.] 0x000000000012160b
     0.00%  :2338331    python3.10                                [.] 0x00000000001215e9
     0.00%  :2337763    [kernel.kallsyms]                         [k] merge_sched_in
     0.00%  :2337959    python3.10                                [.] 0x0000000000121616
     0.00%  python3.10  python3.10                                [.] 0x000000000015d273
     0.00%  :2338005    python3.10                                [.] 0x00000000001215e5
     0.00%  :2338131    python3.10                                [.] 0x00000000001215b2
     0.00%  :2338049    python3.10                                [.] 0x0000000000121730
     0.00%  :2337959    python3.10                                [.] 0x00000000001215dc
     0.00%  :2338331    python3.10                                [.] 0x0000000000121596
     0.00%  :2337763    python3.10                                [.] 0x00000000001215c4
     0.00%  :2337763    python3.10                                [.] 0x0000000000121679
     0.00%  :2337763    python3.10                                [.] 0x0000000000121596
     0.00%  :2338027    python3.10                                [.] 0x00000000001215d8
     0.00%  :2337959    python3.10                                [.] 0x000000000012159d
     0.00%  :2338193    python3.10                                [.] 0x0000000000121677
     0.00%  python3.10  [kernel.kallsyms]                         [k] __alloc_pages
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_output_copy
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_segcblist_extract_done_cbs
     0.00%  python3.10  [kernel.kallsyms]                         [k] ttwu_do_activate
     0.00%  python3.10  python3.10                                [.] PyErr_GivenExceptionMatches
     0.00%  python3.10  python3.10                                [.] PyObject_RichCompare
     0.00%  python3.10  python3.10                                [.] PyTuple_New
     0.00%  python3.10  python3.10                                [.] 0x00000000001228c3
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a99
     0.00%  python3.10  python3.10                                [.] 0x0000000000151d88
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5e7
     0.00%  python3.10  python3.10                                [.] 0x000000000015f007
     0.00%  python3.10  python3.10                                [.] 0x00000000001740b3
     0.00%  python3.10  python3.10                                [.] 0x000000000017c388
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3c9
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d36
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ec7
     0.00%  python3.10  python3.10                                [.] 0x000000000018c087
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0ca
     0.00%  python3.10  python3.10                                [.] 0x000000000018d1cb
     0.00%  python3.10  python3.10                                [.] 0x000000000018d498
     0.00%  python3.10  python3.10                                [.] 0x000000000018d534
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5d8
     0.00%  python3.10  python3.10                                [.] 0x000000000018d960
     0.00%  python3.10  python3.10                                [.] 0x000000000018dc90
     0.00%  python3.10  python3.10                                [.] 0x000000000018dd3a
     0.00%  python3.10  python3.10                                [.] 0x0000000000294720
     0.00%  python3.10  python3.10                                [.] 0x00000000002cfec4
     0.00%  :2337959    python3.10                                [.] 0x0000000000121730
     0.00%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit
     0.00%  :2337763    python3.10                                [.] 0x0000000000121590
     0.00%  :2338331    python3.10                                [.] 0x0000000000121600
     0.00%  :2337959    python3.10                                [.] 0x00000000001215cb
     0.00%  python3.10  python3.10                                [.] 0x000000000011b370
     0.00%  python3.10  python3.10                                [.] 0x00000000001f5fa4
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_sg_lb_stats
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mem_cgroup_uncharge_list
     0.00%  python3.10  python3.10                                [.] 0x000000000018d753
     0.00%  :2338049    python3.10                                [.] 0x000000000012167f
     0.00%  :2338360    python3.10                                [.] 0x0000000000121596
     0.00%  :2337923    [kernel.kallsyms]                         [k] switch_fpu_return
     0.00%  python3.10  [kernel.kallsyms]                         [k] can_migrate_task.part.0
     0.00%  :2338131    python3.10                                [.] 0x000000000012159b
     0.00%  :2337923    python3.10                                [.] 0x0000000000121679
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]                         [k] inode_free_by_rcu
     0.00%  :2338391    python3.10                                [.] 0x0000000000121676
     0.00%  :2338391    python3.10                                [.] 0x00000000001215a6
     0.00%  python3.10  [kernel.kallsyms]                         [k] __slab_free
     0.00%  python3.10  [kernel.kallsyms]                         [k] file_free_rcu
     0.00%  python3.10  [kernel.kallsyms]                         [k] find_busiest_queue
     0.00%  :2338005    python3.10                                [.] 0x00000000001215ab
     0.00%  python3.10  [kernel.kallsyms]                         [k] __pagevec_lru_add_fn
     0.00%  python3.10  python3.10                                [.] 0x000000000011b529
     0.00%  python3.10  python3.10                                [.] 0x000000000018c045
     0.00%  python3.10  python3.10                                [.] 0x00000000002948b6
     0.00%  python3.10  python3.10                                [.] 0x0000000000138504
     0.00%  python3.10  python3.10                                [.] 0x00000000002a658e
     0.00%  python3.10  python3.10                                [.] 0x0000000000138758
     0.00%  python3.10  python3.10                                [.] 0x00000000001742ac
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_blocked_averages
     0.00%  python3.10  python3.10                                [.] 0x000000000017cba5
     0.00%  python3.10  python3.10                                [.] 0x000000000017ccbc
     0.00%  python3.10  python3.10                                [.] 0x000000000017413f
     0.00%  python3.10  [kernel.kallsyms]                         [k] futex_wait_queue_me
     0.00%  :2338049    python3.10                                [.] 0x0000000000121590
     0.00%  python3.10  python3.10                                [.] 0x000000000017461c
     0.00%  python3.10  python3.10                                [.] 0x00000000001743e7
     0.00%  python3.10  python3.10                                [.] 0x0000000000138609
     0.00%  python3.10  python3.10                                [.] 0x0000000000151ef8
     0.00%  python3.10  python3.10                                [.] 0x0000000000167da4
     0.00%  python3.10  python3.10                                [.] 0x0000000000143445
     0.00%  python3.10  python3.10                                [.] 0x000000000015f240
     0.00%  python3.10  python3.10                                [.] 0x000000000027e953
     0.00%  python3.10  python3.10                                [.] 0x0000000000263ce8
     0.00%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_out
     0.00%  python3.10  python3.10                                [.] 0x000000000011b4eb
     0.00%  python3.10  python3.10                                [.] 0x00000000001742a8
     0.00%  python3.10  python3.10                                [.] 0x00000000001595f6
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_accelerate_cbs
     0.00%  python3.10  [kernel.kallsyms]                         [k] __memcg_kmem_uncharge_page
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_h_load
     0.00%  python3.10  [kernel.kallsyms]                         [k] up_read
     0.00%  python3.10  python3.10                                [.] 0x0000000000174293
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_preempt_curr
     0.00%  python3.10  python3.10                                [.] 0x0000000000192bd7
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.00%  python3.10  [kernel.kallsyms]                         [k] arch_scale_freq_tick
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_wakeup
     0.00%  python3.10  [kernel.kallsyms]                         [k] __msecs_to_jiffies
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d304
     0.00%  python3.10  python3.10                                [.] 0x000000000006ed80
     0.00%  python3.10  python3.10                                [.] 0x0000000000138500
     0.00%  python3.10  python3.10                                [.] 0x000000000028dd39
     0.00%  python3.10  python3.10                                [.] 0x0000000000152266
     0.00%  python3.10  [kernel.kallsyms]                         [k] down_write_killable
     0.00%  python3.10  python3.10                                [.] 0x000000000029cdf0
     0.00%  python3.10  [kernel.kallsyms]                         [k] refcount_dec_not_one
     0.00%  python3.10  python3.10                                [.] 0x000000000028e084
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_dead_fair
     0.00%  python3.10  python3.10                                [.] 0x00000000001745a5
     0.00%  python3.10  python3.10                                [.] 0x00000000002c4474
     0.00%  python3.10  [i915]                                    [k] gen8_de_irq_handler.isra.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_irq_return_iret
     0.00%  python3.10  python3.10                                [.] _PyDict_NewPresized
     0.00%  python3.10  python3.10                                [.] 0x0000000000179604
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ec2
     0.00%  python3.10  python3.10                                [.] 0x000000000018bf7d
     0.00%  python3.10  python3.10                                [.] 0x000000000018d13f
     0.00%  python3.10  python3.10                                [.] 0x000000000018d22f
     0.00%  python3.10  python3.10                                [.] 0x00000000001c3770
     0.00%  python3.10  python3.10                                [.] 0x00000000001514fc
     0.00%  python3.10  python3.10                                [.] 0x0000000000129c7a
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003080c4
     0.00%  python3.10  [kernel.kallsyms]                         [k] wake_up_process
     0.00%  python3.10  python3.10                                [.] 0x000000000011b530
     0.00%  python3.10  python3.10                                [.] PyDict_SetItem
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dcf
     0.00%  python3.10  [kernel.kallsyms]                         [k] alloc_thread_stack_node
     0.00%  python3.10  [kernel.kallsyms]                         [k] try_module_get
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000006eae
     0.00%  python3.10  libcrypto.so.3                            [.] EVP_PKEY_CTX_free
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003082a5
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b8d
     0.00%  python3.10  python3.10                                [.] 0x000000000013fd0e
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e05
     0.00%  python3.10  python3.10                                [.] 0x0000000000163001
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d26
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e9f
     0.00%  python3.10  python3.10                                [.] 0x0000000000189014
     0.00%  python3.10  python3.10                                [.] 0x000000000015ff74
     0.00%  :2338131    python3.10                                [.] 0x0000000000121679
     0.00%  python3.10  python3.10                                [.] 0x000000000029cdf4
     0.00%  python3.10  python3.10                                [.] 0x0000000000233c30
     0.00%  :2337923    python3.10                                [.] 0x0000000000121737
     0.00%  python3.10  [kernel.kallsyms]                         [k] flush_tlb_mm_range
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_cancel
     0.00%  python3.10  python3.10                                [.] 0x000000000013865e
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpus_share_cache
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_dl_rq_load_avg
     0.00%  python3.10  python3.10                                [.] 0x000000000023957e
     0.00%  python3.10  [kernel.kallsyms]                         [k] __put_task_struct
     0.00%  python3.10  [kernel.kallsyms]                         [k] can_migrate_task
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_load_gs_index
     0.00%  python3.10  [kernel.kallsyms]                         [k] find_busiest_group
     0.00%  python3.10  python3.10                                [.] 0x000000000016a5f5
     0.00%  python3.10  [kernel.kallsyms]                         [k] wake_affine
     0.00%  python3.10  python3.10                                [.] _PyThreadState_DeleteCurrent
     0.00%  python3.10  [kernel.kallsyms]                         [k] clockevents_program_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] fpu__drop
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d328
     0.00%  python3.10  python3.10                                [.] PyErr_Restore
     0.00%  python3.10  [kernel.kallsyms]                         [k] __memcg_kmem_charge_page
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a77
     0.00%  python3.10  python3.10                                [.] 0x00000000002949de
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_group_capacity
     0.00%  :2338027    python3.10                                [.] 0x00000000001215e2
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_void
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_report_qs_rnp
     0.00%  python3.10  python3.10                                [.] 0x000000000011b4b9
     0.00%  python3.10  python3.10                                [.] 0x000000000028e0c3
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_lock_task_context
     0.00%  python3.10  python3.10                                [.] 0x000000000011b2d4
     0.00%  python3.10  [kernel.kallsyms]                         [k] mod_node_page_state
     0.00%  python3.10  python3.10                                [.] 0x000000000012b2d9
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_exclude_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_smp_send_reschedule
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000149cac
     0.00%  :2338391    python3.10                                [.] 0x00000000001215a2
     0.00%  python3.10  python3.10                                [.] 0x0000000000122913
     0.00%  python3.10  [kernel.kallsyms]                         [k] idle_cpu
     0.00%  python3.10  [kernel.kallsyms]                         [k] acct_collect
     0.00%  python3.10  [kernel.kallsyms]                         [k] tick_sched_handle
     0.00%  python3.10  python3.10                                [.] 0x000000000016a391
     0.00%  python3.10  libc.so.6                                 [.] round_and_return
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000303a87
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307858
     0.00%  python3.10  python3.10                                [.] 0x000000000006ed20
     0.00%  python3.10  python3.10                                [.] 0x000000000023eb10
     0.00%  python3.10  python3.10                                [.] 0x0000000000293d40
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_tick_fair
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.00%  python3.10  [kernel.kallsyms]                         [k] set_next_entity
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_note_context_switch
     0.00%  python3.10  python3.10                                [.] 0x000000000006ed84
     0.00%  python3.10  libc.so.6                                 [.] __stpncpy_ssse3
     0.00%  python3.10  python3.10                                [.] 0x000000000029c9cc
     0.00%  python3.10  [kernel.kallsyms]                         [k] clear_buddies
     0.00%  python3.10  python3.10                                [.] 0x000000000029c9d0
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_segcblist_ready_cbs
     0.00%  python3.10  [kernel.kallsyms]                         [k] taskstats_tgid_alloc
     0.00%  python3.10  [kernel.kallsyms]                         [k] flush_smp_call_function_queue
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_cpu_stall
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_segcblist_accelerate
     0.00%  python3.10  [kernel.kallsyms]                         [k] irq_enter_rcu
     0.00%  python3.10  [kernel.kallsyms]                         [k] __get_user_nocheck_4
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_mem_cgroup_from_mm
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000006ecb
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d981
     0.00%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_copy_ex
     0.00%  python3.10  python3.10                                [.] 0x000000000011b491
     0.00%  python3.10  python3.10                                [.] 0x0000000000122827
     0.00%  python3.10  python3.10                                [.] 0x000000000015243c
     0.00%  python3.10  python3.10                                [.] 0x00000000001771ec
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d32
     0.00%  python3.10  python3.10                                [.] 0x0000000000188df0
     0.00%  python3.10  python3.10                                [.] 0x0000000000198e81
     0.00%  python3.10  python3.10                                [.] 0x0000000000198ea2
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4931
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c65
     0.00%  python3.10  python3.10                                [.] 0x000000000029491d
     0.00%  python3.10  python3.10                                [.] 0x00000000002b69db
     0.00%  python3.10  [kernel.kallsyms]                         [k] mm_release
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_call_function_single
     0.00%  python3.10  python3.10                                [.] 0x0000000000070930
     0.00%  python3.10  [kernel.kallsyms]                         [k] refill_obj_stock
     0.00%  python3.10  python3.10                                [.] 0x000000000029c9c0
     0.00%  python3.10  python3.10                                [.] 0x00000000001595f4
     0.00%  python3.10  [vdso]                                    [.] 0x00000000000007f7
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_memcg_lruvec_state
     0.00%  python3.10  libc.so.6                                 [.] __deadline_to_ms
     0.00%  python3.10  [kernel.kallsyms]                         [k] mark_wake_futex
     0.00%  python3.10  python3.10                                [.] 0x000000000011b311
     0.00%  python3.10  [kernel.kallsyms]                         [k] tlb_finish_mmu
     0.00%  python3.10  python3.10                                [.] 0x000000000028b845
     0.00%  python3.10  [kernel.kallsyms]                         [k] delayacct_add_tsk
     0.00%  python3.10  [kernel.kallsyms]                         [k] detach_tasks
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003081a4
     0.00%  python3.10  python3.10                                [.] 0x00000000000cfa53
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030750d
     0.00%  python3.10  python3.10                                [.] 0x0000000000233c36
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_start_range_ns
     0.00%  python3.10  [kernel.kallsyms]                         [k] put_task_stack
     0.00%  python3.10  python3.10                                [.] 0x0000000000293e7e
     0.00%  python3.10  [kernel.kallsyms]                         [k] hsw_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_scan_max
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e1b
     0.00%  python3.10  python3.10                                [.] 0x000000000015236f
     0.00%  python3.10  python3.10                                [.] 0x000000000015b21b
     0.00%  python3.10  python3.10                                [.] 0x000000000015b568
     0.00%  python3.10  python3.10                                [.] 0x000000000015d8e3
     0.00%  python3.10  python3.10                                [.] 0x000000000015e06f
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef78
     0.00%  python3.10  python3.10                                [.] 0x0000000000163100
     0.00%  python3.10  python3.10                                [.] 0x0000000000169eae
     0.00%  python3.10  python3.10                                [.] 0x000000000016a34d
     0.00%  python3.10  python3.10                                [.] 0x000000000017961b
     0.00%  python3.10  python3.10                                [.] 0x000000000018d1e7
     0.00%  python3.10  python3.10                                [.] 0x000000000018d608
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d5
     0.00%  python3.10  python3.10                                [.] 0x0000000000206544
     0.00%  python3.10  python3.10                                [.] 0x000000000020654c
     0.00%  python3.10  python3.10                                [.] 0x0000000000206576
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c54
     0.00%  python3.10  python3.10                                [.] 0x00000000002953a7
     0.00%  python3.10  [vdso]                                    [.] 0x0000000000000823
     0.00%  python3.10  python3.10                                [.] 0x0000000000206970
     0.00%  python3.10  python3.10                                [.] 0x000000000017b10c
     0.00%  :2337959    python3.10                                [.] 0x0000000000121596
     0.00%  python3.10  python3.10                                [.] 0x000000000030e3b0
     0.00%  python3.10  python3.10                                [.] 0x0000000000127f59
     0.00%  python3.10  python3.10                                [.] 0x000000000020bed3
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf61
     0.00%  python3.10  python3.10                                [.] 0x00000000002949f0
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000007f20
     0.00%  python3.10  python3.10                                [.] 0x000000000012d088
     0.00%  python3.10  python3.10                                [.] 0x000000000016a31a
     0.00%  python3.10  python3.10                                [.] 0x000000000017c638
     0.00%  python3.10  python3.10                                [.] 0x00000000001893e8
     0.00%  python3.10  python3.10                                [.] 0x000000000018bf8d
     0.00%  python3.10  python3.10                                [.] 0x0000000000206b1a
     0.00%  python3.10  python3.10                                [.] 0x000000000018c091
     0.00%  python3.10  python3.10                                [.] 0x0000000000159965
     0.00%  python3.10  python3.10                                [.] 0x0000000000128090
     0.00%  python3.10  python3.10                                [.] 0x0000000000277595
     0.00%  python3.10  python3.10                                [.] 0x000000000018d18d
     0.00%  python3.10  [kernel.kallsyms]                         [k] smp_call_function_many_cond
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000002939e0
     0.00%  python3.10  python3.10                                [.] 0x00000000002942bc
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5b6
     0.00%  python3.10  python3.10                                [.] PyLong_FromUnsignedLong
     0.00%  python3.10  python3.10                                [.] 0x0000000000127f70
     0.00%  python3.10  python3.10                                [.] 0x000000000018d19e
     0.00%  python3.10  [kernel.kallsyms]                         [k] __cgroup_throttle_swaprate
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e21
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5a1
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_timespec64
     0.00%  python3.10  python3.10                                [.] 0x000000000013399a
     0.00%  python3.10  python3.10                                [.] 0x0000000000188de4
     0.00%  python3.10  python3.10                                [.] 0x0000000000121623
     0.00%  python3.10  python3.10                                [.] 0x0000000000286f3f
     0.00%  python3.10  python3.10                                [.] 0x0000000000151df2
     0.00%  python3.10  python3.10                                [.] 0x000000000015d640
     0.00%  python3.10  [kernel.kallsyms]                         [k] _find_first_bit
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpuset_fork
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event__header_size
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000028624
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003076e7
     0.00%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.00%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.00%  python3.10  python3.10                                [.] 0x0000000000122932
     0.00%  python3.10  python3.10                                [.] 0x0000000000188eea
     0.00%  python3.10  python3.10                                [.] 0x0000000000293e7a
     0.00%  python3.10  python3.10                                [.] 0x00000000002cfed2
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a099f
     0.00%  python3.10  python3.10                                [.] 0x0000000000179592
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307d7c
     0.00%  python3.10  [kernel.kallsyms]                         [k] put_ctx
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09c0
     0.00%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.00%  python3.10  python3.10                                [.] 0x00000000001508a2
     0.00%  python3.10  python3.10                                [.] 0x0000000000151db8
     0.00%  python3.10  python3.10                                [.] 0x000000000015b504
     0.00%  python3.10  python3.10                                [.] 0x00000000001795d2
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e31
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0f0
     0.00%  python3.10  python3.10                                [.] 0x000000000018d54e
     0.00%  python3.10  python3.10                                [.] 0x0000000000293e61
     0.00%  :2338131    python3.10                                [.] 0x000000000012160b
     0.00%  python3.10  python3.10                                [.] 0x00000000002775d6
     0.00%  python3.10  python3.10                                [.] PyLong_AsLong
     0.00%  python3.10  python3.10                                [.] 0x0000000000293e10
     0.00%  python3.10  python3.10                                [.] 0x000000000018d596
     0.00%  python3.10  [kernel.kallsyms]                         [k] memcpy_erms
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfad
     0.00%  python3.10  python3.10                                [.] 0x0000000000294ec4
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000002939b0
     0.00%  python3.10  python3.10                                [.] 0x00000000001228a8
     0.00%  python3.10  python3.10                                [.] 0x000000000016438a
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfd8
     0.00%  python3.10  python3.10                                [.] 0x000000000018d09e
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4924
     0.00%  python3.10  python3.10                                [.] 0x00000000002b6a1e
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_try_init_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] tsk_fork_get_node
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5e4
     0.00%  python3.10  python3.10                                [.] 0x0000000000179698
     0.00%  python3.10  python3.10                                [.] 0x000000000015d14b
     0.00%  python3.10  python3.10                                [.] 0x0000000000294e92
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f08
     0.00%  python3.10  python3.10                                [.] 0x0000000000179595
     0.00%  python3.10  python3.10                                [.] 0x000000000029497c
     0.00%  python3.10  [kernel.kallsyms]                         [k] flush_tlb_func
     0.00%  python3.10  python3.10                                [.] 0x0000000000206757
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030828f
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000000b30a0
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b21
     0.00%  python3.10  libcrypto.so.3                            [.] ENGINE_get_digest_engine
     0.00%  python3.10  python3.10                                [.] 0x00000000002cecd0
     0.00%  python3.10  python3.10                                [.] 0x000000000012d0b4
     0.00%  python3.10  python3.10                                [.] 0x0000000000179536
     0.00%  python3.10  python3.10                                [.] 0x0000000000127ea6
     0.00%  python3.10  python3.10                                [.] 0x00000000002b69c6
     0.00%  python3.10  python3.10                                [.] 0x000000000012b30f
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e21
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a094d
     0.00%  python3.10  [kernel.kallsyms]                         [k] wp_page_copy
     0.00%  python3.10  python3.10                                [.] 0x0000000000294250
     0.00%  python3.10  python3.10                                [.] 0x00000000002b39e2
     0.00%  python3.10  python3.10                                [.] 0x00000000002774c6
     0.00%  python3.10  python3.10                                [.] 0x000000000020696e
     0.00%  python3.10  python3.10                                [.] 0x0000000000122832
     0.00%  python3.10  python3.10                                [.] 0x00000000002773de
     0.00%  python3.10  python3.10                                [.] 0x0000000000206556
     0.00%  python3.10  [kernel.kallsyms]                         [k] gup_pgd_range
     0.00%  python3.10  [kernel.kallsyms]                         [k] should_failslab
     0.00%  python3.10  python3.10                                [.] PyList_New
     0.00%  python3.10  python3.10                                [.] 0x0000000000133a5c
     0.00%  python3.10  python3.10                                [.] 0x000000000015afd5
     0.00%  python3.10  python3.10                                [.] 0x000000000015e0e5
     0.00%  python3.10  python3.10                                [.] 0x000000000017bfb0
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ffe
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0a4
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5fe
     0.00%  python3.10  python3.10                                [.] 0x000000000018d604
     0.00%  python3.10  python3.10                                [.] 0x0000000000198eb7
     0.00%  python3.10  python3.10                                [.] 0x00000000001c12cd
     0.00%  python3.10  python3.10                                [.] 0x0000000000206546
     0.00%  python3.10  python3.10                                [.] 0x0000000000277529
     0.00%  python3.10  python3.10                                [.] 0x0000000000294738
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a1175
     0.00%  python3.10  python3.10                                [.] _PyLong_Format
     0.00%  python3.10  python3.10                                [.] 0x0000000000143c90
     0.00%  python3.10  python3.10                                [.] 0x000000000015f39c
     0.00%  python3.10  python3.10                                [.] 0x000000000018928c
     0.00%  python3.10  python3.10                                [.] 0x00000000002069b0
     0.00%  python3.10  python3.10                                [.] 0x00000000002773e6
     0.00%  python3.10  python3.10                                [.] 0x000000000015b53b
     0.00%  python3.10  python3.10                                [.] 0x000000000029501e
     0.00%  python3.10  python3.10                                [.] 0x0000000000179d08
     0.00%  python3.10  python3.10                                [.] 0x0000000000206b1f
     0.00%  python3.10  python3.10                                [.] _PyUnicodeWriter_Finish
     0.00%  python3.10  python3.10                                [.] 0x0000000000169af0
