# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cycles'
# Event count (approx.): 4865250209
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
     0.55%  python3.10  python3.10            [.] 0x000000000012167d
     0.45%  python3.10  python3.10            [.] 0x000000000012159b
     0.44%  :1601116    python3.10            [.] _PyEval_EvalFrameDefault
     0.40%  :1601161    python3.10            [.] _PyEval_EvalFrameDefault
     0.40%  python3.10  python3.10            [.] 0x000000000012160b
     0.40%  python3.10  python3.10            [.] 0x0000000000121605
     0.38%  python3.10  python3.10            [.] 0x000000000012167b
     0.35%  python3.10  python3.10            [.] 0x00000000001215a3
     0.34%  python3.10  python3.10            [.] 0x00000000001215c4
     0.29%  python3.10  python3.10            [.] 0x00000000001215a7
     0.26%  python3.10  python3.10            [.] 0x00000000001215a2
     0.26%  python3.10  python3.10            [.] 0x000000000012160f
     0.25%  python3.10  python3.10            [.] 0x00000000001215e2
     0.24%  python3.10  python3.10            [.] 0x00000000001215e9
     0.22%  python3.10  python3.10            [.] 0x00000000001215dc
     0.21%  python3.10  python3.10            [.] 0x000000000012159d
     0.20%  python3.10  python3.10            [.] 0x00000000001215ab
     0.19%  python3.10  python3.10            [.] 0x00000000001215cb
     0.19%  python3.10  python3.10            [.] 0x0000000000121677
     0.18%  python3.10  python3.10            [.] 0x000000000012167f
     0.17%  python3.10  python3.10            [.] 0x00000000001215bc
     0.16%  python3.10  python3.10            [.] 0x0000000000121616
     0.12%  python3.10  python3.10            [.] 0x00000000001215e5
     0.11%  python3.10  python3.10            [.] 0x000000000012166e
     0.09%  python3.10  python3.10            [.] 0x00000000001215d8
     0.09%  python3.10  python3.10            [.] 0x0000000000121600
     0.09%  python3.10  python3.10            [.] 0x0000000000121594
     0.08%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.06%  python3.10  python3.10            [.] 0x0000000000121599
     0.05%  python3.10  python3.10            [.] 0x00000000001215a0
     0.05%  :1601028    python3.10            [.] 0x0000000000121590
     0.05%  :1601028    python3.10            [.] 0x00000000001215a7
     0.05%  :1601055    python3.10            [.] 0x000000000012161a
     0.05%  :1600873    python3.10            [.] 0x000000000012159d
     0.04%  :1600974    python3.10            [.] 0x000000000012161a
     0.04%  :1600873    python3.10            [.] 0x000000000012161a
     0.04%  :1601224    python3.10            [.] 0x000000000012161a
     0.04%  python3.10  python3.10            [.] 0x00000000001215a6
     0.04%  :1601260    python3.10            [.] 0x00000000001215f7
     0.04%  python3.10  python3.10            [.] 0x00000000001215c8
     0.04%  python3.10  python3.10            [.] 0x00000000001215c0
     0.03%  :1601116    python3.10            [.] 0x0000000000121605
     0.03%  :1601028    python3.10            [.] 0x000000000012161a
     0.03%  :1600873    python3.10            [.] 0x00000000001215f7
     0.03%  :1601116    python3.10            [.] 0x0000000000121596
     0.03%  :1601028    python3.10            [.] 0x00000000001215f2
     0.03%  :1600921    python3.10            [.] 0x0000000000121613
     0.03%  :1600921    python3.10            [.] 0x000000000012159b
     0.03%  :1601224    python3.10            [.] 0x00000000001215f7
     0.03%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.03%  :1601003    python3.10            [.] 0x0000000000121730
     0.03%  :1601028    python3.10            [.] 0x0000000000121679
     0.03%  :1601321    python3.10            [.] 0x00000000001215c4
     0.03%  :1600974    python3.10            [.] 0x0000000000121676
     0.03%  :1600974    python3.10            [.] 0x00000000001215f2
     0.03%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.03%  python3.10  [kernel.kallsyms]     [k] psi_task_change
     0.03%  python3.10  python3.10            [.] 0x00000000001215b2
     0.02%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.02%  python3.10  python3.10            [.] 0x00000000001215ed
     0.02%  :1601003    python3.10            [.] 0x000000000012167d
     0.02%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.02%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.02%  python3.10  [kernel.kallsyms]     [k] intel_pmu_hw_config.part.0
     0.02%  :1601116    python3.10            [.] 0x000000000012161a
     0.02%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.02%  python3.10  [kernel.kallsyms]     [k] fpregs_assert_state_consistent
     0.02%  :1600953    python3.10            [.] 0x00000000001215cb
     0.02%  :1601116    python3.10            [.] 0x00000000001215c4
     0.02%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.02%  :1601116    python3.10            [.] 0x00000000001215dc
     0.02%  :1600974    python3.10            [.] 0x0000000000121590
     0.02%  :1601116    python3.10            [.] 0x00000000001215a3
     0.02%  python3.10  [kernel.kallsyms]     [k] x86_pmu_event_init
     0.02%  python3.10  python3.10            [.] 0x00000000001d4955
     0.02%  :1601055    python3.10            [.] 0x0000000000121596
     0.02%  :1600921    python3.10            [.] 0x00000000001215cb
     0.02%  :1601055    python3.10            [.] 0x000000000018928c
     0.02%  python3.10  [kernel.kallsyms]     [k] __memcg_kmem_charge_page
     0.02%  :1601116    python3.10            [.] 0x0000000000121679
     0.02%  :1601055    python3.10            [.] 0x00000000001215c0
     0.02%  :1600873    python3.10            [.] 0x00000000001215a7
     0.02%  :1601003    python3.10            [.] 0x00000000001215a3
     0.02%  :1601188    python3.10            [.] 0x000000000012161a
     0.02%  :1601116    python3.10            [.] 0x000000000012160b
     0.02%  :1601116    python3.10            [.] 0x0000000000121613
     0.02%  :1601028    python3.10            [.] 0x00000000001215e2
     0.02%  :1601188    python3.10            [.] 0x000000000012167b
     0.02%  :1601028    python3.10            [.] 0x0000000000121600
     0.02%  :1600921    python3.10            [.] 0x0000000000121605
     0.02%  :1601028    python3.10            [.] 0x00000000001215b2
     0.02%  :1601260    python3.10            [.] 0x000000000012161a
     0.02%  :1600921    python3.10            [.] 0x0000000000121676
     0.02%  :1601028    python3.10            [.] 0x0000000000121730
     0.02%  :1601321    python3.10            [.] 0x000000000012161a
     0.02%  :1601003    python3.10            [.] 0x00000000001215ab
     0.02%  :1601188    python3.10            [.] 0x000000000012160b
     0.02%  python3.10  python3.10            [.] 0x0000000000122820
     0.02%  :1601116    python3.10            [.] 0x0000000000121676
     0.02%  :1601055    python3.10            [.] 0x00000000001215a2
     0.02%  :1601260    python3.10            [.] 0x00000000001215e2
     0.02%  :1601188    python3.10            [.] 0x00000000001215d8
     0.02%  :1601028    python3.10            [.] 0x00000000001215cb
     0.02%  :1601321    python3.10            [.] 0x0000000000121737
     0.01%  :1601028    python3.10            [.] 0x000000000012160f
     0.01%  :1600974    python3.10            [.] 0x0000000000121594
     0.01%  :1601260    python3.10            [.] 0x0000000000121730
     0.01%  :1601028    python3.10            [.] 0x0000000000121737
     0.01%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.01%  :1601224    python3.10            [.] 0x00000000001215f2
     0.01%  :1601321    python3.10            [.] 0x000000000012160b
     0.01%  :1600873    python3.10            [.] 0x00000000001215ab
     0.01%  :1601055    python3.10            [.] 0x000000000012160b
     0.01%  :1600873    python3.10            [.] 0x000000000012159b
     0.01%  :1601003    python3.10            [.] 0x0000000000121679
     0.01%  :1600873    python3.10            [.] 0x0000000000121737
     0.01%  :1601188    python3.10            [.] 0x0000000000121590
     0.01%  :1601188    python3.10            [.] 0x0000000000121605
     0.01%  :1601188    python3.10            [.] 0x00000000001215ab
     0.01%  :1601260    python3.10            [.] 0x0000000000121590
     0.01%  :1600974    python3.10            [.] 0x0000000000121613
     0.01%  :1601188    python3.10            [.] 0x0000000000121613
     0.01%  :1601224    python3.10            [.] 0x00000000001215e2
     0.01%  :1601028    python3.10            [.] 0x00000000001215c4
     0.01%  :1601055    python3.10            [.] 0x00000000001215a3
     0.01%  :1601161    python3.10            [.] 0x00000000001215e9
     0.01%  :1601161    python3.10            [.] 0x0000000000121605
     0.01%  :1601260    python3.10            [.] 0x000000000012160b
     0.01%  :1601188    python3.10            [.] 0x0000000000121737
     0.01%  :1600921    python3.10            [.] 0x0000000000121679
     0.01%  python3.10  python3.10            [.] 0x0000000000121734
     0.01%  :1601161    python3.10            [.] 0x00000000001215a3
     0.01%  :1601321    python3.10            [.] 0x00000000001215bc
     0.01%  :1601161    python3.10            [.] 0x0000000000121737
     0.01%  :1600953    [kernel.kallsyms]     [k] read_tsc
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] raw_spin_rq_lock_nested
     0.01%  :1601188    python3.10            [.] 0x00000000001215a7
     0.01%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.01%  python3.10  [kernel.kallsyms]     [k] hsw_get_event_constraints
     0.01%  :1601321    python3.10            [.] 0x0000000000121596
     0.01%  :1601260    python3.10            [.] 0x0000000000121677
     0.01%  :1601321    python3.10            [.] 0x0000000000121616
     0.01%  :1601224    python3.10            [.] 0x0000000000121596
     0.01%  :1601224    python3.10            [.] 0x000000000012167b
     0.01%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.01%  :1601321    python3.10            [.] 0x00000000001215f2
     0.01%  :1601260    python3.10            [.] 0x00000000001215cb
     0.01%  :1600921    python3.10            [.] 0x00000000001215a3
     0.01%  :1601003    python3.10            [.] 0x0000000000121605
     0.01%  :1601003    python3.10            [.] 0x000000000012159b
     0.01%  :1601224    python3.10            [.] 0x00000000001215bc
     0.01%  :1601188    python3.10            [.] 0x0000000000121679
     0.01%  python3.10  python3.10            [.] 0x0000000000175dfe
     0.01%  :1601260    python3.10            [.] 0x0000000000121676
     0.01%  :1600974    libc.so.6             [.] ____wcstof_l_internal
     0.01%  python3.10  python3.10            [.] 0x000000000017c386
     0.01%  :1601003    python3.10            [.] 0x000000000012166e
     0.01%  :1601224    python3.10            [.] 0x0000000000121616
     0.01%  python3.10  python3.10            [.] 0x000000000012161d
     0.01%  python3.10  [kernel.kallsyms]     [k] _find_next_bit
     0.01%  :1601188    [kernel.kallsyms]     [k] enqueue_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.01%  :1600953    python3.10            [.] 0x0000000000121676
     0.01%  python3.10  [kernel.kallsyms]     [k] trigger_load_balance
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.01%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.01%  python3.10  [kernel.kallsyms]     [k] timerqueue_del
     0.01%  python3.10  python3.10            [.] 0x0000000000150bcb
     0.01%  :1600974    python3.10            [.] 0x0000000000121679
     0.01%  :1601188    python3.10            [.] 0x0000000000121730
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.01%  :1601028    python3.10            [.] 0x00000000001215a0
     0.01%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.01%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.01%  python3.10  [kernel.kallsyms]     [k] hrtimer_interrupt
     0.01%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] available_idle_cpu
     0.01%  python3.10  python3.10            [.] _PyObject_LookupSpecial
     0.01%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.01%  :1600953    python3.10            [.] 0x00000000001215f2
     0.01%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.01%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.01%  :1600953    python3.10            [.] 0x0000000000121590
     0.01%  :1600953    python3.10            [.] 0x0000000000121596
     0.01%  :1600953    python3.10            [.] 0x00000000001215c4
     0.01%  :1600953    python3.10            [.] 0x0000000000121679
     0.01%  :1601260    python3.10            [.] 0x0000000000121613
     0.01%  :1600953    python3.10            [.] 0x0000000000121734
     0.01%  python3.10  python3.10            [.] PyMem_Free
     0.01%  python3.10  [kernel.kallsyms]     [k] put_prev_entity
     0.01%  :1600953    python3.10            [.] 0x0000000000121730
     0.01%  python3.10  [i915]                [k] intel_timeline_unpin
     0.01%  python3.10  python3.10            [.] PyTraceBack_Here
     0.01%  python3.10  python3.10            [.] 0x00000000001215df
     0.01%  python3.10  [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.01%  python3.10  [kernel.kallsyms]     [k] tick_program_event
     0.01%  python3.10  [kernel.kallsyms]     [k] enqueue_task_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] kfree
     0.01%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.01%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.01%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a0940
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  python3.10  [kernel.kallsyms]     [k] enqueue_entity
     0.01%  :1601188    python3.10            [.] 0x0000000000121594
     0.01%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.01%  python3.10  [kernel.kallsyms]     [k] copy_thread
     0.01%  python3.10  [kernel.kallsyms]     [k] security_perf_event_alloc
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_setup_perfctr
     0.01%  python3.10  python3.10            [.] 0x0000000000143c88
     0.01%  python3.10  [kernel.kallsyms]     [k] invoke_rcu_core
     0.01%  python3.10  python3.10            [.] 0x0000000000152321
     0.01%  python3.10  python3.10            [.] 0x0000000000175dca
     0.01%  python3.10  libc.so.6             [.] __strstr_sse2_unaligned
     0.01%  python3.10  python3.10            [.] PyObject_GetAttr
     0.01%  python3.10  [kernel.kallsyms]     [k] __entry_text_start
     0.01%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.01%  python3.10  python3.10            [.] 0x0000000000151df2
     0.01%  python3.10  python3.10            [.] 0x000000000015d14b
     0.01%  python3.10  python3.10            [.] 0x00000000001630fd
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.01%  python3.10  python3.10            [.] 0x000000000018c04e
     0.00%  python3.10  [kernel.kallsyms]     [k] __calc_delta
     0.00%  python3.10  [kernel.kallsyms]     [k] do_wp_page
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_finish
     0.00%  python3.10  python3.10            [.] 0x00000000001771ec
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header_size
     0.00%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_try_init_event
     0.00%  python3.10  [kernel.kallsyms]     [k] task_clock_event_add
     0.00%  python3.10  python3.10            [.] 0x0000000000143407
     0.00%  python3.10  [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event__id_header_size
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.00%  python3.10  python3.10            [.] 0x0000000000129c42
     0.00%  python3.10  python3.10            [.] 0x000000000028e0a9
     0.00%  python3.10  [kernel.kallsyms]     [k] vm_normal_page
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_load_cache_lookup
     0.00%  python3.10  [kernel.kallsyms]     [k] obj_cgroup_charge_pages
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.00%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.00%  python3.10  python3.10            [.] 0x000000000012d0fc
     0.00%  python3.10  python3.10            [.] 0x0000000000172610
     0.00%  python3.10  python3.10            [.] 0x000000000017412b
     0.00%  python3.10  python3.10            [.] 0x000000000017a880
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.00%  python3.10  python3.10            [.] 0x000000000018d155
     0.00%  python3.10  python3.10            [.] 0x000000000016ac73
     0.00%  :1601188    python3.10            [.] 0x00000000001215a2
     0.00%  python3.10  python3.10            [.] 0x000000000017a8e0
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_lock
     0.00%  python3.10  python3.10            [.] 0x0000000000175de0
     0.00%  python3.10  [kernel.kallsyms]     [k] __alloc_pages
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_init_context
     0.00%  python3.10  python3.10            [.] 0x0000000000151e66
     0.00%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.00%  python3.10  python3.10            [.] 0x000000000015d120
     0.00%  python3.10  python3.10            [.] 0x0000000000137c02
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.00%  python3.10  [kernel.kallsyms]     [k] __pagevec_lru_add_fn
     0.00%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.00%  :1601321    python3.10            [.] 0x000000000012159d
     0.00%  :1601224    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.00%  python3.10  python3.10            [.] 0x000000000018d6f5
     0.00%  python3.10  python3.10            [.] 0x00000000001598f9
     0.00%  python3.10  python3.10            [.] 0x000000000018d0af
     0.00%  python3.10  python3.10            [.] 0x0000000000188e95
     0.00%  python3.10  python3.10            [.] 0x0000000000137bc7
     0.00%  python3.10  libc.so.6             [.] parse_qtd_backslash
     0.00%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0970
     0.00%  python3.10  python3.10            [.] 0x00000000002d9ec4
     0.00%  python3.10  python3.10            [.] 0x000000000015e0c6
     0.00%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] __slab_free
     0.00%  python3.10  python3.10            [.] 0x000000000018d162
     0.00%  python3.10  python3.10            [.] 0x000000000017c3fc
     0.00%  python3.10  [kernel.kallsyms]     [k] detach_tasks
     0.00%  python3.10  python3.10            [.] 0x00000000001795ed
     0.00%  python3.10  python3.10            [.] 0x0000000000179592
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  :1601321    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] sync_regs
     0.00%  :1601161    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1601161    [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  :1600953    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1600974    [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  :1601116    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] native_queued_spin_lock_slowpath.part.0
     0.00%  python3.10  python3.10            [.] 0x0000000000070360
     0.00%  :1600873    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1600921    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1600974    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1600974    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1601003    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1601028    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1601055    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1601188    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1601224    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1601260    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1601321    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.00%  python3.10  [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]     [k] read_tsc


# Samples: 10K of event 'branch'
# Event count (approx.): 937608739
#
# Overhead  Command     Shared Object      Symbol                                
# ........  ..........  .................  ......................................
#
    73.53%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     2.77%  python3.10  python3.10         [.] 0x000000000012161a
     1.03%  python3.10  python3.10         [.] 0x0000000000121590
     0.90%  python3.10  python3.10         [.] 0x0000000000121596
     0.81%  python3.10  python3.10         [.] 0x00000000001215f2
     0.80%  python3.10  python3.10         [.] 0x00000000001215f7
     0.73%  :1601028    python3.10         [.] _PyEval_EvalFrameDefault
     0.69%  python3.10  python3.10         [.] 0x0000000000121676
     0.65%  :1601224    python3.10         [.] _PyEval_EvalFrameDefault
     0.64%  :1601055    python3.10         [.] _PyEval_EvalFrameDefault
     0.63%  :1600921    python3.10         [.] _PyEval_EvalFrameDefault
     0.62%  :1601188    python3.10         [.] _PyEval_EvalFrameDefault
     0.61%  :1600873    python3.10         [.] _PyEval_EvalFrameDefault
     0.60%  :1601260    python3.10         [.] _PyEval_EvalFrameDefault
     0.58%  python3.10  python3.10         [.] 0x00000000001215c4
     0.56%  python3.10  python3.10         [.] 0x00000000001215a3
     0.52%  :1601003    python3.10         [.] _PyEval_EvalFrameDefault
     0.52%  :1600953    python3.10         [.] _PyEval_EvalFrameDefault
     0.52%  python3.10  python3.10         [.] 0x00000000001215a7
     0.50%  python3.10  python3.10         [.] 0x000000000012159b
     0.47%  python3.10  python3.10         [.] 0x00000000001215bc
     0.45%  python3.10  python3.10         [.] 0x00000000001215cb
     0.43%  python3.10  python3.10         [.] 0x0000000000121605
     0.43%  python3.10  python3.10         [.] 0x0000000000121613
     0.43%  python3.10  python3.10         [.] 0x000000000012159d
     0.41%  python3.10  python3.10         [.] 0x0000000000121730
     0.40%  :1600974    python3.10         [.] _PyEval_EvalFrameDefault
     0.39%  python3.10  python3.10         [.] 0x0000000000121737
     0.37%  python3.10  python3.10         [.] 0x0000000000121679
     0.36%  :1601321    python3.10         [.] _PyEval_EvalFrameDefault
     0.32%  python3.10  python3.10         [.] 0x00000000001215a2
     0.29%  python3.10  python3.10         [.] 0x000000000012160b
     0.28%  :1601116    python3.10         [.] _PyEval_EvalFrameDefault
     0.27%  python3.10  python3.10         [.] 0x00000000001215e5
     0.26%  python3.10  python3.10         [.] 0x00000000001215e2
     0.26%  python3.10  python3.10         [.] 0x00000000001215ab
     0.25%  python3.10  python3.10         [.] 0x00000000001215dc
     0.23%  :1601161    python3.10         [.] _PyEval_EvalFrameDefault
     0.22%  python3.10  python3.10         [.] 0x00000000001215e9
     0.20%  python3.10  python3.10         [.] 0x000000000012167d
     0.19%  python3.10  python3.10         [.] 0x000000000012167b
     0.15%  python3.10  python3.10         [.] 0x00000000001215b2
     0.14%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.12%  python3.10  python3.10         [.] 0x000000000012160f
     0.11%  python3.10  python3.10         [.] 0x00000000001215a6
     0.11%  python3.10  python3.10         [.] 0x0000000000121616
     0.11%  python3.10  python3.10         [.] 0x00000000001215d8
     0.10%  python3.10  python3.10         [.] 0x00000000001215c0
     0.10%  python3.10  python3.10         [.] 0x0000000000121599
     0.09%  python3.10  python3.10         [.] 0x000000000012167f
     0.09%  :1600873    python3.10         [.] 0x000000000012161a
     0.09%  python3.10  python3.10         [.] 0x0000000000121600
     0.09%  python3.10  python3.10         [.] 0x0000000000121594
     0.08%  :1600974    python3.10         [.] 0x000000000012161a
     0.07%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.06%  python3.10  python3.10         [.] 0x0000000000121677
     0.06%  python3.10  python3.10         [.] 0x00000000001215c8
     0.06%  :1601224    python3.10         [.] 0x000000000012161a
     0.06%  :1601055    python3.10         [.] 0x000000000012161a
     0.05%  python3.10  python3.10         [.] 0x00000000001215a0
     0.05%  :1601055    python3.10         [.] 0x0000000000121605
     0.05%  :1601161    python3.10         [.] 0x00000000001215a7
     0.04%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.04%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.04%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.04%  python3.10  python3.10         [.] 0x00000000001215ed
     0.04%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.04%  :1601260    python3.10         [.] 0x000000000012161a
     0.04%  :1601116    python3.10         [.] 0x0000000000121613
     0.03%  :1601055    python3.10         [.] 0x0000000000121590
     0.03%  :1601188    python3.10         [.] 0x000000000012160b
     0.03%  :1600953    python3.10         [.] 0x00000000001215a7
     0.03%  :1600921    python3.10         [.] 0x00000000001215f2
     0.03%  :1601003    python3.10         [.] 0x000000000012161a
     0.03%  python3.10  [kernel.kallsyms]  [k] available_idle_cpu
     0.03%  python3.10  [kernel.kallsyms]  [k] release_pages
     0.03%  :1601003    python3.10         [.] 0x0000000000121594
     0.03%  python3.10  [kernel.kallsyms]  [k] x86_reserve_hardware
     0.03%  :1601028    python3.10         [.] 0x000000000012159b
     0.03%  :1601116    python3.10         [.] 0x00000000001215cb
     0.03%  :1600974    python3.10         [.] 0x00000000001215dc
     0.03%  :1600974    python3.10         [.] 0x00000000001215f7
     0.03%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.03%  :1601028    python3.10         [.] 0x00000000001215c4
     0.02%  :1601116    python3.10         [.] 0x0000000000121605
     0.02%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.02%  :1601028    python3.10         [.] 0x000000000012167d
     0.02%  :1600873    python3.10         [.] 0x0000000000121596
     0.02%  :1601260    python3.10         [.] 0x0000000000121730
     0.02%  :1601224    python3.10         [.] 0x0000000000121596
     0.02%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.02%  python3.10  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.02%  :1600974    python3.10         [.] 0x00000000001215a3
     0.02%  python3.10  [kernel.kallsyms]  [k] __tlb_remove_page_size
     0.02%  :1601321    python3.10         [.] 0x00000000001215e2
     0.02%  :1601003    python3.10         [.] 0x0000000000121679
     0.02%  :1600873    python3.10         [.] 0x00000000001215cb
     0.02%  python3.10  python3.10         [.] 0x000000000012166e
     0.02%  :1601260    python3.10         [.] 0x000000000012159b
     0.02%  :1601161    python3.10         [.] 0x0000000000121679
     0.02%  :1601116    python3.10         [.] 0x000000000012161a
     0.02%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.02%  :1601260    python3.10         [.] 0x00000000001215ab
     0.02%  :1601321    python3.10         [.] 0x00000000001215d8
     0.02%  :1601161    python3.10         [.] 0x0000000000121613
     0.02%  :1601188    python3.10         [.] 0x00000000001215f7
     0.02%  :1601161    python3.10         [.] 0x000000000012161a
     0.02%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.02%  :1601260    python3.10         [.] 0x000000000012167d
