# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 11K of event 'cycles'
# Event count (approx.): 4576422903
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
     0.03%  :1601042    python3.10            [.] 0x00000000001215a7
     0.03%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.03%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.03%  :1600848    python3.10            [.] 0x0000000000121676
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.02%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.02%  :1600773    python3.10            [.] 0x00000000001215a7
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.02%  :1601042    python3.10            [.] 0x00000000001215f7
     0.02%  python3.10  [kernel.kallsyms]     [k] release_pages
     0.02%  python3.10  [kernel.kallsyms]     [k] vm_normal_page
     0.02%  :1600773    python3.10            [.] 0x00000000001215cb
     0.02%  :1600773    python3.10            [.] 0x0000000000121737
     0.02%  :1600886    python3.10            [.] 0x0000000000121737
     0.02%  :1600886    python3.10            [.] 0x0000000000121676
     0.02%  :1600886    python3.10            [.] 0x000000000012159b
     0.02%  :1600886    python3.10            [.] 0x00000000001215dc
     0.02%  :1600926    python3.10            [.] 0x000000000012161a
     0.02%  :1600886    python3.10            [.] 0x0000000000121679
     0.02%  :1600926    python3.10            [.] 0x00000000001215f7
     0.02%  :1600815    python3.10            [.] 0x0000000000121737
     0.02%  :1600926    python3.10            [.] 0x0000000000121677
     0.02%  :1600886    python3.10            [.] 0x0000000000121613
     0.02%  :1600815    python3.10            [.] 0x00000000001215e5
     0.02%  :1600848    [kernel.kallsyms]     [k] __calc_delta
     0.02%  :1601042    python3.10            [.] 0x00000000001215f2
     0.02%  :1600773    python3.10            [.] 0x0000000000121605
     0.02%  :1601042    python3.10            [.] 0x00000000001215a3
     0.02%  :1600999    python3.10            [.] 0x0000000000121613
     0.02%  :1600886    python3.10            [.] 0x0000000000121616
     0.02%  :1600773    python3.10            [.] 0x0000000000121676
     0.02%  :1600815    python3.10            [.] 0x00000000001215e2
     0.02%  :1600773    python3.10            [.] 0x0000000000121594
     0.02%  :1600999    python3.10            [.] 0x0000000000121590
     0.02%  :1601042    [kernel.kallsyms]     [k] cpuacct_charge
     0.02%  :1600970    python3.10            [.] 0x000000000012159b
     0.02%  :1600970    python3.10            [.] 0x00000000001215bc
     0.02%  :1600886    python3.10            [.] 0x00000000001215cb
     0.02%  :1600970    python3.10            [.] 0x0000000000121737
     0.02%  :1600970    python3.10            [.] 0x0000000000121605
     0.02%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.02%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.02%  :1600999    python3.10            [.] 0x0000000000121676
     0.02%  :1600773    python3.10            [.] 0x000000000012159d
     0.02%  :1600815    python3.10            [.] 0x0000000000121677
     0.02%  :1600848    python3.10            [.] 0x000000000012159b
     0.02%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.02%  :1600999    python3.10            [.] 0x0000000000121596
     0.02%  python3.10  [kernel.kallsyms]     [k] update_rq_clock
     0.02%  :1600773    python3.10            [.] 0x00000000001215f7
     0.02%  python3.10  [kernel.kallsyms]     [k] schedule
     0.02%  :1600848    python3.10            [.] 0x00000000001215a3
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.02%  python3.10  python3.10            [.] 0x00000000001215b2
     0.02%  :1600733    python3.10            [.] 0x000000000012161a
     0.02%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.02%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  :1600733    python3.10            [.] 0x0000000000121679
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_task
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_exclude_event
     0.01%  :1601042    python3.10            [.] 0x000000000012159b
     0.01%  python3.10  [kernel.kallsyms]     [k] rcu_all_qs
     0.01%  :1600733    python3.10            [.] 0x0000000000121737
     0.01%  :1600848    python3.10            [.] 0x000000000012161a
     0.01%  :1600773    python3.10            [.] 0x00000000001215e5
     0.01%  :1600773    python3.10            [.] 0x0000000000121596
     0.01%  python3.10  [kernel.kallsyms]     [k] clockevents_program_event
     0.01%  :1600733    python3.10            [.] 0x0000000000121730
     0.01%  :1600773    python3.10            [.] 0x0000000000121730
     0.01%  :1600733    python3.10            [.] 0x0000000000121590
     0.01%  :1600773    python3.10            [.] 0x0000000000121679
     0.01%  python3.10  python3.10            [.] 0x00000000001215ed
     0.01%  :1600733    python3.10            [.] 0x00000000001215a3
     0.01%  python3.10  python3.10            [.] 0x000000000012b2cb
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_finish
     0.01%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.01%  python3.10  [kernel.kallsyms]     [k] __tlb_remove_page_size
     0.01%  python3.10  python3.10            [.] 0x000000000013890c
     0.01%  python3.10  python3.10            [.] 0x0000000000174293
     0.01%  python3.10  python3.10            [.] 0x000000000012161d
     0.01%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.01%  :1601042    python3.10            [.] 0x00000000001215bc
     0.01%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.01%  :1600815    python3.10            [.] 0x0000000000121590
     0.01%  python3.10  python3.10            [.] 0x000000000015d1a5
     0.01%  :1600733    python3.10            [.] 0x00000000001215bc
     0.01%  python3.10  python3.10            [.] _PyType_Lookup
     0.01%  python3.10  [kernel.kallsyms]     [k] prepare_task_switch
     0.01%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.01%  :1600815    python3.10            [.] 0x000000000012161a
     0.01%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.01%  python3.10  [kernel.kallsyms]     [k] mutex_lock
     0.01%  python3.10  [kernel.kallsyms]     [k] task_scan_max
     0.01%  python3.10  python3.10            [.] _PyLong_New
     0.01%  python3.10  python3.10            [.] 0x000000000015b16c
     0.01%  python3.10  python3.10            [.] 0x0000000000129ef0
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_task
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.01%  python3.10  python3.10            [.] 0x000000000012d119
     0.01%  :1600733    python3.10            [.] 0x000000000012160b
     0.01%  python3.10  python3.10            [.] 0x0000000000152327
     0.01%  python3.10  python3.10            [.] PyTraceBack_Here
     0.01%  python3.10  [kernel.kallsyms]     [k] zap_pmd_range.isra.0
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_write_lock_irq
     0.01%  python3.10  [kernel.kallsyms]     [k] lock_page_memcg
     0.01%  python3.10  [kernel.kallsyms]     [k] uncharge_page
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_change
     0.01%  python3.10  [kernel.kallsyms]     [k] __mod_node_page_state
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.01%  python3.10  libc.so.6             [.] ____wcstof_l_internal
     0.01%  python3.10  python3.10            [.] 0x0000000000127b6c
     0.01%  python3.10  [kernel.kallsyms]     [k] ___slab_alloc
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.01%  python3.10  [kernel.kallsyms]     [k] plist_add
     0.01%  python3.10  python3.10            [.] 0x0000000000152260
     0.01%  python3.10  [kernel.kallsyms]     [k] __count_memcg_events
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.01%  python3.10  [kernel.kallsyms]     [k] kfree
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_task_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] enqueue_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_try_init_event
     0.01%  python3.10  python3.10            [.] 0x0000000000165fbf
     0.01%  python3.10  python3.10            [.] 0x000000000016653d
     0.01%  python3.10  python3.10            [.] 0x0000000000129d3f
     0.01%  python3.10  python3.10            [.] 0x00000000001771b5
     0.00%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.00%  python3.10  [kernel.kallsyms]     [k] wake_up_new_task
     0.00%  python3.10  [kernel.kallsyms]     [k] memset
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.00%  python3.10  python3.10            [.] _PyObject_GC_New
     0.00%  python3.10  python3.10            [.] 0x0000000000121740
     0.00%  python3.10  python3.10            [.] 0x0000000000129ce2
     0.00%  python3.10  python3.10            [.] 0x000000000012d6e3
     0.00%  python3.10  python3.10            [.] 0x00000000001641df
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_lock
     0.00%  python3.10  [kernel.kallsyms]     [k] clear_page_erms
     0.00%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.00%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.00%  python3.10  python3.10            [.] 0x00000000001522aa
     0.00%  python3.10  python3.10            [.] 0x00000000001215df
     0.00%  python3.10  python3.10            [.] 0x000000000012d0f8
     0.00%  python3.10  [kernel.kallsyms]     [k] __init_waitqueue_head
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_unlock
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_entity
     0.00%  python3.10  python3.10            [.] 0x000000000011eb10
     0.00%  python3.10  python3.10            [.] 0x00000000001d93c0
     0.00%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]     [k] vmacache_find
     0.00%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.00%  python3.10  [kernel.kallsyms]     [k] memcg_slab_post_alloc_hook
     0.00%  python3.10  python3.10            [.] 0x0000000000162cac
     0.00%  python3.10  [kernel.kallsyms]     [k] __task_pid_nr_ns
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  python3.10  python3.10            [.] 0x000000000016a345
     0.00%  python3.10  python3.10            [.] PyObject_SetAttr
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_move_task
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_unlock
     0.00%  python3.10  python3.10            [.] 0x000000000015d6d4
     0.00%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_user_generic_unrolled
     0.00%  python3.10  python3.10            [.] PyDict_GetItemWithError
     0.00%  :1601042    [kernel.kallsyms]     [k] psi_task_switch
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] switch_fpu_return
     0.00%  :1600733    python3.10            [.] 0x00000000001215ab
     0.00%  python3.10  [kernel.kallsyms]     [k] gup_pgd_range
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] free_task
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1601042    [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_adjust_freq_unthr_context
     0.00%  python3.10  [kernel.kallsyms]     [k] update_min_vruntime
     0.00%  :1600970    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1600926    python3.10            [.] 0x00000000001215a3
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_creds
     0.00%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.00%  :1600970    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1600773    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.00%  :1601042    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.00%  :1600733    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1600848    [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  :1600848    python3.10            [.] 0x0000000000121737
     0.00%  :1601042    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_init_event
     0.00%  :1600815    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1600848    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1600848    python3.10            [.] 0x0000000000121613
     0.00%  :1600886    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1600926    [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  :1600970    [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  :1600999    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1600999    python3.10            [.] 0x0000000000121679
     0.00%  python3.10  [kernel.kallsyms]     [k] do_syscall_64
     0.00%  python3.10  python3.10            [.] 0x000000000017a8e0


# Samples: 8K of event 'branch'
# Event count (approx.): 756550123
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
    75.83%  python3.10  python3.10            [.] _PyEval_EvalFrameDefault
     2.71%  python3.10  python3.10            [.] 0x000000000012161a
     1.12%  python3.10  python3.10            [.] 0x0000000000121590
     0.93%  :1600773    python3.10            [.] _PyEval_EvalFrameDefault
     0.82%  python3.10  python3.10            [.] 0x00000000001215f7
     0.80%  :1600848    python3.10            [.] _PyEval_EvalFrameDefault
     0.78%  :1600815    python3.10            [.] _PyEval_EvalFrameDefault
     0.77%  :1600970    python3.10            [.] _PyEval_EvalFrameDefault
     0.71%  :1600926    python3.10            [.] _PyEval_EvalFrameDefault
     0.71%  :1600886    python3.10            [.] _PyEval_EvalFrameDefault
     0.68%  python3.10  python3.10            [.] 0x000000000012159b
     0.66%  :1601042    python3.10            [.] _PyEval_EvalFrameDefault
     0.64%  python3.10  python3.10            [.] 0x0000000000121596
     0.62%  python3.10  python3.10            [.] 0x00000000001215a7
     0.55%  python3.10  python3.10            [.] 0x00000000001215f2
     0.52%  python3.10  python3.10            [.] 0x0000000000121676
     0.52%  python3.10  python3.10            [.] 0x0000000000121679
     0.52%  python3.10  python3.10            [.] 0x0000000000121605
     0.50%  python3.10  python3.10            [.] 0x00000000001215c4
     0.48%  python3.10  python3.10            [.] 0x0000000000121730
     0.46%  :1600999    python3.10            [.] _PyEval_EvalFrameDefault
     0.46%  python3.10  python3.10            [.] 0x00000000001215a3
     0.43%  python3.10  python3.10            [.] 0x0000000000121737
     0.40%  :1600733    python3.10            [.] _PyEval_EvalFrameDefault
     0.39%  python3.10  python3.10            [.] 0x00000000001215bc
     0.34%  python3.10  python3.10            [.] 0x0000000000121613
     0.32%  python3.10  python3.10            [.] 0x000000000012159d
     0.30%  python3.10  python3.10            [.] 0x00000000001215a2
     0.30%  python3.10  python3.10            [.] 0x00000000001215cb
     0.30%  python3.10  python3.10            [.] 0x000000000012160b
     0.26%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.25%  python3.10  python3.10            [.] 0x00000000001215dc
     0.19%  python3.10  python3.10            [.] 0x00000000001215e2
     0.18%  python3.10  python3.10            [.] 0x000000000012167d
     0.17%  python3.10  python3.10            [.] 0x00000000001215ab
     0.13%  python3.10  python3.10            [.] 0x0000000000121594
     0.13%  python3.10  python3.10            [.] 0x000000000012167b
     0.12%  python3.10  python3.10            [.] 0x00000000001215e9
     0.12%  python3.10  python3.10            [.] 0x00000000001215a0
     0.11%  python3.10  python3.10            [.] 0x00000000001215e5
     0.10%  python3.10  python3.10            [.] 0x00000000001215d8
     0.09%  python3.10  python3.10            [.] 0x000000000012166e
     0.09%  python3.10  python3.10            [.] 0x00000000001215c0
     0.08%  python3.10  python3.10            [.] 0x0000000000121677
     0.08%  python3.10  python3.10            [.] 0x0000000000121599
     0.06%  :1601042    python3.10            [.] 0x00000000001215c4
     0.06%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.06%  python3.10  python3.10            [.] 0x000000000012167f
     0.05%  python3.10  python3.10            [.] 0x00000000001215c8
     0.05%  :1600848    python3.10            [.] 0x000000000012161a
     0.05%  python3.10  python3.10            [.] 0x00000000001215a6
     0.05%  :1600970    python3.10            [.] 0x00000000001215f7
     0.05%  :1600815    python3.10            [.] 0x0000000000121590
     0.05%  :1600926    python3.10            [.] 0x000000000012161a
     0.05%  :1601042    python3.10            [.] 0x000000000012161a
     0.04%  :1600773    python3.10            [.] 0x00000000001215c4
     0.04%  :1600886    python3.10            [.] 0x00000000001215f7
     0.04%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.04%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.04%  :1600773    python3.10            [.] 0x000000000012159b
     0.04%  :1601042    python3.10            [.] 0x00000000001215f7
     0.04%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.04%  python3.10  python3.10            [.] 0x0000000000121616
     0.04%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.03%  python3.10  [kernel.kallsyms]     [k] perf_event_task_tick
     0.03%  :1600999    python3.10            [.] 0x0000000000121594
     0.03%  :1600999    python3.10            [.] 0x000000000012159d
     0.03%  python3.10  [kernel.kallsyms]     [k] timerqueue_del
     0.03%  python3.10  [kernel.kallsyms]     [k] unmap_page_range
     0.03%  :1600999    python3.10            [.] 0x00000000001215a3
     0.03%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.03%  python3.10  [kernel.kallsyms]     [k] free_swap_cache
     0.03%  python3.10  [kernel.kallsyms]     [k] vm_normal_page
     0.03%  :1600970    python3.10            [.] 0x0000000000121599
     0.03%  :1600886    python3.10            [.] 0x00000000001215f2
     0.03%  :1600886    python3.10            [.] 0x00000000001215e9
     0.03%  python3.10  python3.10            [.] 0x00000000001215ed
     0.03%  :1600815    python3.10            [.] 0x0000000000121596
     0.03%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.03%  :1600815    python3.10            [.] 0x000000000012159d
     0.03%  :1600848    python3.10            [.] 0x00000000001215ab
     0.02%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.02%  :1600848    python3.10            [.] 0x0000000000121590
     0.02%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.02%  :1600848    python3.10            [.] 0x00000000001215a3
     0.02%  :1600970    python3.10            [.] 0x0000000000121730
     0.02%  :1600815    python3.10            [.] 0x0000000000121679
     0.02%  python3.10  python3.10            [.] 0x000000000012160f
     0.02%  :1600773    python3.10            [.] 0x0000000000121613
     0.02%  :1600886    python3.10            [.] 0x0000000000121730
     0.02%  :1600886    python3.10            [.] 0x0000000000121613
     0.02%  :1600773    python3.10            [.] 0x00000000001215e2
     0.02%  :1600926    python3.10            [.] 0x00000000001215dc
     0.02%  :1600926    python3.10            [.] 0x00000000001215e9
     0.02%  :1600926    [kernel.kallsyms]     [k] update_rq_clock
     0.02%  :1600773    python3.10            [.] 0x000000000012167d
     0.02%  :1600970    python3.10            [.] 0x0000000000121594
     0.02%  :1600815    python3.10            [.] 0x000000000012159b
     0.02%  :1600848    python3.10            [.] 0x0000000000121676
     0.02%  :1601042    python3.10            [.] 0x000000000012159b
     0.02%  :1600815    python3.10            [.] 0x0000000000121730
     0.02%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.02%  :1600970    python3.10            [.] 0x0000000000121590
     0.02%  :1600970    python3.10            [.] 0x0000000000121596
     0.02%  :1601042    python3.10            [.] 0x000000000012159d
     0.02%  :1600773    python3.10            [.] 0x0000000000121605
     0.02%  python3.10  [kernel.kallsyms]     [k] get_nohz_timer_target
     0.02%  :1601042    python3.10            [.] 0x0000000000121605
     0.02%  :1600773    python3.10            [.] 0x00000000001215bc
     0.02%  :1601042    python3.10            [.] 0x0000000000121676
     0.02%  :1600970    python3.10            [.] 0x00000000001215c4
     0.02%  :1601042    python3.10            [.] 0x00000000001215a3
     0.02%  python3.10  [kernel.kallsyms]     [k] do_futex
     0.02%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.02%  :1600733    python3.10            [.] 0x0000000000121596
     0.02%  :1601042    python3.10            [.] 0x0000000000121613
     0.02%  :1601042    python3.10            [.] 0x00000000001215bc
     0.02%  :1600733    python3.10            [.] 0x000000000012160f
     0.02%  python3.10  python3.10            [.] 0x00000000001215b2
     0.02%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.02%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.02%  python3.10  python3.10            [.] 0x00000000001215df
     0.02%  python3.10  [kernel.kallsyms]     [k] __slab_free
     0.02%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.02%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.02%  python3.10  [kernel.kallsyms]     [k] __note_gp_changes
     0.02%  python3.10  python3.10            [.] 0x0000000000121600
     0.02%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.02%  :1600733    python3.10            [.] 0x000000000012167b
     0.02%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.02%  python3.10  [kernel.kallsyms]     [k] lock_page_memcg
     0.02%  :1600733    python3.10            [.] 0x00000000001215e9
     0.02%  python3.10  [kernel.kallsyms]     [k] __tlb_remove_page_size
     0.02%  python3.10  [kernel.kallsyms]     [k] psi_task_change
     0.02%  python3.10  [kernel.kallsyms]     [k] __entry_text_start
     0.02%  python3.10  [kernel.kallsyms]     [k] pick_next_entity
     0.02%  python3.10  python3.10            [.] 0x0000000000174293
     0.02%  python3.10  python3.10            [.] 0x0000000000174617
     0.02%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.02%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.01%  python3.10  python3.10            [.] 0x000000000021b615
     0.01%  python3.10  python3.10            [.] PyDict_GetItemWithError
     0.01%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.01%  python3.10  [kernel.kallsyms]     [k] refill_obj_stock
     0.01%  python3.10  python3.10            [.] 0x00000000001418d6
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.01%  python3.10  python3.10            [.] 0x0000000000175dfe
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_setup_perfctr
     0.01%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.01%  python3.10  python3.10            [.] PyTraceBack_Here
     0.01%  python3.10  [kernel.kallsyms]     [k] __srcu_read_unlock
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.01%  python3.10  [kernel.kallsyms]     [k] kfree
     0.01%  python3.10  [kernel.kallsyms]     [k] zap_page_range
     0.01%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] zap_pmd_range.isra.0
     0.01%  python3.10  [kernel.kallsyms]     [k] __mod_memcg_lruvec_state
     0.01%  python3.10  [kernel.kallsyms]     [k] unlink_file_vma
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.01%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.01%  python3.10  [kernel.kallsyms]     [k] free_unref_page_list
     0.01%  python3.10  [kernel.kallsyms]     [k] __mod_zone_page_state
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_pmu_event_init
     0.01%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.01%  python3.10  libc.so.6             [.] __memmove_sse2_unaligned_erms
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.01%  python3.10  [kernel.kallsyms]     [k] page_remove_file_rmap
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event__id_header_size
     0.01%  python3.10  python3.10            [.] 0x0000000000137b77
     0.01%  python3.10  [kernel.kallsyms]     [k] release_pages
     0.01%  python3.10  [kernel.kallsyms]     [k] free_pcp_prepare
     0.01%  python3.10  [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.01%  python3.10  [kernel.kallsyms]     [k] fsnotify_perm.part.0
     0.01%  python3.10  python3.10            [.] 0x0000000000175dd6
     0.01%  python3.10  [kernel.kallsyms]     [k] copy_sighand
     0.01%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.01%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.01%  python3.10  python3.10            [.] PyThread_get_thread_ident
     0.01%  python3.10  python3.10            [.] 0x000000000012d130
     0.01%  python3.10  python3.10            [.] 0x0000000000137b3c
     0.01%  python3.10  python3.10            [.] 0x0000000000143407
     0.01%  python3.10  python3.10            [.] 0x000000000016abe4
     0.01%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.01%  python3.10  [kernel.kallsyms]     [k] _find_next_bit
     0.01%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.01%  python3.10  python3.10            [.] PyUnicode_Format
     0.01%  python3.10  python3.10            [.] 0x0000000000129eb2
     0.01%  python3.10  python3.10            [.] 0x000000000012e074
     0.01%  python3.10  python3.10            [.] 0x0000000000143825
     0.01%  python3.10  python3.10            [.] 0x000000000017a860
     0.01%  python3.10  [kernel.kallsyms]     [k] mutex_lock
     0.01%  python3.10  [kernel.kallsyms]     [k] hsw_hw_config
     0.01%  python3.10  python3.10            [.] 0x000000000011d510
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.01%  python3.10  python3.10            [.] PyObject_GC_Del
     0.01%  python3.10  [kernel.kallsyms]     [k] vmacache_find
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.01%  python3.10  [kernel.kallsyms]     [k] rseq_get_rseq_cs.isra.0
     0.01%  python3.10  libc.so.6             [.] 0x000000000019d300
     0.01%  python3.10  python3.10            [.] _PyErr_SetObject
     0.01%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.01%  python3.10  python3.10            [.] 0x0000000000172ad6
     0.01%  python3.10  [kernel.kallsyms]     [k] fpregs_assert_state_consistent
     0.01%  python3.10  python3.10            [.] 0x0000000000167da0
     0.00%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_task_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.00%  python3.10  python3.10            [.] _PyErr_NormalizeException
