# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 21K of event 'cycles'
# Event count (approx.): 9193387484
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     0.01%  :2566854    [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.01%  python3.10  python3.10         [.] PyArg_ParseTupleAndKeywords
     0.01%  :2566854    libc.so.6          [.] 0x00000000001a09d0
     0.01%  python3.10  [kernel.kallsyms]  [k] arch_local_irq_enable
     0.01%  :2566854    python3.10         [.] 0x00000000001215a6
     0.01%  :2566854    python3.10         [.] _PyFunction_Vectorcall
     0.01%  :2566854    libc.so.6          [.] __stpncpy_sse2_unaligned
     0.01%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_task_tick
     0.01%  python3.10  [kernel.kallsyms]  [k] find_vma_prev
     0.01%  :2566854    python3.10         [.] 0x00000000001215c0
     0.01%  :2566854    [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.01%  python3.10  [kernel.kallsyms]  [k] release_user_cpus_ptr
     0.01%  python3.10  [kernel.kallsyms]  [k] __mod_zone_page_state
     0.01%  :2566854    python3.10         [.] 0x00000000001598c0
     0.01%  python3.10  [kernel.kallsyms]  [k] select_idle_cpu
     0.01%  python3.10  [vdso]             [.] __vdso_clock_gettime
     0.01%  :2566854    libc.so.6          [.] malloc
     0.01%  :2566854    python3.10         [.] 0x00000000001215df
     0.01%  python3.10  [kernel.kallsyms]  [k] calc_global_load_tick
     0.01%  :2566854    python3.10         [.] 0x000000000030e3b6
     0.01%  :2566854    libc.so.6          [.] 0x000000000019d981
     0.01%  python3.10  [kernel.kallsyms]  [k] clear_page_erms
     0.01%  python3.10  [kernel.kallsyms]  [k] update_rq_clock
     0.01%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.01%  python3.10  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.01%  python3.10  [kernel.kallsyms]  [k] sync_mm_rss
     0.01%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.01%  :2566854    [kernel.kallsyms]  [k] futex_wake
     0.01%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.01%  :2566854    [kernel.kallsyms]  [k] __lock_text_start
     0.01%  python3.10  [kernel.kallsyms]  [k] __update_blocked_fair
     0.01%  python3.10  python3.10         [.] 0x0000000000188d7f
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a0947
     0.01%  python3.10  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.01%  :2566854    [kernel.kallsyms]  [k] dequeue_task_fair
     0.01%  python3.10  python3.10         [.] 0x0000000000239574
     0.00%  python3.10  python3.10         [.] 0x00000000001215ed
     0.00%  :2566854    [kernel.kallsyms]  [k] syscall_enter_from_user_mode
     0.00%  :2566854    [kernel.kallsyms]  [k] psi_task_switch
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] ktime_get_update_offsets_now
     0.00%  python3.10  python3.10         [.] 0x0000000000151db8
     0.00%  python3.10  python3.10         [.] 0x000000000015963a
     0.00%  python3.10  python3.10         [.] 0x000000000012161d
     0.00%  python3.10  [kernel.kallsyms]  [k] get_random_u64
     0.00%  python3.10  python3.10         [.] _PyUnicode_FromId
     0.00%  python3.10  python3.10         [.] _Py_CheckFunctionResult
     0.00%  python3.10  python3.10         [.] 0x0000000000137a60
     0.00%  python3.10  python3.10         [.] 0x00000000001434c6
     0.00%  python3.10  python3.10         [.] 0x000000000015d27c
     0.00%  python3.10  python3.10         [.] 0x00000000001d48e8
     0.00%  :2566948    python3.10         [.] 0x0000000000121677
     0.00%  python3.10  python3.10         [.] 0x0000000000127f5d
     0.00%  python3.10  [kernel.kallsyms]  [k] __mutex_init
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003077ae
     0.00%  python3.10  [kernel.kallsyms]  [k] __kmalloc
     0.00%  :2566948    [kernel.kallsyms]  [k] rb_insert_color
     0.00%  python3.10  python3.10         [.] 0x00000000001215c8
     0.00%  python3.10  python3.10         [.] 0x00000000001d4961
     0.00%  python3.10  [kernel.kallsyms]  [k] schedule
     0.00%  python3.10  python3.10         [.] 0x0000000000277486
     0.00%  python3.10  [kernel.kallsyms]  [k] mutex_unlock
     0.00%  :2566948    python3.10         [.] 0x000000000012159b
     0.00%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.00%  :2566854    [vdso]             [.] __vdso_clock_gettime
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.00%  python3.10  python3.10         [.] 0x00000000001228f6
     0.00%  python3.10  python3.10         [.] 0x0000000000277587
     0.00%  python3.10  [kernel.kallsyms]  [k] run_rebalance_domains
     0.00%  python3.10  python3.10         [.] 0x000000000006fb94
     0.00%  python3.10  [kernel.kallsyms]  [k] kfree
     0.00%  python3.10  [kernel.kallsyms]  [k] task_h_load
     0.00%  python3.10  [kernel.kallsyms]  [k] ttwu_queue_wakelist
     0.00%  python3.10  [kernel.kallsyms]  [k] __mod_timer
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_task_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_forward
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_cblist_dequeue
     0.00%  python3.10  [kernel.kallsyms]  [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]  [k] apparmor_task_free
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sg_wakeup_stats
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] nohz_balance_exit_idle
     0.00%  python3.10  python3.10         [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  python3.10         [.] 0x0000000000294720
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  python3.10         [.] 0x000000000015b54f
     0.00%  :2566854    python3.10         [.] 0x00000000001d4902
     0.00%  python3.10  python3.10         [.] 0x000000000018d960
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_core_si
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_core
     0.00%  python3.10  [kernel.kallsyms]  [k] update_group_capacity
     0.00%  python3.10  [kernel.kallsyms]  [k] __run_timers.part.0
     0.00%  python3.10  [kernel.kallsyms]  [k] rebalance_domains
     0.00%  python3.10  python3.10         [.] 0x0000000000137a80
     0.00%  python3.10  [kernel.kallsyms]  [k] profile_tick
     0.00%  :2566854    python3.10         [.] 0x000000000012282a
     0.00%  :2566854    [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2566948    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :2566977    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :2566918    [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.00%  python3.10  python3.10         [.] PyFunction_NewWithQualName
     0.00%  python3.10  python3.10         [.] PyObject_Malloc
     0.00%  :2566854    python3.10         [.] 0x0000000000293e15
     0.00%  python3.10  [kernel.kallsyms]  [k] rmqueue


# Samples: 19K of event 'instructions'
# Event count (approx.): 13472010341
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
    48.57%  python3.10  python3.10            [.] _PyEval_EvalFrameDefault
    19.98%  :2566854    python3.10            [.] _PyEval_EvalFrameDefault
     3.50%  :2566854    python3.10            [.] 0x000000000012161a
     2.83%  :2566854    python3.10            [.] PyObject_RichCompare
     1.89%  python3.10  python3.10            [.] 0x000000000012161a
     1.48%  python3.10  python3.10            [.] 0x00000000001215c4
     1.40%  python3.10  python3.10            [.] 0x0000000000121590
     1.03%  :2566854    python3.10            [.] 0x0000000000121590
     0.81%  python3.10  python3.10            [.] 0x0000000000121676
     0.78%  :2566854    python3.10            [.] 0x0000000000179c4e
     0.75%  :2566854    python3.10            [.] 0x0000000000179c52
     0.67%  python3.10  python3.10            [.] 0x0000000000121613
     0.54%  python3.10  python3.10            [.] 0x000000000012167d
     0.49%  python3.10  python3.10            [.] 0x0000000000121737
     0.48%  python3.10  python3.10            [.] 0x0000000000121605
     0.47%  :2566854    python3.10            [.] 0x000000000015b541
     0.45%  :2566854    python3.10            [.] 0x000000000012160b
     0.44%  :2566854    python3.10            [.] 0x00000000001215c4
     0.43%  python3.10  python3.10            [.] 0x00000000001215ab
     0.43%  :2566854    python3.10            [.] 0x0000000000121605
     0.40%  :2566854    python3.10            [.] 0x000000000015b537
     0.39%  python3.10  python3.10            [.] 0x0000000000121730
     0.35%  :2566854    python3.10            [.] 0x0000000000121623
     0.32%  python3.10  python3.10            [.] 0x000000000012159b
     0.32%  :2566854    python3.10            [.] 0x00000000001215a3
     0.31%  :2566918    python3.10            [.] _PyEval_EvalFrameDefault
     0.30%  python3.10  python3.10            [.] 0x00000000001215a3
     0.30%  python3.10  python3.10            [.] 0x00000000001215f2
     0.29%  :2566854    python3.10            [.] 0x000000000012159b
     0.28%  :2566854    python3.10            [.] 0x000000000015b53b
     0.28%  python3.10  python3.10            [.] 0x00000000001215cb
     0.26%  :2566854    python3.10            [.] 0x0000000000121613
     0.24%  :2566854    python3.10            [.] 0x00000000001215ab
     0.24%  :2566854    python3.10            [.] 0x00000000001215dc
     0.22%  python3.10  python3.10            [.] 0x00000000001215dc
     0.22%  :2566854    python3.10            [.] 0x00000000001215f2
     0.21%  :2566854    python3.10            [.] 0x0000000000121734
     0.20%  :2566854    python3.10            [.] 0x00000000001215f7
     0.20%  python3.10  python3.10            [.] 0x000000000012160b
     0.19%  :2566854    python3.10            [.] 0x000000000012160f
     0.17%  :2566854    python3.10            [.] 0x0000000000121676
     0.17%  :2566977    python3.10            [.] _PyEval_EvalFrameDefault
     0.17%  python3.10  python3.10            [.] 0x0000000000121679
     0.17%  python3.10  python3.10            [.] 0x00000000001215f7
     0.17%  :2566854    python3.10            [.] 0x00000000001215e9
     0.17%  :2566854    python3.10            [.] 0x0000000000121596
     0.16%  :2566854    python3.10            [.] 0x0000000000121730
     0.16%  :2566854    python3.10            [.] 0x0000000000121600
     0.16%  python3.10  python3.10            [.] 0x00000000001215e9
     0.15%  :2566854    python3.10            [.] 0x000000000015b546
     0.15%  :2566854    python3.10            [.] 0x0000000000121616
     0.15%  :2566854    python3.10            [.] 0x0000000000121737
     0.15%  :2566854    python3.10            [.] 0x0000000000121638
     0.14%  :2566854    python3.10            [.] 0x0000000000121635
     0.14%  :2566854    python3.10            [.] 0x0000000000121628
     0.13%  :2566854    python3.10            [.] 0x000000000012167d
     0.12%  python3.10  python3.10            [.] 0x0000000000121677
     0.10%  :2566854    python3.10            [.] 0x000000000012159d
     0.10%  python3.10  python3.10            [.] 0x0000000000121596
     0.10%  python3.10  python3.10            [.] 0x000000000012167f
     0.09%  :2566854    python3.10            [.] 0x0000000000121653
     0.09%  python3.10  python3.10            [.] 0x00000000001215e5
     0.09%  :2566854    python3.10            [.] 0x0000000000121679
     0.09%  python3.10  python3.10            [.] 0x0000000000121734
     0.09%  :2566854    python3.10            [.] 0x000000000012167b
     0.09%  :2566854    python3.10            [.] 0x00000000001215cb
     0.08%  :2566854    python3.10            [.] 0x000000000015b520
     0.08%  python3.10  python3.10            [.] 0x00000000001215e2
     0.08%  python3.10  python3.10            [.] 0x00000000001215d8
     0.08%  :2566854    python3.10            [.] 0x000000000015b506
     0.07%  python3.10  python3.10            [.] 0x000000000012160f
     0.07%  :2566854    python3.10            [.] 0x00000000001215bc
     0.07%  python3.10  python3.10            [.] 0x0000000000121600
     0.07%  :2566854    python3.10            [.] 0x000000000015b568
     0.06%  :2566854    python3.10            [.] 0x00000000001215ed
     0.06%  :2566854    python3.10            [.] 0x00000000001215a7
     0.06%  :2566854    python3.10            [.] 0x000000000015b50e
     0.06%  :2566854    python3.10            [.] 0x0000000000179c5a
     0.06%  python3.10  python3.10            [.] 0x00000000001215bc
     0.06%  :2566854    python3.10            [.] 0x0000000000121660
     0.05%  python3.10  python3.10            [.] 0x0000000000121616
     0.05%  :2566854    python3.10            [.] 0x0000000000121751
     0.05%  :2566854    python3.10            [.] 0x00000000001215e5
     0.05%  python3.10  python3.10            [.] 0x000000000012166e
     0.04%  :2566854    python3.10            [.] 0x0000000000121757
     0.04%  :2566854    python3.10            [.] 0x0000000000121675
     0.04%  python3.10  python3.10            [.] 0x00000000001215a7
     0.04%  :2566854    python3.10            [.] 0x000000000015b56e
     0.04%  :2566854    python3.10            [.] 0x0000000000121667
     0.04%  :2566854    python3.10            [.] 0x0000000000121594
     0.04%  :2566854    python3.10            [.] 0x000000000012167f
     0.04%  python3.10  python3.10            [.] 0x00000000001215a2
     0.04%  :2566854    python3.10            [.] 0x000000000012164e
     0.03%  :2566854    python3.10            [.] 0x0000000000179c3b
     0.03%  :2566854    python3.10            [.] 0x00000000001215b2
     0.03%  :2566854    [kernel.kallsyms]     [k] psi_group_change
     0.03%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.03%  :2566854    python3.10            [.] 0x0000000000121754
     0.03%  python3.10  python3.10            [.] 0x0000000000121594
     0.03%  :2566948    python3.10            [.] _PyEval_EvalFrameDefault
     0.03%  :2566854    python3.10            [.] 0x00000000001215d8
     0.03%  :2566854    python3.10            [.] 0x0000000000179c46
     0.03%  python3.10  python3.10            [.] 0x000000000012167b
     0.03%  :2566854    python3.10            [.] 0x0000000000121749
     0.03%  :2566854    python3.10            [.] 0x0000000000179c42
     0.03%  :2566854    python3.10            [.] 0x000000000015b562
     0.02%  :2566854    python3.10            [.] 0x000000000015b54f
     0.02%  python3.10  python3.10            [.] 0x00000000001215c0
     0.02%  :2566854    python3.10            [.] 0x000000000015b557
     0.02%  :2566854    python3.10            [.] 0x0000000000121740
     0.02%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.02%  :2566854    python3.10            [.] 0x00000000001215a6
     0.02%  :2566854    python3.10            [.] 0x0000000000179be6
     0.02%  :2566854    python3.10            [.] 0x0000000000179be8
     0.02%  :2566854    python3.10            [.] 0x000000000015b500
     0.02%  :2566854    python3.10            [.] 0x00000000001215df
     0.02%  python3.10  python3.10            [.] 0x000000000012159d
     0.02%  :2566854    python3.10            [.] 0x0000000000173d50
     0.02%  :2566854    python3.10            [.] 0x000000000015b512
     0.02%  :2566854    python3.10            [.] 0x000000000015b554
     0.02%  :2566854    python3.10            [.] 0x000000000012174d
     0.02%  :2566854    python3.10            [.] 0x0000000000179bee
     0.02%  :2566854    python3.10            [.] 0x0000000000121630
     0.02%  :2566854    python3.10            [.] 0x000000000012175a
     0.02%  :2566854    python3.10            [.] 0x000000000015b50b
     0.02%  :2566854    python3.10            [.] 0x0000000000179bea
     0.02%  :2566854    python3.10            [.] 0x00000000001215a0
     0.02%  :2566854    python3.10            [.] 0x0000000000121599
     0.02%  :2566854    python3.10            [.] 0x000000000015b55b
     0.02%  :2566854    python3.10            [.] 0x00000000001215a2
     0.02%  :2566854    python3.10            [.] 0x000000000012166e
     0.02%  :2566854    python3.10            [.] PyLong_FromString
     0.02%  :2566854    python3.10            [.] 0x0000000000121677
     0.02%  :2566854    python3.10            [.] 0x0000000000173d58
     0.02%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.01%  :2566918    python3.10            [.] 0x0000000000121737
     0.01%  :2566918    python3.10            [.] 0x000000000012161a
     0.01%  python3.10  python3.10            [.] 0x00000000001215a0
     0.01%  :2566854    python3.10            [.] 0x000000000015b50a
     0.01%  :2566854    [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.01%  :2566854    python3.10            [.] 0x00000000001215e2
     0.01%  :2566854    python3.10            [.] 0x0000000000179c0e
     0.01%  :2566854    python3.10            [.] 0x0000000000179be0
     0.01%  :2566854    python3.10            [.] 0x0000000000179be4
     0.01%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.01%  :2566918    python3.10            [.] 0x000000000012167d
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_task
     0.01%  python3.10  [kernel.kallsyms]     [k] kfree
     0.01%  :2566854    python3.10            [.] 0x0000000000179c38
     0.01%  python3.10  [kernel.kallsyms]     [k] __cgroup_account_cputime
     0.01%  :2566854    python3.10            [.] 0x0000000000179c02
     0.01%  :2566948    python3.10            [.] 0x0000000000121590
     0.01%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.01%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.01%  python3.10  python3.10            [.] 0x00000000001d4961
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.01%  python3.10  python3.10            [.] 0x000000000018c0be
     0.01%  python3.10  python3.10            [.] 0x0000000000122820
     0.01%  python3.10  python3.10            [.] 0x000000000012e09c
     0.01%  :2566854    python3.10            [.] 0x00000000002b6a17
     0.01%  :2566977    python3.10            [.] 0x0000000000121613
     0.01%  :2566918    python3.10            [.] 0x00000000001215bc
     0.01%  :2566854    python3.10            [.] 0x0000000000121672
     0.01%  :2566918    python3.10            [.] 0x000000000012159b
     0.01%  :2566977    python3.10            [.] 0x0000000000121676
     0.01%  :2566918    python3.10            [.] 0x0000000000121613
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.01%  :2566854    [kernel.kallsyms]     [k] rb_insert_color
     0.01%  :2566854    libc.so.6             [.] __GI___pthread_tpp_change_priority
     0.01%  :2566854    python3.10            [.] 0x00000000001215c0
     0.01%  :2566854    libc.so.6             [.] 0x00000000001a09d0
     0.01%  :2566977    python3.10            [.] 0x00000000001215a3
     0.01%  :2566854    python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.01%  python3.10  python3.10            [.] 0x00000000001215a6
     0.01%  python3.10  python3.10            [.] _PyFunction_Vectorcall
     0.01%  :2566854    [kernel.kallsyms]     [k] update_sg_lb_stats
     0.01%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.01%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.01%  :2566977    python3.10            [.] 0x00000000001215f7
     0.01%  python3.10  [kernel.kallsyms]     [k] enqueue_entity
     0.01%  :2566977    python3.10            [.] 0x000000000012167d
     0.01%  python3.10  python3.10            [.] 0x00000000001215df
     0.01%  :2566854    [kernel.kallsyms]     [k] futex_wait_queue_me
     0.01%  :2566854    [kernel.kallsyms]     [k] get_futex_key
     0.01%  :2566977    python3.10            [.] 0x000000000012167f
     0.01%  :2566977    python3.10            [.] 0x000000000012161a
     0.01%  :2566854    [kernel.kallsyms]     [k] __slab_free
     0.01%  :2566854    [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.01%  :2566918    python3.10            [.] 0x00000000001215a3
     0.01%  :2566854    libc.so.6             [.] pthread_rwlock_trywrlock@GLIBC_2.2.5
     0.01%  :2566854    [kernel.kallsyms]     [k] error_entry
     0.01%  :2566854    [kernel.kallsyms]     [k] dequeue_task_fair
     0.01%  :2566854    [kernel.kallsyms]     [k] __cgroup_bpf_run_filter_skb
     0.01%  python3.10  python3.10            [.] 0x0000000000121599
     0.01%  :2566854    python3.10            [.] 0x000000000015b21b
     0.01%  :2566854    python3.10            [.] 0x0000000000179c21
     0.01%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.01%  python3.10  [kernel.kallsyms]     [k] reweight_entity
     0.01%  :2566854    python3.10            [.] 0x0000000000179c25
     0.01%  python3.10  [kernel.kallsyms]     [k] futex_wait
     0.01%  :2566854    [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.01%  :2566854    [kernel.kallsyms]     [k] hash_futex
     0.01%  :2566854    [kernel.kallsyms]     [k] switch_fpu_return
     0.01%  :2566854    [kernel.kallsyms]     [k] perf_event_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] lapic_next_deadline
     0.01%  :2566854    [kernel.kallsyms]     [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.01%  python3.10  [kernel.kallsyms]     [k] _find_next_bit
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.01%  :2566854    [kernel.kallsyms]     [k] __x64_sys_futex
     0.01%  :2566854    [kernel.kallsyms]     [k] obj_cgroup_uncharge_pages
     0.01%  :2566854    python3.10            [.] 0x0000000000179c13
     0.01%  :2566854    [kernel.kallsyms]     [k] irq_exit_rcu
     0.01%  python3.10  [kernel.kallsyms]     [k] __entry_text_start
     0.01%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_thermal
     0.01%  :2566854    python3.10            [.] 0x000000000015b52a
     0.01%  :2566854    libc.so.6             [.] 0x00000000001a1100
     0.01%  :2566854    [kernel.kallsyms]     [k] sync_regs
     0.01%  :2566854    python3.10            [.] 0x0000000000206694
     0.01%  :2566854    python3.10            [.] 0x00000000002948d3
     0.01%  python3.10  [kernel.kallsyms]     [k] irqentry_exit
     0.01%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.01%  :2566854    libc.so.6             [.] sem_open@GLIBC_2.2.5
     0.01%  :2566854    [kernel.kallsyms]     [k] enqueue_entity
     0.01%  :2566854    python3.10            [.] 0x0000000000294f4f
     0.01%  :2566854    [kernel.kallsyms]     [k] native_sched_clock
     0.01%  :2566854    python3.10            [.] _PyUnicode_ToDecimalDigit
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.01%  :2566854    python3.10            [.] 0x000000000015b53e
     0.01%  python3.10  [kernel.kallsyms]     [k] do_futex
     0.01%  python3.10  [kernel.kallsyms]     [k] sched_clock
     0.01%  :2566948    python3.10            [.] 0x00000000001215e9
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.01%  :2566854    [kernel.kallsyms]     [k] prepare_task_switch
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.01%  :2566854    [vdso]                [.] 0x00000000000007f7
     0.01%  :2566854    [kernel.kallsyms]     [k] perf_event_task_tick
     0.01%  python3.10  [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.01%  python3.10  [kernel.kallsyms]     [k] hrtimer_forward
     0.01%  :2566854    [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.01%  :2566854    python3.10            [.] 0x000000000015b56d
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.01%  :2566854    [kernel.kallsyms]     [k] task_h_load
     0.01%  :2566854    [kernel.kallsyms]     [k] do_futex
     0.00%  :2566854    [kernel.kallsyms]     [k] update_load_avg
     0.00%  :2566854    [kernel.kallsyms]     [k] __entry_text_start
     0.00%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.00%  python3.10  python3.10            [.] 0x0000000000121672
     0.00%  :2566948    python3.10            [.] 0x0000000000121600
     0.00%  :2566948    python3.10            [.] 0x0000000000121605
     0.00%  :2566854    libc.so.6             [.] cfree@GLIBC_2.2.5
     0.00%  python3.10  python3.10            [.] 0x0000000000175dc2
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_curr
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.00%  :2566854    libc.so.6             [.] 0x0000000000199f0e
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_all_qs
     0.00%  :2566948    python3.10            [.] 0x0000000000121676
     0.00%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_flags_change
     0.00%  python3.10  python3.10            [.] 0x0000000000129cca
     0.00%  :2566854    python3.10            [.] 0x00000000001215c8
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.00%  python3.10  python3.10            [.] 0x0000000000143474
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_lock
     0.00%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.00%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.00%  python3.10  [kernel.kallsyms]     [k] place_entity
     0.00%  python3.10  python3.10            [.] PyType_GenericAlloc
     0.00%  :2566854    [kernel.kallsyms]     [k] update_group_capacity
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_hw_config
     0.00%  python3.10  python3.10            [.] 0x0000000000129eb2
     0.00%  python3.10  python3.10            [.] 0x0000000000151d80
     0.00%  :2566854    [kernel.kallsyms]     [k] cpumask_next_and
     0.00%  python3.10  python3.10            [.] 0x000000000018d06c
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.00%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.00%  :2566854    [kernel.kallsyms]     [k] plist_add
     0.00%  :2566854    [kernel.kallsyms]     [k] tcp_ack_update_rtt
     0.00%  :2566854    libc.so.6             [.] _nss_files_getrpcbyname_r
     0.00%  python3.10  [kernel.kallsyms]     [k] get_page_from_freelist
     0.00%  python3.10  libc.so.6             [.] __memmove_sse2_unaligned_erms
     0.00%  python3.10  python3.10            [.] 0x0000000000152260
     0.00%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.00%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_hw_config
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.00%  python3.10  python3.10            [.] _PyErr_NormalizeException
     0.00%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.00%  python3.10  python3.10            [.] 0x0000000000131375
     0.00%  python3.10  python3.10            [.] 0x00000000002948dd
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_event_init
     0.00%  python3.10  python3.10            [.] 0x0000000000175cf5
     0.00%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] mem_cgroup_handle_over_high
     0.00%  python3.10  python3.10            [.] 0x000000000011e938
     0.00%  python3.10  python3.10            [.] 0x0000000000156656
     0.00%  python3.10  [kernel.kallsyms]     [k] error_entry
     0.00%  python3.10  [kernel.kallsyms]     [k] get_mem_cgroup_from_mm
     0.00%  python3.10  python3.10            [.] 0x0000000000128e0a
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.00%  python3.10  python3.10            [.] 0x00000000001215ed
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.00%  python3.10  [kernel.kallsyms]     [k] kmalloc_slab
     0.00%  :2566977    python3.10            [.] 0x00000000001215c4
     0.00%  python3.10  python3.10            [.] 0x0000000000143407
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  python3.10  python3.10            [.] 0x000000000012128c
     0.00%  python3.10  python3.10            [.] 0x0000000000165f3c
     0.00%  python3.10  [kernel.kallsyms]     [k] get_obj_cgroup_from_current
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_get_event_constraints
