# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 5K of event 'cycles'
# Event count (approx.): 650756063
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
     0.00%  python3.10  python3.10         [.] 0x000000000017f860
     0.00%  python3.10  python3.10         [.] 0x000000000017f971
     0.00%  python3.10  python3.10         [.] 0x000000000018d08a
     0.00%  python3.10  python3.10         [.] 0x000000000020bec2
     0.00%  python3.10  python3.10         [.] 0x0000000000277448
     0.00%  python3.10  python3.10         [.] 0x000000000029b3e4
     0.00%  python3.10  [kernel.kallsyms]  [k] __skb_datagram_iter
     0.00%  python3.10  [kernel.kallsyms]  [k] process_backlog
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_rcv_space_adjust
     0.00%  python3.10  libc.so.6          [.] 0x0000000000198afe
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307888
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003078c1
     0.00%  python3.10  python3.10         [.] _PyTime_GetSystemClock
     0.00%  python3.10  python3.10         [.] 0x0000000000127ed4
     0.00%  python3.10  python3.10         [.] 0x0000000000137a96
     0.00%  python3.10  python3.10         [.] 0x0000000000137a99
     0.00%  python3.10  python3.10         [.] 0x000000000015b234
     0.00%  python3.10  python3.10         [.] 0x000000000015b50e
     0.00%  python3.10  python3.10         [.] 0x000000000015b55b
     0.00%  python3.10  python3.10         [.] 0x000000000015c5d0
     0.00%  python3.10  python3.10         [.] 0x000000000015f014
     0.00%  python3.10  python3.10         [.] 0x000000000016ab50
     0.00%  python3.10  python3.10         [.] 0x000000000017953a
     0.00%  python3.10  python3.10         [.] 0x000000000017953d
     0.00%  python3.10  python3.10         [.] 0x000000000017f7d8
     0.00%  python3.10  python3.10         [.] 0x0000000000188d20
     0.00%  python3.10  python3.10         [.] 0x0000000000188dfe
     0.00%  python3.10  python3.10         [.] 0x0000000000188e17
     0.00%  python3.10  python3.10         [.] 0x000000000018d060
     0.00%  python3.10  python3.10         [.] 0x000000000018d0e8
     0.00%  python3.10  python3.10         [.] 0x000000000018d149
     0.00%  python3.10  python3.10         [.] 0x0000000000206c4d
     0.00%  python3.10  python3.10         [.] 0x000000000020becb
     0.00%  python3.10  python3.10         [.] 0x00000000002774d7
     0.00%  python3.10  python3.10         [.] 0x00000000002948c8
     0.00%  python3.10  python3.10         [.] 0x0000000000294f1a
     0.00%  python3.10  [kernel.kallsyms]  [k] __ip_local_out
     0.00%  python3.10  [kernel.kallsyms]  [k] available_idle_cpu
     0.00%  python3.10  [kernel.kallsyms]  [k] cpuacct_charge
     0.00%  python3.10  libc.so.6          [.] 0x0000000000198afa
     0.00%  python3.10  libc.so.6          [.] 0x0000000000199f0e
     0.00%  python3.10  python3.10         [.] 0x000000000011eae7
     0.00%  python3.10  python3.10         [.] 0x0000000000122865
     0.00%  python3.10  python3.10         [.] 0x0000000000137a9c
     0.00%  python3.10  python3.10         [.] 0x0000000000137ab1
     0.00%  python3.10  python3.10         [.] 0x00000000001407e0
     0.00%  python3.10  python3.10         [.] 0x00000000001598c8
     0.00%  python3.10  python3.10         [.] 0x000000000015c609
     0.00%  python3.10  python3.10         [.] 0x000000000016ac68
     0.00%  python3.10  python3.10         [.] 0x00000000001732d2
     0.00%  python3.10  python3.10         [.] 0x00000000001740af
     0.00%  python3.10  python3.10         [.] 0x000000000017cf00
     0.00%  python3.10  python3.10         [.] 0x0000000000188d36
     0.00%  python3.10  python3.10         [.] 0x0000000000188d90
     0.00%  python3.10  python3.10         [.] 0x000000000018929c
     0.00%  python3.10  python3.10         [.] 0x000000000018bfef
     0.00%  python3.10  python3.10         [.] 0x000000000018d091
     0.00%  python3.10  python3.10         [.] 0x0000000000198eb5
     0.00%  python3.10  python3.10         [.] 0x00000000002068ea
     0.00%  python3.10  python3.10         [.] 0x0000000000206941
     0.00%  python3.10  python3.10         [.] 0x000000000020beea
     0.00%  python3.10  python3.10         [.] 0x0000000000295047
     0.00%  python3.10  python3.10         [.] 0x00000000002b69db


# Samples: 5K of event 'instructions'
# Event count (approx.): 792161264
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
    27.74%  python3.10  python3.10                                [.] _PyEval_EvalFrameDefault
     4.76%  python3.10  python3.10                                [.] _PyObject_MakeTpCall
     1.83%  python3.10  python3.10                                [.] PyList_Append
     1.78%  python3.10  python3.10                                [.] PyLong_FromString
     1.59%  python3.10  python3.10                                [.] _PyUnicode_JoinArray
     1.14%  python3.10  python3.10                                [.] 0x00000000001d495d
     1.01%  python3.10  python3.10                                [.] 0x000000000015b546
     0.98%  python3.10  python3.10                                [.] 0x00000000001d4961
     0.83%  python3.10  python3.10                                [.] 0x000000000015b537
     0.82%  python3.10  python3.10                                [.] 0x000000000015effa
     0.76%  python3.10  python3.10                                [.] 0x000000000017c3fc
     0.72%  python3.10  python3.10                                [.] 0x00000000001b640a
     0.68%  python3.10  python3.10                                [.] 0x00000000001732de
     0.66%  python3.10  [kernel.kallsyms]                         [k] psi_group_change
     0.66%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.57%  python3.10  python3.10                                [.] 0x000000000020bf65
     0.54%  python3.10  python3.10                                [.] 0x0000000000188dd7
     0.50%  python3.10  python3.10                                [.] 0x0000000000188e95
     0.49%  python3.10  python3.10                                [.] 0x000000000015b541
     0.47%  python3.10  python3.10                                [.] 0x000000000017c3ef
     0.46%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.44%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.44%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.43%  python3.10  python3.10                                [.] 0x000000000017f87a
     0.38%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.37%  python3.10  python3.10                                [.] 0x0000000000127f5d
     0.37%  python3.10  python3.10                                [.] 0x000000000018d151
     0.36%  python3.10  python3.10                                [.] 0x000000000018d599
     0.36%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.35%  python3.10  python3.10                                [.] _PyObject_GetMethod
     0.34%  python3.10  python3.10                                [.] 0x000000000018d585
     0.33%  python3.10  python3.10                                [.] 0x0000000000174090
     0.33%  python3.10  python3.10                                [.] 0x000000000018d155
     0.31%  python3.10  python3.10                                [.] 0x000000000015f000
     0.31%  python3.10  libc.so.6                                 [.] ____wcstof_l_internal
     0.31%  python3.10  python3.10                                [.] 0x000000000018c0be
     0.31%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.30%  python3.10  python3.10                                [.] 0x000000000015efaa
     0.30%  python3.10  python3.10                                [.] _PyObject_LookupSpecial
     0.29%  python3.10  python3.10                                [.] 0x0000000000188dd3
     0.29%  python3.10  python3.10                                [.] 0x000000000020beee
     0.28%  python3.10  python3.10                                [.] 0x000000000017958b
     0.28%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.28%  python3.10  python3.10                                [.] 0x000000000018d589
     0.28%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.28%  python3.10  libc.so.6                                 [.] ____wcstold_l_internal
     0.28%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.27%  python3.10  python3.10                                [.] 0x000000000015efc7
     0.27%  python3.10  python3.10                                [.] 0x0000000000188eee
     0.27%  python3.10  python3.10                                [.] 0x00000000001b63ff
     0.26%  python3.10  python3.10                                [.] 0x00000000001732ee
     0.26%  python3.10  python3.10                                [.] 0x0000000000206c70
     0.24%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.24%  python3.10  python3.10                                [.] 0x0000000000188ef6
     0.24%  python3.10  python3.10                                [.] 0x0000000000243810
     0.24%  python3.10  python3.10                                [.] 0x000000000018d165
     0.24%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.24%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.24%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.23%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.23%  python3.10  python3.10                                [.] 0x00000000001732c6
     0.23%  python3.10  python3.10                                [.] 0x000000000015ef86
     0.21%  python3.10  python3.10                                [.] 0x000000000020bec2
     0.21%  python3.10  [kernel.kallsyms]                         [k] psi_task_switch
     0.21%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.21%  python3.10  libc.so.6                                 [.] re_search_internal
     0.20%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.20%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.19%  python3.10  python3.10                                [.] 0x000000000018d661
     0.19%  python3.10  python3.10                                [.] 0x000000000018d57a
     0.19%  python3.10  python3.10                                [.] 0x000000000018c0a9
     0.19%  python3.10  python3.10                                [.] 0x000000000020bf47
     0.19%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.19%  python3.10  python3.10                                [.] 0x000000000015b53b
     0.18%  python3.10  python3.10                                [.] 0x000000000018d077
     0.18%  python3.10  python3.10                                [.] 0x000000000015efdc
     0.18%  python3.10  python3.10                                [.] 0x000000000015b500
     0.17%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.17%  python3.10  [kernel.kallsyms]                         [k] rb_next
     0.17%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.17%  python3.10  python3.10                                [.] 0x0000000000122820
     0.16%  python3.10  python3.10                                [.] 0x000000000015c5d8
     0.16%  python3.10  python3.10                                [.] 0x0000000000294921
     0.16%  python3.10  python3.10                                [.] _PyUnicode_InsertThousandsGrouping
     0.16%  python3.10  python3.10                                [.] 0x000000000018d098
     0.16%  python3.10  python3.10                                [.] 0x00000000001795ed
     0.16%  python3.10  python3.10                                [.] 0x0000000000137b05
     0.16%  python3.10  python3.10                                [.] 0x000000000017f872
     0.16%  python3.10  python3.10                                [.] 0x0000000000122901
     0.15%  python3.10  python3.10                                [.] 0x000000000015b506
     0.15%  python3.10  python3.10                                [.] 0x000000000018d237
     0.15%  python3.10  [kernel.kallsyms]                         [k] tcp_write_xmit
     0.15%  python3.10  python3.10                                [.] 0x0000000000188df0
     0.15%  python3.10  libc.so.6                                 [.] __stpncpy_sse2_unaligned
     0.15%  python3.10  python3.10                                [.] 0x00000000001795ae
     0.15%  python3.10  python3.10                                [.] 0x000000000017c380
     0.14%  python3.10  [kernel.kallsyms]                         [k] merge_sched_in
     0.14%  python3.10  python3.10                                [.] 0x000000000017f965
     0.14%  python3.10  python3.10                                [.] 0x0000000000122832
     0.14%  python3.10  python3.10                                [.] 0x000000000020bf52
     0.14%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.14%  python3.10  python3.10                                [.] 0x000000000018d0e4
     0.14%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_userpage
     0.14%  python3.10  python3.10                                [.] 0x000000000015b54f
     0.14%  python3.10  libc.so.6                                 [.] re_compile_internal
     0.13%  python3.10  python3.10                                [.] 0x000000000015e07a
     0.13%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.13%  python3.10  python3.10                                [.] 0x0000000000150bcb
     0.13%  python3.10  python3.10                                [.] 0x00000000001d48d5
     0.13%  python3.10  libc.so.6                                 [.] parse_expression
     0.13%  python3.10  python3.10                                [.] 0x0000000000188d20
     0.13%  python3.10  python3.10                                [.] 0x000000000015b520
     0.13%  python3.10  [kernel.kallsyms]                         [k] reweight_entity
     0.13%  python3.10  python3.10                                [.] 0x0000000000188dcf
     0.13%  python3.10  python3.10                                [.] 0x000000000020bea0
     0.13%  python3.10  libcrypto.so.3                            [.] 0x00000000003076fd
     0.13%  python3.10  python3.10                                [.] 0x00000000001d48e8
     0.13%  python3.10  python3.10                                [.] 0x0000000000127f59
     0.13%  python3.10  libc.so.6                                 [.] 0x00000000001a0994
     0.12%  python3.10  python3.10                                [.] 0x000000000020bf3d
     0.12%  python3.10  python3.10                                [.] 0x0000000000206556
     0.12%  python3.10  python3.10                                [.] 0x000000000018d66e
     0.12%  python3.10  python3.10                                [.] _PyUnicodeWriter_PrepareInternal
     0.12%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.12%  python3.10  python3.10                                [.] 0x0000000000137bfb
     0.12%  python3.10  libcrypto.so.3                            [.] 0x00000000003083b9
     0.12%  python3.10  python3.10                                [.] 0x000000000015efcc
     0.12%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.12%  python3.10  python3.10                                [.] 0x000000000012284c
     0.12%  python3.10  python3.10                                [.] 0x0000000000137b70
     0.11%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.11%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.11%  python3.10  python3.10                                [.] 0x000000000020becb
     0.11%  python3.10  python3.10                                [.] 0x000000000018d0eb
     0.11%  python3.10  libc.so.6                                 [.] 0x00000000001a0984
     0.11%  python3.10  python3.10                                [.] 0x000000000018c028
     0.11%  python3.10  python3.10                                [.] 0x0000000000277486
     0.11%  python3.10  python3.10                                [.] 0x0000000000243806
     0.11%  python3.10  python3.10                                [.] 0x0000000000137b1b
     0.11%  python3.10  python3.10                                [.] 0x000000000017c3bb
     0.11%  python3.10  python3.10                                [.] 0x000000000018d16d
     0.11%  python3.10  python3.10                                [.] 0x000000000020bf50
     0.11%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.11%  python3.10  python3.10                                [.] 0x000000000018d07c
     0.11%  python3.10  python3.10                                [.] 0x0000000000294254
     0.11%  python3.10  python3.10                                [.] 0x000000000029498b
     0.11%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.11%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.11%  python3.10  python3.10                                [.] 0x0000000000150ba4
     0.11%  python3.10  python3.10                                [.] 0x000000000018d21a
     0.11%  python3.10  python3.10                                [.] 0x000000000018d06c
     0.11%  python3.10  libcrypto.so.3                            [.] EVP_DigestFinal_ex
     0.10%  python3.10  python3.10                                [.] 0x0000000000137af0
     0.10%  python3.10  python3.10                                [.] 0x00000000001740ab
     0.10%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.10%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.10%  python3.10  python3.10                                [.] 0x0000000000188e21
     0.10%  python3.10  [kernel.kallsyms]                         [k] memset_erms
     0.10%  python3.10  [kernel.kallsyms]                         [k] finish_task_switch.isra.0
     0.10%  python3.10  python3.10                                [.] 0x0000000000188e9f
     0.10%  python3.10  python3.10                                [.] 0x000000000013fd16
     0.10%  python3.10  python3.10                                [.] 0x00000000001740a7
     0.10%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.09%  python3.10  libc.so.6                                 [.] 0x00000000001a0951
     0.09%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_bh
     0.09%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg_locked
     0.09%  python3.10  python3.10                                [.] 0x000000000015b1dd
     0.09%  python3.10  python3.10                                [.] 0x00000000001732e7
     0.09%  python3.10  python3.10                                [.] PyMem_Realloc
     0.09%  python3.10  libc.so.6                                 [.] 0x0000000000199f08
     0.09%  python3.10  python3.10                                [.] 0x0000000000156684
     0.09%  python3.10  python3.10                                [.] 0x00000000002b6a17
     0.09%  python3.10  python3.10                                [.] 0x000000000018d193
     0.09%  python3.10  libcrypto.so.3                            [.] SHA256_Final
     0.09%  python3.10  python3.10                                [.] 0x00000000001b640c
     0.09%  python3.10  python3.10                                [.] 0x00000000001225e0
     0.09%  python3.10  python3.10                                [.] 0x00000000001d944b
     0.09%  python3.10  python3.10                                [.] 0x0000000000188de0
     0.08%  python3.10  python3.10                                [.] 0x000000000018d149
     0.08%  python3.10  python3.10                                [.] 0x00000000002068c1
     0.08%  python3.10  python3.10                                [.] 0x000000000018c05c
     0.08%  python3.10  [kernel.kallsyms]                         [k] enqueue_to_backlog
     0.08%  python3.10  python3.10                                [.] 0x0000000000162f4f
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307e5b
     0.08%  python3.10  python3.10                                [.] 0x0000000000206bc8
     0.08%  python3.10  python3.10                                [.] 0x000000000018d19e
     0.08%  python3.10  libcrypto.so.3                            [.] 0x00000000003073c8
     0.08%  python3.10  libcrypto.so.3                            [.] 0x00000000003078af
     0.08%  python3.10  python3.10                                [.] 0x000000000018d5fe
     0.08%  python3.10  python3.10                                [.] 0x0000000000206b51
     0.08%  python3.10  python3.10                                [.] 0x000000000020beaa
     0.08%  python3.10  python3.10                                [.] 0x000000000015b21b
     0.08%  python3.10  python3.10                                [.] PyUnicode_Decode
     0.08%  python3.10  python3.10                                [.] 0x000000000017c63f
     0.08%  python3.10  python3.10                                [.] 0x0000000000188d00
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_cleanup_rbuf
     0.08%  python3.10  python3.10                                [.] 0x00000000001795d2
     0.08%  python3.10  python3.10                                [.] 0x000000000015b16f
     0.08%  python3.10  python3.10                                [.] 0x000000000020675b
     0.08%  python3.10  libcrypto.so.3                            [.] 0x000000000030798c
     0.08%  python3.10  python3.10                                [.] 0x0000000000181b0b
     0.08%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_int
     0.08%  python3.10  python3.10                                [.] 0x000000000015b512
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307666
     0.08%  python3.10  libcrypto.so.3                            [.] 0x00000000003074f1
     0.08%  python3.10  python3.10                                [.] 0x000000000018d22d
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307452
     0.08%  python3.10  python3.10                                [.] 0x0000000000122869
     0.08%  python3.10  python3.10                                [.] PyNumber_Xor
     0.08%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_free
     0.08%  python3.10  [kernel.kallsyms]                         [k] update_rq_clock
     0.08%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.08%  python3.10  python3.10                                [.] 0x000000000015e119
     0.08%  python3.10  python3.10                                [.] 0x000000000018c0d9
     0.08%  python3.10  python3.10                                [.] PyUnicode_New
     0.08%  python3.10  python3.10                                [.] PyObject_Format
     0.08%  python3.10  python3.10                                [.] 0x000000000015b182
     0.08%  python3.10  python3.10                                [.] 0x000000000015b53e
     0.08%  python3.10  python3.10                                [.] 0x000000000018d06a
     0.08%  python3.10  python3.10                                [.] 0x0000000000206576
     0.08%  python3.10  [kernel.kallsyms]                         [k] tcp_ack
     0.08%  python3.10  libc.so.6                                 [.] 0x00000000001a09a6
     0.08%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307925
     0.08%  python3.10  [kernel.kallsyms]                         [k] loopback_xmit
     0.08%  python3.10  python3.10                                [.] 0x0000000000206757
     0.08%  python3.10  python3.10                                [.] 0x000000000020beac
     0.08%  python3.10  python3.10                                [.] 0x0000000000179530
     0.08%  python3.10  [kernel.kallsyms]                         [k] __skb_clone
     0.08%  python3.10  python3.10                                [.] 0x000000000018d592
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307432
     0.08%  python3.10  python3.10                                [.] 0x000000000015f00b
     0.08%  python3.10  python3.10                                [.] 0x000000000016abd7
     0.08%  python3.10  python3.10                                [.] 0x000000000018d9bc
     0.08%  python3.10  python3.10                                [.] 0x00000000001598ea
     0.08%  python3.10  [kernel.kallsyms]                         [k] rseq_ip_fixup
     0.08%  python3.10  python3.10                                [.] 0x000000000018d52e
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000258a7c
     0.08%  python3.10  python3.10                                [.] 0x000000000014f6bd
     0.08%  python3.10  python3.10                                [.] 0x000000000015efe1
     0.07%  python3.10  python3.10                                [.] 0x00000000002cfed2
     0.07%  python3.10  [kernel.kallsyms]                         [k] __skb_datagram_iter
     0.07%  python3.10  python3.10                                [.] 0x000000000018bf82
     0.07%  python3.10  python3.10                                [.] 0x000000000018d0f2
     0.07%  python3.10  libcrypto.so.3                            [.] 0x000000000030810c
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000003079f1
     0.07%  python3.10  python3.10                                [.] 0x000000000015b50e
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_add_backlog
     0.07%  python3.10  python3.10                                [.] 0x00000000000703e0
     0.07%  python3.10  [kernel.kallsyms]                         [k] __inet_lookup_established
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000003071c5
     0.07%  python3.10  python3.10                                [.] 0x000000000017954c
     0.07%  python3.10  python3.10                                [.] 0x00000000001512ea
     0.07%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.07%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.07%  python3.10  libc.so.6                                 [.] 0x0000000000199c00
     0.07%  python3.10  python3.10                                [.] 0x000000000029b467
     0.07%  python3.10  python3.10                                [.] 0x00000000001740af
     0.07%  python3.10  python3.10                                [.] 0x00000000001d4924
     0.07%  python3.10  libc.so.6                                 [.] parse_qtd_backslash
     0.07%  python3.10  python3.10                                [.] 0x000000000018d17a
     0.07%  python3.10  python3.10                                [.] 0x0000000000294993
     0.07%  python3.10  python3.10                                [.] 0x00000000002cfedf
     0.07%  python3.10  python3.10                                [.] 0x000000000015e0d2
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307ffe
     0.07%  python3.10  python3.10                                [.] 0x00000000001732d2
     0.07%  python3.10  python3.10                                [.] 0x0000000000206c5c
     0.07%  python3.10  libcrypto.so.3                            [.] CRYPTO_zalloc
     0.07%  python3.10  python3.10                                [.] PyBuffer_Release
     0.07%  python3.10  python3.10                                [.] 0x000000000018d0ee
     0.07%  python3.10  python3.10                                [.] 0x0000000000294250
     0.07%  python3.10  python3.10                                [.] 0x0000000000137a6f
     0.07%  python3.10  [kernel.kallsyms]                         [k] enqueue_task_fair
     0.07%  python3.10  python3.10                                [.] 0x00000000001598d1
     0.07%  python3.10  python3.10                                [.] 0x0000000000277477
     0.07%  python3.10  python3.10                                [.] 0x000000000018bfef
     0.07%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.07%  python3.10  python3.10                                [.] PyUnicode_RichCompare
     0.07%  python3.10  python3.10                                [.] 0x000000000018d068
     0.07%  python3.10  python3.10                                [.] 0x0000000000180a72
     0.07%  python3.10  python3.10                                [.] 0x000000000018d185
     0.07%  python3.10  python3.10                                [.] 0x000000000015f00e
     0.07%  python3.10  python3.10                                [.] 0x000000000018d269
     0.07%  python3.10  python3.10                                [.] 0x0000000000241485
     0.07%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000308425
     0.07%  python3.10  [kernel.kallsyms]                         [k] ip_rcv
     0.07%  python3.10  [kernel.kallsyms]                         [k] __local_bh_enable_ip
     0.07%  python3.10  python3.10                                [.] 0x000000000015b50a
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_mstamp_refresh
     0.07%  python3.10  [kernel.kallsyms]                         [k] __virt_addr_valid
     0.07%  python3.10  python3.10                                [.] 0x00000000001598f3
     0.07%  python3.10  python3.10                                [.] 0x000000000017c393
     0.07%  python3.10  python3.10                                [.] 0x0000000000122906
     0.07%  python3.10  python3.10                                [.] 0x000000000018d62c
     0.07%  python3.10  python3.10                                [.] 0x000000000018d534
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000308351
     0.07%  python3.10  python3.10                                [.] 0x00000000001228c3
     0.07%  python3.10  python3.10                                [.] 0x000000000018c091
     0.07%  python3.10  libc.so.6                                 [.] __GI___strncasecmp_l_sse2
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307a3f
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_rearm_rto
     0.07%  python3.10  python3.10                                [.] PyModule_GetState
     0.07%  python3.10  libcrypto.so.3                            [.] 0x000000000017d834
     0.07%  python3.10  python3.10                                [.] 0x0000000000122834
     0.07%  python3.10  libcrypto.so.3                            [.] 0x000000000030721c
     0.07%  python3.10  python3.10                                [.] 0x00000000001795b3
     0.07%  python3.10  [kernel.kallsyms]                         [k] ___slab_alloc
     0.07%  python3.10  python3.10                                [.] 0x00000000001893e0
     0.07%  python3.10  python3.10                                [.] 0x0000000000206c54
     0.07%  python3.10  python3.10                                [.] 0x0000000000122930
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_tso_segs
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000000a4bdb
     0.07%  python3.10  python3.10                                [.] 0x00000000001732c0
     0.07%  python3.10  libc.so.6                                 [.] 0x0000000000028490
     0.07%  python3.10  libc.so.6                                 [.] round_and_return
     0.07%  python3.10  python3.10                                [.] 0x000000000018d57d
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000308139
     0.07%  python3.10  python3.10                                [.] 0x0000000000179564
     0.07%  python3.10  python3.10                                [.] 0x000000000015b554
     0.07%  python3.10  [kernel.kallsyms]                         [k] __cgroup_bpf_run_filter_skb
     0.07%  python3.10  python3.10                                [.] 0x0000000000137a9c
     0.07%  python3.10  python3.10                                [.] 0x000000000018d64f
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000003081b7
     0.07%  python3.10  python3.10                                [.] 0x00000000002b6a1e
     0.07%  python3.10  python3.10                                [.] 0x000000000018d25c
     0.07%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.07%  python3.10  python3.10                                [.] 0x000000000013fcf0
     0.07%  python3.10  python3.10                                [.] 0x000000000024380b
     0.07%  python3.10  python3.10                                [.] 0x000000000017a8e0
     0.07%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000006760
     0.07%  python3.10  python3.10                                [.] 0x000000000018d103
     0.07%  python3.10  python3.10                                [.] 0x000000000017f8c2
     0.07%  python3.10  python3.10                                [.] 0x0000000000188edb
     0.07%  python3.10  python3.10                                [.] 0x000000000018d641
     0.07%  python3.10  python3.10                                [.] 0x000000000020685f
     0.07%  python3.10  python3.10                                [.] 0x0000000000122877
     0.07%  python3.10  python3.10                                [.] 0x000000000015b568
     0.07%  python3.10  python3.10                                [.] 0x0000000000127ea0
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307e09
     0.07%  python3.10  python3.10                                [.] 0x000000000015b534
     0.07%  python3.10  python3.10                                [.] 0x00000000002b6a12
     0.07%  python3.10  python3.10                                [.] 0x000000000016a30c
     0.07%  python3.10  python3.10                                [.] 0x000000000018d75d
     0.07%  python3.10  python3.10                                [.] 0x0000000000137ad2
     0.07%  python3.10  python3.10                                [.] 0x000000000018d5d0
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000308334
     0.06%  python3.10  python3.10                                [.] 0x0000000000137c02
     0.06%  python3.10  python3.10                                [.] 0x000000000017cf66
     0.06%  python3.10  python3.10                                [.] 0x00000000001894c3
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000307d8f
     0.06%  python3.10  libcrypto.so.3                            [.] 0x00000000003074c8
     0.06%  python3.10  python3.10                                [.] PyUnicode_AsEncodedString
     0.06%  python3.10  [kernel.kallsyms]                         [k] __ip_queue_xmit
     0.06%  python3.10  python3.10                                [.] 0x000000000014f690
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_fill_cb
     0.06%  python3.10  libcrypto.so.3                            [.] 0x000000000030735f
     0.06%  python3.10  python3.10                                [.] 0x0000000000206970
     0.06%  python3.10  libcrypto.so.3                            [.] 0x00000000003075c6
     0.06%  python3.10  libcrypto.so.3                            [.] SHA256_Update
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000307a25
     0.06%  python3.10  libcrypto.so.3                            [.] 0x000000000017d82f
     0.06%  python3.10  python3.10                                [.] 0x00000000001d48fe
     0.06%  python3.10  libcrypto.so.3                            [.] 0x000000000030779b
     0.06%  python3.10  python3.10                                [.] 0x000000000018d0bf
     0.06%  python3.10  python3.10                                [.] 0x0000000000189014
