# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 250K of event 'cycles'
# Event count (approx.): 120036657698
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
     0.00%  python3.10  python3.10         [.] 0x00000000002069cd
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_thermal_enabled
     0.00%  python3.10  [kernel.kallsyms]  [k] ctx_sched_out
     0.00%  python3.10  libc.so.6          [.] str_to_mpn
     0.00%  python3.10  python3.10         [.] 0x0000000000293d8b
     0.00%  python3.10  python3.10         [.] 0x0000000000122901
     0.00%  python3.10  python3.10         [.] 0x0000000000152440
     0.00%  python3.10  libc.so.6          [.] 0x000000000019d580
     0.00%  python3.10  [kernel.kallsyms]  [k] swake_up_one
     0.00%  python3.10  [kernel.kallsyms]  [k] asm_sysvec_reschedule_ipi
     0.00%  python3.10  python3.10         [.] PyDict_SetItem
     0.00%  python3.10  [kernel.kallsyms]  [k] dev_hard_start_xmit
     0.00%  python3.10  [kernel.kallsyms]  [k] ip_send_check
     0.00%  python3.10  [kernel.kallsyms]  [k] get_futex_key
     0.00%  python3.10  python3.10         [.] _PyUnicodeWriter_Init
     0.00%  python3.10  [kernel.kallsyms]  [k] refill_obj_stock
     0.00%  python3.10  python3.10         [.] 0x000000000017c3d0
     0.00%  python3.10  python3.10         [.] 0x00000000001d93c4
     0.00%  python3.10  [kernel.kallsyms]  [k] __kmalloc_node_track_caller
     0.00%  python3.10  python3.10         [.] 0x000000000011b2f6
     0.00%  python3.10  python3.10         [.] 0x00000000001b640a
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sg_lb_stats
     0.00%  python3.10  python3.10         [.] 0x0000000000293d40
     0.00%  python3.10  [kernel.kallsyms]  [k] validate_xmit_skb
     0.00%  python3.10  [kernel.kallsyms]  [k] ttwu_do_wakeup
     0.00%  python3.10  python3.10         [.] PyEval_SaveThread
     0.00%  python3.10  [libahci]          [k] ahci_scr_read
     0.00%  python3.10  python3.10         [.] 0x000000000015c5fe
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_sendmsg_locked
     0.00%  python3.10  python3.10         [.] 0x000000000020674f
     0.00%  python3.10  python3.10         [.] PyList_New
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_void
     0.00%  python3.10  [kernel.kallsyms]  [k] __xfrm_policy_check2.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] __pagevec_lru_add_fn
     0.00%  python3.10  [kernel.kallsyms]  [k] notify_hwp_interrupt
     0.00%  python3.10  [kernel.kallsyms]  [k] trigger_load_balance
     0.00%  python3.10  [vdso]             [.] 0x00000000000007b0
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000303a80
     0.00%  python3.10  python3.10         [.] 0x0000000000122854
     0.00%  python3.10  [kernel.kallsyms]  [k] update_blocked_averages
     0.00%  python3.10  [kernel.kallsyms]  [k] update_vsyscall
     0.00%  python3.10  [kernel.kallsyms]  [k] newidle_balance
     0.00%  python3.10  python3.10         [.] 0x0000000000293d13
     0.00%  python3.10  [kernel.kallsyms]  [k] sigprocmask
     0.00%  python3.10  python3.10         [.] 0x00000000002d048a
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_wakeup
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.00%  python3.10  python3.10         [.] 0x0000000000294eec
     0.00%  python3.10  [kernel.kallsyms]  [k] unmap_page_range
     0.00%  python3.10  python3.10         [.] 0x000000000015e082
     0.00%  python3.10  libc.so.6          [.] __GI___strcasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_trylock
     0.00%  python3.10  [kernel.kallsyms]  [k] blocking_notifier_call_chain
     0.00%  python3.10  python3.10         [.] 0x0000000000294f94
     0.00%  python3.10  libc.so.6          [.] __sem_check_add_mapping
     0.00%  python3.10  [i915]             [k] intel_crtc_get_vblank_timestamp
     0.00%  python3.10  [kernel.kallsyms]  [k] x2apic_send_IPI
     0.00%  python3.10  [kernel.kallsyms]  [k] idr_get_free
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0986
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1100
     0.00%  python3.10  python3.10         [.] _PyErr_NormalizeException
     0.00%  python3.10  python3.10         [.] 0x00000000001732ca
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1104
     0.00%  python3.10  python3.10         [.] 0x0000000000131375
     0.00%  python3.10  python3.10         [.] 0x0000000000152260
     0.00%  python3.10  python3.10         [.] 0x00000000001732c0
     0.00%  python3.10  [kernel.kallsyms]  [k] __dev_queue_xmit
     0.00%  python3.10  python3.10         [.] 0x0000000000159b07
     0.00%  python3.10  [kernel.kallsyms]  [k] __x64_sys_pselect6
     0.00%  python3.10  [kernel.kallsyms]  [k] alloc_vmap_area
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_swevent_init
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sg_wakeup_stats
     0.00%  python3.10  python3.10         [.] PyArg_ParseTupleAndKeywords
     0.00%  python3.10  python3.10         [.] PyUnicode_Format
     0.00%  python3.10  python3.10         [.] 0x0000000000122826
     0.00%  python3.10  python3.10         [.] 0x0000000000122a75
     0.00%  python3.10  python3.10         [.] 0x000000000015efc7
     0.00%  python3.10  python3.10         [.] 0x0000000000167e28
     0.00%  python3.10  python3.10         [.] 0x000000000016abeb
     0.00%  python3.10  python3.10         [.] 0x00000000001732e7
     0.00%  python3.10  python3.10         [.] 0x00000000001732ee
     0.00%  python3.10  python3.10         [.] 0x0000000000178d88
     0.00%  python3.10  python3.10         [.] 0x00000000001795e5
     0.00%  python3.10  python3.10         [.] 0x000000000017c38a
     0.00%  python3.10  python3.10         [.] 0x0000000000188dd7
     0.00%  python3.10  python3.10         [.] 0x000000000018d0cf
     0.00%  python3.10  python3.10         [.] 0x000000000018d0d9
     0.00%  python3.10  python3.10         [.] 0x00000000001d48d6
     0.00%  python3.10  python3.10         [.] 0x0000000000206c70
     0.00%  python3.10  python3.10         [.] 0x0000000000295030
     0.00%  python3.10  python3.10         [.] 0x00000000001385cf
     0.00%  python3.10  [kernel.kallsyms]  [k] __bitmap_and
     0.00%  python3.10  [vdso]             [.] __vdso_clock_gettime
     0.00%  python3.10  [kernel.kallsyms]  [k] _copy_from_user
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_finish
     0.00%  python3.10  python3.10         [.] 0x0000000000137b1b
     0.00%  python3.10  python3.10         [.] 0x00000000001743a9
     0.00%  python3.10  python3.10         [.] 0x0000000000206c7a
     0.00%  python3.10  python3.10         [.] 0x0000000000280a60
     0.00%  python3.10  python3.10         [.] 0x000000000028e0c0
     0.00%  python3.10  [kernel.kallsyms]  [k] css_set_move_task
     0.00%  python3.10  [kernel.kallsyms]  [k] profile_tick
     0.00%  python3.10  python3.10         [.] 0x00000000001664d0
     0.00%  python3.10  python3.10         [.] 0x000000000015e098
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event__header_size
     0.00%  python3.10  python3.10         [.] 0x000000000015ef70
     0.00%  python3.10  python3.10         [.] 0x000000000017c393
     0.00%  python3.10  python3.10         [.] 0x0000000000293f6e
     0.00%  python3.10  [kernel.kallsyms]  [k] __kmalloc_node
     0.00%  python3.10  [kernel.kallsyms]  [k] drain_obj_stock
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_post_alloc_hook
     0.00%  python3.10  [kernel.kallsyms]  [k] raw_spin_rq_unlock
     0.00%  python3.10  python3.10         [.] 0x00000000001740a7
     0.00%  python3.10  python3.10         [.] 0x0000000000188df0
     0.00%  python3.10  python3.10         [.] 0x000000000018d066
     0.00%  python3.10  python3.10         [.] 0x00000000002cfed2
     0.00%  python3.10  python3.10         [.] PyLong_FromUnicodeObject
     0.00%  python3.10  python3.10         [.] 0x000000000018d596
     0.00%  python3.10  python3.10         [.] 0x0000000000122930
     0.00%  python3.10  [kernel.kallsyms]  [k] __percpu_down_read
     0.00%  python3.10  python3.10         [.] 0x000000000012d088
     0.00%  python3.10  python3.10         [.] 0x000000000016bf48
     0.00%  python3.10  python3.10         [.] 0x000000000018d581
     0.00%  python3.10  python3.10         [.] 0x00000000001d493d
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_init
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_filter_match
     0.00%  python3.10  python3.10         [.] 0x0000000000122892
     0.00%  python3.10  python3.10         [.] 0x000000000018d62c
     0.00%  python3.10  python3.10         [.] 0x000000000020b0a0
     0.00%  python3.10  python3.10         [.] 0x000000000027db1f
     0.00%  python3.10  python3.10         [.] 0x00000000002865e4
     0.00%  python3.10  python3.10         [.] PyUnicode_New
     0.00%  python3.10  [kernel.kallsyms]  [k] __count_memcg_events
     0.00%  python3.10  python3.10         [.] _PyObject_FastCallDictTstate
     0.00%  python3.10  python3.10         [.] 0x000000000013fd1f
     0.00%  python3.10  [kernel.kallsyms]  [k] ___slab_alloc
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_process
     0.00%  python3.10  [kernel.kallsyms]  [k] do_select
     0.00%  python3.10  [kernel.kallsyms]  [k] mutex_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_init_context
     0.00%  python3.10  python3.10         [.] 0x0000000000070990
     0.00%  python3.10  python3.10         [.] 0x000000000015efb8
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_page
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_prepare
     0.00%  python3.10  python3.10         [.] 0x00000000001795d2
     0.00%  python3.10  python3.10         [.] 0x000000000018d57a
     0.00%  python3.10  python3.10         [.] 0x000000000020beee
     0.00%  python3.10  [kernel.kallsyms]  [k] mutex_unlock
     0.00%  python3.10  [kernel.kallsyms]  [k] should_failslab
     0.00%  python3.10  [vdso]             [.] 0x0000000000000840
     0.00%  python3.10  python3.10         [.] 0x000000000012a210
     0.00%  python3.10  python3.10         [.] 0x000000000017f8c2
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_out
     0.00%  python3.10  python3.10         [.] 0x000000000018dc90
     0.00%  python3.10  python3.10         [.] 0x000000000016a3fa
     0.00%  python3.10  python3.10         [.] 0x000000000018bfef
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_event_map
     0.00%  python3.10  libc.so.6          [.] __strncat_ssse3
     0.00%  python3.10  python3.10         [.] _PyUnicode_FromId
     0.00%  python3.10  python3.10         [.] 0x0000000000172970
     0.00%  python3.10  python3.10         [.] 0x00000000002949b8
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_first
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_sleeper_start_expires
     0.00%  python3.10  [kernel.kallsyms]  [k] user_disable_single_step
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000308126
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_mstamp_refresh
     0.00%  python3.10  python3.10         [.] 0x0000000000277617
     0.00%  python3.10  python3.10         [.] 0x000000000017c3fc
     0.00%  python3.10  python3.10         [.] 0x000000000029501e
     0.00%  python3.10  [kernel.kallsyms]  [k] pfn_pte
     0.00%  python3.10  python3.10         [.] 0x000000000011d514
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.00%  python3.10  [kernel.kallsyms]  [k] __get_vm_area_node.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_dup_task_struct
     0.00%  python3.10  [kernel.kallsyms]  [k] do_futex
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.00%  python3.10  [kernel.kallsyms]  [k] native_flush_tlb_one_user
     0.00%  python3.10  [kernel.kallsyms]  [k] rmqueue
     0.00%  python3.10  libc.so.6          [.] __memmove_sse2_unaligned_erms
     0.00%  python3.10  python3.10         [.] _PyFunction_Vectorcall
     0.00%  python3.10  python3.10         [.] 0x0000000000137a66
     0.00%  python3.10  python3.10         [.] 0x000000000015e0d2
     0.00%  python3.10  python3.10         [.] 0x000000000016a395
     0.00%  python3.10  python3.10         [.] 0x00000000001d4965
     0.00%  python3.10  python3.10         [.] 0x0000000000280a83
     0.00%  python3.10  libc.so.6          [.] 0x00000000000a287c
     0.00%  python3.10  libc.so.6          [.] parse_qtd_backslash
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000000b2910
     0.00%  python3.10  python3.10         [.] 0x0000000000293df4
     0.00%  python3.10  python3.10         [.] 0x0000000000151d80
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.00%  python3.10  python3.10         [.] PyObject_IsTrue
     0.00%  python3.10  python3.10         [.] 0x0000000000167da0
     0.00%  python3.10  python3.10         [.] 0x000000000029426d
     0.00%  python3.10  libcrypto.so.3     [.] 0x000000000030817d
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_change_group
     0.00%  python3.10  libc.so.6          [.] send_vc
     0.00%  python3.10  python3.10         [.] 0x0000000000128da0
     0.00%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_iterate_sb
     0.00%  python3.10  libc.so.6          [.] ____wcstod_l_internal
     0.00%  python3.10  python3.10         [.] 0x000000000018d155
     0.00%  python3.10  python3.10         [.] 0x0000000000122820
     0.00%  python3.10  python3.10         [.] 0x00000000001d4961
     0.00%  python3.10  [kernel.kallsyms]  [k] delete_node
     0.00%  python3.10  python3.10         [.] 0x00000000001642f8
     0.00%  python3.10  python3.10         [.] 0x00000000001d491a
     0.00%  python3.10  python3.10         [.] 0x000000000018d6f0
     0.00%  python3.10  python3.10         [.] 0x000000000018d589
     0.00%  python3.10  python3.10         [.] 0x0000000000294f00
     0.00%  python3.10  python3.10         [.] 0x000000000015d280
     0.00%  python3.10  python3.10         [.] 0x000000000011b489
     0.00%  python3.10  python3.10         [.] 0x0000000000188dec
     0.00%  python3.10  python3.10         [.] 0x00000000001435b7
     0.00%  python3.10  python3.10         [.] 0x0000000000159b46
     0.00%  python3.10  python3.10         [.] 0x000000000013fd0e
     0.00%  python3.10  python3.10         [.] 0x0000000000121cae
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_start_range_ns
     0.00%  python3.10  python3.10         [.] 0x000000000015af89
     0.00%  python3.10  [kernel.kallsyms]  [k] gup_pgd_range
     0.00%  python3.10  python3.10         [.] 0x00000000001c5178
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  python3.10         [.] 0x000000000028e0a9


# Samples: 253K of event 'instructions'
# Event count (approx.): 175755660680
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
    56.29%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     7.68%  python3.10  python3.10         [.] PyObject_RichCompare
     5.69%  python3.10  python3.10         [.] 0x000000000012161a
     3.20%  python3.10  python3.10         [.] 0x0000000000179c52
     2.60%  python3.10  python3.10         [.] 0x0000000000121676
     1.41%  python3.10  python3.10         [.] 0x0000000000121590
     1.33%  python3.10  python3.10         [.] 0x0000000000121679
     1.27%  python3.10  python3.10         [.] 0x0000000000179c4e
     1.23%  python3.10  python3.10         [.] 0x0000000000121737
     1.06%  python3.10  python3.10         [.] 0x0000000000121613
     1.03%  python3.10  python3.10         [.] 0x0000000000121605
     0.92%  python3.10  python3.10         [.] 0x0000000000121730
     0.86%  python3.10  python3.10         [.] 0x000000000012160b
     0.79%  python3.10  python3.10         [.] 0x00000000001215f2
     0.65%  python3.10  python3.10         [.] 0x00000000001215f7
     0.65%  python3.10  python3.10         [.] 0x0000000000121596
     0.62%  python3.10  python3.10         [.] 0x0000000000121667
     0.59%  python3.10  python3.10         [.] 0x0000000000121623
     0.59%  python3.10  python3.10         [.] 0x000000000012159b
     0.54%  python3.10  python3.10         [.] 0x00000000001215a3
     0.54%  python3.10  python3.10         [.] 0x000000000012167d
     0.50%  python3.10  python3.10         [.] 0x00000000001215c4
     0.48%  python3.10  python3.10         [.] 0x0000000000179c46
     0.43%  python3.10  python3.10         [.] 0x0000000000121635
     0.39%  python3.10  python3.10         [.] 0x000000000012160f
     0.39%  python3.10  python3.10         [.] 0x00000000001215a7
     0.39%  python3.10  python3.10         [.] 0x000000000012167b
     0.35%  python3.10  python3.10         [.] 0x0000000000179c5a
     0.34%  python3.10  python3.10         [.] 0x0000000000121660
     0.33%  python3.10  python3.10         [.] 0x000000000015b568
     0.32%  python3.10  python3.10         [.] 0x0000000000121616
     0.30%  python3.10  python3.10         [.] 0x00000000001215ab
     0.29%  python3.10  python3.10         [.] 0x000000000015b56e
     0.28%  python3.10  python3.10         [.] 0x00000000001215cb
     0.27%  python3.10  python3.10         [.] 0x000000000012159d
     0.24%  python3.10  python3.10         [.] 0x00000000001215bc
     0.22%  python3.10  python3.10         [.] 0x0000000000121677
     0.22%  python3.10  python3.10         [.] 0x0000000000121628
     0.21%  python3.10  python3.10         [.] 0x00000000001215a2
     0.20%  python3.10  python3.10         [.] 0x00000000001215dc
     0.20%  python3.10  python3.10         [.] 0x00000000001215e9
     0.20%  python3.10  python3.10         [.] 0x0000000000179c42
     0.19%  python3.10  python3.10         [.] 0x0000000000121638
     0.19%  python3.10  python3.10         [.] 0x00000000001215e5
     0.18%  python3.10  python3.10         [.] 0x0000000000121653
     0.16%  python3.10  python3.10         [.] 0x0000000000121600
     0.15%  python3.10  python3.10         [.] 0x000000000012167f
     0.15%  python3.10  python3.10         [.] 0x0000000000173d50
     0.12%  python3.10  python3.10         [.] 0x00000000001215e2
     0.12%  python3.10  python3.10         [.] 0x0000000000121675
     0.11%  python3.10  python3.10         [.] 0x0000000000179c3b
     0.10%  python3.10  python3.10         [.] 0x0000000000179be6
     0.10%  python3.10  python3.10         [.] 0x000000000015b546
     0.09%  python3.10  python3.10         [.] 0x0000000000179c0e
     0.08%  python3.10  python3.10         [.] 0x0000000000179c02
     0.08%  python3.10  python3.10         [.] 0x000000000015b500
     0.08%  python3.10  python3.10         [.] 0x00000000001215a0
     0.08%  python3.10  python3.10         [.] 0x0000000000179be0
     0.07%  python3.10  python3.10         [.] 0x000000000015b506
     0.07%  python3.10  python3.10         [.] 0x0000000000121740
     0.07%  python3.10  python3.10         [.] 0x000000000012166e
     0.07%  python3.10  python3.10         [.] 0x0000000000121594
     0.07%  python3.10  python3.10         [.] 0x00000000001215c0
     0.07%  python3.10  python3.10         [.] 0x00000000001215ed
     0.07%  python3.10  python3.10         [.] 0x0000000000179c15
     0.06%  python3.10  python3.10         [.] 0x0000000000179c2e
     0.06%  python3.10  python3.10         [.] 0x0000000000121734
     0.06%  python3.10  python3.10         [.] 0x0000000000121757
     0.06%  python3.10  python3.10         [.] 0x0000000000173d58
     0.06%  python3.10  python3.10         [.] 0x0000000000179c13
     0.06%  python3.10  python3.10         [.] 0x00000000001215d8
     0.06%  python3.10  python3.10         [.] 0x0000000000121751
     0.05%  python3.10  python3.10         [.] 0x0000000000121749
     0.04%  python3.10  python3.10         [.] 0x000000000012175a
     0.04%  python3.10  python3.10         [.] 0x0000000000179bee
     0.04%  python3.10  python3.10         [.] 0x0000000000121672
     0.04%  python3.10  python3.10         [.] 0x0000000000179c25
     0.04%  python3.10  python3.10         [.] 0x000000000015b537
     0.04%  python3.10  python3.10         [.] 0x000000000015b56d
     0.03%  python3.10  python3.10         [.] 0x000000000015b557
     0.03%  python3.10  python3.10         [.] 0x00000000001215a6
     0.03%  python3.10  python3.10         [.] 0x0000000000121754
     0.03%  python3.10  python3.10         [.] 0x0000000000121599
     0.03%  python3.10  python3.10         [.] 0x00000000001215b2
     0.03%  python3.10  python3.10         [.] 0x0000000000179be8
     0.02%  python3.10  python3.10         [.] 0x000000000015b520
     0.02%  python3.10  python3.10         [.] 0x000000000015b564
     0.02%  python3.10  python3.10         [.] 0x000000000015b50e
     0.02%  python3.10  python3.10         [.] 0x000000000015b570
     0.02%  python3.10  python3.10         [.] 0x00000000001215c8
     0.02%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.01%  python3.10  python3.10         [.] 0x00000000001215df
     0.01%  python3.10  python3.10         [.] 0x0000000000179be4
     0.01%  python3.10  python3.10         [.] 0x000000000015b541
     0.01%  python3.10  python3.10         [.] 0x0000000000179c0b
     0.01%  python3.10  python3.10         [.] 0x000000000012164e
     0.01%  python3.10  python3.10         [.] 0x000000000015b56c
     0.01%  python3.10  python3.10         [.] 0x0000000000179c5c
     0.01%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.01%  python3.10  python3.10         [.] 0x0000000000179c21
     0.01%  python3.10  python3.10         [.] 0x000000000012174d
     0.01%  python3.10  python3.10         [.] 0x0000000000179be9
     0.01%  python3.10  python3.10         [.] 0x000000000015b504
     0.01%  python3.10  python3.10         [.] 0x0000000000179bfb
     0.01%  python3.10  python3.10         [.] 0x0000000000173d54
     0.01%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.01%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.01%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.01%  python3.10  python3.10         [.] 0x0000000000179bea
     0.01%  python3.10  python3.10         [.] 0x0000000000179c38
     0.01%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.00%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%  python3.10  python3.10         [.] 0x000000000015b50b
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.00%  python3.10  python3.10         [.] 0x000000000012161d
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.00%  python3.10  python3.10         [.] 0x000000000015b53b
     0.00%  python3.10  python3.10         [.] 0x000000000015b50a
     0.00%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  python3.10  python3.10         [.] 0x000000000015b554
     0.00%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  python3.10  python3.10         [.] 0x000000000015b55b
     0.00%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.00%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.00%  python3.10  python3.10         [.] 0x000000000015b53e
     0.00%  python3.10  python3.10         [.] 0x000000000015b512
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  python3.10  python3.10         [.] 0x0000000000179bf7
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]  [k] read_tsc
     0.00%  python3.10  python3.10         [.] 0x0000000000179c56
     0.00%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.00%  python3.10  python3.10         [.] 0x0000000000179c35
     0.00%  python3.10  [kernel.kallsyms]  [k] therm_throt_process
     0.00%  python3.10  [kernel.kallsyms]  [k] put_prev_entity
     0.00%  python3.10  python3.10         [.] PyLong_FromString
     0.00%  python3.10  [kernel.kallsyms]  [k] lapic_next_deadline
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_task_tick
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_task_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.00%  python3.10  python3.10         [.] 0x000000000015b52a
     0.00%  python3.10  python3.10         [.] _PyUnicode_JoinArray
     0.00%  python3.10  python3.10         [.] 0x000000000015b534
     0.00%  python3.10  python3.10         [.] 0x000000000015b55d
     0.00%  python3.10  [kernel.kallsyms]  [k] rseq_ip_fixup
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.00%  python3.10  python3.10         [.] 0x000000000015b562
     0.00%  python3.10  [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.00%  python3.10  python3.10         [.] 0x000000000015b519
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_task
     0.00%  python3.10  python3.10         [.] 0x0000000000121641
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_erase
     0.00%  python3.10  python3.10         [.] PyList_Append
     0.00%  python3.10  [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  python3.10         [.] 0x00000000001d4961
     0.00%  python3.10  [kernel.kallsyms]  [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] prepare_task_switch
     0.00%  python3.10  python3.10         [.] 0x000000000012162c
     0.00%  python3.10  [kernel.kallsyms]  [k] ___perf_sw_event
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%  python3.10  python3.10         [.] 0x000000000015b54f
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%  python3.10  python3.10         [.] 0x000000000017c3fc
     0.00%  python3.10  [kernel.kallsyms]  [k] __remove_hrtimer
     0.00%  python3.10  [kernel.kallsyms]  [k] __irqentry_text_end
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] __softirqentry_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_update_next_event
     0.00%  python3.10  [kernel.kallsyms]  [k] sync_regs
     0.00%  python3.10  python3.10         [.] 0x0000000000179bfe
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_slice
     0.00%  python3.10  python3.10         [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  python3.10  [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_flags_change
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.00%  python3.10  [kernel.kallsyms]  [k] kfree
     0.00%  python3.10  [kernel.kallsyms]  [k] update_process_times
     0.00%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.00%  python3.10  python3.10         [.] 0x000000000015efc7
     0.00%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.00%  python3.10  [kernel.kallsyms]  [k] clockevents_program_event
     0.00%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.00%  python3.10  [kernel.kallsyms]  [k] schedule
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.00%  python3.10  [kernel.kallsyms]  [k] timerqueue_del
