# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 46K of event 'cycles'
# Event count (approx.): 23637072075
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
     0.00%  python3.10  libc.so.6                                 [.] __GI___strcasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]                         [k] blkcg_maybe_throttle_current
     0.00%  python3.10  [kernel.kallsyms]                         [k] irq_work_tick
     0.00%  python3.10  python3.10                                [.] 0x000000000028dd39
     0.00%  python3.10  [kernel.kallsyms]                         [k] skb_clone_tx_timestamp
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_cblist_dequeue
     0.00%  python3.10  python3.10                                [.] 0x000000000015b564
     0.00%  python3.10  [kernel.kallsyms]                         [k] mod_objcg_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3e0
     0.00%  python3.10  [kernel.kallsyms]                         [k] skb_release_data
     0.00%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_out
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d32
     0.00%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b7b
     0.00%  python3.10  python3.10                                [.] 0x000000000011e957
     0.00%  python3.10  python3.10                                [.] 0x000000000015b54b
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_established_options
     0.00%  python3.10  [kernel.kallsyms]                         [k] do_madvise.part.0
     0.00%  python3.10  python3.10                                [.] 0x000000000011b394
     0.00%  python3.10  python3.10                                [.] 0x000000000011b3c3
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_active
     0.00%  python3.10  [kernel.kallsyms]                         [k] can_migrate_task.part.0
     0.00%  python3.10  python3.10                                [.] 0x0000000000179bf7
     0.00%  python3.10  [kernel.kallsyms]                         [k] profile_tick
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.00%  python3.10  python3.10                                [.] 0x0000000000297ad5
     0.00%  python3.10  python3.10                                [.] 0x0000000000121630
     0.00%  python3.10  python3.10                                [.] 0x00000000002a5170
     0.00%  python3.10  [kernel.kallsyms]                         [k] pick_next_entity
     0.00%  python3.10  python3.10                                [.] PyEval_RestoreThread
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg_locked
     0.00%  python3.10  python3.10                                [.] 0x00000000001522cb
     0.00%  python3.10  python3.10                                [.] 0x0000000000138923
     0.00%  python3.10  [kernel.kallsyms]                         [k] rseq_ip_fixup
     0.00%  python3.10  python3.10                                [.] 0x00000000002441a4
     0.00%  python3.10  python3.10                                [.] 0x00000000001420c1
     0.00%  python3.10  python3.10                                [.] 0x0000000000174670
     0.00%  python3.10  python3.10                                [.] 0x0000000000143457
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3ef
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_cpu_stall
     0.00%  python3.10  python3.10                                [.] 0x0000000000156659
     0.00%  python3.10  python3.10                                [.] 0x0000000000218bdb
     0.00%  python3.10  python3.10                                [.] 0x0000000000131106
     0.00%  python3.10  libcrypto.so.3                            [.] OPENSSL_cleanse
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf65
     0.00%  python3.10  python3.10                                [.] 0x000000000015665b
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09a6
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ed8
     0.00%  python3.10  python3.10                                [.] 0x0000000000179c18
     0.00%  python3.10  python3.10                                [.] 0x00000000001523b8
     0.00%  python3.10  [kernel.kallsyms]                         [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] clear_buddies
     0.00%  python3.10  python3.10                                [.] _PyDict_DelItem_KnownHash
     0.00%  python3.10  [kernel.kallsyms]                         [k] led_trigger_blink_oneshot
     0.00%  python3.10  [kernel.kallsyms]                         [k] futex_wait_setup
     0.00%  python3.10  [kernel.kallsyms]                         [k] sock_read_iter
     0.00%  python3.10  [kernel.kallsyms]                         [k] find_busiest_queue
     0.00%  python3.10  [kernel.kallsyms]                         [k] error_return
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_ack_tstamp
     0.00%  python3.10  python3.10                                [.] 0x0000000000277507
     0.00%  python3.10  [kernel.kallsyms]                         [k] clear_page_erms
     0.00%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef74
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node_trace
     0.00%  python3.10  [kernel.kallsyms]                         [k] cyc2ns_read_begin
     0.00%  python3.10  [kernel.kallsyms]                         [k] futex_wait
     0.00%  python3.10  [kernel.kallsyms]                         [k] handle_pte_fault
     0.00%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_hw_config
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030765e
     0.00%  python3.10  python3.10                                [.] PyThread_acquire_lock_timed
     0.00%  python3.10  python3.10                                [.] 0x0000000000122901
     0.00%  python3.10  python3.10                                [.] 0x0000000000129cd9
     0.00%  python3.10  python3.10                                [.] 0x000000000012d0b4
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b05
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ba2
     0.00%  python3.10  python3.10                                [.] 0x0000000000143440
     0.00%  python3.10  python3.10                                [.] 0x0000000000174098
     0.00%  python3.10  python3.10                                [.] 0x000000000018c00b
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.00%  python3.10  python3.10                                [.] 0x00000000001d490c
     0.00%  python3.10  python3.10                                [.] 0x0000000000206742
     0.00%  python3.10  python3.10                                [.] 0x000000000020beee
     0.00%  python3.10  python3.10                                [.] 0x00000000002773b3
     0.00%  python3.10  python3.10                                [.] 0x000000000027760a
     0.00%  python3.10  python3.10                                [.] 0x000000000018c082
     0.00%  python3.10  python3.10                                [.] _PyLong_New
     0.00%  python3.10  python3.10                                [.] 0x0000000000127f5d
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ec7
     0.00%  python3.10  python3.10                                [.] 0x000000000018d60c
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_clone_args_from_user
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_cpuc_finish
     0.00%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.00%  python3.10  python3.10                                [.] 0x0000000000166544
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ec2
     0.00%  python3.10  python3.10                                [.] 0x000000000018d51f
     0.00%  python3.10  python3.10                                [.] 0x0000000000233c34
     0.00%  python3.10  python3.10                                [.] 0x0000000000159a46
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_bts_config
     0.00%  python3.10  python3.10                                [.] PyUnicode_Format
     0.00%  python3.10  python3.10                                [.] 0x00000000001522f9
     0.00%  python3.10  python3.10                                [.] _PyStack_AsDict
     0.00%  python3.10  python3.10                                [.] 0x000000000011d510
     0.00%  python3.10  python3.10                                [.] 0x0000000000167da0
     0.00%  python3.10  python3.10                                [.] 0x0000000000143463
     0.00%  python3.10  python3.10                                [.] 0x000000000018d589
     0.00%  python3.10  [kernel.kallsyms]                         [k] alloc_vmap_area
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000017e1d5
     0.00%  python3.10  python3.10                                [.] 0x0000000000294eb1
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_event_init
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5e0
     0.00%  python3.10  [kernel.kallsyms]                         [k] __count_memcg_events
     0.00%  python3.10  [kernel.kallsyms]                         [k] mutex_unlock
     0.00%  python3.10  python3.10                                [.] 0x000000000015e117
     0.00%  python3.10  python3.10                                [.] 0x000000000018d06e
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003082ca
     0.00%  python3.10  python3.10                                [.] 0x0000000000151ed3
     0.00%  python3.10  python3.10                                [.] 0x000000000012d084
     0.00%  python3.10  python3.10                                [.] PyObject_DelItem
     0.00%  python3.10  [kernel.kallsyms]                         [k] __dl_clear_params
     0.00%  python3.10  [kernel.kallsyms]                         [k] security_task_alloc
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000198ac0
     0.00%  python3.10  [kernel.kallsyms]                         [k] chacha_permute
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_try_to_cancel.part.0
     0.00%  python3.10  ld-linux-x86-64.so.2                      [.] _dl_check_all_versions
     0.00%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.00%  python3.10  python3.10                                [.] PyTuple_New
     0.00%  python3.10  python3.10                                [.] 0x000000000017a8e0
     0.00%  python3.10  python3.10                                [.] 0x0000000000188da5
     0.00%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000008af4
     0.00%  python3.10  python3.10                                [.] 0x00000000001cad04
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_generic_unrolled
     0.00%  python3.10  python3.10                                [.] 0x000000000017bffc
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_output_begin
     0.00%  python3.10  [kernel.kallsyms]                         [k] __unqueue_futex
     0.00%  python3.10  [kernel.kallsyms]                         [k] futex_wait_queue_me
     0.00%  python3.10  python3.10                                [.] 0x000000000028e0c0
     0.00%  python3.10  [kernel.kallsyms]                         [k] inherit_task_group.isra.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] charge_memcg
     0.00%  python3.10  libc.so.6                                 [.] ____wcstod_l_internal
     0.00%  python3.10  [kernel.kallsyms]                         [k] psi_flags_change
     0.00%  python3.10  python3.10                                [.] 0x0000000000179613
     0.00%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.00%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_enable_all


# Samples: 46K of event 'instructions'
# Event count (approx.): 37620455586
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
    57.58%  python3.10  python3.10                                [.] _PyEval_EvalFrameDefault
     6.76%  python3.10  python3.10                                [.] PyObject_RichCompare
     5.42%  python3.10  python3.10                                [.] 0x000000000012161a
     3.16%  python3.10  python3.10                                [.] 0x0000000000121590
     1.83%  python3.10  python3.10                                [.] 0x00000000001215c4
     1.59%  python3.10  python3.10                                [.] 0x0000000000121676
     1.15%  python3.10  python3.10                                [.] 0x000000000015b546
     1.12%  python3.10  python3.10                                [.] 0x0000000000121605
     1.11%  python3.10  python3.10                                [.] 0x0000000000121613
     0.94%  python3.10  python3.10                                [.] 0x000000000012160b
     0.91%  python3.10  python3.10                                [.] 0x0000000000121737
     0.73%  python3.10  python3.10                                [.] 0x0000000000121623
     0.72%  python3.10  python3.10                                [.] 0x0000000000179c0e
     0.71%  python3.10  python3.10                                [.] 0x0000000000121730
     0.67%  python3.10  python3.10                                [.] 0x000000000012167d
     0.66%  python3.10  python3.10                                [.] 0x0000000000121679
     0.63%  python3.10  python3.10                                [.] 0x00000000001215ab
     0.62%  python3.10  python3.10                                [.] 0x000000000012159b
     0.60%  python3.10  python3.10                                [.] 0x00000000001215dc
     0.59%  python3.10  python3.10                                [.] 0x000000000015b537
     0.57%  python3.10  python3.10                                [.] 0x00000000001215a3
     0.52%  python3.10  python3.10                                [.] 0x0000000000179c52
     0.48%  python3.10  python3.10                                [.] 0x0000000000121635
     0.46%  python3.10  python3.10                                [.] 0x00000000001215f2
     0.41%  python3.10  python3.10                                [.] 0x000000000012167b
     0.37%  python3.10  python3.10                                [.] 0x00000000001215e9
     0.35%  python3.10  python3.10                                [.] 0x000000000015b541
     0.33%  python3.10  python3.10                                [.] 0x0000000000121600
     0.31%  python3.10  python3.10                                [.] 0x000000000012160f
     0.28%  python3.10  python3.10                                [.] 0x00000000001215cb
     0.28%  python3.10  python3.10                                [.] 0x0000000000179c02
     0.28%  python3.10  python3.10                                [.] 0x00000000001215f7
     0.27%  python3.10  python3.10                                [.] 0x0000000000121660
     0.25%  python3.10  python3.10                                [.] 0x0000000000121616
     0.23%  python3.10  python3.10                                [.] 0x000000000012159d
     0.23%  python3.10  python3.10                                [.] 0x0000000000121677
     0.22%  python3.10  python3.10                                [.] 0x0000000000121594
     0.22%  python3.10  python3.10                                [.] 0x0000000000121638
     0.22%  python3.10  python3.10                                [.] 0x000000000015b506
     0.21%  python3.10  python3.10                                [.] 0x0000000000121675
     0.20%  python3.10  python3.10                                [.] 0x000000000015b53b
     0.20%  python3.10  python3.10                                [.] 0x000000000015b520
     0.20%  python3.10  python3.10                                [.] 0x0000000000121667
     0.20%  python3.10  python3.10                                [.] 0x0000000000121628
     0.19%  python3.10  python3.10                                [.] 0x0000000000121653
     0.18%  python3.10  python3.10                                [.] 0x000000000015b50e
     0.17%  python3.10  python3.10                                [.] 0x0000000000179be0
     0.17%  python3.10  python3.10                                [.] 0x00000000001215e5
     0.17%  python3.10  python3.10                                [.] 0x0000000000121596
     0.16%  python3.10  python3.10                                [.] 0x000000000015b557
     0.15%  python3.10  python3.10                                [.] 0x000000000012167f
     0.15%  python3.10  python3.10                                [.] 0x000000000015b568
     0.15%  python3.10  python3.10                                [.] 0x0000000000179bee
     0.15%  python3.10  python3.10                                [.] 0x0000000000179be8
     0.14%  python3.10  python3.10                                [.] 0x00000000001215b2
     0.13%  python3.10  python3.10                                [.] 0x0000000000179c5a
     0.13%  python3.10  python3.10                                [.] 0x0000000000179c13
     0.13%  python3.10  python3.10                                [.] 0x00000000001215a7
     0.11%  python3.10  python3.10                                [.] 0x0000000000179c42
     0.11%  python3.10  python3.10                                [.] 0x0000000000173d50
     0.11%  python3.10  python3.10                                [.] 0x00000000001215c0
     0.11%  python3.10  python3.10                                [.] 0x00000000001215e2
     0.10%  python3.10  python3.10                                [.] 0x0000000000179c3b
     0.10%  python3.10  python3.10                                [.] 0x0000000000179c2e
     0.10%  python3.10  python3.10                                [.] 0x00000000001215a6
     0.09%  python3.10  python3.10                                [.] 0x0000000000179c15
     0.09%  python3.10  python3.10                                [.] 0x000000000012174d
     0.09%  python3.10  python3.10                                [.] 0x00000000001215bc
     0.09%  python3.10  python3.10                                [.] 0x00000000001215ed
     0.09%  python3.10  python3.10                                [.] 0x0000000000179c25
     0.08%  python3.10  python3.10                                [.] 0x0000000000173d58
     0.08%  python3.10  python3.10                                [.] 0x00000000001215c8
     0.08%  python3.10  python3.10                                [.] 0x00000000001215d8
     0.07%  python3.10  python3.10                                [.] 0x000000000012175a
     0.07%  python3.10  python3.10                                [.] 0x000000000015b56e
     0.07%  python3.10  python3.10                                [.] 0x0000000000121740
     0.06%  python3.10  python3.10                                [.] 0x000000000012166e
     0.05%  python3.10  python3.10                                [.] 0x00000000001215df
     0.05%  python3.10  python3.10                                [.] 0x00000000001215a2
     0.04%  python3.10  python3.10                                [.] 0x0000000000179c58
     0.04%  python3.10  python3.10                                [.] 0x000000000015b500
     0.04%  python3.10  python3.10                                [.] 0x0000000000121754
     0.04%  python3.10  python3.10                                [.] 0x0000000000121757
     0.04%  python3.10  python3.10                                [.] 0x0000000000179be6
     0.04%  python3.10  python3.10                                [.] 0x000000000015b56d
     0.03%  python3.10  python3.10                                [.] 0x000000000015b50a
     0.03%  python3.10  python3.10                                [.] 0x0000000000121749
     0.03%  python3.10  python3.10                                [.] 0x000000000015b53e
     0.03%  python3.10  python3.10                                [.] 0x0000000000179c0b
     0.03%  python3.10  python3.10                                [.] 0x0000000000121734
     0.03%  python3.10  python3.10                                [.] 0x0000000000179be4
     0.03%  python3.10  python3.10                                [.] 0x000000000015b55b
     0.03%  python3.10  python3.10                                [.] 0x000000000015b50b
     0.03%  python3.10  python3.10                                [.] 0x000000000015b512
     0.02%  python3.10  python3.10                                [.] 0x0000000000179bea
     0.02%  python3.10  python3.10                                [.] 0x000000000015b55d
     0.02%  python3.10  python3.10                                [.] 0x000000000012162c
     0.02%  python3.10  python3.10                                [.] 0x0000000000179c4e
     0.02%  python3.10  [kernel.kallsyms]                         [k] psi_group_change
     0.02%  python3.10  python3.10                                [.] 0x000000000015b54f
     0.02%  python3.10  python3.10                                [.] 0x000000000015b52a
     0.02%  python3.10  python3.10                                [.] 0x000000000015b519
     0.01%  python3.10  python3.10                                [.] 0x0000000000179c46
     0.01%  python3.10  python3.10                                [.] 0x0000000000121751
     0.01%  python3.10  python3.10                                [.] 0x000000000012164e
     0.01%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.01%  python3.10  python3.10                                [.] 0x0000000000179bfb
     0.01%  python3.10  python3.10                                [.] 0x00000000001215a0
     0.01%  python3.10  python3.10                                [.] 0x000000000015b534
     0.01%  python3.10  [kernel.kallsyms]                         [k] rb_next
     0.01%  python3.10  [kernel.kallsyms]                         [k] zap_pte_range
     0.01%  python3.10  python3.10                                [.] 0x000000000015b554
     0.01%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.01%  python3.10  python3.10                                [.] 0x00000000001d4961
     0.01%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]                         [k] try_to_wake_up
     0.01%  python3.10  python3.10                                [.] 0x0000000000121599
     0.01%  python3.10  python3.10                                [.] 0x000000000015b504
     0.01%  python3.10  [kernel.kallsyms]                         [k] merge_sched_in
     0.01%  python3.10  python3.10                                [.] PyLong_FromString
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_load_avg
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_first
     0.01%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.01%  python3.10  [kernel.kallsyms]                         [k] psi_task_change
     0.01%  python3.10  [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]                         [k] select_idle_sibling
     0.00%  python3.10  python3.10                                [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.00%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_forward
     0.00%  python3.10  python3.10                                [.] _PyObject_GetMethod
     0.00%  python3.10  python3.10                                [.] 0x0000000000121630
     0.00%  python3.10  python3.10                                [.] 0x0000000000121672
     0.00%  python3.10  libc.so.6                                 [.] ____wcstod_l_internal
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.00%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_init
     0.00%  python3.10  python3.10                                [.] 0x000000000012161d
     0.00%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.00%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node
     0.00%  python3.10  python3.10                                [.] PyUnicode_FromFormatV
     0.00%  python3.10  python3.10                                [.] _PyObject_MakeTpCall
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_int
     0.00%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.00%  python3.10  python3.10                                [.] _PyObject_GenericSetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_alloc
     0.00%  python3.10  libc.so.6                                 [.] __GI___strcasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]                         [k] __netif_receive_skb_one_core
     0.00%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_event_init
     0.00%  python3.10  python3.10                                [.] 0x000000000015b562
     0.00%  python3.10  libc.so.6                                 [.] re_compile_internal
     0.00%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199f0e
     0.00%  python3.10  libc.so.6                                 [.] pthread_rwlock_unlock@@GLIBC_2.34
     0.00%  python3.10  python3.10                                [.] 0x0000000000151da0
     0.00%  python3.10  [kernel.kallsyms]                         [k] xfd_validate_state
     0.00%  python3.10  python3.10                                [.] 0x0000000000294e90
     0.00%  python3.10  [kernel.kallsyms]                         [k] raw_spin_rq_lock_nested
     0.00%  python3.10  [kernel.kallsyms]                         [k] __schedule
     0.00%  python3.10  [kernel.kallsyms]                         [k] tick_sched_timer
     0.00%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]                         [k] available_idle_cpu
     0.00%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_active
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_preempt_wakeup
     0.00%  python3.10  python3.10                                [.] 0x000000000015d877
     0.00%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_run_queues
     0.00%  python3.10  python3.10                                [.] 0x0000000000070930
     0.00%  python3.10  [kernel.kallsyms]                         [k] error_entry
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09cb
     0.00%  python3.10  libc.so.6                                 [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]                         [k] __kfree_skb
     0.00%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.00%  python3.10  [kernel.kallsyms]                         [k] syscall_enter_from_user_mode
     0.00%  python3.10  [kernel.kallsyms]                         [k] __alloc_skb
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_sg_lb_stats
     0.00%  python3.10  [kernel.kallsyms]                         [k] drain_stock
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_cpu_stall
     0.00%  python3.10  [kernel.kallsyms]                         [k] invoke_rcu_core
     0.00%  python3.10  [kernel.kallsyms]                         [k] idle_cpu
     0.00%  python3.10  python3.10                                [.] 0x000000000015b509
     0.00%  python3.10  [kernel.kallsyms]                         [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]                         [k] __srcu_read_lock
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e76
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_cancel
     0.00%  python3.10  [kernel.kallsyms]                         [k] do_futex
     0.00%  python3.10  [kernel.kallsyms]                         [k] set_next_buddy
     0.00%  python3.10  [kernel.kallsyms]                         [k] read_tsc
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_thermal_interrupt
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_core
     0.00%  python3.10  python3.10                                [.] 0x0000000000122870
     0.00%  python3.10  python3.10                                [.] 0x0000000000169c73
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_sleeper_start_expires
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_task_fair
     0.00%  python3.10  [kernel.kallsyms]                         [k] ip_local_deliver_finish
     0.00%  python3.10  [kernel.kallsyms]                         [k] account_kernel_stack.isra.0
     0.00%  python3.10  libc.so.6                                 [.] pthread_rwlock_wrlock@@GLIBC_2.34
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_apic_timer_interrupt
     0.00%  python3.10  python3.10                                [.] 0x000000000015963a
     0.00%  python3.10  [kernel.kallsyms]                         [k] timerqueue_del
     0.00%  python3.10  [kernel.kallsyms]                         [k] nohz_balance_exit_idle
     0.00%  python3.10  python3.10                                [.] 0x0000000000173d54
     0.00%  python3.10  python3.10                                [.] _PyObject_LookupSpecial
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_cpuc_prepare
     0.00%  python3.10  [kernel.kallsyms]                         [k] psi_task_switch
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_get_event_constraints
     0.00%  python3.10  python3.10                                [.] 0x00000000001732ee
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.00%  python3.10  python3.10                                [.] 0x000000000015b525
     0.00%  python3.10  [kernel.kallsyms]                         [k] uncharge_page
     0.00%  python3.10  libc.so.6                                 [.] __vstrfmon_l_internal
     0.00%  python3.10  python3.10                                [.] 0x0000000000179bf7
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_trace
     0.00%  python3.10  python3.10                                [.] 0x000000000017c380
     0.00%  python3.10  python3.10                                [.] 0x000000000015efdc
     0.00%  python3.10  libc.so.6                                 [.] __strncat_ssse3
     0.00%  python3.10  [kernel.kallsyms]                         [k] __srcu_read_unlock
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_sg_wakeup_stats
     0.00%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_generic_unrolled
     0.00%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.00%  python3.10  [kernel.kallsyms]                         [k] hsw_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_cpuc_finish
     0.00%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_iterate_ctx
     0.00%  python3.10  [kernel.kallsyms]                         [k] pick_next_task_fair
     0.00%  python3.10  python3.10                                [.] PyList_Append
     0.00%  python3.10  python3.10                                [.] PyObject_GetItem
     0.00%  python3.10  python3.10                                [.] PyTraceBack_Here
     0.00%  python3.10  python3.10                                [.] 0x000000000011d4e4
     0.00%  python3.10  python3.10                                [.] 0x0000000000122820
     0.00%  python3.10  python3.10                                [.] 0x000000000013fd1f
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5fe
     0.00%  python3.10  python3.10                                [.] 0x0000000000164e3a
     0.00%  python3.10  python3.10                                [.] 0x000000000017331c
     0.00%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.00%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.00%  python3.10  python3.10                                [.] 0x000000000017c393
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3d5
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3e0
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3ef
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dd3
     0.00%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.00%  python3.10  python3.10                                [.] 0x0000000000206938
     0.00%  python3.10  python3.10                                [.] 0x00000000002773e6
     0.00%  python3.10  python3.10                                [.] 0x00000000002774d7
     0.00%  python3.10  python3.10                                [.] 0x000000000029498b
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003075fb
     0.00%  python3.10  [kernel.kallsyms]                         [k] page_remove_rmap
     0.00%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.00%  python3.10  [kernel.kallsyms]                         [k] arch_perf_update_userpage
     0.00%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.00%  python3.10  python3.10                                [.] 0x0000000000127f5d
